,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
11,0.23932886,0.24607909,0.17936546,0.32104254,0.2110895,0.32002848,0.305695,0.24319029,0.16673332,0.27891597,0.2328545,0.2787419,0.20552614,0.29453227,0.24173495,0.23948678,0.3575237,0.26961318,0.098812915,0.34929016,0.09905329,0.36062276,0.5106721,0.28522745,0.49790064,0.2572773,0.24571627,0.27698424,0.23615354,0.34566128,0.3100847,0.27466598
12,0.19399755,0.24983151,0.14056998,0.40197757,0.18652946,0.27681005,0.2421531,0.36123782,0.1547374,0.29082316,0.21914762,0.2792599,0.2069882,0.29947665,0.22096233,0.25974396,0.33997938,0.27942032,0.1879798,0.33316612,0.091891855,0.3592647,0.41721052,0.2777485,0.4873216,0.2439273,0.21888489,0.3147599,0.26588762,0.26381284,0.32022688,0.26068595
13,0.19292177,0.25524503,0.09791665,0.27975574,0.18623205,0.2657259,0.23876105,0.26642364,0.16119535,0.3060208,0.18421216,0.28089792,0.15490699,0.32814428,0.18582147,0.23444505,0.32565445,0.28551114,0.15373577,0.34467757,0.08654142,0.36007205,0.41764665,0.272836,0.4540528,0.26292506,0.18895613,0.30697173,0.20887588,0.27807087,0.27880758,0.2734672
14,0.15429015,0.2511338,0.09998575,0.28805566,0.17889385,0.29056236,0.20433262,0.26666138,0.15354754,0.28774986,0.2165038,0.25239572,0.1923254,0.30767363,0.20352605,0.262719,0.3000382,0.35958734,0.14315401,0.33765918,0.0840291,0.35921508,0.42316788,0.27536684,0.42782995,0.2939216,0.18074945,0.27699405,0.19700815,0.27630827,0.26693237,0.27691945
15,0.15787044,0.2707121,0.1325348,0.2850846,0.17101164,0.2631167,0.2244795,0.26739708,0.12820764,0.30858886,0.17099577,0.27901855,0.14421009,0.31313828,0.16222739,0.25681052,0.3242538,0.35613236,0.12852031,0.33847177,0.07787244,0.35891172,0.3990983,0.2687273,0.38799757,0.25810003,0.1945634,0.27330673,0.18981212,0.29403397,0.2194112,0.2568219
16,0.16838513,0.2646686,0.08788702,0.2939465,0.13572843,0.2723068,0.19105023,0.27006125,0.10864072,0.29311895,0.18435799,0.25397003,0.16373037,0.29200688,0.18540268,0.27723572,0.3303354,0.2818895,0.122826576,0.33299863,0.07238658,0.3609284,0.38487068,0.2814874,0.3699621,0.25356752,0.16226026,0.3422095,0.17166641,0.26816326,0.25242373,0.27757055
17,0.12734722,0.27349374,0.5637481,0.23961163,0.17166062,0.27062872,0.16346048,0.25140595,0.13762484,0.32056522,0.15235215,0.2557463,0.12770861,0.36303505,0.1565942,0.29664454,0.29559752,0.29058757,0.10999577,0.33918607,0.07297628,0.3604869,0.40783158,0.2745487,0.34457314,0.26768488,0.14351197,0.3065351,0.13330269,0.25689813,0.20710519,0.26991495
18,0.13337679,0.27671623,0.48690283,0.26677826,0.13751017,0.26006234,0.21277201,0.26831073,0.6167521,0.25265524,0.119359106,0.26771978,0.13462275,0.33732784,0.14687231,0.24759625,0.27541655,0.2728093,0.1045044,0.331648,0.06546382,0.3604408,0.37606567,0.29632118,0.3092361,0.26273006,0.15607926,0.30907196,0.116294876,0.28758964,0.20063132,0.28882557
19,0.09360136,0.27137658,0.36118758,0.24914022,0.11825921,0.26893944,0.17205256,0.30418885,0.5586413,0.26385838,0.11634946,0.26829383,0.10358781,0.34445557,0.47389662,0.28608567,0.27007928,0.26983404,0.09804454,0.33675995,0.0644162,0.36361215,0.33946952,0.29312506,0.31014955,0.24892034,0.120774336,0.30600667,0.12894624,0.28223202,0.22102389,0.28308415
20,0.15879948,0.26422933,0.38646328,0.2498894,0.18157053,0.2714474,0.14994612,0.26790392,0.47498953,0.2610733,0.11158502,0.26622736,0.38176584,0.24635036,0.40506524,0.22745109,0.3618801,0.27734837,0.09321682,0.33057603,0.063354425,0.36524472,0.30163634,0.2936535,0.23101266,0.27863142,0.14825302,0.29870948,0.10586208,0.2867836,0.19811793,0.3182002
21,0.14418547,0.26835763,0.35640228,0.24927957,0.10518446,0.2661405,0.13550779,0.27823117,0.38905448,0.24645258,0.15161237,0.2546386,0.28405488,0.26295266,0.33373773,0.2354419,0.3716641,0.26603302,0.08712432,0.32725647,0.05708556,0.35707587,0.32479176,0.27954462,0.27290633,0.29141554,0.13174658,0.30158263,0.12460114,0.2947154,0.17734693,0.27980942
22,0.2513544,0.2988704,0.28866386,0.24603646,0.13467415,0.26342368,0.47172695,0.24933821,0.388943,0.25295052,0.11632582,0.2631824,0.2715968,0.24503444,0.2798521,0.22323953,0.32642233,0.26352933,0.08567495,0.32704377,0.0586767,0.36657047,0.29708102,0.25818664,0.20168847,0.26732838,0.119709216,0.31754288,0.10671744,0.27117434,0.17990625,0.28306246
23,0.2329604,0.28429255,0.29055145,0.2508141,0.10883594,0.26451537,0.34282207,0.24637899,0.29217356,0.2541968,0.09999433,0.26910353,0.22083487,0.25697276,0.23955785,0.22668919,0.34159255,0.25730795,0.07729223,0.3327317,0.052918512,0.35622454,0.25446504,0.27787623,0.5113009,0.2439864,0.14178595,0.3244081,0.10410797,0.2942427,0.18479934,0.26797983
24,0.18299146,0.2470774,0.24008386,0.24511078,0.11045691,0.26419136,0.30893254,0.26709333,0.28690305,0.2528537,0.09852142,0.27546862,0.21792275,0.24532373,0.23406726,0.23747256,0.2966604,0.2683356,0.075956665,0.3325963,0.052979972,0.3587478,0.20285402,0.31531042,0.37730348,0.2592593,0.12553579,0.30353066,0.099977255,0.28587598,0.15464097,0.3244206
25,0.19403656,0.23102015,0.22206323,0.246014,0.12082168,0.2677154,0.28547812,0.25970584,0.3022475,0.254412,0.45759308,0.25796232,0.19922823,0.25679246,0.21329862,0.25544867,0.28670752,0.26965833,0.075699516,0.33387867,0.05197133,0.35572562,0.20686379,0.28966087,0.31137466,0.29498187,0.120020784,0.27592087,0.086989306,0.2804918,0.15355697,0.2705649
26,0.12504931,0.31485152,0.24235909,0.24134788,0.09287718,0.2808935,0.21896045,0.2917024,0.2849257,0.25061932,0.3622425,0.2312641,0.16945438,0.26353732,0.19436425,0.31533197,0.31917536,0.26211238,0.066994324,0.34827274,0.046829455,0.36720943,0.20929521,0.26181054,0.27968213,0.26036802,0.52868664,0.25212955,0.088440076,0.3077843,0.44621262,0.2409968
27,0.124654256,0.23171249,0.22434102,0.23992838,0.13190538,0.27822304,0.20875597,0.2772802,0.26990944,0.2765736,0.30650365,0.26057404,0.18038018,0.2420545,0.21372564,0.26159653,0.29735813,0.34953037,0.06282422,0.33173224,0.04650922,0.35870954,0.22945139,0.29248548,0.2293871,0.24347426,0.4122672,0.23316701,0.07452503,0.28859732,0.3175151,0.259875
28,0.1316005,0.24008624,0.3724302,0.2373723,0.08449501,0.2890098,0.19820324,0.28481337,0.27109227,0.26758385,0.29544508,0.23712717,0.14969784,0.2831075,0.1685112,0.24044962,0.28798005,0.25972047,0.06239532,0.331348,0.04414746,0.36219576,0.19096163,0.26534966,0.18337294,0.27935442,0.32639062,0.23041265,0.56458914,0.2695503,0.2634832,0.398788
29,0.10298832,0.23864202,0.33642113,0.24845988,0.38090092,0.26140133,0.17899436,0.3018085,0.25448006,0.2501051,0.21591811,0.32633665,0.14993837,0.2365663,0.17523107,0.23173578,0.26704454,0.27261055,0.060848136,0.33550936,0.042393368,0.35976964,0.14663556,0.283541,0.18877414,0.25506815,0.36214444,0.23216143,0.5471303,0.25649956,0.25666296,0.29948822
30,0.12835816,0.23941153,0.23182079,0.2528948,0.29592612,0.2520296,0.14910844,0.27395853,0.176639,0.28426296,0.21922725,0.24149849,0.115221225,0.26227906,0.1322709,0.2690396,0.23067904,0.29547882,0.058657177,0.3381386,0.20172696,0.34836984,0.57610345,0.26478755,0.16169496,0.23481998,0.29059023,0.24186982,0.50758064,0.24188909,0.22053434,0.34848404
31,0.099444404,0.24910697,0.20659338,0.23977025,0.21607119,0.24370708,0.16489825,0.3068772,0.20106596,0.25759038,0.23824938,0.26944464,0.09780944,0.25125888,0.15779555,0.24592312,0.22210409,0.2827783,0.052827235,0.33852336,0.16750139,0.3461808,0.4469401,0.24657609,0.16894996,0.24225129,0.26306176,0.22977288,0.38592494,0.2582967,0.1986341,0.2581639
32,0.09328364,0.32233715,0.18341492,0.26214576,0.21075061,0.32449678,0.144453,0.30303717,0.50863487,0.23280275,0.16594677,0.30064628,0.101632275,0.24216703,0.15074855,0.22801606,0.19449174,0.28542504,0.05356628,0.3349639,0.14959723,0.34367475,0.43102935,0.24556094,0.15840758,0.30159235,0.23332895,0.23446095,0.30458465,0.23659931,0.18450388,0.28675002
33,0.10399951,0.23732235,0.18658465,0.2564494,0.19634777,0.2670794,0.13299908,0.28199306,0.42143053,0.22537918,0.1561063,0.23070304,0.0912146,0.24950014,0.5029123,0.21967423,0.19889884,0.28505683,0.19720837,0.32183734,0.12739712,0.34424576,0.3452032,0.24183878,0.17873085,0.25135812,0.20115992,0.2404698,0.29785,0.23191717,0.15772006,0.271952
34,0.11602341,0.24180703,0.15886262,0.25298294,0.14689638,0.26344937,0.5001032,0.27295864,0.36395377,0.2343996,0.15922418,0.33031142,0.09454371,0.2654826,0.37725562,0.2821475,0.504159,0.27149868,0.14603609,0.32683694,0.11238212,0.34195125,0.37812173,0.24073492,0.12971625,0.2367729,0.21670309,0.22587079,0.285473,0.24718201,0.14984709,0.3049292
35,0.08707693,0.24056971,0.14765817,0.25038147,0.16060188,0.26785108,0.35062128,0.38452846,0.28433204,0.24666245,0.14702526,0.23290186,0.082660414,0.25815454,0.32801542,0.30340645,0.3786922,0.23832294,0.12064229,0.30085015,0.104590975,0.34220448,0.28774723,0.23605,0.13414112,0.24779212,0.19249469,0.22411807,0.2383948,0.26724035,0.16387744,0.2730835
36,0.33510715,0.24192725,0.15086459,0.2683222,0.11612293,0.25950217,0.34602535,0.2480916,0.30325997,0.2259517,0.13872096,0.36649686,0.092076436,0.2494082,0.30978513,0.22895356,0.34631532,0.21537025,0.11501499,0.28825536,0.097651094,0.34331098,0.23081893,0.2545825,0.19479209,0.2553445,0.19158289,0.23817496,0.23838404,0.23359987,0.16237263,0.28744572
37,0.30740577,0.23690277,0.15441328,0.25000367,0.13445337,0.2801122,0.25493112,0.25000706,0.2811811,0.22790237,0.15129565,0.28052077,0.078428656,0.25021386,0.24665655,0.3359773,0.29711378,0.22956,0.10474767,0.2944402,0.08970453,0.35218954,0.20727843,0.24366362,0.11727997,0.27381635,0.17601347,0.2711068,0.2145825,0.24987346,0.36596462,0.23908183
38,0.23165883,0.22257318,0.13143629,0.30038476,0.1349886,0.26289466,0.22937737,0.25109297,0.24180502,0.22673957,0.12561567,0.25152388,0.082968794,0.2410637,0.25699475,0.22552453,0.24946833,0.236904,0.092420764,0.29857644,0.08609177,0.34372523,0.20143612,0.2377999,0.19588882,0.2541727,0.16977942,0.2416699,0.20995244,0.25876898,0.26453042,0.2281594
39,0.20022026,0.24809776,0.23759852,0.29733315,0.10225009,0.26172605,0.1639152,0.3088592,0.21827154,0.24500482,0.11818716,0.2644528,0.071845345,0.24840432,0.26249915,0.28471982,0.23201078,0.22596586,0.08591684,0.2799447,0.07863648,0.34621477,0.20306034,0.2390229,0.10468405,0.25892577,0.14630269,0.23876363,0.18354075,0.2566567,0.23749222,0.25193295
40,0.15092868,0.2484648,0.22361128,0.27392894,0.09579097,0.2999529,0.17903273,0.30340478,0.18146889,0.24304098,0.09125345,0.29304782,0.48787844,0.2448633,0.23488736,0.2850189,0.20481007,0.22937928,0.083879344,0.32179102,0.07650783,0.34519997,0.14885837,0.27081552,0.1212925,0.25785053,0.19165471,0.25191912,0.18356532,0.2569693,0.22348608,0.2251715
41,0.15477586,0.23495679,0.2149249,0.23308933,0.090186015,0.27450994,0.17000203,0.24847563,0.17314571,0.25549087,0.15679781,0.24180575,0.37224853,0.2530038,0.22061795,0.26900294,0.21462676,0.22062512,0.07613349,0.29444736,0.0774728,0.34940764,0.19236778,0.24708837,0.6664012,0.23528713,0.15014726,0.28309333,0.1809606,0.25490034,0.17836666,0.23602335
42,0.13923593,0.29170987,0.17173794,0.2496122,0.47689533,0.2646489,0.18429957,0.25084892,0.14613026,0.28594398,0.09382255,0.2681973,0.3038317,0.24545617,0.19950141,0.24494348,0.17752124,0.2203208,0.07256612,0.29502186,0.0664326,0.34474277,0.2046193,0.2638406,0.39501318,0.43284452,0.18204314,0.24177568,0.19677848,0.24606502,0.1605117,0.2303806
43,0.16315597,0.23863968,0.18661606,0.23903818,0.46392694,0.29593214,0.12685193,0.26449275,0.16639856,0.23616229,0.1028313,0.25019497,0.2897916,0.24497667,0.20982729,0.24565911,0.14548069,0.23511302,0.06838606,0.303477,0.06694111,0.34614447,0.14121857,0.24134356,0.37025395,0.21253929,0.18071139,0.26224542,0.15604071,0.28389433,0.15643066,0.25157583
44,0.13183945,0.2531769,0.14619654,0.24991763,0.32449907,0.2449793,0.15676527,0.24512719,0.456526,0.2282287,0.36793864,0.23127514,0.25107908,0.24608333,0.35188088,0.26108423,0.15814567,0.22066772,0.06330092,0.29723826,0.06989499,0.34842768,0.13908836,0.24035218,0.2880245,0.21932292,0.13749713,0.23554546,0.63202757,0.21632382,0.12938254,0.23860304
45,0.11481093,0.2942136,0.14004597,0.25766122,0.29585308,0.33853054,0.12764834,0.27009237,0.3337917,0.3042876,0.2965548,0.24316928,0.22059289,0.22884823,0.2495064,0.2615639,0.14906329,0.22498569,0.06175912,0.2906285,0.1877296,0.33861205,0.11058029,0.24623907,0.33172286,0.22031687,0.14704685,0.24999912,0.5421414,0.23360673,0.124070555,0.23392305
46,0.11543483,0.23481183,0.12048602,0.25036335,0.31195772,0.26122567,0.16362697,0.24288924,0.31281248,0.2724774,0.29291973,0.346426,0.24105276,0.24056973,0.23944606,0.25262734,0.13115147,0.22728384,0.058106285,0.30032778,0.14757927,0.33946323,0.4510381,0.2670227,0.29428816,0.21697676,0.5975346,0.23642133,0.39687312,0.20853491,0.12846754,0.24136294
47,0.10005074,0.2736639,0.11058039,0.25798565,0.234275,0.31824866,0.16115673,0.24841964,0.25476262,0.29142892,0.23157968,0.32406715,0.19772106,0.24596643,0.21256404,0.23426555,0.42130196,0.22057448,0.056072336,0.26657236,0.1257235,0.33596054,0.45895302,0.25241044,0.25746408,0.28174812,0.48243517,0.24986485,0.45311534,0.24781975,0.1334034,0.23790441
48,0.09868153,0.23926833,0.08811138,0.25600034,0.30929765,0.24000914,0.12589106,0.2405597,0.27664268,0.23766486,0.21805656,0.21999107,0.1609826,0.24960628,0.15724355,0.30348793,0.32277966,0.21412055,0.053126257,0.2956338,0.10928505,0.34391624,0.4302607,0.26705793,0.29537666,0.22833687,0.41421217,0.23488353,0.36602384,0.2597259,0.12066136,0.25141856
49,0.3229555,0.32051122,0.08777695,0.27314043,0.16984043,0.25492504,0.1163122,0.24422234,0.20061566,0.23168956,0.17460714,0.24127185,0.1760557,0.2284285,0.15973517,0.23875415,0.23154947,0.23761205,0.05287376,0.29509562,0.10049272,0.34456372,0.39544564,0.2641995,0.33293125,0.22664294,0.3261568,0.2259288,0.31531298,0.23641501,0.10003757,0.24967769
50,0.27114812,0.25321472,0.07902854,0.5035282,0.22710991,0.27947122,0.120838284,0.262774,0.17788851,0.25251088,0.222301,0.23813903,0.12924641,0.23642722,0.14658812,0.2376453,0.25142288,0.23270884,0.047697116,0.2940591,0.0968659,0.34239426,0.3514631,0.28004116,0.2227667,0.240895,0.26066926,0.23989119,0.2893823,0.26818338,0.12757576,0.24588084
51,0.23099047,0.2636827,0.08507279,0.33261365,0.15344654,0.2975044,0.09341165,0.26065046,0.18591863,0.22990295,0.17997982,0.25323233,0.11737532,0.24075383,0.09212102,0.3473879,0.20662051,0.2211399,0.049410615,0.3214451,0.08418896,0.33653927,0.34787557,0.26068407,0.22924358,0.22247535,0.25687686,0.25568148,0.26931092,0.22869605,0.5122539,0.23956817
52,0.18874508,0.24337631,0.41902477,0.25614402,0.2216937,0.25396255,0.10952296,0.2744203,0.16252983,0.24319033,0.14790224,0.23360288,0.15909815,0.23860258,0.16420686,0.25259605,0.16118078,0.22651789,0.04804677,0.3141672,0.077462725,0.33955866,0.30999488,0.24055068,0.19143489,0.22803102,0.20918263,0.24536744,0.28292218,0.24019554,0.50353956,0.20760334
53,0.14800295,0.2476858,0.40457907,0.22445036,0.1389568,0.27497953,0.13806538,0.24338596,0.21893212,0.27494,0.211856,0.2371424,0.10233535,0.28791547,0.08337192,0.3116722,0.14089674,0.22367646,0.045440152,0.2869118,0.07584803,0.3384606,0.2511774,0.24643943,0.22401612,0.21993777,0.17344469,0.24268956,0.27898577,0.2820363,0.47374576,0.22892585
54,0.13515612,0.24544282,0.29317012,0.23624256,0.15674345,0.25526956,0.0757879,0.25691408,0.1358605,0.24967241,0.17730625,0.26063216,0.13513838,0.24703576,0.10079256,0.25661922,0.13778771,0.24119969,0.044535384,0.31792918,0.06975509,0.33914623,0.23141408,0.24746628,0.4475373,0.20786569,0.18984687,0.2711034,0.21695581,0.31829688,0.3528468,0.23432884
55,0.14774942,0.27310568,0.2542101,0.21797009,0.12555768,0.25924963,0.107173905,0.27574536,0.2072099,0.32811633,0.119671375,0.27902362,0.08157059,0.25372732,0.08242738,0.28556007,0.13556126,0.2275623,0.041752413,0.28187695,0.06692282,0.34358954,0.20368695,0.2996836,0.27612656,0.19376665,0.16883962,0.24530044,0.23359855,0.23882067,0.333722,0.24040347
56,0.11727529,0.25030977,0.22988407,0.21991633,0.20231041,0.27262905,0.11429611,0.23944154,0.18362588,0.24559212,0.16944209,0.23424725,0.097511254,0.24411207,0.10991404,0.28949186,0.1101051,0.23383877,0.040537648,0.30162716,0.060259964,0.3548674,0.19423892,0.26621732,0.20307098,0.22878285,0.16432203,0.23573817,0.20174915,0.22872335,0.24002624,0.23227346
57,0.10819007,0.2723146,0.15940729,0.2996874,0.14530815,0.2467303,0.057055134,0.26461205,0.15850562,0.23092489,0.12806614,0.30064306,0.07534665,0.24388975,0.086922415,0.26800394,0.13950002,0.22856036,0.039525006,0.31098348,0.060725253,0.3437552,0.14326955,0.26884624,0.1717902,0.199772,0.12275599,0.23998326,0.54276794,0.22599638,0.21061085,0.28088626
58,0.12586589,0.25457716,0.19373712,0.220895,0.14019953,0.2510236,0.11591525,0.25801274,0.13533369,0.2389353,0.121425815,0.25464505,0.0763008,0.255555,0.24417713,0.28525588,0.10129159,0.25685766,0.18237264,0.28980663,0.16910973,0.33461145,0.16418529,0.25972766,0.16849834,0.20899473,0.15935096,0.2452736,0.37949455,0.27670002,0.23568514,0.23296607
59,0.12162031,0.25534305,0.16061167,0.22507027,0.3787084,0.25151995,0.08850071,0.24643873,0.12485506,0.25757962,0.24400796,0.33707622,0.096917555,0.24388582,0.24321134,0.24958597,0.4103354,0.28464937,0.13703457,0.2687569,0.12874351,0.33278215,0.17646725,0.25851756,0.14697029,0.21448684,0.16136236,0.25264248,0.397561,0.2736849,0.20246643,0.24971323
60,0.09998385,0.25397962,0.15647763,0.22987598,0.28374216,0.2857739,0.0762871,0.30024922,0.10491912,0.24499328,0.22129793,0.30365226,0.50651133,0.3117966,0.1990573,0.2508682,0.4392319,0.21417579,0.11477758,0.28605905,0.1074614,0.331854,0.12335522,0.26474416,0.15999657,0.21695301,0.3970263,0.23221557,0.34428626,0.29163647,0.18543306,0.2494989
61,0.09163333,0.25101495,0.15469189,0.23368941,0.32187212,0.69105464,0.0819629,0.24826209,0.088653125,0.24203372,0.14994241,0.22261505,0.39683518,0.24561994,0.25415236,0.26169753,0.27833945,0.2134742,0.100933865,0.267283,0.09726747,0.33524945,0.12125027,0.2821099,0.1633301,0.20048447,0.32761747,0.21634911,0.30756342,0.25114924,0.1583648,0.23671706
62,0.085490875,0.24897437,0.14509667,0.24598177,0.29394495,0.23938459,0.08040647,0.25473887,0.07931788,0.25881875,0.146527,0.3043652,0.28993046,0.2174719,0.15786752,0.25214407,0.2885823,0.22009876,0.091015846,0.2921892,0.08843799,0.33432215,0.19858965,0.27987945,0.11549854,0.21489508,0.23453617,0.22016692,0.25679117,0.2377168,0.15891725,0.2525779
63,0.3882417,0.22697379,0.12261137,0.2320979,0.22380352,0.26524743,0.066862196,0.25760382,0.09729726,0.24459778,0.117652215,0.23046207,0.19849826,0.23605691,0.1569691,0.2661964,0.2077506,0.22783184,0.08184272,0.28238708,0.078812525,0.33171186,0.507543,0.24698147,0.1328034,0.20869048,0.27848914,0.21093237,0.22159299,0.27722052,0.6380623,0.20783241
64,0.33489668,0.23262878,0.12617029,0.2322419,0.22906941,0.23593736,0.5450321,0.28502485,0.07794228,0.24722591,0.1262621,0.2799407,0.2868165,0.22274308,0.13967283,0.24601077,0.18129571,0.22573783,0.07622547,0.28163695,0.07456364,0.33533016,0.3782319,0.2604074,0.11726519,0.21781462,0.17693347,0.24443333,0.22748873,0.26223734,0.47800806,0.24749483
