,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
176,,,0.019432921,0.32523295,,,,,,,,,,,,,,,,,,,,,0.090857275,0.11271251,,,,,0.1035541,0.16683927
177,,,0.028658824,0.31383505,,,,,,,,,,,,,,,,,,,,,0.10164184,0.11449055,,,,,,
178,,,0.022518912,0.29398787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,0.01875778,0.2946519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,0.028313408,0.3008386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,0.015911847,0.3596956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,0.09748915,0.294248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,0.040859047,0.31883812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,0.044303834,0.33204523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,0.05538902,0.3043328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,0.027818905,0.2699635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,0.033802163,0.2869437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,0.029193508,0.2743275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,0.024673294,0.27419636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,0.029754354,0.28622434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,0.02134968,0.31403095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,0.020212138,0.35591838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,0.060941637,0.29913372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,0.018467957,0.33715528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,0.028859684,0.31541976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,0.024045525,0.27585214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
