,spatio-temporal None PL train,spatio-temporal None PL val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,"spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val"
2,0.606831252574921,0.491657435894012,0.51407527923584,0.587779939174652,0.583319902420044,0.56169605255127,0.590630412101746,0.573471307754517,0.557259798049927,0.605242073535919,0.81513237953186,0.555762767791748,0.841596007347107,0.516850054264069,1.02255392074585,0.563972592353821,0.974116921424866,0.505680441856384,0.851375222206116,0.509752750396729,1.50079786777496,0.485295563936233,1.70312798023224,0.440829634666443,1.98498702049255,0.464357584714889,2.04938220977783,0.620093584060669,3.15734076499939,0.612115859985352,3.83012318611145,0.605608701705933,4.52503824234009,0.996520638465881
3,0.537472486495972,0.481545180082321,0.486191242933273,0.528892517089844,0.525220155715942,0.542301833629608,0.575281202793121,0.595671236515045,0.523586869239807,0.570550501346588,0.704263985157013,0.491487771272659,0.801809310913086,0.497171342372894,0.906010746955872,0.467142373323441,0.950256288051605,0.479154586791992,0.779668152332306,0.518791973590851,1.43742048740387,0.468763172626495,1.62950396537781,0.457753449678421,1.81070983409882,0.431020259857178,1.89543104171753,0.556448936462402,2.97242569923401,0.75534975528717,3.45165586471558,0.981023728847504,3.73763823509216,0.629741907119751
4,0.57164078950882,0.469473481178284,0.52471125125885,0.515654504299164,0.517902255058289,0.532222747802734,0.525150775909424,0.565180242061615,0.451445937156677,0.581586360931397,0.694478392601013,0.479788780212402,0.751320660114288,0.48440945148468,0.87431401014328,0.464218646287918,0.867945373058319,0.506651222705841,0.72835773229599,0.512359380722046,1.31895995140076,0.46033188700676,1.6109846830368,0.432276844978332,1.70712661743164,0.429254055023193,1.71040451526642,0.500588417053223,2.65312886238098,0.873254537582397,3.27978658676147,0.586229741573334,3.5452892780304,1.01925444602966
5,0.485204994678497,0.470710307359695,0.402044415473938,0.514957070350647,0.484490007162094,0.541809439659119,0.528025686740875,0.529188394546509,0.416795819997788,0.616739392280579,0.608864486217499,0.492279440164566,0.743944704532623,0.475226402282715,0.868218123912811,0.462172091007233,0.889351963996887,0.480434596538544,0.74909907579422,0.470473915338516,1.36613416671753,0.436405271291733,1.56447684764862,0.4857517182827,1.71926093101501,0.417602688074112,1.65841627120972,0.628566145896912,2.587557554245,0.614937007427216,2.94410419464111,1.07424831390381,3.26472043991089,0.899049401283264
6,0.442227005958557,0.490435928106308,0.467154443264008,0.524329125881195,0.483053803443909,0.522867560386658,0.514681458473206,0.532329976558685,0.48218098282814,0.671151518821716,0.607133984565735,0.622686088085175,0.717119872570038,0.479941636323929,0.832254827022553,0.475954800844193,0.807595610618591,0.478995740413666,0.706960320472717,0.462101548910141,1.24267172813416,0.434278815984726,1.52072823047638,0.428612172603607,1.68759047985077,0.412199079990387,1.59025049209595,0.616944909095764,2.43661427497864,0.532177209854126,2.79076099395752,0.655369222164154,2.99453592300415,0.549041271209717
7,0.393047511577606,0.49452131986618,0.371702551841736,0.874670505523681,0.422617256641388,0.539597094058991,0.466413199901581,0.543619871139526,0.476903736591339,0.563600838184357,0.579067707061768,0.459763407707214,0.672386825084686,0.545031726360321,0.798574388027191,0.531416475772858,0.834698438644409,0.476548403501511,0.72195440530777,0.456724435091019,1.28746938705444,0.424706041812897,1.44452095031738,0.438713550567627,1.66344404220581,0.440778851509094,1.52880120277405,0.599067509174347,2.17052292823791,0.658784568309784,2.52286314964294,0.71822327375412,2.77778363227844,0.705471217632294
8,0.409007221460342,0.497832506895065,0.491915553808212,0.510351717472076,0.452894181013107,0.542164206504822,0.493600606918335,0.517332673072815,0.443135201931,0.714414775371552,0.579574227333069,0.495592802762985,0.710782825946808,0.52311784029007,0.842402935028076,0.466642588376999,0.771048724651337,0.484691947698593,0.675356805324554,0.45635986328125,1.23768258094788,0.415705412626267,1.4529402256012,0.411687076091766,1.54379558563232,0.461066901683807,1.37844800949097,0.534070789813995,2.14036011695862,0.723931670188904,2.53872680664062,0.607227087020874,2.62583875656128,0.587011337280273
9,0.405997097492218,0.459014862775803,0.419331610202789,0.483254164457321,0.420230060815811,0.5336634516716,0.496321082115173,0.534311234951019,0.54970645904541,0.559528052806854,0.53467732667923,0.479934692382813,0.710530638694763,0.471602886915207,0.815821290016174,0.50780862569809,0.759313464164734,0.475298047065735,0.581575989723206,0.471228808164597,1.25389730930328,0.445907711982727,1.36469960212708,0.448380351066589,1.53526699542999,0.401079714298248,1.31225311756134,0.590442955493927,1.95940041542053,0.730023622512817,2.29859566688538,0.757269442081451,2.58085227012634,0.631538689136505
10,0.367858737707138,0.456610679626465,0.39765939116478,0.548682153224945,0.42874339222908,0.502489745616913,0.470967710018158,0.50620424747467,0.4182990193367,0.549762487411499,0.494158685207367,0.455262243747711,0.657894730567932,0.466913431882858,0.809794366359711,0.466966956853867,0.742406249046326,0.475843966007233,0.604804575443268,0.455782651901245,1.1172159910202,0.408959448337555,1.40176379680634,0.403340250253677,1.47325074672699,0.391346603631973,1.25080680847168,0.73892343044281,1.86228847503662,0.58184689283371,2.28540468215942,0.566025316715241,2.48073649406433,0.686273455619812
11,0.376392900943756,0.576841831207275,0.428364902734757,0.503876864910126,0.414141774177551,0.508682727813721,0.477872043848038,0.519855499267578,0.446320444345474,0.548663973808289,0.615485429763794,0.500435411930084,0.652402341365814,0.48875629901886,0.735497057437897,0.456256717443466,0.808660805225372,0.47902062535286,0.586289465427399,0.475174009799957,1.01584851741791,0.422303646802902,1.30035865306854,0.421124458312988,1.42429077625275,0.391877233982086,1.16567146778107,0.643338859081268,1.77187430858612,0.667023837566376,2.14484190940857,0.877592027187347,2.34170913696289,0.538000166416168
12,0.352948069572449,0.534117162227631,0.360709011554718,0.573907256126404,0.415385633707047,0.527109503746033,0.497575640678406,0.528768539428711,0.440150946378708,0.543306767940521,0.510017812252045,0.542058110237122,0.594002306461334,0.466928154230118,0.768712162971497,0.488836050033569,0.682694554328918,0.474595874547958,0.587943375110626,0.462978810071945,1.08030092716217,0.44065934419632,1.20372366905212,0.414219409227371,1.40349304676056,0.384854644536972,1.13076484203339,0.597837448120117,1.67343091964722,0.704998970031738,2.17012023925781,0.432046443223953,2.29262161254883,0.662596881389618
13,0.348524987697601,0.534475803375244,0.41406375169754,0.514768540859222,0.377537578344345,0.579730212688446,0.453111112117767,0.529802620410919,0.41036394238472,0.557438969612122,0.449421972036362,0.57018256187439,0.628137588500977,0.491675674915314,0.729392170906067,0.488074332475662,0.733381271362305,0.469819188117981,0.509760737419128,0.466737270355225,0.916126728057861,0.413056790828705,1.08764863014221,0.414276629686356,1.297234416008,0.401722192764282,1.12668311595917,0.492224305868149,1.57871043682098,0.612497389316559,2.07068705558777,0.667357921600342,2.1744396686554,0.878699719905853
14,0.323215484619141,0.470730096101761,0.377766907215118,0.524760723114014,0.390513837337494,0.502468109130859,0.471133530139923,0.507934272289276,0.493203192949295,0.539536952972412,0.522258937358856,0.46924489736557,0.629812777042389,0.48905411362648,0.709916770458221,0.527445435523987,0.680563390254974,0.489220261573792,0.526259660720825,0.469322830438614,0.982143640518188,0.417899429798126,1.1776225566864,0.413385570049286,1.33566153049469,0.409910947084427,1.03205323219299,0.715602993965149,1.5357631444931,0.580369472503662,2.03151369094849,0.539225041866303,2.09445643424988,0.740792989730835
15,0.319759517908096,0.48901641368866,0.362017035484314,0.510849893093109,0.356340736150742,0.502403557300568,0.432694911956787,0.535361647605896,0.403465747833252,0.543369770050049,0.496687710285187,0.469342440366745,0.622683942317963,0.484968960285187,0.719771027565002,0.467755109071732,0.604790329933167,0.508593499660492,0.477574378252029,0.463565945625305,0.953611612319946,0.414912074804306,1.06025624275208,0.41786327958107,1.18695998191834,0.404735237360001,1.00571155548096,0.806549370288849,1.46057057380676,0.662099897861481,1.90138292312622,0.54924726486206,1.97979581356049,0.65938663482666
16,0.297078758478165,0.744066119194031,0.345648735761642,0.503646314144135,0.356441348791122,0.498149991035461,0.387257188558578,0.518939971923828,0.398763447999954,0.589520335197449,0.454131186008453,0.473603665828705,0.628454685211182,0.456132411956787,0.646945595741272,0.468152076005936,0.57577109336853,0.470633238554001,0.464578181505203,0.464904308319092,0.842091202735901,0.415016651153564,1.0507698059082,0.410531908273697,1.26062083244324,0.390995234251022,0.951320290565491,0.603554964065552,1.46025025844574,0.654248297214508,1.87612628936768,0.598628759384155,1.93529486656189,0.75701767206192
17,0.326697885990143,0.526593744754791,0.362265884876251,0.48696780204773,0.34059664607048,0.535717785358429,0.40307754278183,0.52438497543335,0.407579064369202,0.553109765052795,0.4029101729393,0.454215526580811,0.564792811870575,0.496916919946671,0.668450236320496,0.466388255357742,0.634959518909454,0.484563946723938,0.503291726112366,0.472127258777618,0.780694544315338,0.439377635717392,1.04012167453766,0.405303031206131,1.22729527950287,0.441754758358002,0.953158915042877,0.603994786739349,1.83764910697937,0.612465858459473,1.80406987667084,0.58629560470581,1.90957653522491,0.721520841121674
18,0.264339059591293,0.633408844470978,0.307042330503464,0.506677150726318,0.289274662733078,0.518022298812866,0.381201714277267,0.544698655605316,0.414057970046997,0.538150906562805,0.392414122819901,0.460961997509003,0.605113863945007,0.48480036854744,0.631417691707611,0.47109642624855,0.61174464225769,0.483557939529419,0.477566599845886,0.483275055885315,0.878359377384186,0.410603523254395,1.02610766887665,0.415597170591354,1.17531549930573,0.401540786027908,0.918588399887085,0.564457535743713,1.62142312526703,0.558952808380127,1.72251045703888,0.611442148685455,1.86635911464691,0.62444019317627
19,0.273362100124359,0.493728101253509,0.305930227041244,0.479499667882919,0.288103848695755,0.535995006561279,0.370173692703247,0.504474639892578,0.381649404764175,0.519457936286926,0.456206619739533,0.464164197444916,0.594113171100616,0.474875807762146,0.683301031589508,0.479454815387726,0.601429045200348,0.464907974004746,0.450498253107071,0.464785784482956,0.80750983953476,0.422935545444488,1.05354940891266,0.407746732234955,1.15476417541504,0.425369799137116,0.905386984348297,0.651968717575073,1.50796496868134,0.553162455558777,1.65430128574371,0.605573773384094,1.79304683208466,0.675069510936737
20,0.278230845928192,0.530174374580383,0.293006271123886,0.494624346494675,0.26767686009407,0.528275728225708,0.315660417079926,0.507549226284027,0.313423454761505,0.552779376506805,0.388866305351257,0.469521790742874,0.543669402599335,0.54786342382431,0.555691957473755,0.475835472345352,0.572954475879669,0.477701842784882,0.429479897022247,0.496468394994736,0.779776930809021,0.422883629798889,0.966677665710449,0.408822149038315,1.07964313030243,0.395309686660767,0.834506332874298,0.734728813171387,1.4379940032959,0.509004652500153,1.62071228027344,0.622180998325348,1.74861133098602,0.61274516582489
21,0.572081446647644,0.433702409267426,0.310323566198349,0.488584756851196,0.269869983196259,0.527715861797333,0.365091413259506,0.507452487945557,0.379855394363403,0.538056194782257,0.374820858240128,0.504659116268158,0.553836524486542,0.481964349746704,0.598561704158783,0.526784181594849,0.508774340152741,0.491513431072235,1.95064187049866,0.374702513217926,2.26169157028198,0.309719532728195,2.82721519470215,0.283874273300171,1.01300632953644,0.396324217319488,0.808483183383942,0.613053381443024,1.37618064880371,0.640226364135742,1.59833931922913,0.621616721153259,1.69354856014252,0.638286352157593
22,0.441267311573029,0.415464222431183,0.2711221575737,0.495506107807159,0.226598367094994,0.501903057098389,0.329298138618469,0.523930311203003,0.37299782037735,0.535410642623901,0.349116384983063,0.471930772066116,0.548767685890198,0.452662974596024,0.737174808979034,0.47266548871994,0.474693477153778,0.528901815414429,1.62022495269775,0.345918238162994,1.98570287227631,0.297662526369095,2.47196078300476,0.264947116374969,1.1466623544693,0.413921564817429,0.822907090187073,0.642683506011963,1.32794868946075,0.721337735652924,1.48655772209167,0.569252073764801,1.84283673763275,0.571540236473084
23,0.405717879533768,0.438934326171875,0.249451443552971,0.525866746902466,0.264069080352783,0.507811784744263,0.301313877105713,0.523092925548553,0.29108864068985,0.532982707023621,0.334393978118896,0.453083336353302,0.475263714790344,0.480956047773361,0.547873258590698,0.430819302797318,0.458282649517059,0.473346889019012,1.46375036239624,0.351538479328156,1.90818119049072,0.287110388278961,2.24691486358643,0.250097841024399,3.33603048324585,0.26381441950798,0.731350600719452,0.614460647106171,1.27892160415649,0.542348623275757,1.81715524196625,0.483251750469208,1.72268807888031,0.683192729949951
24,0.399093776941299,0.455536842346191,0.241819247603416,0.499832779169083,0.217993333935738,0.618276298046112,0.287998378276825,0.505265593528748,0.385973781347275,0.540149450302124,0.355561405420303,0.541439116001129,0.481785774230957,0.480554968118668,0.580221593379974,0.435250520706177,0.506963193416595,0.479360550642014,1.28914225101471,0.348392158746719,1.75072121620178,0.291668742895126,2.02958178520203,0.247157663106918,2.86539912223816,0.251199811697006,1.61305344104767,0.514479637145996,1.23168361186981,0.551999449729919,1.6141984462738,0.562582135200501,1.66725671291351,0.690833270549774
25,0.376128435134888,0.443892389535904,0.235184088349342,0.480316251516342,0.224935337901115,0.513945937156677,0.288380593061447,0.524636268615723,0.329427808523178,0.534739434719086,0.348175048828125,0.518535614013672,0.466858863830566,0.476733386516571,0.529075920581818,0.426375031471252,0.44358167052269,0.491384267807007,1.24004638195038,0.324864327907562,1.61352932453156,0.292391806840897,1.97593700885773,0.252249181270599,2.72897720336914,0.247594609856606,1.34044742584229,0.555485010147095,1.1459618806839,0.744358360767365,1.56255924701691,0.580948173999786,1.58911395072937,0.631701350212097
26,0.383752912282944,0.419394195079803,0.231055378913879,0.493612110614777,0.221108704805374,0.541592538356781,0.287243008613586,0.514257192611694,0.350336819887161,0.537930905818939,0.312144786119461,0.487591832876205,0.437897592782974,0.495327353477478,0.447427242994309,0.426164090633392,0.541615605354309,0.491464465856552,1.15553307533264,0.338897675275803,1.53115010261536,0.296325176954269,1.94844663143158,0.251060009002686,2.56767773628235,0.240132004022598,1.31650078296661,0.56404983997345,1.1453640460968,0.626803755760193,1.55565452575684,0.58478307723999,1.51027023792267,0.712213456630707
27,0.28991711139679,0.437139481306076,0.22005620598793,0.519456624984741,0.297122925519943,0.512879431247711,0.279557675123215,0.519155859947205,0.304683566093445,0.554579436779022,0.311115115880966,0.494852900505066,0.464009076356888,0.563076853752136,0.440322011709213,0.477923214435577,0.438442945480347,0.536490201950073,1.13953268527985,0.319893509149551,1.45102787017822,0.280905038118362,1.80155265331268,0.249897763133049,2.47619247436523,0.25570872426033,1.19333231449127,0.598065972328186,1.12738335132599,0.544490456581116,1.43739724159241,0.492761492729187,1.52319717407227,0.632345676422119
28,0.258748114109039,0.435769706964493,0.212426155805588,0.507127165794373,0.263489902019501,0.532194018363953,0.305040895938873,0.529649257659912,0.311844080686569,0.536714613437653,0.308284044265747,0.485146820545197,0.496791303157806,0.497889906167984,0.434897661209106,0.430523455142975,0.439943373203278,0.494496315717697,1.0511816740036,0.314432114362717,1.38590216636658,0.286616414785385,1.63523459434509,0.252672642469406,2.24017786979675,0.238776698708534,1.06086850166321,0.597262620925903,1.04048037528992,0.612681329250336,1.42120683193207,0.502023935317993,1.45935440063477,0.74718850851059
29,0.268712639808655,0.454512029886246,0.217577397823334,0.503367364406586,0.239988684654236,0.491030633449554,0.265730738639832,0.521225273609161,0.293694138526917,0.543861985206604,0.343424081802368,0.455845087766647,0.450789242982864,0.486339241266251,0.3595130443573,0.491498202085495,0.418104261159897,0.487429022789002,0.981717526912689,0.334620714187622,1.29906868934631,0.313457041978836,1.65216648578644,0.259762793779373,2.14445114135742,0.237714201211929,1.01690781116486,0.667023181915283,1.03899621963501,0.648846745491028,1.3770022392273,0.610038042068481,1.42805016040802,0.645093858242035
30,0.222897559404373,0.446472257375717,0.305985182523727,0.490516871213913,0.203223496675491,0.507518649101257,0.38554123044014,0.496249288320541,0.604158222675324,0.507789254188538,0.649713814258575,0.443336755037308,0.727603793144226,0.441190600395203,0.441665500402451,0.437874853610992,0.580946564674377,0.45912316441536,0.981640338897705,0.310323983430862,1.270587682724,0.271967858076096,1.52165567874908,0.245590344071388,2.05992960929871,0.23670107126236,1.00928866863251,0.585676729679108,0.988432049751282,0.569817125797272,1.28308820724487,0.497894495725632,1.35160529613495,0.689468204975128
31,0.246800094842911,0.467412918806076,0.252090334892273,0.458598911762238,0.20100574195385,0.502464294433594,0.373346984386444,0.513107895851135,0.598540186882019,0.531939685344696,0.749595880508423,0.421571016311646,0.556229293346405,0.435870438814163,0.36570793390274,0.539880692958832,0.488577425479889,0.444122850894928,0.861269176006317,0.351190149784088,1.13296854496002,0.279359042644501,1.51825141906738,0.245811268687248,1.94503915309906,0.223643884062767,0.904495179653168,0.580931842327118,1.48685610294342,0.617251515388489,1.27725040912628,0.550280869007111,1.3455775976181,0.755242943763733
32,0.286611199378967,0.460316359996796,0.251190513372421,0.481350898742676,0.176049247384071,0.497621148824692,0.30826199054718,0.487519294023514,0.537294387817383,0.498211979866028,0.544445395469666,0.439469128847122,0.499936521053314,0.453059494495392,0.371443003416061,0.487818419933319,0.466140985488892,0.43638488650322,0.855187237262726,0.326495260000229,1.11917090415955,0.272460073232651,1.39923882484436,0.250465393066406,1.75015473365784,0.239678844809532,0.909639358520508,0.510960400104523,1.34632062911987,0.531091272830963,1.2359676361084,0.667093098163605,1.29393744468689,0.760656595230103
33,0.541194677352905,0.456936478614807,0.223928585648537,0.468630492687225,0.192762210965157,0.503247022628784,0.28998476266861,0.493707865476608,0.538869261741638,0.491774290800095,0.507340312004089,0.412379533052444,0.475058525800705,0.443306863307953,0.339357435703278,0.463753610849381,0.480012148618698,0.453510761260986,0.844646394252777,0.333127856254578,1.15322923660278,0.272358626127243,1.34041225910187,0.253372579813004,1.79000234603882,0.227515280246735,0.828905522823334,0.532552003860474,1.20503652095795,0.540399730205536,1.20159244537354,0.655897200107574,1.42735230922699,0.612799167633057
34,0.464396119117737,0.420937359333038,0.207681998610496,0.497962087392807,0.169937580823898,0.505193531513214,0.272270947694778,0.501844167709351,0.564225912094116,0.502569317817688,0.531377792358398,0.423887580633163,0.415272206068039,0.451421141624451,0.332162648439407,0.453057736158371,0.424863487482071,0.435593068599701,0.83978670835495,0.357280105352402,1.10398316383362,0.275333046913147,1.37726128101349,0.250274449586868,1.72409212589264,0.223672822117805,0.801557242870331,0.576392531394959,1.09966313838959,0.587765872478485,1.46993100643158,0.559459686279297,1.34117913246155,0.76132744550705
35,0.397283107042313,0.407826840877533,0.19642086327076,0.51313316822052,0.164256393909454,0.491340607404709,0.254008710384369,0.498512446880341,0.461106151342392,0.491936504840851,0.426318109035492,0.565117359161377,0.344480395317078,0.476428806781769,0.364845603704453,0.447203814983368,0.369507163763046,0.430889636278152,0.856237053871155,0.319132119417191,0.981405377388,0.278371512889862,1.29016149044037,0.255768746137619,1.64431321620941,0.234681889414787,0.795896708965302,0.52086752653122,1.11400365829468,0.574944972991943,1.3458434343338,0.619570136070251,1.25244057178497,0.622821033000946
36,0.368534475564957,0.397475302219391,0.187881126999855,0.477667450904846,0.143375799059868,0.509955942630768,0.243664622306824,0.541464924812317,0.447095066308975,0.522387146949768,0.463432043790817,0.436457455158234,0.365909457206726,0.455295711755753,0.312458842992783,0.452307671308518,0.383873879909515,0.435197293758392,0.74708503484726,0.323800474405289,0.948809206485748,0.29424637556076,1.23334848880768,0.266316026449203,1.49822187423706,0.232250362634659,0.76975679397583,0.533498466014862,1.04009115695953,0.510347247123718,1.26278269290924,0.663410007953644,1.27306854724884,0.753377795219421
37,0.312345772981644,0.433584988117218,0.176077753305435,0.500138938426971,0.168928444385529,0.492660582065582,0.236888900399208,0.508322656154633,0.421576231718063,0.50440788269043,0.441731929779053,0.439510583877564,0.372214883565903,0.440940111875534,0.84857714176178,0.393585503101349,0.353220582008362,0.429848372936249,0.732352674007416,0.313272595405579,0.904259026050568,0.281044781208038,1.209681391716,0.254926651716232,1.50863027572632,0.229129821062088,0.689195156097412,0.723089218139648,1.04429447650909,0.585119128227234,1.2260856628418,0.553435564041138,1.16571843624115,0.692490637302399
38,0.318261086940765,0.424482375383377,0.169803276658058,0.492541164159775,0.138147458434105,0.500051856040955,0.23468704521656,0.500921368598938,0.394620418548584,0.536850690841675,0.361417800188065,0.434341162443161,0.335584163665771,0.630380809307098,0.620532810688019,0.392986834049225,0.367346674203873,0.467164307832718,0.709490478038788,0.316092818975449,0.986112296581268,0.276646852493286,1.12545728683472,0.272766053676605,1.33491957187653,0.227753341197968,0.711560368537903,0.596394002437592,0.958555400371552,0.591107726097107,1.13990688323975,0.511709928512573,1.17946088314056,0.766690790653229
39,0.253875404596329,0.410930663347244,0.173804372549057,0.471440196037293,0.142210245132446,0.489455819129944,0.219286173582077,0.566766202449799,0.380350083112717,0.520336985588074,0.395376563072205,0.455790549516678,0.349780231714249,0.459283739328384,0.550873994827271,0.3737912774086,0.311645358800888,0.439224869012833,0.681783139705658,0.360863894224167,0.834923624992371,0.281811207532883,1.08380246162415,0.25574004650116,1.42188847064972,0.229506254196167,0.697638094425201,0.589402556419373,0.979701578617096,0.474157124757767,1.11916816234589,0.607046663761139,1.13733077049255,0.655863702297211
