,spatial None PL train,spatial None PL val,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
15,0.12172399461269379,0.370890736579895,0.15839779376983643,0.2603367865085602,0.28758886456489563,0.2523445188999176,0.18726414442062378,0.36356574296951294,0.21719980239868164,0.3107903301715851,0.26126518845558167,0.2587450444698334,0.22831326723098755,0.25349584221839905,0.21812836825847626,0.22923344373703003,0.21370509266853333,0.2441082000732422,0.13652795553207397,0.27813059091567993,0.17436747252941132,0.2862080931663513,0.28028571605682373,0.24899998307228088,0.24195630848407745,0.2514655292034149,1.037282943725586,0.30884143710136414,1.045308232307434,0.31086307764053345,1.0337220430374146,0.28131529688835144,1.1010397672653198,0.32306915521621704
16,0.28419244289398193,0.45404112339019775,0.20466482639312744,0.2797044813632965,0.2873409390449524,0.24014031887054443,0.19664901494979858,0.2987751066684723,0.18776270747184753,0.30061155557632446,0.1484082043170929,0.263394832611084,0.2149600088596344,0.2812943756580353,0.2293684482574463,0.24207191169261932,0.2456902712583542,0.2477584183216095,0.13301938772201538,0.2988220155239105,0.17542606592178345,0.2820821702480316,0.2616129517555237,0.2888328433036804,0.24137867987155914,0.303070068359375,0.9643462300300598,0.2616003751754761,1.021451473236084,0.2786470651626587,0.9710396528244019,0.2838065028190613,0.9954697489738464,0.27850115299224854
17,0.34573185443878174,0.30134183168411255,0.15093277394771576,0.26920539140701294,0.2900458872318268,0.37959665060043335,0.1693810224533081,0.31410181522369385,0.6540157794952393,0.35662323236465454,0.14902406930923462,0.2604241967201233,0.1904100775718689,0.27096936106681824,0.222376748919487,0.24097900092601776,0.20611077547073364,0.25077536702156067,0.10255536437034607,0.2756606638431549,0.18168503046035767,0.30827298760414124,0.20433297753334045,0.28164374828338623,0.258016437292099,0.2524469196796417,0.9415035247802734,0.31496813893318176,0.94827800989151,0.3001234531402588,0.9703199863433838,0.3001880943775177,0.9937226176261902,0.2916567325592041
18,0.24479267001152039,0.3065919876098633,0.18057236075401306,0.26769116520881653,0.27434417605400085,0.26217687129974365,0.17349177598953247,0.32915398478507996,0.622215211391449,0.32009971141815186,0.17910924553871155,0.33981579542160034,0.22002334892749786,0.3269397020339966,0.1987127959728241,0.2600557208061218,0.16750574111938477,0.2630173861980438,0.13233743607997894,0.28330594301223755,0.13756604492664337,0.32836952805519104,0.237482950091362,0.32660430669784546,0.22118812799453735,0.2574682831764221,0.88669353723526,0.26988485455513,0.8569920063018799,0.43427422642707825,0.9265899658203125,0.318472683429718,0.9300093054771423,0.24241651594638824
19,0.2707432508468628,0.3137492537498474,0.4403616786003113,0.35277059674263,0.20240706205368042,0.28878873586654663,0.26830482482910156,0.30086785554885864,0.5490041375160217,0.3185640275478363,0.13237017393112183,0.25621625781059265,0.1726590394973755,0.30764517188072205,0.2203628271818161,0.2410823404788971,0.18513402342796326,0.3341659605503082,0.10447686165571213,0.2757200598716736,0.1611802577972412,0.29568248987197876,2.448821544647217,0.22725479304790497,0.220148503780365,0.25727808475494385,0.8569033145904541,0.2888021767139435,0.904718279838562,0.2878783941268921,0.9036852717399597,0.3836299479007721,0.9346065521240234,0.3193017244338989
20,0.22450028359889984,0.29460886120796204,0.30967646837234497,0.2914469242095947,0.2360326647758484,0.25843796133995056,0.1454523503780365,0.3328472673892975,0.439249724149704,0.275318443775177,0.11925642937421799,0.2892068922519684,0.18604429066181183,0.3055937588214874,0.17524243891239166,0.2410607933998108,0.18808630108833313,0.27002206444740295,2.6290693283081055,0.21794335544109344,0.11963292956352234,0.3412005603313446,2.170942544937134,0.20446446537971497,0.241596058011055,0.247175931930542,0.8327096104621887,0.2352966070175171,0.8336933851242065,0.3303906321525574,0.839173436164856,0.26500582695007324,0.8732014298439026,0.27211612462997437
21,0.2387421876192093,0.28163397312164307,0.2981063723564148,0.26916468143463135,0.24013856053352356,0.24402950704097748,0.17895153164863586,0.31919652223587036,0.356780081987381,0.2915591597557068,0.1262378990650177,0.2566322088241577,0.19694459438323975,0.2748003900051117,0.19147202372550964,0.23629948496818542,0.6089130640029907,0.24609355628490448,2.161736249923706,0.23305609822273254,0.10326994955539703,0.3030807673931122,2.0536160469055176,0.18693724274635315,0.1981188952922821,0.25717002153396606,1.1093930006027222,0.242146298289299,0.7896149158477783,0.3490961194038391,0.8546359539031982,0.3141595423221588,0.8566585183143616,0.24700282514095306
22,0.23611079156398773,0.2956894338130951,0.2681989371776581,0.275981068611145,0.7281477451324463,0.268270343542099,0.15582633018493652,0.300772100687027,0.326516717672348,0.2661043107509613,0.204342782497406,0.26658040285110474,0.16623727977275848,0.2517731785774231,0.17775468528270721,0.24726904928684235,0.4274043142795563,0.2673582434654236,1.9798130989074707,0.20663319528102875,0.14929836988449097,0.28261855244636536,1.812059998512268,0.18928518891334534,2.3212387561798096,0.20608189702033997,1.0210198163986206,0.20060688257217407,0.7804460525512695,0.2978600263595581,0.9514772891998291,0.25269103050231934,0.8433685898780823,0.23901289701461792
23,0.2110714167356491,0.2893761098384857,0.17535066604614258,0.279062956571579,0.7339658737182617,0.3320215344429016,0.1565581113100052,0.2987496852874756,0.3185921907424927,0.29039266705513,0.1370076835155487,0.259207546710968,0.8064099550247192,0.25885510444641113,0.16877815127372742,0.2502991855144501,0.38184666633605957,0.23280461132526398,1.8357669115066528,0.20267494022846222,2.8030688762664795,0.22786636650562286,1.6930460929870605,0.17963504791259766,2.2294437885284424,0.2058296799659729,0.862989604473114,0.20293909311294556,0.7169173359870911,0.28973665833473206,0.8539812564849854,0.2294006496667862,1.0329593420028687,0.2196420133113861
24,0.20118345320224762,0.2662937045097351,0.1594264954328537,0.28440847992897034,0.699400007724762,0.2544797658920288,0.12647207081317902,0.29537057876586914,0.26353633403778076,0.28264856338500977,0.5771257281303406,0.25841832160949707,0.5712994337081909,0.23371368646621704,0.16944946348667145,0.257262647151947,0.33326455950737,0.22624258697032928,1.5997663736343384,0.2143276184797287,2.283385992050171,0.2250802218914032,1.5732702016830444,0.17934991419315338,1.9137859344482422,0.20188434422016144,0.8401354551315308,0.2104763686656952,0.8868000507354736,0.22629804909229279,0.7999178171157837,0.2518427073955536,0.9120867848396301,0.2411317527294159
25,0.1601964831352234,0.31852155923843384,0.17813608050346375,0.2611728608608246,0.5278704166412354,0.287584125995636,0.11773096024990082,0.30067387223243713,0.24712562561035156,0.27071627974510193,0.4620180130004883,0.2760469615459442,0.46741020679473877,0.2200159877538681,0.15087923407554626,0.23782342672348022,0.29240095615386963,0.22591538727283478,1.5481089353561401,0.18238693475723267,2.1593165397644043,0.21557453274726868,1.3723641633987427,0.3385277986526489,1.7880194187164307,0.18162977695465088,0.792314350605011,0.2143583446741104,0.814866840839386,0.22288568317890167,0.7660150527954102,0.21842411160469055,0.8855838775634766,0.27129438519477844
26,0.19854596257209778,0.29185715317726135,0.1646910458803177,0.2654778063297272,0.44055309891700745,0.2613590955734253,0.1316213607788086,0.29971033334732056,0.21378840506076813,0.2942676544189453,0.4967139661312103,0.3330279588699341,0.4145423173904419,0.2314341813325882,0.48397085070610046,0.3053401708602905,0.24921104311943054,0.2466796636581421,1.3785381317138672,0.17771470546722412,1.9739115238189697,0.188310444355011,1.3897948265075684,0.1684838831424713,1.5442733764648438,0.3217739760875702,0.7764075398445129,0.22734075784683228,0.7424021363258362,0.2673132121562958,0.754483699798584,0.2486206591129303,0.8404545783996582,0.22991640865802765
27,0.18050192296504974,0.28438034653663635,0.13556046783924103,0.2731987535953522,0.35676267743110657,0.2338458150625229,0.13656899333000183,0.3075137734413147,0.22787727415561676,0.27939745783805847,0.5093666911125183,0.24910958111286163,0.36159834265708923,0.21888889372348785,0.4825999438762665,0.21395878493785858,0.2434968650341034,0.2497558742761612,1.2982455492019653,0.17612439393997192,1.8046447038650513,0.19617919623851776,1.234544277191162,0.15845365822315216,1.546217441558838,0.26891928911209106,0.7148172855377197,0.21065357327461243,0.7670548558235168,0.23389559984207153,0.7297056317329407,0.37627819180488586,0.7709763646125793,0.2204858809709549
28,0.14584881067276,0.28131330013275146,0.10761583596467972,0.2669496536254883,0.4465095102787018,0.26330891251564026,0.1564512848854065,0.30327048897743225,0.22785374522209167,0.28430265188217163,0.3695064187049866,0.2455671727657318,0.2990230321884155,0.23802725970745087,0.31675660610198975,0.2087322473526001,0.2175750732421875,0.2446829378604889,1.1469768285751343,0.18131639063358307,1.6014348268508911,0.18788205087184906,1.3261739015579224,0.15913967788219452,1.468690276145935,0.384897381067276,0.7098305225372314,0.1945665180683136,0.7626302242279053,0.23722712695598602,0.7348921895027161,0.23398005962371826,0.743666410446167,0.2313356250524521
29,0.1474573314189911,0.2798618674278259,0.1231459528207779,0.26209455728530884,0.33430707454681396,0.26888394355773926,0.10032050311565399,0.31956982612609863,0.18048906326293945,0.304119348526001,0.327126145362854,0.244613915681839,0.3065677881240845,0.23241026699543,0.2923687696456909,0.20674170553684235,0.20089943706989288,0.2469622939825058,1.2341499328613281,0.1737971156835556,1.5336582660675049,0.1795138567686081,1.02820885181427,0.1552954465150833,1.276301622390747,0.3849271535873413,0.7975761890411377,0.19847890734672546,0.6777799725532532,0.2294222116470337,0.6635975241661072,0.23703928291797638,0.733887255191803,0.24476811289787292
30,0.07950142025947571,0.3011486530303955,0.13265004754066467,0.28223109245300293,0.3120446801185608,0.23818498849868774,0.08320461958646774,0.34096258878707886,0.18743109703063965,0.3179405927658081,0.33047616481781006,0.2492913007736206,0.2853863537311554,0.27568531036376953,0.30504730343818665,0.2208479344844818,0.1626950204372406,0.23816244304180145,1.036745309829712,0.18121889233589172,1.419838547706604,0.17860953509807587,1.0401136875152588,0.16569784283638,1.1667948961257935,0.28818055987358093,0.9502745866775513,0.2119990736246109,0.6100329756736755,0.20387481153011322,0.657468318939209,0.24186167120933533,0.6870130300521851,0.23657771944999695
31,0.10240641236305237,0.2869894206523895,0.14010471105575562,0.2656717002391815,0.2803111672401428,0.2993631064891815,0.16525204479694366,0.3414642810821533,0.24774019420146942,0.33630043268203735,0.27181240916252136,0.24134205281734467,0.2406495362520218,0.24904903769493103,0.2711288034915924,0.2096022367477417,0.1837242990732193,0.24363857507705688,1.0594416856765747,0.1593548059463501,1.274064064025879,0.1644352525472641,0.9443736672401428,0.16217292845249176,1.1243218183517456,0.2841063141822815,0.9256089329719543,0.21348236501216888,0.6957365870475769,0.2553158104419708,0.6159322261810303,0.2631543278694153,0.6277537941932678,0.2898014485836029
32,0.10797338932752609,0.27772775292396545,0.10175670683383942,0.2831781506538391,0.32291972637176514,0.2765863239765167,0.10094767808914185,0.31432637572288513,0.18882633745670319,0.28525978326797485,0.20094598829746246,0.2558835744857788,0.28317493200302124,0.23742777109146118,0.23521584272384644,0.2306981235742569,0.1653146594762802,0.24063466489315033,0.9273613691329956,0.18455903232097626,1.343070387840271,0.16938522458076477,0.9002482891082764,0.15852554142475128,0.9495702385902405,0.46367889642715454,0.6581136584281921,0.20600061118602753,0.6125159859657288,0.22820769250392914,0.6079401969909668,0.2797849476337433,0.6523091793060303,0.28374746441841125
33,0.08791489154100418,0.2884637117385864,0.11563964933156967,0.2704346477985382,0.251040518283844,0.2500147521495819,0.10668694972991943,0.3032541871070862,0.30148571729660034,0.27238723635673523,0.18758679926395416,0.24588006734848022,0.2308463752269745,0.2582743167877197,0.22146348655223846,0.22695468366146088,0.182001531124115,0.2518904507160187,0.8953940272331238,0.19087252020835876,1.110897183418274,0.16582153737545013,0.7849279642105103,0.1525420993566513,0.9131003618240356,0.49692195653915405,0.5772130489349365,0.21859103441238403,0.6588132977485657,0.23606175184249878,0.5961567759513855,0.2633794844150543,0.6315194368362427,0.26879480481147766
34,0.08726996183395386,0.26765406131744385,0.08276452869176865,0.26895788311958313,0.2519737780094147,0.23800882697105408,0.06507466733455658,0.30191078782081604,0.22706887125968933,0.26948919892311096,0.17250074446201324,0.2473636120557785,0.20203611254692078,0.2415408194065094,0.20034489035606384,0.21700292825698853,0.22614365816116333,0.28727319836616516,0.7865243554115295,0.15927928686141968,1.052290916442871,0.15580736100673676,0.8423627018928528,0.1449139565229416,0.8750909566879272,0.25335243344306946,0.6133766174316406,0.2074991762638092,0.5522410273551941,0.307666152715683,0.5479817390441895,0.24838992953300476,0.7666404247283936,0.18109969794750214
35,0.14210638403892517,0.29142868518829346,0.12759356200695038,0.28531551361083984,0.26669853925704956,0.26250800490379333,0.18570439517498016,0.33540502190589905,0.30901795625686646,0.2838970720767975,0.17908376455307007,0.24670185148715973,0.18550647795200348,0.23774941265583038,0.17914576828479767,0.21222685277462006,0.1336401253938675,0.2491384893655777,0.8128404021263123,0.17363864183425903,0.9475867748260498,0.16554546356201172,0.6838508248329163,0.1464698165655136,1.0278114080429077,0.47942355275154114,0.5845913887023926,0.18030647933483124,0.5205400586128235,0.22681447863578796,0.5827577114105225,0.2508411705493927,0.7298910617828369,0.22085295617580414
