,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
9,0.31220818,0.32401145,0.20895897,0.34721205,0.49874195,0.3248211,0.48372254,0.33708316,0.34844926,0.30884978,0.32477504,0.32353744,0.30888784,0.34574565,0.32690603,0.31795123,0.58985174,0.26348013,0.58489007,0.28837296,0.70037144,0.29120418,0.5795542,0.25793657,0.6537237,0.2741092,0.76065755,0.31725252,0.8896271,0.49683475,0.9420829,0.36086705
10,0.27681577,0.33781916,0.19649418,0.3693776,0.45718372,0.3316749,0.42861253,0.33764154,0.4319548,0.28725174,0.2942693,0.29537973,0.3051357,0.30825913,0.35038713,0.29998,0.5619497,0.25072473,0.5271371,0.26793432,0.65810597,0.27044055,0.57926184,0.2640315,0.63129824,0.30894178,0.7233788,0.3320353,0.82142544,0.763752,0.8641606,0.37931406
11,0.27273816,0.31349504,0.18699001,0.34458092,0.53509253,0.31541333,0.4252901,0.33550817,0.2762259,0.31087866,0.28315398,0.2930634,0.27006575,0.31868514,0.34989226,0.30662128,0.53705937,0.2582093,0.5459227,0.2569377,0.63114315,0.27035335,0.5565483,0.24915591,0.6102598,0.2834857,0.6960749,0.36652914,0.78785,0.49806207,0.83835834,0.379818
12,0.24721092,0.31198108,0.17966123,0.33579308,0.45073828,0.3227705,0.39848003,0.327347,0.28255588,0.33917025,0.28305176,0.29971263,0.2672679,0.30301487,0.30604565,0.3040824,0.503633,0.28386524,0.51970506,0.25749627,0.61501664,0.28968862,0.51554596,0.25464666,0.55582225,0.27679828,0.6564678,0.37077543,0.7797355,0.48527268,0.80431014,0.3503709
13,0.26300976,0.3322559,0.16883846,0.3456396,0.40613213,0.32858542,0.39015263,0.4276094,0.27915683,0.30570272,0.24554965,0.28922048,0.25400132,0.31906745,0.27941725,0.30746976,0.49013072,0.26237285,0.4942849,0.25484735,0.6056801,0.26116288,0.4946601,0.2513874,0.5295442,0.28059924,0.6246969,0.38526034,0.71404594,0.4722766,0.7770114,0.33851206
14,0.25435755,0.30847317,0.15720537,0.34434947,0.39365074,0.4674396,0.38439205,0.34096843,0.28374246,0.29517597,0.23308791,0.29997724,0.2529949,0.30314943,0.2504742,0.31296307,0.45385265,0.25663456,0.46623436,0.2513023,0.58375376,0.25964826,0.4694649,0.24751867,0.517907,0.31406572,0.606719,0.33057633,0.68786037,0.58372426,0.73475003,0.3316363
15,0.23219895,0.32768643,0.15752852,0.42002353,0.38145995,0.5248348,0.36005285,0.36112282,0.24929176,0.29804367,0.23464139,0.29573524,0.24497145,0.30399123,0.26766062,0.3050961,0.4404935,0.25948432,0.44457296,0.26514968,0.55570966,0.2896199,0.4613428,0.26291016,0.502398,0.27456826,0.57359153,0.32434773,0.6737603,0.53514487,0.70091486,0.36741263
16,0.2522021,0.3031063,0.14848973,0.34438273,0.39150742,0.38540348,0.38975048,0.34415567,0.24406955,0.29756716,0.22055697,0.3050578,0.22170813,0.3124661,0.23894739,0.31794983,0.41916028,0.24618213,0.41751885,0.25967595,0.5167134,0.26737842,0.43127972,0.2521503,0.4628055,0.29605216,0.5510784,0.31994352,0.64027977,0.41322085,0.6582377,0.37543812
17,0.21570101,0.31877616,0.14906298,0.3371191,0.3698033,0.32815042,0.44922978,0.33957994,0.22350477,0.29591772,0.21509886,0.3121907,0.21653087,0.30807644,0.22831054,0.30748904,0.4033424,0.24959192,0.41630787,0.2487292,0.53122056,0.27149194,0.4170278,0.28245017,0.4588044,0.2761858,0.5285406,0.38840085,0.6526688,0.4466269,0.6407061,0.3536898
18,0.21693502,0.30348068,0.13287576,0.32927793,0.35453132,0.36292398,0.4660595,0.3400356,0.20340368,0.33103862,0.20283215,0.31518278,0.1960726,0.3045073,0.23637688,0.3139149,0.3933104,0.24381527,0.40299118,0.250562,0.47777358,0.2719645,0.4110291,0.25183427,0.44265547,0.28101072,0.8026763,0.3239012,0.8460098,0.4058141,0.611645,0.33085728
19,0.20399459,0.3208649,0.13324887,0.32965502,0.32107428,0.33686513,0.41769165,0.32063124,0.20578234,0.30676216,0.1926933,0.2908265,0.1854645,0.29875177,0.40916443,0.27299902,0.38330138,0.2511366,0.38011998,0.24660031,0.46840185,0.26951167,0.3798778,0.25810316,0.41810963,0.2899558,0.7079724,0.28524473,0.7924238,0.3652342,0.5880118,0.35521555
20,0.19674547,0.2990625,0.13117109,0.35108012,0.32347736,0.33453625,0.39587054,0.33970878,0.19477828,0.29583654,0.19867852,0.29310527,0.19504777,0.32841486,0.3407734,0.27483073,0.362349,0.256953,0.36304268,0.24260537,0.43654746,0.2566754,0.3600996,0.25856614,0.731713,0.28013766,0.632183,0.30962923,0.7236291,0.3691639,0.58847564,0.36369672
21,0.1877002,0.3041769,0.119462915,0.34666613,0.33638167,0.3445984,0.4107621,0.32866934,0.36965328,0.26928842,0.1843601,0.2877923,0.18461843,0.30459994,0.29163527,0.27010825,0.3411409,0.24771729,0.3471062,0.2500403,0.42046475,0.2603479,0.3669962,0.25102776,0.6426306,0.26256058,0.5903517,0.2823125,0.6523476,0.40940332,0.54718906,0.34215075
22,0.16503392,0.33942524,0.11721823,0.36907473,0.40575862,0.3294022,0.3868073,0.33510733,0.2850729,0.2785838,0.17727056,0.29201195,0.16715193,0.30971187,0.28166035,0.26712272,0.32369083,0.25220636,0.31836432,0.24818657,0.41555664,0.2662846,0.3457272,0.25750545,0.5876831,0.23274764,0.570403,0.29891193,0.63509303,0.3725856,0.5347982,0.3591435
23,0.17478597,0.31519064,0.10944949,0.38426808,0.3700523,0.3451352,0.34656304,0.32985413,0.26259956,0.27645144,0.17005071,0.28775603,0.16964072,0.29598314,0.25745624,0.3036608,0.32029867,0.24773966,0.32442924,0.2537813,0.3841881,0.2727158,0.32612944,0.25000945,0.5479355,0.25757083,0.5450392,0.26991388,0.6124834,0.38192862,0.50976396,0.39681333
24,0.15731734,0.29576,0.108877406,0.34350714,0.33051333,0.3416868,0.3548247,0.33418876,0.23851043,0.26709625,0.16128336,0.29567134,0.14803699,0.31602126,0.2412617,0.297455,0.31961313,0.2668565,0.30048376,0.2518602,0.36954302,0.26854405,0.31511712,0.26594388,0.5208707,0.24996623,0.52129894,0.3380391,0.6013045,0.37917724,0.48092887,0.39914218
25,0.15484218,0.33464125,0.1010005,0.35508436,0.33120158,0.37985635,0.33256862,0.3493568,0.2181012,0.28837362,0.15769872,0.2960396,0.14657402,0.32339278,0.22941296,0.2760615,0.28547063,0.2526114,0.29274905,0.25378093,0.3577875,0.25934547,0.72794265,0.22817995,0.4879228,0.26108012,0.4997226,0.3020759,0.5585828,0.37584594,0.4965751,0.39714372
26,0.14160936,0.33120695,0.09886423,0.34172624,0.3122258,0.3362662,0.31656483,0.33966595,0.21229061,0.26323876,0.15361431,0.29016623,0.14108758,0.30507156,0.22395846,0.2819325,0.28545386,0.26712975,0.2832425,0.2564639,0.34113315,0.2722057,0.61207914,0.22804259,0.47332796,0.2427517,0.4670582,0.29634762,0.54964584,0.3706216,0.45485333,0.3599468
27,0.1416203,0.30716974,0.09235591,0.3390989,0.27309668,0.33658916,0.31777996,0.344846,0.19300835,0.2920646,0.14442547,0.31701463,0.13074133,0.31998146,0.20735809,0.27333796,0.26958707,0.26191583,0.2703261,0.25887832,0.3212721,0.26811093,0.55492705,0.22202002,0.42645237,0.26669988,0.45500973,0.30312133,0.521515,0.3851895,0.44776013,0.38393322
28,0.13598715,0.3361442,0.099136755,0.34807247,0.29300147,0.33032274,0.3068502,0.3355585,0.18045224,0.27377495,0.14092189,0.2909925,0.1359687,0.31821698,0.19360957,0.2748063,0.2764311,0.2556793,0.26317403,0.25349024,0.31951833,0.2679265,0.5132711,0.23344503,0.42567244,0.24885343,0.41763312,0.2857169,0.5113444,0.39930475,0.42999464,0.35168824
29,0.13447474,0.32618892,0.19288394,0.329722,0.2637953,0.33378494,0.28815484,0.34503877,0.17141336,0.27210402,0.13992886,0.30891433,0.12228087,0.318311,0.19249836,0.2996413,0.6312039,0.24160671,0.27139142,0.24971499,0.3136497,0.26129457,0.48915088,0.22448774,0.4000441,0.25096044,0.40992734,0.30488297,0.4931597,0.38531238,0.7835803,0.33459595
30,0.30075878,0.27526894,0.1601109,0.30347002,0.2743761,0.33488345,0.32929555,0.34246132,0.16522433,0.27047274,0.3390248,0.30354893,0.34569246,0.2832587,0.17923418,0.28475103,0.5215799,0.22705954,0.60056937,0.22639328,0.70889163,0.23947237,0.4551502,0.24047211,0.3727549,0.2537922,0.42090538,0.3202792,0.6934353,0.4316253,0.6400931,0.30848727
31,0.24343568,0.27453738,0.13554789,0.31265774,0.23207058,0.34205124,0.29476303,0.33426693,0.16112219,0.27579266,0.27895933,0.26602057,0.2656675,0.27068838,0.17568472,0.29779777,0.46099338,0.24720131,0.48192978,0.22647156,0.5659014,0.23104748,0.4435717,0.24104202,0.37483287,0.2581482,0.40887383,0.29735634,0.61269367,0.36944252,0.59026116,0.32318464
32,0.21194853,0.27090338,0.13557173,0.3566088,0.23833522,0.3422826,0.27657214,0.3316843,0.14944975,0.27708104,0.2533017,0.26994243,0.24913597,0.2762473,0.16496383,0.28563723,0.44836393,0.22426951,0.43089935,0.22121336,0.5205288,0.22688192,0.39504346,0.23738988,0.3491639,0.24784514,0.3772943,0.2957832,0.5531365,0.363899,0.5593387,0.3755335
33,0.19076918,0.28750926,0.11923119,0.30300835,0.34369805,0.34471408,0.2786468,0.32676697,0.14895841,0.27089974,0.22692081,0.265566,0.22083992,0.27438614,0.3376889,0.25216976,0.40367728,0.22512493,0.3952776,0.21830332,0.46139514,0.22684523,0.38886955,0.23467773,0.63682353,0.23710774,0.37508246,0.2925931,0.52867424,0.42497492,0.51615185,0.30760163
34,0.1786174,0.28747582,0.11433959,0.30958948,0.28223187,0.32788298,0.26278615,0.3389913,0.1417223,0.27746028,0.20436805,0.282326,0.19747274,0.2700558,0.2580732,0.28876257,0.3902914,0.22294688,0.3582045,0.23339102,0.42997447,0.2309088,0.35928968,0.23150636,0.50524294,0.23021044,0.6804996,0.29785132,0.4994003,0.36326432,0.5138332,0.33562738
35,0.16311403,0.28703737,0.11100133,0.35232437,0.2776668,0.34265268,0.24875687,0.33592418,0.13360676,0.27842236,0.18803185,0.30823922,0.18861976,0.28291017,0.22850735,0.2532765,0.35708755,0.22324406,0.34277487,0.22695853,0.40017286,0.22609,0.34764498,0.22827561,0.4889571,0.23819272,0.6272014,0.29871875,0.46870133,0.38584137,0.47507757,0.3376141
36,0.1594786,0.28531772,0.1039844,0.2991869,0.25638723,0.3273427,0.23450898,0.3336808,0.12858528,0.27952248,0.1902142,0.28585,0.17181557,0.27383018,0.21856527,0.24923904,0.3272903,0.22767322,0.3302058,0.22803266,0.38277575,0.22330204,0.3482051,0.23069713,0.42872322,0.24397317,0.5517578,0.29211375,0.45352378,0.4722597,0.44596502,0.34592873
37,0.14927724,0.28061628,0.10576614,0.31022593,0.24370094,0.33300424,0.21525918,0.33636886,0.3608695,0.24390422,0.17552564,0.27284512,0.16360259,0.27136257,0.19639829,0.24942735,0.3325411,0.22544545,0.30731478,0.22532229,0.3558853,0.23070876,0.30101326,0.22251417,0.40737608,0.24103616,0.50615597,0.26167527,0.4347451,0.44477594,0.4319572,0.35997462
38,0.13946556,0.292167,0.09863547,0.3138792,0.22526258,0.32512936,0.2161268,0.3324901,0.281683,0.2572258,0.15800314,0.26789612,0.15933393,0.26609358,0.1906368,0.25600386,0.29521602,0.22175133,0.29252204,0.22745098,0.34845376,0.22813922,0.6641874,0.21532412,0.3711143,0.23374201,0.4748978,0.32806656,0.42218944,0.3586631,0.4196702,0.35515973
39,0.1311524,0.28091002,0.0908168,0.32274178,0.21503226,0.3423627,0.20523258,0.3384862,0.24822302,0.24364984,0.1542786,0.27065384,0.14930272,0.2830327,0.17004012,0.2526356,0.29729483,0.22801463,0.27904317,0.22617877,0.32398707,0.22817534,0.5454382,0.21092786,0.36329582,0.23051548,0.46318656,0.2972743,0.4071692,0.4519558,0.3894583,0.34893686
40,0.17194311,0.28880095,0.08873952,0.32575142,0.21805504,0.33409825,0.19757584,0.33668086,0.24205379,0.24292073,0.1405006,0.27251482,0.14585033,0.27924353,0.17234349,0.2521497,0.28679425,0.23271203,0.26501694,0.22491536,0.3091387,0.23224655,0.47943637,0.2022859,0.32581127,0.24039115,0.43815532,0.28397337,0.38972327,0.36127722,0.38712215,0.34422785
41,0.11330196,0.28149998,0.082194336,0.31265244,0.19769876,0.3301685,0.18168688,0.3431175,0.21229315,0.23844515,0.14250468,0.2833521,0.1328336,0.26862508,0.16077985,0.25363845,0.26603168,0.22892192,0.25002494,0.24020386,0.3042572,0.23293695,0.4383648,0.20651722,0.31651533,0.24485232,0.3908278,0.3343535,0.3762876,0.439768,0.36027932,0.3664287
42,0.12286663,0.29372054,0.081624225,0.30535796,0.19433342,0.32999653,0.18564284,0.33591765,0.19043131,0.2423249,0.13231543,0.28536868,0.1295981,0.28521407,0.151595,0.26696417,0.26762325,0.22574255,0.24578653,0.22537963,0.28652784,0.23496091,0.39453018,0.21049945,0.311353,0.24576348,0.4075953,0.27704063,0.36185196,0.3971747,0.36724678,0.32973912
43,0.26632547,0.27959308,0.07971721,0.31416923,0.20345543,0.348594,0.16657643,0.34425274,0.1846888,0.25763088,0.12160795,0.27933246,0.13057457,0.27302867,0.1539875,0.25233185,0.24904737,0.23527086,0.22620526,0.2364617,0.27551094,0.23045926,0.37884775,0.21127816,0.28439936,0.2541416,0.38084584,0.32544512,0.349102,0.50681955,0.34126773,0.38486812
44,0.21002153,0.26939052,0.07441394,0.34063375,0.19414367,0.33371407,0.3544009,0.33144018,0.1748904,0.2608157,0.34722918,0.26226,0.12230478,0.28565386,0.14429043,0.26472703,0.22916047,0.23157379,0.56188446,0.2199454,0.25737387,0.23937808,0.3611582,0.22835916,0.27168238,0.24964952,0.36435634,0.29507822,0.3392796,0.43623418,0.66754127,0.33793655
45,0.17003398,0.27124295,0.07450412,0.31760532,0.17443606,0.3369709,0.2630513,0.32491028,0.16697788,0.24861574,0.2830046,0.25801307,0.111421205,0.28953677,0.13418247,0.2655873,0.2300742,0.2360128,0.4451743,0.21207468,0.25654787,0.24052292,0.3368124,0.21939081,0.6092418,0.22178349,0.35277113,0.2982924,0.32463172,0.46342364,0.53790855,0.32475057
46,0.16761152,0.27580386,0.068761796,0.3224728,0.17323563,0.350451,0.24278665,0.33403,0.15396278,0.25467306,0.23794013,0.27237236,0.11020146,0.27683473,0.12995662,0.27815813,0.22732319,0.2351794,0.39833468,0.20760405,0.24378048,0.23207572,0.31794652,0.21028647,0.53126866,0.23050316,0.3281898,0.31142458,0.33062565,0.4338799,0.5016283,0.3509214
47,0.15267108,0.26791075,0.14235422,0.3104784,0.16069986,0.33721304,0.22722201,0.3277808,0.14278263,0.24675204,0.20206451,0.26133755,0.10614864,0.27638713,0.35817352,0.24571842,0.21760516,0.22870539,0.34973586,0.21370748,0.6443904,0.22034061,0.30616584,0.21320495,0.4491222,0.2531817,0.32442826,0.30799013,0.30524585,0.44461143,0.45179415,0.37511688
48,0.16874966,0.2789768,0.13136832,0.33128372,0.1528673,0.37803102,0.2074239,0.33900455,0.13855897,0.25560674,0.18875198,0.26802436,0.10480535,0.28516477,0.26485267,0.26962602,0.20568882,0.23023994,0.33833355,0.2103216,0.492478,0.21993683,0.2960019,0.21395798,0.42460972,0.24065535,0.5883073,0.2948716,0.29095936,0.4325498,0.42622286,0.33645225
49,0.13133496,0.29104227,0.108918145,0.30284414,0.29881415,0.33244345,0.22980663,0.35581663,0.14009011,0.26563188,0.17505775,0.2704647,0.3243133,0.25533375,0.23182786,0.24179362,0.6015944,0.21692568,0.308459,0.21267577,0.4322687,0.21469654,0.27003604,0.21368502,0.38459,0.23654604,0.4805425,0.3037299,0.66451955,0.3890082,0.39244106,0.34861407
50,0.13745615,0.28038824,0.09768005,0.3210302,0.26851228,0.3585916,0.20658074,0.33614233,0.124510445,0.26175717,0.16300927,0.2673512,0.24342825,0.27834693,0.22821738,0.26289904,0.47394335,0.2107738,0.28795782,0.21277006,0.401411,0.21155706,0.26592928,0.22209585,0.36474693,0.23740749,0.42252764,0.26615635,0.5445494,0.41961887,0.38556004,0.3898116
51,0.12151561,0.27367708,0.09326991,0.30134293,0.22194612,0.3500423,0.19705531,0.3340749,0.13623933,0.25704262,0.1543279,0.27385753,0.21640928,0.26925063,0.20459898,0.24951342,0.41355914,0.20539464,0.2689022,0.21391787,0.3631489,0.21481313,0.55635786,0.20075485,0.34475842,0.23300011,0.38928664,0.2932608,0.49692142,0.3914955,0.36813936,0.36002067
52,0.1205405,0.29989436,0.084472865,0.32056493,0.2365986,0.42454877,0.18814677,0.34377858,0.32358348,0.23714039,0.14670081,0.26487502,0.18793558,0.26359874,0.195178,0.24927673,0.3807842,0.2039099,0.26417038,0.21310802,0.3524944,0.21272892,0.4690129,0.20379679,0.335379,0.24892084,0.36216968,0.31714234,0.4501424,0.41538298,0.35037795,0.3736871
53,0.120667055,0.26955393,0.07943826,0.30749425,0.20062794,0.37844285,0.18100202,0.33076295,0.24431835,0.24100009,0.14564788,0.28286263,0.16666512,0.25641152,0.1697336,0.2519289,0.35145324,0.21282047,0.24014924,0.22537631,0.31190315,0.21444307,0.40905654,0.21753018,0.30758196,0.24704282,0.3469939,0.30140793,0.42416477,0.42268696,0.337615,0.34621048
54,0.11635356,0.2733549,0.07622404,0.34088767,0.20009974,0.3315891,0.1673773,0.33977827,0.21275699,0.23121701,0.12873887,0.2735342,0.15722737,0.26584437,0.16449833,0.25776738,0.32989442,0.20923358,0.22771494,0.22940776,0.30178165,0.24428035,0.38431212,0.19654793,0.30606484,0.2480966,0.33751857,0.27760696,0.4010482,0.38032383,0.31443155,0.36138013
55,0.10004696,0.28925544,0.08063467,0.3151664,0.18660691,0.34514484,0.17339306,0.33395222,0.18714318,0.2377183,0.13047677,0.26774982,0.15270437,0.26835722,0.15046093,0.25194034,0.3044315,0.2085278,0.22172879,0.21464069,0.2873054,0.22075152,0.35751918,0.22517945,0.29026935,0.24047156,0.3023569,0.28686127,0.37767878,0.40596545,0.30678374,0.38202384
56,0.096823156,0.29306233,0.070809595,0.32165214,0.17077877,0.33920836,0.27969646,0.32313612,0.17570406,0.24102406,0.29569945,0.25046062,0.13457887,0.2755755,0.14017022,0.24853763,0.2919932,0.21344303,0.2085031,0.22999515,0.26740652,0.22020343,0.33118013,0.20666634,0.58031285,0.2574375,0.298191,0.2831429,0.3657595,0.408871,0.61157006,0.3695109
57,0.0984147,0.28498158,0.0659452,0.30297446,0.17181553,0.35801125,0.23302038,0.3288549,0.16238683,0.24073054,0.21997786,0.2449175,0.1356941,0.27223158,0.14486226,0.2570911,0.27901256,0.2120424,0.5367128,0.20735401,0.25146818,0.21676248,0.30193943,0.20271473,0.4592417,0.23573181,0.27584988,0.29119653,0.35060126,0.42341104,0.50405526,0.3439512
58,0.25885716,0.26255497,0.063117705,0.3161834,0.15965533,0.35259768,0.19933607,0.3224216,0.15295246,0.24180356,0.19549638,0.25245458,0.1238059,0.2842787,0.14078885,0.26427737,0.259711,0.21564248,0.42740563,0.20970519,0.23853235,0.2218458,0.30720496,0.20908609,0.40303484,0.23350468,0.2672683,0.31800953,0.34887376,0.4489142,0.45638818,0.3751575
59,0.20395258,0.27808222,0.06294647,0.31954825,0.17474717,0.34263456,0.19755766,0.32747668,0.14796606,0.25527224,0.17515704,0.26430523,0.13137415,0.26995775,0.13177507,0.26317012,0.24473585,0.21390106,0.3620121,0.204036,0.23252179,0.22198182,0.27945793,0.20635553,0.37427658,0.24033439,0.2679334,0.30872232,0.32027483,0.40090472,0.41560513,0.35890603
60,0.17357047,0.25695917,0.059835576,0.30583295,0.13825257,0.35095128,0.1818103,0.32588997,0.13540737,0.2617659,0.1636387,0.25847226,0.30701992,0.25317293,0.30852783,0.23612183,0.24151511,0.22410102,0.31670365,0.20120253,0.22235498,0.24113177,0.26423135,0.21428911,0.34405687,0.22449711,0.25340632,0.29310793,0.30926728,0.46596402,0.38540882,0.35010877
61,0.14915429,0.26238254,0.059345756,0.30711946,0.14271371,0.34223217,0.17567404,0.32672873,0.14205743,0.25744954,0.15001053,0.24918358,0.2206203,0.25106555,0.24924332,0.23511365,0.22261998,0.2175044,0.3017045,0.20676222,0.5449642,0.20835648,0.24865277,0.21129864,0.31581506,0.22021568,0.50935495,0.31942767,0.30217403,0.42407465,0.3724826,0.32657605
62,0.15307534,0.27380216,0.13722767,0.29821986,0.12652107,0.34604856,0.15514854,0.32134014,0.12201078,0.2591573,0.13919275,0.24734706,0.19879857,0.24829987,0.20928103,0.23772432,0.22565511,0.22349301,0.27574056,0.21470231,0.41648498,0.21004352,0.24433222,0.2087672,0.3021127,0.24097498,0.39409027,0.2655159,0.28701955,0.45631638,0.3377159,0.3659378
63,0.122639425,0.26290166,0.11158715,0.3057924,0.13449633,0.34719786,0.16786031,0.320613,0.12818937,0.25029904,0.13673162,0.2539323,0.17391457,0.2559218,0.18815176,0.24016234,0.502646,0.20140274,0.26030603,0.20579575,0.36537385,0.20238116,0.23266949,0.21081173,0.27970383,0.23684499,0.35517102,0.35217288,0.27363855,0.43728614,0.3210813,0.4055578
64,0.1167035,0.27494383,0.0967509,0.31357163,0.13573249,0.3575251,0.15071747,0.3227596,0.1180265,0.25588223,0.13105795,0.2606135,0.15395077,0.27414697,0.17084046,0.23362729,0.40129432,0.20303266,0.24794759,0.2025451,0.3279896,0.20378782,0.21751903,0.20915215,0.27286193,0.24879482,0.32353416,0.29717258,0.2656597,0.45337927,0.31348976,0.34117877
