,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
14,0.7205259,0.68019134,1.6649535,0.49939868,1.9392027,0.71115726,1.6770798,0.55903083,0.5602647,0.64050394,0.568295,0.6706308,0.5183053,0.62583274,0.49945492,0.76747954,1.0146636,0.62423366,1.1262165,0.59048265,1.020009,0.58912015,1.0259856,0.73858994,1.0205221,0.67227346,2.1899774,0.7526839,1.3350332,0.62146443,1.2870119,0.62822634
15,0.7232555,0.6724295,1.4436393,0.52307487,1.8586544,0.66542387,1.6365291,0.5583936,0.43855894,0.63717985,0.5297152,0.68826014,0.4904508,0.6466864,0.47771782,0.77115405,1.0465115,0.5943787,0.98027414,0.60596865,0.88353395,0.6469003,1.041415,0.59747916,0.9347465,0.7080159,1.9218405,0.6587276,1.3152958,0.6000454,1.2762645,0.74586576
16,0.73912114,0.66315264,1.3844225,0.5065387,1.7296296,0.89580846,1.5695801,0.53317,0.48827595,0.64691377,0.5594097,0.69123703,0.5982945,0.6388388,0.39479056,0.75130504,0.9740862,0.66715235,0.91698474,0.6124434,0.9267392,0.61965454,0.9229635,0.5741944,0.9192111,0.75794154,1.745289,0.5932322,1.2426788,0.6720159,1.1732824,0.64225405
17,0.6421003,0.6049069,1.3502363,0.51719016,1.7285237,0.720009,1.4481032,0.5858386,0.47307453,0.7005688,0.47758108,0.74405724,0.49353603,0.6891956,0.3994095,0.78533983,0.86913234,0.5886075,0.8627343,0.5902057,0.8923574,0.6190999,0.8675659,0.65690756,0.89752793,0.70989245,1.511745,0.76429945,1.2281312,0.664354,1.1044639,0.72686386
18,0.62718624,0.6192458,1.2241961,0.49962568,1.5549017,0.7119265,1.5196828,0.6036802,0.4025436,0.7099245,0.48926792,0.70862055,0.45159796,0.6854607,0.40481114,0.79659325,0.817469,0.5977057,0.814616,0.62519974,0.82532173,0.64978963,0.8731181,0.59852254,0.8855066,0.7452489,1.5260127,0.6249217,1.1529993,0.71720105,1.0509492,0.7093778
19,2.1750927,0.5677778,1.2048815,0.49047598,1.5103137,0.7176352,1.340516,0.5785862,0.40774474,0.7028425,1.5245059,0.63117045,0.43049476,0.6847484,0.4070826,0.81646997,2.3842642,0.5334882,0.7945571,0.59717846,0.7678355,0.619592,0.76825166,0.60849106,0.8453702,0.6282127,1.3765817,0.654408,1.1945035,0.64771205,0.9932208,0.6798243
20,1.5183244,0.54358184,1.3897008,0.50493693,1.4692912,0.6871812,1.3073901,0.6037847,0.42385337,0.67642933,1.3620559,0.63037425,0.5334571,0.63763404,1.195368,0.6850053,1.7121394,0.53516614,0.71129364,0.80654275,0.7950499,0.63525146,0.80023247,0.5848298,2.0861547,0.5291512,1.2554028,0.83160084,1.0820441,0.6887225,0.99283165,0.74776036
21,1.2583324,0.5613897,1.1189715,0.5259503,1.4125518,0.76833236,1.2743673,0.57435846,1.2885387,0.6070227,1.1279032,0.6049912,0.38347492,0.70512974,0.9078385,0.77143383,1.5496312,0.54629624,0.77618766,0.5926322,0.76682234,0.579033,0.7879753,0.5783584,1.6317936,0.52772504,1.306062,0.61839604,1.0493546,0.67507297,0.95359176,0.65937614
22,1.0405817,0.5713805,1.1468515,0.4836482,1.3180165,0.6718265,1.2587273,0.6317604,0.8654214,0.6412835,0.9419834,0.6305644,1.7874542,0.6648025,0.92001534,0.68764895,1.3277992,0.53464746,2.3281698,0.69580394,0.6756889,0.64657784,0.7298891,0.612779,1.4224484,0.6396402,1.2080636,0.5965597,1.0339868,0.6488609,0.89577365,0.6388906
23,0.88889503,0.58692634,1.0465769,0.5039826,1.3212689,0.65559477,1.1545377,0.54760003,0.7157303,0.5804825,0.8420789,0.6566226,1.4251986,0.6379398,0.6737615,0.7019964,1.1369655,0.617757,1.9105681,0.5237667,0.66818684,0.62208694,0.6698453,0.6101558,1.242827,0.65370005,1.1228474,0.57398856,0.975162,0.6736769,0.8725245,0.7795148
24,0.87700194,0.5770209,0.9928109,0.49306932,2.857613,0.6812599,1.1244129,0.6195567,0.6622418,0.57458454,0.6882607,0.63489926,1.1197028,0.62961155,0.5877274,0.69452024,1.1135527,0.5136703,1.3730927,0.5285207,0.6660233,0.65832907,0.68695176,0.5830281,1.0805793,0.58806485,1.1108747,0.66135895,0.93368125,0.666323,2.5345423,0.7756952
25,0.74880534,0.5839972,1.0531906,0.50482804,2.1028109,0.63197416,1.1067564,0.56691617,0.57214147,0.5713579,0.64555335,0.68461114,1.024516,0.6758926,0.555955,0.70949066,1.008345,0.5187903,1.2488778,0.5240513,0.6060466,0.609182,0.6576083,0.640499,1.0232967,0.5689663,0.9745331,0.6320034,0.90899026,0.70778936,2.273422,0.6253457
26,0.7411326,0.5791033,0.9586395,0.49565244,1.725117,0.5638847,1.132992,0.5372511,0.5733258,0.6049419,0.5344089,0.64063716,0.7639616,0.83601695,0.49622512,0.681543,0.92863154,0.5173774,1.0079808,0.5229041,0.60931104,0.63781697,0.6236396,0.61146504,0.9642044,0.5970124,1.1326952,0.59189725,2.1912282,0.6375101,1.859386,0.56176126
27,0.68409485,0.5621625,0.9284124,0.4831546,1.5486139,0.54926825,2.481189,0.5397775,0.48129624,0.67806166,0.49605688,0.6417183,0.77000594,0.64749336,0.46370405,0.7850961,0.8910412,0.5006374,1.0839264,0.5194549,0.5317833,0.6258929,2.015883,0.53266126,0.85318387,0.62745506,0.932949,0.685857,1.6874995,0.6610266,1.7077705,0.58863944
28,0.62150896,0.57434535,0.90164685,0.504722,1.5119107,0.6016194,1.7957729,0.54805416,0.42486155,0.6038475,0.4344709,0.64074504,0.6672165,0.6253667,0.41437435,0.6663064,0.7621472,0.5251634,0.9360437,0.4906898,0.5464099,0.64749336,1.6268529,0.53655374,0.8614448,0.5797743,0.96004784,0.62704647,1.5388982,0.68459594,1.5224818,0.72306347
29,0.55917805,0.6310177,0.87624097,0.49067417,1.4061248,0.54960936,1.5684794,0.4881313,0.4440602,0.60327184,0.39648253,0.6685441,0.49817276,0.63507193,0.40718475,0.6736267,0.70822984,0.52798885,0.8954759,0.51514924,0.56228894,0.6924301,1.3669814,0.52562565,0.78893137,0.62935644,0.8611124,0.5822061,1.3796691,0.57979447,1.4724199,0.69261557
30,0.61360306,0.5962724,2.171116,0.45704553,1.2683703,0.53379333,1.3719946,0.48785973,0.4023148,0.62747544,0.48515832,0.66942996,0.4435543,0.65081936,0.36223388,0.69440603,0.7023474,0.5217644,0.80688053,0.5318312,2.4866529,0.5350577,1.124268,0.5290605,0.6880668,0.5565922,2.2086885,0.6143578,1.2533705,0.6006968,1.2781956,0.5895091
31,1.8296466,0.55856997,1.5355253,0.4622497,1.1350908,0.7153531,1.2695954,0.503605,0.37809026,0.63992316,0.41104144,0.7019386,0.47570595,0.6262294,0.37502328,0.7052241,0.70278025,0.5290393,0.7549034,0.536427,1.8922174,0.5323131,1.0107217,0.5215052,0.67950314,0.59999686,1.7585223,0.56929964,1.2110956,0.61346453,1.2515113,0.6987111
32,1.1611811,0.5280551,1.4192405,0.42263624,1.2470106,0.6783711,1.167988,0.50535244,0.35711792,0.6202502,1.4828234,0.7894552,0.40981272,0.6193192,0.34047127,0.6775373,0.61757165,0.530018,1.1510841,0.7595247,1.6109669,0.55257946,0.89715487,0.54157597,1.7178026,0.5414145,1.4513307,0.5371857,1.1134615,0.6696681,1.1948056,0.6034587
33,1.0969025,0.52593464,1.2804886,0.44057795,1.1044736,0.6330119,1.115387,0.646147,0.3809798,0.6873846,1.1542218,0.6635763,0.4553282,0.6497478,0.28697944,0.66687644,0.5746498,0.5437081,0.89849126,0.53785855,1.3890226,0.50680405,0.8313888,0.5188283,1.3597373,0.61532646,1.3577334,0.57917196,1.0481068,0.62657446,1.0940343,0.66890347
34,0.8772624,0.52850777,1.1542292,0.43044236,1.0384816,0.58600646,1.1024803,0.51375276,0.31353438,0.6148675,0.90168446,0.6658376,0.3762564,0.6637797,0.31051984,0.67994046,0.6109516,0.56411093,0.68998086,0.5507286,1.2012285,0.52723515,0.7267206,0.5484802,1.1415695,0.5174752,1.2981429,0.5793581,0.98988944,0.68764216,1.011401,0.6367559
35,0.7665296,0.56100684,1.1007192,0.4602064,0.9992584,0.55946463,1.0061758,0.6448572,0.29191974,0.61987245,0.75653917,0.6461688,0.38510832,0.64319336,0.3092883,0.69228286,0.5412033,0.53027165,0.76483554,0.5599341,1.063103,0.50713855,0.7352232,0.5754949,1.1176803,0.50477445,1.1383163,0.62941533,1.0751593,0.6786715,1.001425,0.604771
36,0.7471583,0.51580477,1.078482,0.43749404,1.063536,0.5577764,0.9521629,0.49599943,1.3954031,0.6313033,0.8773894,0.658248,0.32391626,0.6302474,0.26970187,0.720666,0.50513613,0.53108394,0.65112305,0.56132853,0.97343796,0.5322927,0.6210994,0.5569504,0.969975,0.62140894,1.0658368,0.6307941,0.9082166,0.6507897,0.9951342,0.64768654
37,0.6976456,0.55459404,0.99243057,0.43828672,0.98831815,0.6136351,0.92712736,0.5419149,0.93150604,0.5590839,0.886057,0.583924,0.32163602,0.6328792,0.27710414,0.6829301,0.52224356,0.52571917,0.60785514,0.53372717,0.9018425,0.523226,0.64135104,0.55651945,0.8874721,0.5761425,1.0346185,0.56482524,0.86442435,0.6450211,1.924624,0.6441411
38,0.5578857,0.5589277,1.0183412,0.4487916,0.9170749,0.5890485,0.9307483,0.5171872,0.75468874,0.5571635,0.66218376,0.69563407,0.29680282,0.63611364,0.30865437,0.7092935,1.8096302,0.5195292,0.62130123,0.5314895,0.79095894,0.4976201,0.61596596,0.5320258,0.8852959,0.598284,0.98077345,0.596738,0.8172741,0.6494934,1.4560672,0.5738285
39,0.62775004,0.5433228,0.9508369,0.45029196,0.94263095,0.632659,0.8843684,0.66447616,0.62298787,0.55034125,0.6016107,0.6380747,0.2880194,0.6592509,0.9606998,0.6512844,1.3532661,0.4900223,1.539818,0.5005737,0.7355366,0.51695555,0.5511945,0.60584825,0.81076854,0.6067137,0.95509535,0.5462546,0.7803317,0.59480757,1.2404498,0.6561274
40,0.5906577,0.5476727,0.91332734,0.43831286,0.8153785,0.6847225,0.8842604,0.5150011,0.55590045,0.59930384,0.54632974,0.63430804,0.28236187,0.7032445,0.6458291,0.6469636,1.0843064,0.44976753,1.0662177,0.49341065,0.80229867,0.54281944,0.50955904,0.6052517,0.76733553,0.5758565,1.0124241,0.6034069,1.8805039,0.5295322,1.1460221,0.61108035
41,0.5503221,0.5509015,0.8213411,0.4489497,1.8739756,0.53623325,1.5950514,0.46265244,0.47291553,0.6043898,0.48331276,0.63200486,0.26580068,0.6481562,0.58795685,0.67071956,0.9244801,0.46990708,0.8781683,0.47534722,0.6670041,0.5313077,0.4982634,0.56818485,0.6922229,0.61221135,0.87420255,0.5786843,1.434425,0.5518471,1.0323606,0.5463765
42,0.46965024,0.54412365,0.80833197,0.44693163,1.4338423,0.5355437,1.2615309,0.5021844,0.473734,0.61567587,0.48512727,0.6683695,0.26695442,0.63797945,0.47515544,0.66794026,0.89748514,0.47183514,0.7591408,0.4899115,0.6906474,0.5451423,0.47017774,0.66072977,0.66702616,0.58432734,0.78167635,0.6213402,1.2897857,0.5301065,0.94233197,0.62822187
43,0.5653901,0.5864298,1.7454476,0.40790468,1.2856127,0.62684137,1.0430652,0.5764386,0.39609653,0.5698803,0.48249236,0.7059123,1.1265724,0.6111278,0.36827222,0.6889255,0.7810028,0.5153577,0.69839436,0.49399382,0.5974565,0.50784194,0.49981716,0.5755058,0.6599277,0.59444284,1.8787241,0.5376522,1.153692,0.49844965,0.9778917,0.5313635
44,0.49191463,0.5210691,1.187784,0.46433857,1.1823361,0.61629564,1.0334098,0.59320617,0.4099066,0.6120584,0.4202766,0.6060887,0.7694793,0.59486943,0.35148713,0.7116662,0.65966976,0.48704803,0.6294587,0.5281316,0.6137642,0.5356914,1.921783,0.5315944,0.5919292,0.53385323,1.3120341,0.52706206,1.063007,0.5428723,0.8132683,0.5449749
45,0.42299822,0.55589557,1.0520612,0.3862496,1.0122478,0.62642485,0.9007787,0.52426744,0.3472955,0.6170203,0.35070872,0.7276233,0.5757082,0.58827996,0.29886216,0.72417754,0.690004,0.48825887,0.6480601,0.5200674,0.5727853,0.56962746,1.328537,0.5129903,0.6465184,0.53465796,1.1489583,0.5603227,1.0727763,0.53933823,0.8230056,0.61516577
46,0.4378477,0.54639065,0.99330556,0.40018606,1.065908,0.61847264,0.8724116,0.5251279,0.34908646,0.61172295,0.37113425,0.6326482,0.5169308,0.5720421,0.29656294,0.7310758,0.60435075,0.50510114,0.53574836,0.48355785,0.5546088,0.53094995,1.1796303,0.4957904,1.8743058,0.5385217,1.0895936,0.60027295,0.9432527,0.638978,0.7294841,0.58849657
47,1.2167135,0.5168531,0.8974942,0.40628386,0.97819114,0.52022743,0.82543164,0.5011012,0.28763142,0.6058545,0.31495768,0.65762186,0.5011185,0.60180074,0.23466896,0.71908575,0.58412695,0.53472704,0.49175373,0.53216493,0.5429267,0.5459525,0.9186343,0.5154089,1.1993845,0.49437836,0.94936603,0.58673817,0.8577237,0.5856365,0.71516716,0.7940545
48,0.90159655,0.51614517,0.8145388,0.41261685,0.88769215,0.6207117,0.7995597,0.49300218,0.35804945,0.62339276,1.3373553,0.594529,0.49217874,0.60091656,0.26942903,0.69169474,0.5686866,0.51001716,0.53721315,0.50546503,0.5035663,0.5110867,0.78182673,0.5089902,0.98167855,0.51070595,0.9017886,0.52482945,0.84988576,0.595461,0.68479407,0.59356457
49,0.7137286,0.512058,0.7696732,0.41295502,0.8813509,0.5870786,0.7843758,0.4936455,0.34940964,0.59515786,0.9829284,0.56415486,0.43293226,0.57710123,0.24134904,0.71199536,0.52778924,0.486045,0.4908723,0.49123943,2.0977383,0.49099255,0.81455904,0.5315953,0.8182618,0.5420624,0.83479995,0.489618,0.80359685,0.55947477,0.64483094,0.59971845
50,0.6017278,0.50943685,0.8493856,0.39660028,0.8582648,0.6992238,0.7272857,0.47065514,1.2790657,0.51700026,0.7635541,0.5681363,0.37334907,0.6302103,0.24594685,0.69579977,0.48516247,0.5109269,0.42251748,0.5047282,1.4991989,0.4888187,0.6747813,0.5200162,0.76536804,0.517262,0.7818057,0.59161514,0.7545146,0.5484457,0.6253738,0.5954431
51,0.5808937,0.5698897,0.70588696,0.4014007,0.81833297,0.64844173,0.7088028,0.54738945,0.8387524,0.54670477,0.6904219,0.58351403,0.35025463,0.60203433,1.415656,0.6490393,1.4343418,0.452475,0.42518482,0.5147432,1.1954596,0.4698001,0.5892516,0.53022367,0.68332535,0.5142479,0.75083685,0.51754165,0.7232589,0.568917,0.5987731,0.64747787
52,0.5350424,0.497354,0.71472675,0.39407206,0.7641411,0.6573785,1.2686677,0.44930315,0.6815174,0.52772844,0.5790798,0.53559095,0.31678328,0.6536807,1.0396007,0.6718341,1.0416259,0.47121218,1.3600549,0.60046184,1.0390811,0.46600747,0.5497044,0.5381381,0.67611045,0.4924333,0.72984415,0.5437104,0.6551711,0.6465683,0.6035805,0.61576736
53,0.47866455,0.5337229,0.68507993,0.39967346,0.7870874,0.6169354,0.8619106,0.48792702,0.57189906,0.56800514,0.45990124,0.5759136,0.36614528,0.5868092,0.7804412,0.64252645,0.8140068,0.46297756,0.8915236,0.5925966,0.89163065,0.48685667,0.5574219,0.49536094,0.56378776,0.5332017,0.68612665,0.54048985,0.6701369,0.6010494,0.5605136,0.5749242
54,0.46062982,0.49970812,0.65702933,0.40837076,0.7659766,0.73838454,0.90110606,0.44550723,0.5193698,0.5557337,0.4691686,0.5552002,0.2884652,0.6249665,0.6505603,0.7266696,0.7700392,0.48559693,0.74070144,0.4861052,0.8292611,0.5488615,0.47837377,0.52905804,0.571159,0.53323185,0.67058724,0.535646,1.5811826,0.57516795,1.9581552,0.5288979
55,0.3798756,0.52887857,0.6753147,0.4054111,0.75720507,0.6493844,0.8439543,0.49436757,0.46776307,0.5496009,0.46260583,0.5387526,0.2781629,0.6699949,0.5203653,0.6832636,0.7378471,0.48514983,0.6848708,0.5897556,0.7206611,0.46301317,0.5071946,0.52075094,0.5356467,0.5697014,0.5964887,0.5066433,1.1447796,0.5216325,1.3290547,0.46099618
56,0.40897083,0.5146541,1.1544483,0.37985536,0.6927241,0.5248458,0.817121,0.49927834,0.44609532,0.53026193,0.4751141,0.6024162,0.23912391,0.61783046,0.4520576,0.6584606,0.6197398,0.46515158,0.6036348,0.56892806,0.76215976,0.5052916,0.44787163,0.5212256,0.5496252,0.48120692,0.59509873,0.54664993,1.0000224,0.66514313,1.0604235,0.48828775
57,0.33640692,0.5226957,0.83568203,0.42371002,0.70353293,0.5785397,0.7687648,0.47506803,0.4238054,0.5611013,0.3597529,0.59279037,1.0310026,0.6499457,0.43485585,0.6634905,0.6337807,0.4572277,0.72878397,0.5119278,0.6668827,0.46503624,0.4839942,0.52729523,0.4854631,0.52986556,0.5715549,0.5489196,0.93693644,0.5656761,1.0571513,0.45526144
58,0.37192318,0.50842094,0.8723441,0.39491,1.3541312,0.5105235,0.6762978,0.49389678,0.3397923,0.5623328,0.34050828,0.5787441,0.76182634,0.60539126,0.3626983,0.68637866,0.5164808,0.46293896,0.52918506,0.5318277,0.66576713,0.48493835,0.43596512,0.54198694,0.4298306,0.530259,0.58745974,0.5979211,0.8170711,0.5283353,0.9024752,0.47385955
59,0.33540997,0.52786213,0.79316753,0.36529005,0.93296,0.6052665,0.62667036,0.4667279,0.35487685,0.5296649,0.4355394,0.53755367,0.59428763,0.5869964,0.33524483,0.6394425,0.5282102,0.4876166,0.4787624,0.52552515,0.6380311,0.47530377,0.42542306,0.5089252,0.46224576,0.49351835,0.54145545,0.55957186,0.83150405,0.5620018,0.7921924,0.5395832
60,0.3511251,0.49044347,0.68504,0.38126314,0.9780307,0.6307591,0.61157864,0.5219229,0.3371466,0.54350954,0.30113813,0.57317984,0.5558257,0.57905746,0.31784853,0.6536757,0.49895447,0.5010744,0.4529069,0.5133818,0.58735275,0.48897955,0.38668588,0.51086515,0.4155351,0.55457246,1.9753156,0.49958634,0.7384716,0.53858656,0.78737134,0.48916307
61,0.29278055,0.5263383,0.63017505,0.41566935,0.83276856,0.53456694,0.63215244,0.46721205,1.0601937,0.50356394,0.350264,0.5754084,0.45873532,0.578696,0.29474226,0.6490949,0.4918743,0.47456822,0.43184566,0.5979258,0.509297,0.49381736,0.47410238,0.5315726,0.3831437,0.50914246,1.3209201,0.57341444,0.70834595,0.6026256,0.7384452,0.5086906
62,0.31468546,0.51891243,0.65540785,0.3720654,0.84169537,0.53707874,0.55880755,0.4804091,0.674001,0.5012865,0.29463506,0.53656584,0.4007245,0.580515,0.27554506,0.73258775,1.9265132,0.41070005,0.4024717,0.55450016,0.496529,0.47286776,0.37449804,0.5269831,0.38845456,0.56004953,1.0677905,0.46851426,0.6981895,0.5844465,0.71596646,0.45522442
63,0.31091595,0.531794,0.59035844,0.3754154,0.78490794,0.5505812,0.595157,0.49720997,0.5725234,0.51993406,1.2326167,0.56580836,0.38990948,0.6054846,0.24897665,0.70280284,1.3440745,0.44864833,0.36905676,0.5046222,0.48242927,0.5281251,0.33439714,0.53958076,0.40004674,0.51750016,1.0235468,0.48777938,0.6093051,0.591921,0.68234044,0.5032439
64,0.29626334,0.5323707,0.577314,0.3782306,0.7477812,0.53253573,0.5327852,0.49264398,0.47740996,0.51747584,0.7052993,0.51344216,0.33298284,0.59451425,0.29803446,0.698359,1.0197228,0.44430915,0.41599533,0.50483507,0.5660365,0.4816281,1.803359,0.5086194,0.3483465,0.5172741,0.86935586,0.49672738,0.5928991,0.50701755,0.6085353,0.49680722
65,0.3572648,0.51338303,0.5783543,0.3851011,0.703819,0.5611387,0.9919809,0.6397145,0.5224228,0.5239572,0.5798686,0.57386214,0.32161337,0.59810776,0.22723718,0.7523966,0.89397454,0.43419495,1.4929585,0.4643847,0.4583102,0.47889376,1.1695734,0.5454212,0.32611814,0.522071,0.7857588,0.45039034,0.6010914,0.51817775,0.5904069,0.6000653
66,0.2558391,0.54889536,0.49400228,0.39815164,0.6627639,0.5459945,0.7756798,0.5013404,0.35115153,0.5136324,0.46340153,0.5311679,0.26540342,0.58025926,0.20372275,0.6697256,0.83093446,0.42375463,1.0232704,0.43418396,1.7921846,0.44712636,0.9437684,0.48990813,0.3367943,0.49370888,0.761608,0.49103698,0.56323785,0.5734777,0.5852905,0.5278608
67,0.2649545,0.5277964,0.5454037,0.3868611,0.68060124,0.5313839,0.689274,0.57000786,0.3419438,0.50933474,0.45251942,0.58712363,0.2620049,0.6034021,0.22877416,0.7208386,0.6686492,0.43296582,0.73376703,0.44318843,1.2736942,0.5886172,0.7766606,0.4707603,1.5048614,0.4854385,0.7268363,0.44570822,0.5424005,0.5220406,0.5323603,0.5235061
68,0.2911938,0.5190248,0.52305925,0.38402894,0.64853555,0.52660424,0.69431853,0.46856934,0.3737617,0.5641323,0.35756052,0.60133606,0.28272417,0.63191175,0.2653952,0.67404336,0.611831,0.42868036,0.71518517,0.47858799,0.99266994,0.46571672,0.68958324,0.52402204,1.0099972,0.46241447,0.67407566,0.58253163,0.5324534,0.5925613,0.51695716,0.49013162
69,0.21596667,0.5206634,0.45769972,0.37861827,1.0653043,0.48348653,0.6534139,0.51897043,0.31533128,0.5340518,0.387073,0.5811769,0.25251493,0.64050144,0.19592793,0.6884021,0.61969084,0.42990214,0.5815224,0.4872368,0.8174766,0.4705855,0.6134727,0.51646626,0.88861156,0.4707603,0.72226185,0.60450995,0.5076898,0.57802504,0.51778847,0.48189715
70,0.25509784,0.5220691,0.89929444,0.36716348,0.7666955,0.4984081,0.5566319,0.4655385,0.29729667,0.5088245,0.35838526,0.5883901,0.23148471,0.6019662,1.4839835,0.55270916,0.5375383,0.39748365,0.55860054,0.45220503,0.71178454,0.48889735,0.5510789,0.48097882,0.6863239,0.5244085,0.6026921,0.55731213,0.48883808,0.5882212,0.4888578,0.5126309
71,1.366517,0.48742408,0.64732575,0.46231458,0.70413756,0.5520217,0.59878623,0.53564847,0.26477513,0.5317718,0.3824982,0.5700674,0.21182056,0.6210192,0.8591492,0.5636217,0.57232636,0.43454066,0.5392761,0.45857936,0.66865623,0.46279895,0.5021647,0.5034643,0.6571895,0.4645042,0.62058073,0.55903983,0.49319056,0.57867825,0.47622454,0.54806525
72,0.782484,0.47469163,0.68275774,0.3744182,0.69566894,0.5753037,0.53676355,0.4678765,0.30053267,0.54993725,0.30440676,0.58477104,1.4465258,0.5667628,0.7139053,0.5894338,0.46911645,0.43484813,0.47499484,0.49432176,0.58509916,0.48043665,0.49032107,0.49494585,0.58677614,0.45792675,0.5839183,0.51297766,0.4428586,0.57482946,0.4589101,0.4881934
73,0.6992768,0.49489763,0.5970477,0.36876082,0.69006604,0.49348828,0.5783365,0.6278814,1.2122481,0.4950308,0.28867155,0.5517394,0.7933762,0.56635267,0.552644,0.57555413,0.49752882,0.4387663,0.44407216,0.45339978,0.52808905,0.47454515,0.4629529,0.4722398,0.4783794,0.45593062,0.5590602,0.5360521,0.47336137,0.524198,1.447723,0.45509866
74,0.6135301,0.47333932,0.53265333,0.3738515,0.62504375,0.51566356,0.5528004,0.49804643,0.72864896,0.7763891,0.2905376,0.5601439,0.5594886,0.6017014,0.5368459,0.6107084,0.47397637,0.48095718,0.38294145,0.484962,0.5078089,0.46811503,0.43270114,0.5092419,0.4513644,0.474865,0.5374506,0.48887134,0.41028044,0.5670045,1.013812,0.5127246
75,0.4910488,0.49977204,0.5173629,0.37479007,0.5887868,0.57010615,0.49076977,0.46756625,0.5446263,0.5403224,1.130663,0.53714275,0.4777277,0.5908481,0.46302253,0.6019358,0.45789644,0.40986416,0.41252998,0.45481947,0.48505753,0.49695045,0.40644437,0.48705465,0.46867403,0.49549156,0.49358976,0.5680392,1.236398,0.5146125,0.8347986,0.44570148
76,0.4880468,0.4864576,0.5041931,0.36620465,0.59937644,0.47765195,0.51271296,0.5167756,0.466045,0.54083645,0.6222701,0.5107755,0.44454002,0.5913915,0.45892015,0.5804254,0.38230222,0.4805805,0.44998989,0.4735141,0.4880112,0.5016957,0.40332153,0.5475727,0.48257428,0.51349944,0.58616024,0.58034027,0.919806,0.5218136,0.72995186,0.45477706
77,0.46942154,0.5042697,0.46714476,0.36341295,0.648643,0.48808783,0.5048572,0.46929345,0.4254006,0.5346198,0.496709,0.5503785,0.38978314,0.5762815,0.3874565,0.6103283,0.38215426,0.45720625,1.4097097,0.4344195,1.550511,0.4351808,0.35307434,0.5212352,0.4103346,0.51823825,0.4817777,0.62583613,0.775659,0.5678973,0.73017323,0.5121375
78,0.4438753,0.48667103,0.51691,0.36488077,0.5583444,0.5473044,0.47980216,0.4956469,0.3940191,0.5269066,0.406261,0.54362684,0.34758878,0.5876914,0.33062536,0.60139465,0.34133393,0.440255,0.8396908,0.43747005,0.99643236,0.48821273,1.7392116,0.6052457,0.39152145,0.47394687,1.5696676,0.57154304,0.67020684,0.5097418,0.622729,0.4390044
79,0.42607397,0.5953033,0.4668315,0.39653042,0.53998727,0.4656762,0.4742331,0.49176806,0.33024827,0.54803544,0.37693328,0.5655921,0.36046943,0.5693183,0.34752008,0.597082,0.3404307,0.4511749,0.70549786,0.42786437,0.7798466,0.41911396,1.1796358,0.45279026,0.3480148,0.54920393,1.1275071,0.52604336,0.6539854,0.48908746,0.61716545,0.49790928
80,0.37232175,0.4897806,0.4722807,0.36741552,0.55336404,0.5954505,0.471208,0.47395104,0.35401937,0.5442944,0.33923298,0.55087894,0.32069823,0.5925143,0.33042085,0.5875278,0.3142697,0.44854042,0.5735913,0.42699063,0.67569464,0.43378112,0.841381,0.45580277,0.36766985,0.49403453,0.8958325,0.54638773,0.59939843,0.5930443,0.54862773,0.46942148
81,0.34452394,0.52002984,0.43654785,0.37473297,0.4961029,0.47325742,0.70623773,0.69406,0.33055502,0.53768075,0.29776028,0.52876014,0.30648798,0.65881884,1.1197368,0.54774016,1.3613454,0.4270034,0.6138034,0.43585694,0.60463864,0.40822586,0.6874767,0.45916685,0.49926853,0.5056294,0.7724911,0.48185638,0.58381337,0.52519464,0.5513597,0.47700176
82,0.3245025,0.5037862,0.4208809,0.36313644,0.51540047,0.5057259,0.55995744,0.47848952,0.2744282,0.53984445,0.2735661,0.53157353,0.28190044,0.5912325,0.6508715,0.5424758,0.9948987,0.40694913,0.5033306,0.42183977,0.5449077,0.42739698,0.5794186,0.4874036,0.33202535,0.5261829,0.79900604,0.49489376,0.5436336,0.50364053,0.49706322,0.47349524
83,0.31761184,0.48904964,0.4269022,0.37516972,0.5417621,0.51201165,0.5894145,0.49627218,0.29325807,0.5446148,0.2715129,0.54590833,0.27001372,0.6211471,0.5007618,0.57838744,0.73941535,0.3921184,0.45013827,0.42673522,0.52385765,0.40412053,0.581337,0.4788784,0.33620194,0.46788558,0.6530796,0.49893048,0.5070096,0.53715354,0.50384176,0.48069045
