,spatial None PL train,spatial None PL val,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
n_iterations,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
t_iterations,371.0,371.0,3364.0,3364.0,3266.0,3266.0,3343.0,3343.0,3462.0,3462.0,4885.0,4885.0,4685.0,4685.0,4847.0,4847.0,4904.0,4904.0,5906.0,5906.0,5940.0,5940.0,5632.0,5632.0,5851.0,5851.0,4824.0,4824.0,4167.0,4167.0,4366.0,4366.0,3574.0,3574.0
budget_usage,0.7956978489244623,0.7956978489244623,0.4390195097548774,0.4390195097548774,0.1742871435717859,0.1742871435717859,0.15617808904452227,0.15617808904452227,0.15957978989494748,0.15957978989494748,0.7327663831915958,0.7327663831915958,0.6984492246123062,0.6984492246123062,0.5549774887443721,0.5549774887443721,0.6385192596298149,0.6385192596298149,0.49824912456228115,0.49824912456228115,0.521560780390195,0.521560780390195,0.44032016008004005,0.44032016008004005,0.46983491745872935,0.46983491745872935,0.4094047023511756,0.4094047023511756,0.2525262631315658,0.2525262631315658,0.21750875437718858,0.21750875437718858,0.2430215107553777,0.2430215107553777
sensor_usage,1.0,1.0,1.0,1.0,1.0,1.0,0.6461538461538462,0.6461538461538462,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7230769230769231,0.7230769230769231,0.7384615384615385,0.7384615384615385,0.8307692307692308,0.8307692307692308
streamtime_usage,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9926470588235294,0.9926470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RF_loss,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114,1.0896416902542114
test_loss,0.6655465960502625,0.6655465960502625,0.3220316767692566,0.3220316767692566,0.33436012268066406,0.33436012268066406,0.5000755786895752,0.5000755786895752,1.123881220817566,1.123881220817566,0.23119589686393738,0.23119589686393738,0.2595008909702301,0.2595008909702301,0.3846856355667114,0.3846856355667114,0.42562273144721985,0.42562273144721985,0.1285042017698288,0.1285042017698288,0.1457250714302063,0.1457250714302063,0.14692263305187225,0.14692263305187225,0.1429838389158249,0.1429838389158249,0.3122049868106842,0.3122049868106842,0.4338027536869049,0.4338027536869049,0.4767509400844574,0.4767509400844574,0.3833402395248413,0.3833402395248413
0,1.3897249698638916,1.0454437732696533,-0.7676100134849548,-0.7676100134849548,-0.7552815675735474,-0.7552815675735474,-0.5895661115646362,-0.5895661115646362,0.03423953056335449,0.03423953056335449,-0.8584457635879517,-0.8584457635879517,-0.8301408290863037,-0.8301408290863037,-0.7049560546875,-0.7049560546875,-0.664018988609314,-0.664018988609314,-0.9611374735832214,-0.9611374735832214,-0.9439166188240051,-0.9439166188240051,-0.942719042301178,-0.942719042301178,-0.9466578364372253,-0.9466578364372253,-0.7774367332458496,-0.7774367332458496,-0.6558389663696289,-0.6558389663696289,-0.6128907203674316,-0.6128907203674316,-0.7063014507293701,-0.7063014507293701
1,1.0096453428268433,0.9172196984291077,-0.34351491928100586,-0.34351491928100586,-0.3311864733695984,-0.3311864733695984,-0.16547101736068726,-0.16547101736068726,0.45833462476730347,0.45833462476730347,-0.4343506991863251,-0.4343506991863251,-0.40604570508003235,-0.40604570508003235,-0.280860960483551,-0.280860960483551,-0.2399238646030426,-0.2399238646030426,-0.5370423793792725,-0.5370423793792725,-0.5198215246200562,-0.5198215246200562,-0.518623948097229,-0.518623948097229,-0.5225627422332764,-0.5225627422332764,-0.35334160923957825,-0.35334160923957825,-0.23174384236335754,-0.23174384236335754,-0.18879565596580505,-0.18879565596580505,-0.28220635652542114,-0.28220635652542114
2,0.903924286365509,0.9684015512466431,7.953532695770264,0.7714988589286804,8.485845565795898,0.7862327694892883,10.302577018737793,0.9780233502388,9.925481796264648,0.8046824932098389,1.9779579639434814,0.9010264873504639,1.9424383640289307,0.881805956363678,2.0943024158477783,0.8047250509262085,2.1848185062408447,0.8611108660697937,0.37600404024124146,1.1701617240905762,0.29285547137260437,1.1755878925323486,0.5016858577728271,1.2447762489318848,0.39463961124420166,1.181331992149353,8.407940864562988,1.015810489654541,8.791903495788574,0.8410846590995789,9.261310577392578,0.8791606426239014,10.142961502075195,1.2700183391571045
3,1.164481282234192,0.7036780714988708,5.642339706420898,0.6888179779052734,5.913493633270264,0.6772890090942383,7.259072780609131,0.7383519411087036,7.0797553062438965,0.7431851029396057,1.6044002771377563,0.8400536775588989,1.3609788417816162,0.9204701781272888,1.5505527257919312,0.774899423122406,1.6776520013809204,0.8072722554206848,0.2381460964679718,1.194841742515564,0.20119276642799377,1.2012627124786377,0.27900081872940063,1.1687246561050415,0.2664555311203003,1.2128163576126099,5.480990886688232,0.9801517128944397,5.756755352020264,0.817083477973938,5.691538333892822,0.7584733366966248,6.181000709533691,0.8440502285957336
4,0.7333788871765137,0.6957326531410217,5.239428997039795,0.6706443428993225,5.214039325714111,0.6415267586708069,6.625050067901611,0.7261067032814026,6.178593635559082,0.661549985408783,1.423108458518982,0.9232836365699768,1.3051068782806396,0.8860036134719849,1.470757246017456,0.7772177457809448,1.492891788482666,0.8042412400245667,0.21673430502414703,1.1188392639160156,0.19007383286952972,1.1546895503997803,0.25094494223594666,1.1627997159957886,0.21047917008399963,1.170810341835022,4.9811530113220215,0.7597578167915344,5.231026649475098,0.7817891240119934,5.149092674255371,0.9044696688652039,5.290985584259033,0.9003477096557617
5,0.5655628442764282,0.7120547890663147,4.698307037353516,0.6173262596130371,4.61348819732666,0.6939510703086853,6.3223066329956055,0.6374988555908203,5.820880889892578,0.6616337299346924,1.3210605382919312,0.6722418665885925,1.2113555669784546,0.7737153172492981,1.3443381786346436,0.809463620185852,1.452695608139038,0.788299560546875,0.21085481345653534,1.141919732093811,0.1574305295944214,1.1402910947799683,0.19898706674575806,1.2500689029693604,0.1779673993587494,1.1778708696365356,4.773627758026123,0.8111815452575684,4.962708473205566,0.8042421340942383,4.9469428062438965,0.9652296304702759,4.919283390045166,0.8365187048912048
6,0.5752535462379456,0.6750150918960571,4.549887657165527,0.646621584892273,4.417123317718506,0.6043949723243713,5.975666522979736,0.6857312321662903,5.31566858291626,0.6438962817192078,1.1514971256256104,0.6766358017921448,1.111640214920044,0.7035232782363892,1.225854754447937,0.673471987247467,1.1718828678131104,0.91367107629776,0.168044775724411,1.1189992427825928,0.14676816761493683,1.1202253103256226,0.18372271955013275,1.1602146625518799,0.18949322402477264,1.1604257822036743,4.413571357727051,0.6864526271820068,4.764994144439697,0.9528180360794067,4.6205830574035645,0.8645256161689758,4.7760186195373535,0.8704314231872559
7,0.5647305250167847,0.7339646816253662,4.016722202301025,0.5971572995185852,3.929358720779419,0.653235673904419,5.701441764831543,0.646748423576355,4.870872974395752,0.6684322357177734,1.075516700744629,0.7552236318588257,0.9726474285125732,0.733751118183136,1.0546432733535767,0.730962872505188,1.0208972692489624,0.7338037490844727,0.15980412065982819,1.1397877931594849,0.13986188173294067,1.1176364421844482,0.17625823616981506,1.1808147430419922,0.1650642454624176,1.1883491277694702,4.175195693969727,0.7499679327011108,4.598453044891357,0.7542887330055237,4.232679843902588,0.9621058106422424,4.549437046051025,0.8247247934341431
8,0.40973177552223206,0.7123745679855347,4.045985698699951,0.5589407682418823,3.822608470916748,0.5356863737106323,5.350991249084473,0.6017619967460632,4.583378791809082,0.6194037199020386,0.9336369037628174,0.7201824188232422,0.8481858372688293,0.7620405554771423,0.9043446183204651,0.8724038004875183,0.8101552128791809,0.6942978501319885,0.16635939478874207,0.9989485740661621,0.1301148533821106,1.1224167346954346,0.16910986602306366,1.1432174444198608,0.1499786674976349,1.1880760192871094,4.086732864379883,0.7829291224479675,4.245706081390381,0.6450995206832886,4.10506010055542,0.834158718585968,4.264373779296875,0.8777787685394287
