,spatial None PL train,spatial None PL val,spatial X_s1 max d_c train,spatial X_s1 max d_c val,spatial X_s1 avg d_c train,spatial X_s1 avg d_c val
42,0.08320961892604828,0.30938923358917236,0.07665960490703583,0.22298145294189453,0.035819895565509796,0.16759420931339264
43,0.3984892666339874,0.27613115310668945,0.07176738977432251,0.24105069041252136,0.03236284852027893,0.1697939932346344
44,0.2508205473423004,0.28936073184013367,0.06934737414121628,0.20235057175159454,0.03104795143008232,0.16750936210155487
45,0.20714138448238373,0.28073227405548096,0.06288198381662369,0.21723149716854095,0.027860553935170174,0.1687750667333603
46,0.20366059243679047,0.29739806056022644,0.059858907014131546,0.20350606739521027,0.024339329451322556,0.17361342906951904
47,0.19365377724170685,0.2818484306335449,0.0563286654651165,0.22052717208862305,0.26085394620895386,0.18462969362735748
48,0.1515459567308426,0.2853391766548157,0.05340060591697693,0.2338181883096695,0.2115165740251541,0.20759251713752747
49,0.12533900141716003,0.28396710753440857,0.08402130752801895,0.1869899332523346,0.1810775250196457,0.19479356706142426
50,0.1518494039773941,0.2893712818622589,0.07248104363679886,0.18105089664459229,0.15618501603603363,0.17809922993183136
51,0.1517765074968338,0.3191666603088379,0.06434672325849533,0.17481963336467743,0.14341144263744354,0.2137351781129837
52,0.11940860748291016,0.30372941493988037,0.05706876143813133,0.18018300831317902,0.12808282673358917,0.22973385453224182
53,0.10258015990257263,0.28286972641944885,0.05228203907608986,0.1823820322751999,0.11717312037944794,0.20787516236305237
54,0.27148476243019104,0.27305662631988525,0.047485318034887314,0.18090085685253143,0.10755659639835358,0.23991401493549347
55,0.20260648429393768,0.27749645709991455,0.04395875334739685,0.17965351045131683,0.10377783328294754,0.23854969441890717
56,0.1581847071647644,0.26253774762153625,0.041808564215898514,0.19251389801502228,0.09560032933950424,0.24363777041435242
57,0.15104009211063385,0.26096245646476746,0.03947838395833969,0.1835620403289795,0.08829501271247864,0.22605295479297638
58,0.12677685916423798,0.2699166536331177,0.03685303404927254,0.18106582760810852,0.08151746541261673,0.23605403304100037
