,spatial None PL train,spatial None PL val,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
2,0.156829565763473,0.169333100318909,0.141018390655518,0.174253880977631,0.114064119756222,0.172308847308159,0.160743743181229,0.188222825527191,0.173387885093689,0.185139760375023,0.171860098838806,0.162103995680809,0.182688817381859,0.174476310610771,0.191964611411095,0.155615970492363,0.19445039331913,0.161336004734039,0.180518716573715,0.21440863609314,0.176400035619736,0.175687581300736,0.185247123241425,0.169736310839653,0.192523553967476,0.178623557090759,0.672666132450104,0.260498374700546,0.681149125099182,0.318360179662705,0.686586797237396,0.362510502338409,0.701489865779877,0.226598978042603
3,0.149277880787849,0.168314695358276,0.121942229568958,0.16977471113205,0.108395025134087,0.170690327882767,0.131044760346413,0.186949983239174,0.141906946897507,0.186227470636368,0.167088955640793,0.152583181858063,0.170565530657768,0.18374003469944,0.18738965690136,0.168506741523743,0.175573483109474,0.149484470486641,0.173508659005165,0.168303370475769,0.188889279961586,0.172726437449455,0.168995350599289,0.164197012782097,0.182323038578033,0.169284328818321,0.617061495780945,0.304525822401047,0.60868513584137,0.233997359871864,0.645535886287689,0.306909769773483,0.647265195846558,0.328839391469955
4,0.135349467396736,0.17454631626606,0.122974492609501,0.164732471108437,0.100285388529301,0.176543146371841,0.120371721684933,0.187206283211708,0.133556544780731,0.186470448970795,0.144996151328087,0.165093034505844,0.162638947367668,0.17622409760952,0.169478327035904,0.156152576208115,0.151734054088593,0.158725321292877,0.14440630376339,0.172168865799904,0.152338966727257,0.171622350811958,0.149252697825432,0.169451534748077,0.15929114818573,0.172869801521301,0.575354874134064,0.202483981847763,0.575685560703278,0.213050737977028,0.617704451084137,0.322141051292419,0.618817865848541,0.251352727413177
5,0.122394174337387,0.168368846178055,0.118824228644371,0.160954892635345,0.09578263759613,0.173438772559166,0.116462394595146,0.187077954411507,0.12642440199852,0.189225241541863,0.1300989985466,0.151054292917252,0.15428914129734,0.15373569726944,0.151687160134316,0.15807843208313,0.145889133214951,0.146325156092644,0.158029124140739,0.16407398879528,0.148966670036316,0.171574905514717,0.144364848732948,0.165874630212784,0.143524587154388,0.170535072684288,0.557223260402679,0.1810672134161,0.526103258132935,0.269301742315292,0.588548183441162,0.341312378644943,0.576604425907135,0.375952512025833
6,0.123295448720455,0.171764552593231,0.096051469445229,0.157197788357735,0.089089915156365,0.177851244807243,0.103290379047394,0.187493771314621,0.108601339161396,0.187310740351677,0.129575505852699,0.152391523122788,0.16482700407505,0.151254147291184,0.146218881011009,0.163160681724548,0.144174203276634,0.147912308573723,0.135534778237343,0.166549503803253,0.13691172003746,0.169763967394829,0.139351263642311,0.180297017097473,0.166642382740974,0.166681602597237,0.527173578739166,0.211854964494705,0.496134430170059,0.387412667274475,0.571390211582184,0.278716504573822,0.556798338890076,0.2323929220438
7,0.119329899549484,0.167985200881958,0.098356932401657,0.167967736721039,0.092039436101914,0.172251492738724,0.107593692839146,0.189397573471069,0.113326601684093,0.186805158853531,0.116914615035057,0.160164058208466,0.133854180574417,0.156048268079758,0.147835090756416,0.152485400438309,0.133167326450348,0.149476915597916,0.128230512142181,0.16874386370182,0.14584656059742,0.174935907125473,0.132226839661598,0.168224930763245,0.139752581715584,0.172453626990318,0.512148797512054,0.195478200912476,0.472449153661728,0.194499164819717,0.535073459148407,0.285130351781845,0.527259469032288,0.283730298280716
8,0.111218266189098,0.180355951189995,0.09484539180994,0.163500651717186,0.080497823655605,0.169739454984665,0.095499649643898,0.187431395053864,0.102884292602539,0.185431718826294,0.113068893551826,0.149216771125793,0.131372287869453,0.149895951151848,0.129526227712631,0.167106255888939,0.113705337047577,0.147472366690636,0.119821272790432,0.162744984030724,0.127666786313057,0.169991090893745,0.131119102239609,0.17065817117691,0.126406997442245,0.173422798514366,0.487414330244064,0.217551961541176,0.467086255550384,0.229882463812828,0.517038106918335,0.350057125091553,0.495628446340561,0.233531683683395
9,0.108379565179348,0.163150891661644,0.08266694098711,0.161334291100502,0.074582204222679,0.173905268311501,0.094279676675797,0.186047241091728,0.089615449309349,0.184556990861893,0.113594986498356,0.147491052746773,0.11961055546999,0.155867800116539,0.117218852043152,0.161086037755012,0.113695308566093,0.170958206057549,0.11340457201004,0.165638267993927,0.123223714530468,0.177772462368012,0.12288025021553,0.17367759346962,0.129417434334755,0.177410811185837,0.459421545267105,0.218243852257729,0.433575302362442,0.353675156831741,0.489838093519211,0.318420350551605,0.484166383743286,0.212709471583366
10,0.094304636120796,0.175935193896294,0.077263690531254,0.161040633916855,0.07420501857996,0.186939254403114,0.095381639897823,0.190532028675079,0.09296016395092,0.186206236481667,0.10359725356102,0.149184390902519,0.113624662160873,0.147628381848335,0.117616854608059,0.153257876634598,0.111335776746273,0.149873659014702,0.113736473023891,0.165010035037994,0.121099196374416,0.175861373543739,0.120277814567089,0.165380761027336,0.121673040091991,0.171337693929672,0.448094069957733,0.188708484172821,0.417856574058533,0.24936144053936,0.47035151720047,0.283895879983902,0.452452421188355,0.237535834312439
11,0.091669984161854,0.155229762196541,0.070142887532711,0.163541451096535,0.066443629562855,0.178358197212219,0.086541704833508,0.186519414186478,0.083322443068028,0.181416869163513,0.097935155034065,0.152977555990219,0.108633287250996,0.156478509306908,0.113503679633141,0.159755676984787,0.103227280080318,0.15471163392067,0.103460058569908,0.185556784272194,0.109808012843132,0.175182297825813,0.114727653563023,0.165591135621071,0.113474778831005,0.171026572585106,0.430795311927795,0.210294246673584,0.393813639879227,0.241302475333214,0.441056549549103,0.338045418262482,0.446292787790298,0.281754970550537
12,0.080029860138893,0.1681709587574,0.075232394039631,0.163722097873688,0.068049050867558,0.183943569660187,0.092678397893906,0.182526126503944,0.086958654224873,0.18703156709671,0.096582338213921,0.162221431732178,0.100516729056835,0.14998596906662,0.106198951601982,0.16361902654171,0.096392951905727,0.150643914937973,0.105618000030518,0.174271479249001,0.106456659734249,0.168700635433197,0.109230406582356,0.174570694565773,0.098498679697514,0.17911696434021,0.408621847629547,0.206964164972305,0.37912505865097,0.280836790800095,0.43876177072525,0.327546268701553,0.42075303196907,0.225027680397034
13,0.078753769397736,0.165443629026413,0.069342486560345,0.16524538397789,0.06394100189209,0.207480698823929,0.085894457995892,0.175340712070465,0.085313707590103,0.188428431749344,0.096524782478809,0.155834391713142,0.092768393456936,0.154493421316147,0.104087300598621,0.163159161806107,0.090323947370052,0.152788162231445,0.095687985420227,0.184302628040314,0.100184343755245,0.191594496369362,0.102242283523083,0.170052587985992,0.115059711039066,0.180915847420692,0.388074576854706,0.186433687806129,0.362738758325577,0.213410213589668,0.410946995019913,0.266799420118332,0.416166186332703,0.291017562150955
14,0.076306626200676,0.161018595099449,0.060482572764158,0.166273608803749,0.056430872529745,0.180267512798309,0.072994895279408,0.1784508228302,0.076339848339558,0.195912808179855,0.089940622448921,0.152313888072968,0.091265089809895,0.16444393992424,0.096023947000504,0.16238959133625,0.079860344529152,0.158840119838715,0.094194531440735,0.166831195354462,0.104130931198597,0.17111274600029,0.539241135120392,0.13821467757225,0.102202273905277,0.1724963337183,0.386638909578323,0.21050414443016,0.347905069589615,0.245663911104202,0.393002301454544,0.341888755559921,0.37994372844696,0.267295002937317
15,0.071940645575523,0.161494642496109,0.059469077736139,0.161538958549499,0.061379037797451,0.177723497152329,0.070264101028442,0.172584727406502,0.074892446398735,0.186743378639221,0.086584880948067,0.15497912466526,0.087342403829098,0.157685533165932,0.088725306093693,0.157016083598137,0.083731815218926,0.157413274049759,0.090310089290142,0.172012493014336,0.096626900136471,0.178449735045433,0.472274601459503,0.136566400527954,0.092902012169361,0.170067727565765,0.352784395217895,0.28065550327301,0.32011815905571,0.258339375257492,0.384303420782089,0.28346112370491,0.371743470430374,0.302401036024094
16,0.067050136625767,0.164311841130257,0.060953721404076,0.169639721512795,0.057459946721792,0.176809400320053,0.071940548717976,0.172484323382378,0.067192249000073,0.189555436372757,0.077736392617226,0.153388530015945,0.085374221205711,0.153171807527542,0.087215766310692,0.163652241230011,0.267933815717697,0.134335055947304,0.10043128579855,0.174434214830399,0.091885425150395,0.181695580482483,0.435178369283676,0.135683983564377,0.08086284250021,0.180854424834251,0.417835056781769,0.133812591433525,0.305100500583649,0.245171710848808,0.354062110185623,0.274152964353561,0.356043845415115,0.328204900026321
17,0.062093123793602,0.171626761555672,0.117574356496334,0.158679708838463,0.05120674520731,0.189922973513603,0.06065384671092,0.172354474663734,0.070529490709305,0.187186941504478,0.078391626477242,0.159136965870857,0.084202446043491,0.152794882655144,0.084280773997307,0.16484846174717,0.206724122166634,0.132797479629517,0.075758554041386,0.16848024725914,0.088913060724735,0.176071092486382,0.388277858495712,0.135890692472458,0.563557624816895,0.141643136739731,0.3498315513134,0.110411934554577,0.291628867387772,0.286423295736313,0.33697098493576,0.33869868516922,0.337608993053436,0.232556864619255
18,0.064999461174011,0.160804092884064,0.095365934073925,0.15130540728569,0.049321252852678,0.185833781957626,0.060168627649546,0.176078736782074,0.069464914500713,0.189095228910446,0.072154954075813,0.160097360610962,0.076638542115688,0.165166452527046,0.273225009441376,0.153675422072411,0.179056838154793,0.157459691166878,0.072009176015854,0.179765596985817,0.081820331513882,0.177538320422173,0.359965056180954,0.133932650089264,0.470118939876556,0.139174237847328,0.323948085308075,0.11249964684248,0.415811747312546,0.122975654900074,0.325679302215576,0.338122069835663,0.331494092941284,0.320684373378754
19,0.057403780519962,0.170431941747665,0.086387231945992,0.153736129403114,0.143017202615738,0.170324429869652,0.057780466973782,0.177758634090424,0.070254094898701,0.192283660173416,0.064199239015579,0.156494379043579,0.079556934535503,0.159997582435608,0.237070217728615,0.138193294405937,0.17901149392128,0.13147246837616,0.472727298736572,0.13467375934124,0.078765086829662,0.182120785117149,0.33608204126358,0.141068160533905,0.436144769191742,0.146114006638527,0.287305772304535,0.109290219843388,0.335082709789276,0.123447068035603,0.303832769393921,0.35623362660408,0.306234061717987,0.251404404640198
20,0.056644607335329,0.165475100278854,0.07626610994339,0.152048870921135,0.113783970475197,0.171677321195602,0.054613046348095,0.178717717528343,0.070351481437683,0.18547397851944,0.246780976653099,0.14418426156044,0.074006915092468,0.156274825334549,0.19825367629528,0.138533145189285,0.153884261846542,0.132219880819321,0.389993041753769,0.134949117898941,0.076572582125664,0.175141453742981,0.318357944488525,0.135902717709541,0.384747266769409,0.138455793261528,0.274461537599564,0.115601941943169,0.283648043870926,0.121740080416203,0.299835413694382,0.387017160654068,0.415107697248459,0.155312955379486
21,0.059995822608471,0.155989959836006,0.071945175528526,0.163421049714088,0.103920437395573,0.175160899758339,0.053228616714478,0.172320857644081,0.063001796603203,0.193098083138466,0.19525483250618,0.14248551428318,0.17946682870388,0.143172338604927,0.169624343514442,0.14484766125679,0.141891151666641,0.130867555737495,0.348179250955582,0.135554358363152,0.077271975576878,0.187538459897041,0.29243877530098,0.134591668844223,0.363519549369812,0.139932602643967,0.245749652385712,0.13689985871315,0.266707181930542,0.12299033254385,0.284474670886993,0.457878619432449,0.350854009389877,0.151117488741875
22,0.150469079613686,0.139953851699829,0.071126237511635,0.156278789043426,0.091590024530888,0.164936497807503,0.048076458275318,0.17601415514946,0.0924122184515,0.180922001600266,0.183646351099014,0.129879221320152,0.141759634017944,0.144363820552826,0.1628308147192,0.140823438763619,0.1318239569664,0.137083232402801,0.337050586938858,0.132123395800591,0.071891456842423,0.177317500114441,0.283621579408646,0.137549474835396,0.330142438411713,0.149929508566856,0.233922556042671,0.117264091968536,0.237832650542259,0.153570413589478,0.261170923709869,0.390149474143982,0.302209287881851,0.15836364030838
23,0.128161638975143,0.140983268618584,0.06327261775732,0.156928181648254,0.091092452406883,0.166446059942245,0.049237504601479,0.178061038255692,0.077240698039532,0.181366994976997,0.155068531632423,0.137344241142273,0.12919320166111,0.139289364218712,0.15269672870636,0.155100882053375,0.116856686770916,0.136603459715843,0.295249968767166,0.138823613524437,0.451898604631424,0.140606462955475,0.252935826778412,0.134937047958374,0.318902134895325,0.139732301235199,0.220465764403343,0.118593752384186,0.223382145166397,0.137144714593887,0.256756544113159,0.333008319139481,0.267981559038162,0.137999504804611
24,0.118124939501286,0.138068065047264,0.060666628181934,0.155131310224533,0.074951104819775,0.177530184388161,0.050239142030478,0.176885798573494,0.070844985544682,0.18152280151844,0.148791253566742,0.139733269810677,0.111263565719128,0.135940104722977,0.129331648349762,0.133285254240036,0.117292672395706,0.160029545426369,0.275993436574936,0.131359532475472,0.367131263017654,0.138257071375847,0.250830084085464,0.141367793083191,0.294569373130798,0.14230127632618,0.212046518921852,0.107199668884277,0.197861805558205,0.137495651841164,0.427837669849396,0.184890493750572,0.247467488050461,0.187143102288246
25,0.105239614844322,0.141989722847939,0.056481417268515,0.161586821079254,0.069223217666149,0.172768458724022,0.043498523533344,0.178078398108482,0.067631408572197,0.187574297189712,0.138258144259453,0.150346830487251,0.113061003386974,0.136507168412209,0.125922113656998,0.133941411972046,0.103607930243015,0.163671225309372,0.263587117195129,0.140345841646194,0.32927006483078,0.13833224773407,0.235422939062119,0.145123049616814,0.280644536018372,0.141766056418419,0.196569532155991,0.129457727074623,0.184398651123047,0.133526727557182,0.326342463493347,0.164296790957451,0.232081547379494,0.17296314239502
26,0.101765491068363,0.146668583154678,0.052844703197479,0.17564532160759,0.066532731056213,0.175807774066925,0.044399686157703,0.17882414162159,0.063459731638432,0.186144828796387,0.123150959610939,0.130920842289925,0.104930721223354,0.137507021427155,0.127527132630348,0.137969091534615,0.091773480176926,0.138733014464378,0.245243340730667,0.134734809398651,0.31383290886879,0.139867886900902,0.218788057565689,0.136440843343735,0.264166802167892,0.141996711492538,0.186981305480003,0.135327249765396,0.180007725954056,0.148819461464882,0.29160076379776,0.170908570289612,0.209352627396584,0.180998414754868
27,0.09525628387928,0.150776818394661,0.05421007052064,0.158614173531532,0.060922056436539,0.178739383816719,0.040305361151695,0.18305093050003,0.058616902679205,0.178267940878868,0.119589582085609,0.129283785820007,0.090496942400932,0.146609604358673,0.11199501901865,0.150241732597351,0.091490082442761,0.134251639246941,0.223188161849976,0.136285439133644,0.275495678186417,0.142300859093666,0.209528297185898,0.136055454611778,0.253848880529404,0.142184779047966,0.175438344478607,0.134056553244591,0.16920517385006,0.127944126725197,0.254831433296204,0.152855709195137,0.204433113336563,0.150484219193459
28,0.094656556844711,0.142622396349907,0.049087919294834,0.164212763309479,0.061104249209166,0.177581936120987,0.041718706488609,0.180193781852722,0.056412138044834,0.181561827659607,0.116298608481884,0.1301449239254,0.097842626273632,0.140610054135323,0.111184187233448,0.140717178583145,0.084394812583923,0.137873977422714,0.205651134252548,0.134828343987465,0.275120794773102,0.138559147715569,0.201417341828346,0.138982146978378,0.238054633140564,0.142712384462357,0.164078176021576,0.1283058822155,0.155707255005837,0.132512822747231,0.234108731150627,0.182844385504723,0.184312239289284,0.145369559526443
29,0.089613273739815,0.144384041428566,0.123291462659836,0.146232947707176,0.056245852261782,0.179588109254837,0.04462318494916,0.184398576617241,0.053390331566334,0.177341490983963,0.098446771502495,0.133400917053223,0.083471029996872,0.141793668270111,0.107791267335415,0.149627760052681,0.085232742130756,0.139926567673683,0.208311587572098,0.136821642518044,0.25069460272789,0.137183949351311,0.359401613473892,0.122073642909527,0.225819319486618,0.146742701530457,0.158130452036858,0.145022690296173,0.15096478164196,0.152793794870377,0.216103881597519,0.190292567014694,0.182035177946091,0.194354861974716
30,0.077499926090241,0.171718329191208,0.096112437546253,0.15214803814888,0.049757961183786,0.183802127838135,0.034839686006308,0.181240156292915,0.050992332398892,0.182125762104988,0.100204557180405,0.132310062646866,0.082876332104206,0.145199283957481,0.105775699019432,0.145915105938911,0.079243369400501,0.133699893951416,0.190580174326897,0.151238009333611,0.243228375911713,0.141431048512459,0.287989765405655,0.117007046937942,0.208365589380264,0.146820113062859,0.148453146219254,0.140029236674309,0.137343361973762,0.148135006427765,0.200273096561432,0.188349321484566,0.169112026691437,0.188371747732163
31,0.072840996086598,0.152125343680382,0.08408022671938,0.153524771332741,0.047078315168619,0.182963162660599,0.035966422408819,0.187606945633888,0.049717504531145,0.181477636098862,0.090676017105579,0.139175102114677,0.081625118851662,0.141320899128914,0.08978796005249,0.144950285553932,0.073987178504467,0.132848873734474,0.181978031992912,0.136414423584938,0.225886449217796,0.142774611711502,0.264956086874008,0.117406934499741,0.372401654720306,0.119975537061691,0.137689143419266,0.129929944872856,0.22164112329483,0.111250199377537,0.181991174817085,0.199173167347908,0.155021131038666,0.166648998856545
32,0.065268702805042,0.148888349533081,0.082357592880726,0.155155688524246,0.049694489687681,0.178526610136032,0.059474483132362,0.179902538657188,0.044508419930935,0.178878843784332,0.083435632288456,0.136563941836357,0.069124571979046,0.148413568735123,0.09510488063097,0.142052829265594,0.264369577169418,0.117312550544739,0.170114800333977,0.138953313231468,0.208166226744652,0.141857519745827,0.248952105641365,0.116626434028149,0.294803380966186,0.11943744122982,0.134972810745239,0.130461379885674,0.179288148880005,0.087910987436771,0.16856361925602,0.221789628267288,0.149751991033554,0.240881845355034
33,0.061728689819574,0.163269221782684,0.072389788925648,0.154425039887428,0.114542797207832,0.164754465222359,0.050987482070923,0.186378642916679,0.045058116316795,0.180007472634316,0.083595782518387,0.138471484184265,0.069819875061512,0.152537390589714,0.08636424690485,0.146569013595581,0.207602694630623,0.118306919932365,0.162440001964569,0.139683768153191,0.202685296535492,0.148408353328705,0.230382159352302,0.114677339792252,0.267072558403015,0.116040304303169,0.130899414420128,0.132934585213661,0.16188083589077,0.102226682007313,0.162719741463661,0.1807811409235,0.143494561314583,0.193829640746117
34,0.069336324930191,0.149162665009499,0.068684756755829,0.160930648446083,0.103319942951202,0.165865808725357,0.046569436788559,0.178104877471924,0.042266506701708,0.182727351784706,0.077375769615173,0.136725082993507,0.064279265701771,0.148019269108772,0.083377838134766,0.14483717083931,0.179340079426765,0.118326045572758,0.148909375071526,0.143732577562332,0.193316474556923,0.141242548823357,0.208921432495117,0.116530172526836,0.249216943979263,0.114986315369606,0.119757317006588,0.129994720220566,0.151038736104965,0.111547194421291,0.150490179657936,0.188888698816299,0.23672066628933,0.150450572371483
35,0.141069144010544,0.147364124655724,0.062751457095146,0.165848135948181,0.083949640393257,0.164976119995117,0.046582356095314,0.179590687155724,0.041122354567051,0.17862942814827,0.075929328799248,0.134858772158623,0.176569312810898,0.134115561842918,0.213517695665359,0.129779234528542,0.15721470117569,0.116885453462601,0.513432621955872,0.107971034944057,0.181443750858307,0.143443465232849,0.201052352786064,0.117299400269985,0.219807118177414,0.117658570408821,0.231325417757034,0.115177623927593,0.134936660528183,0.096717596054077,0.14643406867981,0.20049911737442,0.190867975354195,0.124856017529964
36,0.125281482934952,0.131518334150314,0.059181302785874,0.161450147628784,0.075823903083801,0.16666604578495,0.04254886880517,0.186963707208633,0.038850117474794,0.181168034672737,0.072727650403977,0.137443915009499,0.149578735232353,0.133392542600632,0.170718863606453,0.122805140912533,0.148386016488075,0.112803675234318,0.408766955137253,0.104540213942528,0.167830482125282,0.144233256578445,0.189490184187889,0.114462867379189,0.205558955669403,0.116403676569462,0.182550624012947,0.089070901274681,0.12762588262558,0.10297454148531,0.135385856032372,0.186146199703217,0.165853708982468,0.116597920656204
37,0.11036791652441,0.132042586803436,0.058252099901438,0.168810784816742,0.062631048262119,0.166279420256615,0.040587726980448,0.181989505887032,0.038485687226057,0.183844029903412,0.06659871339798,0.154162600636482,0.127771258354187,0.128351509571075,0.143900245428085,0.129386261105537,0.13476325571537,0.11689368635416,0.361624628305435,0.106924280524254,0.159670352935791,0.142046049237251,0.175869181752205,0.117472633719444,0.19392554461956,0.116005428135395,0.167173877358437,0.093256734311581,0.116902872920036,0.119525089859962,0.127833545207977,0.190241113305092,0.15756744146347,0.120500072836876
38,0.096562072634697,0.146085873246193,0.055318471044302,0.160179138183594,0.062799245119095,0.174125626683235,0.03936317935586,0.187246322631836,0.035216446965933,0.179878547787666,0.241457343101501,0.120092816650867,0.125143513083458,0.12635663151741,0.132568687200546,0.123372279107571,0.125609010457993,0.118628077208996,0.333649843931198,0.104415945708752,0.150342777371407,0.144615530967712,0.167957007884979,0.119332797825336,0.177728593349457,0.115149475634098,0.149613529443741,0.101585872471333,0.109353996813297,0.091937631368637,0.249129712581634,0.111104138195515,0.142540648579598,0.109603777527809
39,0.090772740542889,0.146225661039352,0.050195351243019,0.163539201021194,0.060647670179606,0.178339540958405,0.038891162723303,0.186782822012901,0.03534771874547,0.181509375572205,0.173903107643127,0.114590637385845,0.115510828793049,0.125806912779808,0.1260194927454,0.12616278231144,0.115296937525272,0.120496146380901,0.30276569724083,0.106608584523201,0.143635585904121,0.143227189779282,0.155880719423294,0.117321826517582,0.171613126993179,0.122524306178093,0.138657927513123,0.093501046299934,0.103994846343994,0.109661318361759,0.193060874938965,0.12445704638958,0.130738124251366,0.132636100053787
40,0.081287741661072,0.141488879919052,0.126931682229042,0.146184518933296,0.061204627156258,0.171023175120354,0.036195240914822,0.185812458395958,0.063944704830647,0.186195150017738,0.153259098529816,0.118096351623535,0.101196065545082,0.128531828522682,0.109624207019806,0.129585355520248,0.107585974037647,0.128154382109642,0.283978492021561,0.10483830422163,0.48921674489975,0.112813346087933,0.150601297616959,0.11867231875658,0.165115773677826,0.115717209875584,0.127396151423454,0.110923208296299,0.095977947115898,0.112234078347683,0.167236804962158,0.135856166481972,0.126021474599838,0.113041594624519
41,0.080613233149052,0.141694471240044,0.100409604609013,0.144303545355797,0.066773056983948,0.166622281074524,0.035020336508751,0.187285766005516,0.054197620600462,0.186020985245705,0.140165284276009,0.120615988969803,0.097588591277599,0.130869403481483,0.110988087952137,0.128575250506401,0.114166669547558,0.118804961442947,0.261502772569656,0.107070282101631,0.399132579565048,0.115599803626537,0.141516342759132,0.119696520268917,0.155134826898575,0.116222940385342,0.120159648358822,0.088683433830738,0.093198657035828,0.122913762927055,0.152516648173332,0.120763167738915,0.117204055190086,0.11695558577776
