,spatial None PL train,spatial None PL val,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
29,0.086042538285256,0.862094283103943,0.582687199115753,0.581154465675354,0.300930947065353,0.594090580940247,1.48487448692322,0.648896217346191,0.620338082313538,0.680416822433472,0.352197080850601,0.706193149089813,1.82198166847229,0.617986142635345,0.320152789354324,0.654435992240906,0.476816266775131,0.707828462123871,2.45092511177063,0.587045609951019,1.98274648189545,0.579177260398865,2.50197696685791,0.553936958312988,3.30834817886353,0.652454078197479,1.04604649543762,0.603194653987885,1.39528870582581,0.571428298950195,1.31034910678864,0.719910979270935,1.32524836063385,0.670226693153381
30,0.845065176486969,0.726754367351532,2.53429675102234,0.658025860786438,1.43363308906555,0.504808604717255,1.42928183078766,0.755297601222992,1.07860028743744,0.622205018997192,0.407461255788803,0.693407773971558,1.13414621353149,0.659765362739563,1.36384773254395,0.585718810558319,2.05513739585876,0.714302182197571,2.19114708900452,0.622822880744934,1.88376033306122,0.485511720180512,2.30099177360535,0.517497658729553,3.11746025085449,0.724843978881836,1.61730122566223,0.597908735275269,1.29609894752502,0.544351816177368,1.23753929138184,0.568112909793854,2.02717471122742,0.54818332195282
31,0.568663358688355,0.802587449550629,1.90353012084961,0.473578870296478,1.02984619140625,0.521184384822845,1.34901261329651,0.83245176076889,0.809085488319397,0.701891720294952,0.306324779987335,0.732276797294617,1.10889565944672,0.612888872623444,0.943193733692169,0.601471364498138,1.53478264808655,0.612776339054108,2.25690007209778,0.572471976280212,1.72951924800873,0.483239769935608,2.22717213630676,0.537431597709656,2.78556084632874,0.6718989610672,1.38628756999969,0.529922485351563,1.26874625682831,0.596093058586121,1.1305478811264,0.657097280025482,1.66161453723907,0.719844222068787
32,0.496993571519852,0.763312220573425,1.57436680793762,0.477113336324692,0.812891721725464,0.478122562170029,1.26639473438263,1.0437114238739,0.661199808120728,0.701550960540772,0.373610466718674,0.676064133644104,0.851223111152649,0.609196186065674,0.817351400852203,0.590097606182098,1.08100533485413,0.706289827823639,1.97722029685974,0.55789440870285,1.63936543464661,0.483553946018219,1.96564590930939,0.512873530387878,2.73398637771606,0.679516017436981,1.33254528045654,0.527308523654938,1.15823197364807,0.6595618724823,1.16766357421875,0.61039662361145,1.5377471446991,0.568248271942139
33,0.403528481721878,0.761201739311218,1.19920444488525,0.48352438211441,0.7171311378479,0.487575829029083,1.2379561662674,0.681908488273621,0.860340595245361,0.721083581447601,1.63528096675873,0.640559375286102,0.739300310611725,0.604169249534607,0.624504923820496,0.589514493942261,1.07413041591644,0.648732304573059,1.80676293373108,0.689536035060883,1.59760248661041,0.466544955968857,1.76591181755066,0.497480511665344,2.31369948387146,0.650277495384216,1.16807854175568,0.485176146030426,1.16167807579041,0.608056008815765,1.04095661640167,0.86744636297226,1.39658570289612,0.582904517650604
34,0.337434202432632,0.73260360956192,1.09777545928955,0.47546711564064,0.629662394523621,0.483225613832474,1.21876811981201,0.937877237796783,0.529095888137817,0.714602828025818,1.07146799564362,0.670127034187317,0.624631226062775,0.623313784599304,0.660972476005554,0.623490929603577,0.870489478111267,0.6403529047966,1.69436156749725,0.571688652038574,1.48069179058075,0.472043871879578,1.63735175132751,0.542891263961792,2.21601724624634,0.637082040309906,1.05605316162109,0.55318409204483,1.13962471485138,0.592248141765595,1.18126368522644,0.65108335018158,1.35558581352234,0.60767126083374
35,0.2893006503582,0.773066461086273,0.987705409526825,0.477962851524353,0.627980351448059,0.471680492162705,1.09293711185455,0.931770265102386,0.564163684844971,0.668326795101166,0.864108860492706,0.606036245822907,0.532529175281525,0.652933537960053,0.540430068969727,0.569892108440399,0.780863106250763,0.617101967334747,1.65042674541473,0.552673816680908,1.3394672870636,0.436359882354736,1.65982711315155,0.508282005786896,2.08332180976868,0.612935245037079,1.21964240074158,0.499745100736618,1.10416889190674,0.593364357948303,0.960632801055908,0.69133585691452,1.280442237854,0.621427416801453
36,0.239485487341881,0.773612856864929,0.812997817993164,0.473432034254074,0.507288992404938,0.476864725351334,1.23985779285431,0.746801674365997,0.497525900602341,0.752518475055695,0.785790383815765,0.627143561840057,0.521137773990631,0.629235446453095,0.504668235778809,0.591679096221924,0.71198433637619,0.599489569664001,1.51156973838806,0.610149741172791,1.40345442295074,0.472818940877914,1.53681468963623,0.491211324930191,1.96873199939728,0.619425654411316,1.00296425819397,0.539307177066803,1.0108106136322,0.644669234752655,1.00585269927979,0.759850323200226,1.21719193458557,0.632881283760071
37,0.227163478732109,0.835640490055084,0.774730980396271,0.490705966949463,0.439870685338974,0.491753220558167,1.08168125152588,1.50763177871704,0.605721056461334,0.742586135864258,0.6916863322258,0.641140699386597,0.491642594337463,0.660274147987366,0.48401865363121,0.59607070684433,0.799578249454498,0.588770925998688,1.396812915802,0.598682880401611,1.17459857463837,0.506063342094421,1.44674670696259,0.502780973911285,1.70855045318604,0.639955103397369,0.990427494049072,0.505580723285675,1.03918397426605,0.646237790584564,0.953292548656464,0.648198544979095,1.15631437301636,0.535012304782867
38,0.199265450239182,0.789131939411163,0.780596673488617,0.501474380493164,0.437018394470215,0.488705337047577,1.17696356773376,0.938132226467133,0.486572861671448,0.812293410301209,0.638214945793152,0.662145018577576,0.420142233371735,0.67339551448822,0.489184617996216,0.582875072956085,0.6104456782341,0.603488862514496,1.36526644229889,0.577498495578766,1.43495154380798,0.447152942419052,1.46618556976318,0.495850533246994,1.77998411655426,0.620379090309143,0.915926873683929,0.49368953704834,1.61854445934296,0.512883722782135,0.913054764270782,0.579707682132721,1.20587599277496,0.613596975803375
39,0.21934649348259,0.821080505847931,0.593760192394257,0.48418790102005,0.410825312137604,0.475515693426132,0.998623609542847,0.97610080242157,0.46172496676445,0.736413657665253,0.554207146167755,0.625730454921722,0.427956402301788,0.612620353698731,0.393853694200516,0.58077996969223,0.5932936668396,0.609450340270996,1.23412120342255,0.569850146770477,1.1725686788559,0.542905032634735,1.25276696681976,0.50665283203125,1.712681889534,0.620459735393524,0.928251802921295,0.520888090133667,1.33557379245758,0.571573436260223,0.877675890922546,0.718637108802795,1.06935226917267,0.609701693058014
40,0.142571479082108,0.812824368476868,0.65155029296875,0.473397165536881,0.418123781681061,0.495014846324921,1.02795088291168,1.02333796024323,0.527919828891754,0.805185258388519,0.446485698223114,0.629995048046112,0.433047711849213,0.667621791362762,0.379589200019836,0.649396538734436,0.509552597999573,0.591677665710449,1.26992166042328,0.600394248962402,1.06766259670258,0.525681614875793,1.25646185874939,0.49757531285286,1.50356078147888,0.64320033788681,0.855891883373261,0.470593810081482,1.1765615940094,0.535701632499695,0.854518532752991,0.643807649612427,1.0407429933548,0.616296827793121
41,0.653012275695801,0.799834609031677,0.542763829231262,0.476586222648621,0.360225915908813,0.476265043020248,0.910475671291351,0.892801821231842,0.98564076423645,0.895711183547974,0.405735284090042,0.643601536750793,0.354077160358429,0.713687241077423,0.402905523777008,0.626516938209534,0.489746361970902,0.592615246772766,1.34168720245361,0.593664288520813,1.0885603427887,0.49320125579834,1.16866648197174,0.519120693206787,1.52332329750061,0.623845279216766,0.85620242357254,0.509967923164368,1.15140402317047,0.53239768743515,1.13082635402679,0.575155794620514,0.997067213058472,0.657138764858246
42,0.507278382778168,0.858447134494782,0.649271249771118,0.527550876140595,0.36660498380661,0.509620428085327,0.853076577186585,0.968108892440796,0.870080947875977,0.995568513870239,0.485872358083725,0.646829724311829,0.3692666888237,0.663872003555298,0.380564272403717,0.585742592811585,0.430367320775986,0.692582666873932,1.23724329471588,0.606049418449402,0.996499180793762,0.465928494930267,1.21246993541718,0.476137638092041,1.39988458156586,0.612905561923981,0.794432580471039,0.541995286941528,1.07056820392609,0.499181121587753,0.95729649066925,0.607997596263886,0.930908203125,0.608451426029205
