,spatio-temporal None PL train,spatio-temporal None PL val,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
22,0.663149356842041,1.4160487651824951,1.9573256969451904,0.99619060754776,1.686930775642395,1.0060087442398071,3.740051746368408,0.873022198677063,3.4093472957611084,0.832010805606842,1.2155745029449463,1.0125244855880737,1.285573124885559,1.0160303115844727,1.3101930618286133,1.0865521430969238,1.3861746788024902,1.1104038953781128,0.6033487915992737,1.288623332977295,0.5752782821655273,1.417296290397644,0.6893595457077026,1.477430820465088,1.3804346323013306,1.0790640115737915,3.64271879196167,0.7568908929824829,3.906351089477539,0.6840872168540955,4.351123332977295,0.9307522773742676,3.9917354583740234,0.8930691480636597
23,0.653910219669342,1.0581035614013672,1.9176020622253418,0.9112719893455505,1.616137981414795,0.9418215155601501,3.6895036697387695,0.8982030749320984,3.250931739807129,0.914284348487854,1.2456324100494385,0.9815886616706848,1.2201955318450928,0.9590606689453125,1.301870346069336,1.1043899059295654,1.355531096458435,1.0099345445632935,0.5927463173866272,1.3847774267196655,0.5651480555534363,1.401143193244934,0.670401930809021,1.4527053833007812,1.3370600938796997,1.070426106452942,3.5264055728912354,0.7236568331718445,4.116628646850586,0.6896659731864929,4.230134963989258,1.0265473127365112,3.9182701110839844,0.9328429698944092
24,0.579646110534668,1.1428970098495483,1.8063234090805054,0.952516496181488,1.5516326427459717,1.004526972770691,3.52679443359375,0.9086516499519348,3.012061357498169,0.8213550448417664,1.1600548028945923,1.0116426944732666,1.1655383110046387,0.9864720106124878,1.225852131843567,1.0866445302963257,1.2739593982696533,1.0812596082687378,2.7999179363250732,0.8576476573944092,0.5615264177322388,1.4006386995315552,0.659052848815918,1.5060508251190186,1.3006619215011597,1.0506449937820435,3.49151873588562,0.9168733954429626,4.0293288230896,0.646605372428894,4.132552146911621,0.9828627705574036,3.9112701416015625,0.8961144685745239
25,0.5558514595031738,1.1239666938781738,1.8047857284545898,0.9218993186950684,1.4875282049179077,0.9895783066749573,3.346262216567993,0.9109132885932922,2.9383389949798584,0.8792828917503357,1.1186739206314087,1.0334690809249878,1.0766900777816772,1.0046380758285522,1.1790573596954346,1.0745500326156616,1.2535239458084106,1.0616507530212402,2.389340877532959,0.9376407861709595,0.5343313813209534,1.35434889793396,2.554172992706299,1.034053921699524,1.2312792539596558,0.9024094939231873,3.3752119541168213,0.7677035331726074,3.800713062286377,0.7120079398155212,4.027435779571533,0.8144630193710327,3.806450366973877,0.8707525134086609
26,1.2151596546173096,1.027837872505188,1.7752635478973389,0.9610515236854553,1.4050772190093994,1.0142078399658203,3.2443175315856934,0.8420529961585999,2.769111394882202,0.965997040271759,1.08366060256958,0.9677152037620544,1.0597310066223145,1.0733891725540161,1.1557542085647583,1.0376144647598267,1.2398263216018677,1.0540895462036133,2.2144575119018555,0.8120620250701904,0.5215853452682495,1.2949178218841553,2.198301315307617,0.8562346696853638,1.2006443738937378,0.9001917243003845,3.3340258598327637,0.8169857263565063,3.770223617553711,0.5837303400039673,3.924452781677246,0.9593014717102051,4.12659215927124,0.7314353585243225
27,1.0516469478607178,0.9838888645172119,1.7380362749099731,0.9454827308654785,2.822374105453491,0.7888805866241455,3.034599542617798,0.8646970391273499,2.6133968830108643,0.8142536878585815,1.3299217224121094,1.1437864303588867,1.0353975296020508,1.0130406618118286,1.0549254417419434,1.1002354621887207,1.2700523138046265,0.9525611996650696,2.1588714122772217,0.7646375298500061,3.0593786239624023,0.8720847964286804,2.039280652999878,0.8759673237800598,1.1568114757537842,1.0231457948684692,3.9367735385894775,0.6647984981536865,3.672487497329712,0.6861812472343445,3.8941354751586914,0.9470585584640503,3.9152660369873047,0.8244950175285339
28,0.9437841176986694,0.9714456796646118,1.6182997226715088,0.9576224684715271,2.4273061752319336,0.8006123304367065,2.9437618255615234,0.8916526436805725,2.6131432056427,0.8621357679367065,1.0833134651184082,0.9481701850891113,0.9764503240585327,1.0912837982177734,1.0606237649917603,1.0624006986618042,1.036671757698059,0.9982618689537048,2.0492658615112305,0.8365396857261658,2.601945161819458,0.9266348481178284,1.8614749908447266,0.8984662294387817,1.1036474704742432,1.1509745121002197,3.713951349258423,0.6877703070640564,3.6128249168395996,0.6850568652153015,3.734361171722412,0.7764971256256104,3.7571663856506348,0.846608579158783
29,0.8484174013137817,1.0163934230804443,3.3126320838928223,0.7981694936752319,2.2432186603546143,0.8126831650733948,2.8081328868865967,0.8867261409759521,2.4146459102630615,0.8091393709182739,0.9507148265838623,1.0235850811004639,0.9460319876670837,1.0001612901687622,1.1695528030395508,0.952934741973877,0.899712085723877,0.9066397547721863,1.95840585231781,0.7746601700782776,2.4108030796051025,0.7958974838256836,1.8218199014663696,0.8561680316925049,1.0648095607757568,0.9304946064949036,3.6457877159118652,0.6378958821296692,3.4735209941864014,0.6716728806495667,3.6354238986968994,1.0119210481643677,3.7045624256134033,0.768645703792572
30,0.8220900893211365,1.0291517972946167,2.9108223915100098,0.7722598314285278,2.0805068016052246,0.8122368454933167,2.706570863723755,0.837410032749176,2.313586711883545,0.8442983627319336,0.8659053444862366,0.9279093742370605,0.8924775123596191,1.004483938217163,0.9037593603134155,0.9981958270072937,0.8639343976974487,0.9418860077857971,1.906143307685852,0.7546403408050537,2.3076276779174805,0.810583770275116,1.7213020324707031,0.8824144005775452,1.0259238481521606,0.8950008749961853,3.5164270401000977,0.6136297583580017,3.414822578430176,0.6962700486183167,3.5704264640808105,1.0128289461135864,3.5459909439086914,0.790561854839325
31,0.7937690615653992,0.9770824313163757,2.722681760787964,0.7576503753662109,1.9507837295532227,0.8067911267280579,2.5664682388305664,0.9025213718414307,2.1924819946289062,0.8396514654159546,0.8450456261634827,1.0357462167739868,0.8917213082313538,1.0191420316696167,0.8609201908111572,0.9871691465377808,0.7942244410514832,0.9887878894805908,1.8824528455734253,0.922599196434021,2.1749067306518555,0.7644166946411133,1.5944825410842896,0.8981466889381409,1.014621376991272,0.9150394201278687,3.343984365463257,0.6640936136245728,3.2696027755737305,0.6972436904907227,3.4686641693115234,0.849216639995575,3.3831186294555664,0.8587585687637329
32,0.6940723657608032,0.9821885824203491,2.6001737117767334,0.8036630749702454,1.7595716714859009,0.8133789896965027,5.5142340660095215,0.7059122920036316,3.8314616680145264,0.6929435729980469,0.7991629838943481,0.970147967338562,1.7583425045013428,0.8675650954246521,0.7788021564483643,1.0180153846740723,0.7626695036888123,1.1582918167114258,1.7771422863006592,0.820013701915741,2.1083223819732666,0.7837342619895935,1.5609807968139648,0.8817052245140076,0.9887698292732239,1.0489821434020996,3.2170815467834473,0.7387986183166504,3.2046427726745605,0.6703423261642456,3.4324331283569336,0.9098851084709167,3.3503763675689697,0.7639955282211304
33,0.6240575313568115,0.9839705228805542,2.3075168132781982,0.7831569910049438,1.67788827419281,0.8240547776222229,5.066811561584473,0.6832025647163391,3.2592947483062744,0.7106804251670837,0.7734963893890381,0.9058708548545837,1.4888312816619873,0.8476483821868896,0.7344856262207031,0.9325011968612671,0.6669270396232605,0.9742955565452576,1.7331715822219849,0.8757138848304749,2.014460325241089,0.7681519985198975,1.4602549076080322,0.8580528497695923,0.9298836588859558,0.903577446937561,3.174114227294922,0.6367934942245483,3.084015369415283,0.6922061443328857,3.3160929679870605,0.8685572147369385,3.217186212539673,0.821943998336792
