,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
15,1.3334454,0.9250944,2.5560725,0.96656466,4.230043,0.79811966,3.2777653,0.8132581,1.1811464,1.0062973,1.2768689,0.90609854,1.0912018,1.0663545,1.2933271,0.9458155,2.2594323,0.85947555,2.2516174,0.78503835,2.3412857,0.839968,2.3415399,0.82282215,2.138438,0.811283,2.8476763,0.7693764,3.757309,0.8900325,3.1574001,0.8945695
16,1.2571551,1.011939,2.4836597,0.96151805,3.8612986,0.8119625,3.2674265,0.8471945,1.0629869,1.0544099,1.2161646,0.93177617,1.0595514,1.0399063,1.2266538,0.99118245,2.0623147,0.7943834,2.1669996,0.78361547,2.2562032,0.8092688,2.2942166,0.8354388,2.0623446,0.8420748,2.7348747,0.7765202,3.3666468,1.0703772,3.1466665,0.774572
17,1.2423831,0.93584853,2.349786,0.81985843,3.540338,0.79496044,3.154599,0.82236576,0.97359115,1.0395435,1.1864415,0.96832126,0.9536049,1.0663733,1.1606787,0.96482974,2.0169177,0.7758887,2.2973666,0.8498568,2.140002,0.7895127,2.2007203,0.8064358,2.0344055,0.81055814,2.6422668,0.8418005,3.257386,1.11276,3.0335424,1.0141279
18,1.1998894,0.9570427,2.2855663,0.81495094,3.4227896,0.78450567,3.0066807,0.8158602,0.99505687,1.0712566,1.1298199,0.99884534,0.92614514,1.0224682,1.0934738,0.9959204,2.0017648,0.7911965,2.1622474,0.779218,2.105038,0.853195,2.1062233,0.815656,1.9340612,0.8221787,2.5283015,0.775719,3.1465542,0.98874784,2.9544625,0.92048645
19,1.0991141,0.9702989,2.2198334,0.8500727,3.2177413,0.8052747,2.8606994,0.8083902,0.90915024,1.0422359,1.0497172,0.93377763,0.89749986,1.0357152,1.0909139,1.0215232,1.922978,0.88907135,2.008048,0.7797466,2.0640445,0.81274486,1.9766511,0.84553874,1.8883986,0.8675462,2.4662256,0.8011787,3.0826125,0.95308846,2.833466,0.8664213
20,1.0033073,1.0346835,2.0987847,0.8584697,3.083154,0.7821227,2.7670794,0.8360524,0.8681791,1.0910373,1.0460595,0.9891604,0.8099291,1.065928,1.0372254,0.99094737,1.8235514,0.8270059,1.9338833,0.8294621,2.0328188,0.800427,1.9653394,0.78937215,1.8232582,0.9187846,3.4397545,0.6648393,3.0145416,0.9499293,2.765484,0.9611261
21,0.9943248,0.9586091,2.0236897,1.0032691,2.948005,0.7758866,2.5875285,0.9473528,0.8986563,1.0591338,1.8843108,0.82056236,0.7921265,1.0534706,1.0253584,0.98972994,2.8374865,0.6841885,1.8129969,0.8037224,1.7818348,0.8241092,1.8770958,0.82737637,1.7685355,0.8019731,3.3449218,0.7715127,2.9401214,0.9415011,2.6704266,0.8440683
22,0.98225033,1.0197843,3.2461536,0.7067176,2.9473104,0.8497692,2.4978857,0.847024,0.80083716,1.083098,1.6095849,0.8115433,0.74321544,1.0615582,0.92447823,1.0416727,2.5721624,0.6470583,3.06463,0.68405056,1.8697757,0.8099996,1.817622,0.89850014,1.7048658,0.84113634,3.0469904,0.7663664,2.8579948,0.999142,2.6790564,1.0601344
23,0.9195965,0.96757245,2.8580222,0.71994096,2.695929,0.85923046,2.4098773,0.819138,0.80425495,1.0437803,1.5642157,0.8413766,0.7259,1.0984383,0.86075294,1.0845277,2.4372633,0.6610998,2.6233797,0.6624926,3.3629274,0.6255774,1.7501376,0.84763634,1.6271349,0.88205063,2.7142007,0.67013305,2.8374698,0.93911654,2.5634944,0.9708706
24,0.9004547,0.96783406,2.650132,0.7217393,2.5873332,0.789689,3.6857724,0.6914656,1.7554677,0.91277176,1.4659907,0.82892126,0.6919157,1.0780852,0.88905567,1.0501192,2.1920764,0.641921,2.4228094,0.6570727,2.940167,0.63919735,1.687355,0.86283106,2.5381997,0.81742036,2.6308796,0.7746365,2.764291,0.9740768,2.533393,0.9647934
25,0.86172587,1.0020968,2.4390485,0.78107864,2.52383,0.7996813,3.112389,0.711494,1.4726294,1.0135981,1.3347096,0.82730615,1.4472985,0.9475108,0.8229973,1.0666199,2.1079247,0.655606,2.416754,0.72000134,2.5361824,0.6298357,1.5903376,0.8165438,2.2751493,0.6692744,2.5900397,0.787629,2.686254,0.9477784,2.4211454,0.8409141
26,2.0703294,0.87010103,2.2633398,0.767493,2.397995,0.81013614,2.8710184,0.81409156,1.3030609,0.9137441,1.3223526,0.8476796,1.1274111,1.0002693,1.7111187,0.9547034,1.9091693,0.650979,2.0642745,0.6747385,2.480757,0.632352,1.5387855,0.8348947,2.0933077,0.7609424,2.4731321,0.66236824,3.218478,0.84806657,2.4129002,0.9412522
27,1.6766349,0.869549,2.1380625,0.7862773,2.1986618,0.81950784,2.6863449,0.71099985,1.1962168,0.9283845,1.2421608,0.8626854,0.98964024,0.97822523,1.5648786,0.95390075,1.8976257,0.65306276,2.1304703,0.66717046,2.2557487,0.6487502,1.533364,0.849746,1.9226714,0.68806726,2.378877,0.71664906,3.0389125,0.77322507,3.2715178,0.82013136
28,1.500274,0.83389735,2.004453,0.73488843,2.1903305,0.8570715,2.4954588,0.6965445,1.1642718,0.9267979,1.123472,0.8558941,0.97342825,0.9143861,1.5804684,0.91831255,1.7175759,0.68974876,1.8675579,0.7597014,2.1875842,0.64605844,1.4806541,0.8565402,1.8746414,0.7113371,2.200892,0.7537403,2.8806036,0.9765936,2.9086308,0.8024435
29,1.3672591,0.8769134,1.9194413,0.765128,2.0962193,0.7867514,2.3070135,0.79118323,1.0300995,0.98539484,1.078152,0.87558085,0.86352265,0.90388,1.2009683,0.9703624,1.638109,0.678872,1.8416725,0.686965,1.9670991,0.64931655,1.3839736,0.8594952,1.8162259,0.7220137,2.21513,0.68405265,2.8117845,0.7739416,2.70532,0.7587507
30,1.2516859,0.9153907,1.7959826,0.74889225,3.3231542,0.6610445,2.201265,0.6863047,1.0074183,0.89859265,1.0324883,0.910193,0.7632405,0.9749483,1.4750617,0.94794625,1.5951085,0.64311844,1.68892,0.6824928,1.8372062,0.63563144,3.3036118,0.6368688,1.6662627,0.68058187,2.0504448,0.70693094,2.670785,0.7825075,2.6046257,0.77232695
31,1.1779917,0.90721846,1.7402053,0.7379869,2.776898,0.64785403,2.0562968,0.7383034,0.86645454,0.940207,0.9972354,0.89553654,0.7331013,0.9580593,1.1495204,0.94141704,1.5573673,0.66257334,1.5423518,0.7111471,1.8306066,0.69002646,2.7507262,0.6526509,1.6435906,0.7818055,1.9923567,0.6818801,2.6276188,0.8654804,2.543722,0.7768541
32,1.099887,0.86798906,1.6716691,0.7544067,2.4994526,0.69599,1.969006,0.71709514,0.90125376,0.9205849,0.926705,0.8966039,0.6707599,0.99881923,1.1249084,0.958259,1.4605151,0.66573656,1.4842397,0.69886404,1.7488008,0.67751557,2.5487986,0.6525013,1.55082,0.684358,1.9591578,0.8024062,2.507293,0.8765965,2.4139783,0.81490153
33,0.9660994,0.90036786,2.458086,0.6767765,2.34965,0.64267576,1.8261582,0.7289037,0.8208726,0.9580365,1.6770556,0.7744696,0.66580504,1.0684612,0.9681362,0.9580808,1.3823966,0.6684383,1.4948008,0.71576726,1.6757704,0.8244503,2.3297596,0.63681287,1.5171342,0.729061,1.7844541,0.7480196,2.4209948,0.7909221,2.336967,0.8419979
34,0.94550675,0.8604364,2.0874147,0.6969476,2.1820664,0.6466002,1.7543669,0.7174157,0.77865756,1.0071088,1.4941285,0.8302943,0.6311986,1.0138943,0.8782346,0.99188936,1.3048565,0.6834019,1.3196579,0.72345984,3.2594943,0.5368496,2.1971223,0.644406,1.43112,0.8140621,1.7881525,0.73502517,2.3704007,0.8342986,2.2794418,0.7970077
35,0.93904895,0.85971004,1.9752024,0.68506044,1.9246912,0.6867641,1.6511416,0.7392307,0.7400633,0.9301214,1.3842742,0.7810125,0.5666632,0.98333836,0.8594538,0.97231054,2.718845,0.52962434,3.0951812,0.59135926,2.7152784,0.50819385,1.9709685,0.6806963,1.3945395,0.7187559,1.6984887,0.70508534,2.302257,0.8646387,2.142623,0.79079664
36,0.8498174,0.8968394,1.6975021,0.6519693,1.8719335,0.67810214,1.6452539,0.74557984,0.68721026,0.99213725,1.2523724,0.7951652,0.55785173,1.020905,0.8008124,1.0169401,2.2052402,0.6030688,2.5294254,0.57239854,2.330212,0.5262843,1.8850889,0.6638278,2.6034584,0.68927866,1.6490358,0.70185477,2.2187634,0.80612236,2.0831332,0.8132106
37,0.83259434,0.8832709,1.5836633,0.6774047,1.7790635,0.6792292,1.5502665,0.72527015,0.6492097,0.9438676,1.0774214,0.84049857,0.5533539,0.986588,0.85642356,0.96176356,2.0871139,0.56424224,2.2136436,0.56125516,2.1396952,0.5110182,1.7730949,0.68639565,2.1653621,0.56899476,3.1620464,0.6233421,2.1607513,0.8667278,1.9869657,0.8159774
38,0.7779221,0.9370369,1.4948819,0.6856908,1.626358,0.6680445,1.5738833,0.78443676,0.64753145,0.98747927,1.0858295,0.7941349,0.5078886,1.0187298,0.7489127,0.9651013,1.9420109,0.56350744,1.9242529,0.57816684,1.9466217,0.5241785,1.653837,0.6506339,2.081082,0.6192736,2.630295,0.60066146,2.9177938,0.86248016,1.9713366,0.7284476
39,2.1603217,0.98435223,1.4865496,0.67341506,1.5664122,0.72190124,1.5431526,0.8040616,0.61900204,1.0006067,1.0126436,0.91393775,0.5023521,1.005574,1.5854219,0.8806242,1.7505952,0.56732136,1.8013922,0.5803704,1.8204021,0.5351813,1.5928824,0.653379,1.9821775,0.5844444,2.3968673,0.58887947,2.5947883,0.8253617,1.8964777,0.8559373
40,1.5992616,0.80723524,1.3565544,0.716805,1.4451216,0.68896574,1.4579448,0.7063045,0.5603768,1.1502762,0.9484551,0.87378883,1.1743826,0.91333735,1.287497,0.82479334,1.6224893,0.6331522,1.6451501,0.5838205,1.7309884,0.52399755,1.493695,0.66395336,1.7894056,0.6021968,2.2438202,0.628864,2.512757,0.7511833,1.8735486,0.85758287
41,1.399653,0.80379766,1.3139238,0.71491325,1.4967189,0.6929038,2.2383068,0.64959854,1.389455,0.89304537,0.83840847,0.8620443,0.91975427,0.94954777,1.1771346,0.83320993,1.5752834,0.55263823,1.5769118,0.5947704,1.6432581,0.51382226,1.3610636,0.68321043,1.7642646,0.71326256,2.1396573,0.6031451,2.415601,0.8227916,1.8112493,0.8731783
42,1.2143964,0.7980598,1.2888646,0.6860816,1.3275142,0.6578244,1.9418354,0.70177114,1.2446984,0.9019283,0.79389447,0.9083742,0.7983371,0.9446577,1.0839453,0.92187315,1.4295415,0.57374686,1.4266174,0.6014866,1.5431216,0.5084477,1.4073455,0.7150765,1.7121056,0.6361977,2.0229912,0.62953717,2.249309,0.7801611,1.7326119,0.91895
43,1.1146379,0.8071563,1.1714532,0.6876504,1.3619708,0.70332533,1.7277756,0.65786934,1.0246878,0.9033155,0.78159,0.8508671,0.7357178,0.93919444,0.99275494,0.8772185,1.3363162,0.55491745,1.3247968,0.5950727,1.5838834,0.5311831,1.282738,0.7087277,1.5904815,0.6150189,1.8695863,0.62219894,2.1507497,0.91113436,1.7184347,0.7944883
44,0.94901216,0.8420699,1.1573639,0.6869214,2.4557173,0.6106893,1.58615,0.6654276,0.8993326,0.9049935,1.7926888,0.8235157,0.65714556,0.9828676,0.871729,1.0050094,1.3461047,0.56429607,1.2535657,0.60517174,1.4169099,0.54278946,3.0434566,0.52089715,1.5644656,0.60847235,1.7990236,0.6323075,2.0814004,0.79800045,1.6745075,0.9497942
45,0.92467576,0.8060831,1.0835873,0.7059249,1.9265643,0.61339355,1.571559,0.7186359,0.9776243,0.8570055,1.433707,0.7650307,0.5919768,0.96599996,0.8163248,0.901967,1.2663947,0.5990909,1.2037519,0.61846036,1.3820405,0.5271168,2.511661,0.5259961,1.4434317,0.62370294,1.8109208,0.6446094,2.020909,0.71015304,1.5893239,0.72727036
46,0.8333649,0.8148534,1.0599004,0.70865226,1.875127,0.626556,1.4184487,0.66087574,0.7745542,0.9111936,1.2440625,0.75829846,0.5897096,0.9923643,0.7959223,1.2198437,2.6104279,0.46699205,1.1274034,0.59108454,3.2375855,0.43947807,2.2868536,0.53404504,1.4093298,0.65664387,1.6272407,0.6173117,1.9241154,0.851296,1.5641541,0.89140993
47,0.7699571,0.8052908,2.005272,0.6324488,1.7083023,0.6226407,1.3904269,0.6968136,0.7596856,0.9275104,1.112317,0.80880105,0.5269749,0.9805323,0.9046786,0.9311311,2.053028,0.46139005,1.1081936,0.6119249,2.5308328,0.42721993,2.0261993,0.5516529,1.3390731,0.6450452,1.6470842,0.6267946,1.8988549,0.8353605,1.5299631,0.8735077
48,0.740608,0.84185904,1.549782,0.66793096,1.5708853,0.6231153,1.3033983,0.6475737,0.7311309,0.8889774,1.1334206,0.7790249,0.5150991,0.9942056,0.8068168,0.9176074,1.7841498,0.48293155,2.5785437,0.50100034,2.1877139,0.43431175,1.8820091,0.54143244,2.1023064,0.6075944,1.6243609,0.6763856,1.8257114,0.8737154,1.4882177,0.8902811
49,0.7143754,0.8507321,1.3815578,0.6443315,1.4467024,0.61161727,1.270378,0.6606814,0.6514598,0.9209078,0.9639924,0.8180781,0.47237074,0.93398476,0.67497885,0.92720467,1.7008446,0.45742652,2.0237625,0.48517495,1.9686494,0.43777862,1.67768,0.5513216,1.7609218,0.5467876,1.5566224,0.6266759,1.7501194,0.73655343,1.4356775,0.8818873
50,0.675211,0.8187467,1.2790778,0.6467607,1.4266232,0.61089784,1.1971748,0.6547693,0.62369585,0.91199493,0.8904272,0.8362517,0.45763412,0.9963841,0.70736104,0.91302896,1.5332485,0.4727916,1.7545413,0.492231,1.8088346,0.4269801,1.5393325,0.7882522,1.6248531,0.51186377,2.3811593,0.68793756,1.7004275,0.8125503,1.4388572,0.91896623
51,0.63631743,0.8182725,1.178921,0.6650912,1.3864235,0.61644804,1.1878631,0.70505947,0.5887628,0.9114495,0.8494941,0.8057375,1.2984177,0.8694273,1.78122,0.79028046,1.428566,0.48568538,1.6509104,0.49740797,1.706191,0.41399238,1.8240087,0.55567545,1.5588917,0.58926463,2.0285532,0.5751816,1.6807939,0.84776086,1.4011196,0.89746267
52,0.61888534,0.838097,1.1294935,0.65400165,1.2749236,0.6086035,1.1482743,0.660813,0.5765625,0.9240121,0.8789169,0.87790143,0.979776,0.84119165,1.345566,0.80992067,1.3069743,0.4922039,1.466671,0.4934186,1.613046,0.44000107,1.3887737,0.5860209,1.4138027,0.6513073,1.8449589,0.5885892,1.6233023,0.8426259,1.4631621,0.8132589
53,1.9579173,0.7182765,1.1109396,0.6744454,1.2841725,0.6607529,1.1109812,0.6676033,0.58544385,0.95138985,0.89876825,0.80551744,0.8628315,0.84859926,1.177053,0.80525464,1.2600868,0.5288314,1.3735458,0.50024056,1.5297805,0.4174176,1.3215998,0.59563416,1.3432728,0.59053177,1.7120916,0.61736494,1.581709,0.84849906,1.3443278,0.8497121
54,1.4672259,0.7740115,1.0285559,0.65344167,1.2114011,0.6241227,1.0726763,0.66653997,0.48811883,0.9296482,0.73150903,0.8107859,0.75944763,0.9073201,1.0162472,0.81900316,1.1965457,0.49114817,1.2690531,0.50366473,1.4426506,0.42873144,1.2735213,0.5995195,1.2711031,0.5529659,1.7029151,0.5961968,1.5478867,0.834556,1.30557,0.84197396
55,1.3348542,0.7179532,1.0010452,0.68067235,1.211349,0.63081807,1.019097,0.6797445,0.50719285,0.9512517,0.71571684,0.8047358,0.6449207,0.8718115,0.9679821,0.8116442,1.1345724,0.4887683,1.2374711,0.5116564,1.4300307,0.42384458,2.5157435,0.46371123,1.1915039,0.5828596,1.5089946,0.53726923,1.5035212,1.0005255,1.2582033,0.8765092
56,1.0611043,0.71250296,0.9482382,0.692055,1.1404516,0.61268955,1.0159681,0.6762587,1.4748865,0.88000757,0.71717405,0.80972934,0.660839,0.8820189,0.8294074,0.8542829,1.0490099,0.47310194,1.1650879,0.49866462,1.351834,0.42340305,2.0330997,0.48497134,1.1867601,0.6678164,1.4360114,0.55498075,2.5907283,0.7903382,2.541223,0.7444559
57,0.99185246,0.7211285,0.9215463,0.6763867,1.1599125,0.6172385,0.9479523,0.6717595,1.11681,0.8823676,1.7339244,0.70041335,0.57712656,0.92893165,0.7717515,0.84768724,1.0402325,0.50636953,1.1367525,0.51210034,1.2794133,0.4209483,1.8033425,0.47399595,1.1304766,0.61427957,1.3973869,0.6230015,2.2263312,0.77295184,2.1989596,0.76697177
58,0.8593894,0.75036603,1.5537721,0.66290855,1.0931852,0.6750015,0.98361164,0.7062163,1.0378298,0.84582806,1.2626729,0.7652494,0.59161156,0.8761266,0.7440238,0.8925432,0.95762247,0.51817113,1.0340545,0.5147307,1.2263834,0.42430082,1.6207976,0.4780043,1.0903704,0.68569434,1.3781645,0.5695007,2.0509305,0.75669867,1.9432287,0.71032566
59,0.82780004,0.7643317,1.2803301,0.6721236,1.0592589,0.6999281,2.0800512,0.6192505,0.87635005,0.9228079,1.1231797,0.7522719,0.5016782,0.9496264,0.7030996,0.8473922,0.9607284,0.48467332,0.97902876,0.5059958,1.2167784,0.42076927,1.4527348,0.4782915,1.0318754,0.6461866,1.2572125,0.58543307,1.9852339,0.78834665,1.8318894,0.75521994
60,0.78100187,0.73479956,1.1968646,0.6419256,0.98308283,0.64028126,1.5375088,0.6975458,0.76617676,0.8616841,1.0848565,0.70885664,0.49104336,0.91474396,0.6509777,0.85065156,2.5019732,0.41834757,2.3408518,0.42935988,1.1626955,0.42594644,1.3836629,0.48253497,0.9864648,0.63699603,1.2187065,0.5811394,1.8242941,0.8262487,1.6372825,0.7212179
61,0.7297801,0.7563846,1.0758678,0.635201,1.0575246,0.6329227,1.3762887,0.6385524,0.7325463,0.8221138,1.0252846,1.0016886,0.54050815,0.8897039,0.64823186,0.9190292,1.9077368,0.4107752,1.8438355,0.41931707,1.155142,0.42618668,1.2879114,0.4752244,2.1602328,0.6074439,1.2053254,0.57835925,1.7513518,0.8955217,1.5682675,0.77487415
62,0.7047492,0.7603828,1.0045282,0.6497303,0.9789983,0.63442725,1.2490649,0.6349515,0.6496917,0.8717924,0.99173355,0.7758597,0.4543945,0.92554134,1.6563398,0.78274363,1.640504,0.43052417,1.5541666,0.43039456,2.2695968,0.37221944,1.2171973,0.4979105,1.849222,0.5538135,1.1467744,0.55209386,1.6985093,0.8800334,1.5155334,0.76196355
63,0.6397014,0.75110257,0.9397138,0.66121083,1.6841855,0.5822012,1.2298774,0.6822503,0.6730244,0.8973019,0.8032171,0.72876304,1.3105038,0.85409206,1.2160051,0.76111746,1.4932799,0.41616002,1.3250506,0.45097506,1.750327,0.37595806,1.1298938,0.46673837,1.6280593,0.64375985,1.1394182,0.5717962,1.6238405,0.86661243,1.4318341,0.78115076
64,0.69920963,0.7964226,0.9233565,0.62531847,1.3309481,0.63202053,1.1215696,0.6682809,0.57962805,0.8995356,0.77429277,0.75600934,1.0135485,0.87896174,1.0415616,0.83377254,1.4300324,0.4143412,1.3527334,0.43195394,1.596646,0.37042812,1.0771191,0.47915083,1.4951309,0.5268706,1.0625911,0.5967376,1.5161481,0.8896177,1.3465481,0.79243535
