,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
19,0.14618638,0.24179128,0.15368272,0.25525707,0.11712269,0.3067701,0.113826394,0.3119898,0.21520585,0.22486159,0.22432809,0.22577208,0.22273688,0.21455187,0.21442176,0.21541257,0.24997412,0.2057049,0.2415992,0.20927972,0.25012556,0.21561371,0.25918683,0.21396491,0.25340047,0.23663123,0.25568908,0.24188581,0.2555074,0.24687575,0.25571337,0.25550646
20,0.14164543,0.25090414,0.15013981,0.22876602,0.11503823,0.30566832,0.11340418,0.31915954,0.2096117,0.22054493,0.21163249,0.21034944,0.21764658,0.2198592,0.21232948,0.22971879,0.24445742,0.2080635,0.23125651,0.2109875,0.24471287,0.21759908,0.2567851,0.21461773,0.25266266,0.23015751,0.24805184,0.23464422,0.25236613,0.2788847,0.2482547,0.25303054
21,0.21307443,0.2202485,0.15197128,0.23334943,0.114669144,0.30213034,0.109028324,0.30417037,0.20533457,0.21918248,0.21020827,0.21147466,0.21501733,0.21190065,0.20560329,0.22165234,0.23881477,0.21131013,0.22697325,0.20796879,0.23915982,0.2157452,0.24949086,0.22363335,0.24549253,0.23309556,0.23995762,0.23661084,0.2464764,0.2812508,0.24358167,0.24573588
22,0.19227035,0.22317165,0.14568155,0.23478813,0.4819715,0.3100762,0.105316184,0.30813077,0.19958462,0.21582502,0.2042302,0.21079989,0.20490807,0.22244586,0.20038179,0.22309983,0.23056805,0.20741564,0.22323047,0.21255268,0.36891463,0.19692561,0.24210249,0.22178397,0.24053971,0.2544352,0.23399249,0.3651311,0.2376366,0.24964814,0.3713516,0.22022323
23,0.17552225,0.23211838,0.1417333,0.23406209,0.106268145,0.30324107,0.1046994,0.30915287,0.19865926,0.22355925,0.19641565,0.21699753,0.20542558,0.2161446,0.19645907,0.21859793,0.22693191,0.21894073,0.2178724,0.21108049,0.32420215,0.18637449,0.23860393,0.2174688,0.23770833,0.2515967,0.3546789,0.22595698,0.2287421,0.2841069,0.328348,0.21529973
24,0.16753152,0.21865594,0.13633238,0.2398892,0.10314981,0.3090333,0.1008625,0.31596795,0.18810628,0.22068189,0.31699467,0.19310658,0.19699083,0.21211646,0.19005813,0.22355306,0.22330965,0.21760914,0.36510623,0.18503436,0.30647704,0.18241939,0.38432708,0.191272,0.22937985,0.22461487,0.32141235,0.21776336,0.2267175,0.27509102,0.3112521,0.23066872
25,0.16205683,0.2246734,0.2217566,0.21812636,0.16877986,0.29563984,0.098322816,0.31178552,0.18408334,0.2278833,0.28092244,0.19342613,0.3191892,0.20226802,0.18594773,0.21897095,0.21375602,0.2150673,0.32637793,0.17977245,0.290038,0.18116853,0.34078157,0.19175342,0.22461857,0.25014895,0.2990022,0.21633975,0.21820314,0.25424814,0.29107177,0.21149378
26,0.15503807,0.23353557,0.1993755,0.21840754,0.15352847,0.29507163,0.096660554,0.31963602,0.18478183,0.24310495,0.26859245,0.19041258,0.27706054,0.19711706,0.17819953,0.2252637,0.20983201,0.20868829,0.30242655,0.17927559,0.2782879,0.18627274,0.31771764,0.18811187,0.21768324,0.24464831,0.28433767,0.20999832,0.21169242,0.28838518,0.2797035,0.224423
27,0.15204504,0.22468755,0.18854979,0.21724921,0.13941653,0.28970557,0.09495143,0.31350932,0.31879133,0.2032738,0.25218534,0.19697666,0.2638187,0.19287029,0.17361514,0.21990265,0.20427632,0.21766824,0.28751463,0.1797835,0.2684911,0.18475395,0.29790306,0.18234392,0.21769351,0.23949592,0.27358073,0.2197509,0.20776561,0.25864363,0.26916167,0.21493281
28,0.1446133,0.2259263,0.17937529,0.21998319,0.13368963,0.28954682,0.09182892,0.31718013,0.28124747,0.20500846,0.24695271,0.18553303,0.24371251,0.19529927,0.16999573,0.22253682,0.35264638,0.1799777,0.27434266,0.17874053,0.26184797,0.18945101,0.2852692,0.18633677,0.2089848,0.24423021,0.26208416,0.21194932,0.38647252,0.21754491,0.25948197,0.21877956
29,0.13957343,0.22610673,0.17205298,0.2235944,0.12937991,0.2996056,0.17736766,0.31483108,0.26312184,0.20419526,0.23233646,0.19070211,0.23639974,0.18741564,0.3435941,0.19270438,0.31453732,0.17965592,0.26570573,0.17856391,0.25098377,0.1837384,0.27147195,0.18114808,0.20571084,0.25021636,0.25142705,0.21211573,0.3354862,0.2086014,0.2494952,0.21490474
30,0.1371969,0.23109469,0.16567007,0.21431665,0.122541405,0.29575324,0.1547512,0.3013987,0.24851313,0.1961517,0.23074885,0.19327429,0.22486624,0.1982433,0.30272752,0.18761493,0.29194283,0.18813893,0.2595196,0.17947511,0.24480872,0.1850372,0.26443988,0.18475656,0.38848534,0.22504112,0.24414514,0.2149583,0.31299147,0.21918017,0.24181984,0.20854332
31,0.13972232,0.23288901,0.1610049,0.21743745,0.12127294,0.2930675,0.14007585,0.30413705,0.23569067,0.20270458,0.2186752,0.18671408,0.21476525,0.19486204,0.27961123,0.18468697,0.27810037,0.17991717,0.24480553,0.18888216,0.23761193,0.1814364,0.25065395,0.18498999,0.33988866,0.20371014,0.23769636,0.22390679,0.2951962,0.22880796,0.2319603,0.22248457
32,0.12784402,0.23516354,0.15446328,0.22202663,0.117000386,0.2888682,0.13589859,0.29245198,0.2247379,0.19269879,0.21222165,0.19845617,0.2051739,0.21338591,0.25867376,0.18963648,0.26410115,0.17700814,0.23700386,0.18390429,0.23226722,0.18941043,0.24646567,0.24217921,0.31506115,0.20282982,0.2304122,0.2309312,0.28247398,0.2201849,0.22767818,0.25111145
33,0.12352293,0.23073792,0.14997488,0.2211869,0.111290015,0.31147563,0.12820669,0.30313435,0.21430904,0.19549319,0.20616157,0.19012181,0.20089673,0.19565676,0.2451224,0.19065201,0.25086594,0.18476841,0.22832407,0.18113717,0.22474058,0.182525,0.24064708,0.1815716,0.29625073,0.20024848,0.22131619,0.21087952,0.2712427,0.22358133,0.21955381,0.23042147
34,0.12219772,0.23384792,0.14455779,0.22512205,0.11117784,0.2910806,0.12288546,0.3164551,0.20500147,0.19323339,0.20285529,0.19749787,0.19389616,0.20403792,0.23937638,0.19146964,0.24295425,0.18244119,0.22218539,0.17972486,0.2176131,0.18975914,0.2294796,0.18273151,0.2784433,0.2165974,0.2153637,0.22813925,0.26101354,0.22652473,0.21067254,0.24989748
35,0.2035815,0.21620388,0.14083107,0.22428177,0.10636031,0.30563152,0.11718897,0.33583713,0.19867325,0.19897167,0.19489893,0.1963097,0.18777403,0.19380085,0.22822587,0.19229761,0.23422948,0.17778373,0.2161974,0.18473513,0.214335,0.18775898,0.22489902,0.18048643,0.26680306,0.1933314,0.20989963,0.23249272,0.24958546,0.22071865,0.2079535,0.22311753
36,0.17746842,0.21611916,0.1397515,0.22496311,0.1048602,0.31435102,0.11198524,0.30811435,0.19272774,0.19453125,0.19310541,0.19186458,0.18108906,0.19668755,0.21920763,0.19123664,0.2269325,0.17673767,0.21142587,0.18065387,0.34995446,0.17094992,0.21665525,0.1875958,0.25647786,0.20520106,0.20153108,0.22786815,0.24325855,0.22544712,0.19947915,0.2220554
37,0.16315787,0.21196283,0.13253999,0.23304886,0.10077753,0.29347184,0.10891105,0.32777745,0.1854656,0.20099527,0.18642558,0.19213925,0.17496537,0.19533859,0.21241678,0.19278656,0.21572152,0.18149646,0.20226881,0.18303517,0.31230196,0.17210612,0.2141275,0.1876032,0.24775138,0.20127255,0.37356958,0.19798534,0.23353668,0.22630677,0.19845648,0.22420932
38,0.16078137,0.2160745,0.12891066,0.23003054,0.098371245,0.3130277,0.10603345,0.30950555,0.17895408,0.20099512,0.18113974,0.19339922,0.17025644,0.19484289,0.20412906,0.19272894,0.20923677,0.17805348,0.19838893,0.18058449,0.28796923,0.16678797,0.20700954,0.18662654,0.23865497,0.20156936,0.32999426,0.19622782,0.2254704,0.23021366,0.19083592,0.23150875
39,0.14825128,0.2142691,0.12647575,0.237737,0.10267852,0.29835528,0.10151249,0.31258377,0.17430282,0.19825898,0.31096068,0.17534252,0.16688614,0.19583327,0.19644618,0.1912263,0.20405193,0.1790575,0.19370626,0.18379548,0.27605158,0.16804765,0.20524146,0.1872611,0.23178956,0.21582578,0.30240515,0.19469467,0.21876574,0.22818804,0.18529058,0.2375462
40,0.14213662,0.21941859,0.12549853,0.23212966,0.09249887,0.29929164,0.10112344,0.3174774,0.16849317,0.2197652,0.27378634,0.17458625,0.3206446,0.17573981,0.19090205,0.19558023,0.1994384,0.18061194,0.3379143,0.16262092,0.2630399,0.16554083,0.19790523,0.18614417,0.22582836,0.20026992,0.28483102,0.20953634,0.3380762,0.19485413,0.18179435,0.23050494
41,0.13897352,0.22226977,0.21815577,0.22232875,0.09283266,0.3337488,0.0990001,0.31418574,0.16367012,0.20182604,0.25498623,0.17412867,0.272772,0.17393242,0.18444765,0.1890327,0.19098908,0.18479356,0.29674348,0.16204374,0.25444344,0.16539243,0.1942849,0.18916343,0.2162363,0.21344937,0.26911324,0.21336134,0.29496798,0.19938037,0.35957927,0.21020065
42,0.13143882,0.2205116,0.1921687,0.21616292,0.08924011,0.3067423,0.09420353,0.3391943,0.16206214,0.20052685,0.23345505,0.17192908,0.25501055,0.17442255,0.31206647,0.18059674,0.18538816,0.18683231,0.27559093,0.15706515,0.24470416,0.16882299,0.18801463,0.19074506,0.21232082,0.20481157,0.25616142,0.199701,0.27268577,0.21123269,0.3099215,0.20046164
43,0.12999696,0.22101879,0.18207523,0.20607701,0.16559003,0.28628713,0.16181022,0.3028065,0.3099799,0.18022336,0.2574433,0.17340112,0.24105848,0.17559956,0.2726268,0.16953586,0.17875564,0.18334909,0.25738445,0.16340533,0.23220846,0.1741304,0.18208808,0.19386339,0.20400694,0.22956327,0.24817021,0.20315869,0.2569518,0.19129586,0.28614345,0.20105055
44,0.12639444,0.22386883,0.17328677,0.20722169,0.14273614,0.29533812,0.13519105,0.29685706,0.26616105,0.18366471,0.2182924,0.17743807,0.23071733,0.17257506,0.24691188,0.16865145,0.17751566,0.18475991,0.24710108,0.16004375,0.22958681,0.17049813,0.180561,0.1888911,0.19826092,0.23115772,0.23782463,0.19857486,0.2456181,0.21063353,0.2680098,0.18818659
45,0.12374064,0.21847048,0.16206478,0.21534331,0.13016115,0.29351315,0.12795936,0.30119923,0.24456334,0.18334574,0.21074781,0.1766581,0.22147055,0.17778887,0.2342721,0.17017247,0.17093122,0.18434602,0.23644575,0.16393691,0.2208604,0.1662465,0.17408518,0.20095165,0.19437627,0.21294671,0.23112689,0.21408248,0.23327646,0.20229836,0.2543785,0.19666864
46,0.11958207,0.2292148,0.16064098,0.2142172,0.12496694,0.28716496,0.11861924,0.31916544,0.22852711,0.17855017,0.20365703,0.17743418,0.20919159,0.17443722,0.2182159,0.1776558,0.16573642,0.1885805,0.22527857,0.16587234,0.2142409,0.1705402,0.36483002,0.16205841,0.3322083,0.21207975,0.21998,0.20962138,0.22259714,0.21426417,0.2444374,0.20951001
47,0.1147844,0.24253763,0.1474584,0.21408783,0.120487586,0.3022687,0.11184331,0.30787432,0.21623608,0.18051974,0.19402814,0.17571937,0.20420253,0.17503087,0.21237609,0.17465691,0.35575762,0.16155846,0.21406525,0.16704369,0.20697846,0.1665572,0.31072813,0.16262639,0.28916502,0.18334204,0.21638615,0.21694726,0.21818902,0.20982753,0.23591372,0.21651585
48,0.18735582,0.21529727,0.14563145,0.21353705,0.114504784,0.2935179,0.110044986,0.31152025,0.20728672,0.17823943,0.18947768,0.1756517,0.19882098,0.17762336,0.20337208,0.17542599,0.30062416,0.1626752,0.2080397,0.17218868,0.20588093,0.17131501,0.28998518,0.1650779,0.26480153,0.18400532,0.20540741,0.21516187,0.2079612,0.20009884,0.22355823,0.20581828
49,0.16511643,0.2071862,0.13766427,0.21735016,0.11173261,0.2980664,0.10262674,0.30562854,0.19989806,0.18006206,0.18231925,0.18542181,0.19231582,0.17893153,0.19234107,0.18022066,0.27798572,0.15555404,0.19964482,0.16704026,0.1981808,0.17173149,0.27198556,0.15896569,0.24877614,0.18228926,0.20068939,0.21433444,0.2056343,0.20299213,0.21661946,0.21319133
50,0.15512007,0.20492044,0.13389571,0.21954311,0.10384493,0.30596095,0.1004838,0.30972022,0.19097893,0.18080497,0.18021835,0.17835212,0.18446982,0.18328185,0.18650725,0.17933303,0.25713363,0.1594824,0.19517185,0.17395209,0.19161339,0.17489919,0.25661188,0.16086921,0.23763469,0.19068173,0.3376438,0.18172064,0.19734041,0.20703827,0.20982808,0.22082007
51,0.14348054,0.21143317,0.13280883,0.22244509,0.10213363,0.3108517,0.09774149,0.33813995,0.1839585,0.18166327,0.17215446,0.18005262,0.18119094,0.17740098,0.18287769,0.17368005,0.2449158,0.16006133,0.18760537,0.16625065,0.18835416,0.17037475,0.24217965,0.16883697,0.22362265,0.19016176,0.29120815,0.1915445,0.19135456,0.22211552,0.20391522,0.21485674
52,0.13976756,0.21552436,0.12716019,0.22678062,0.09912822,0.31561086,0.092042916,0.30945194,0.17581442,0.18091753,0.169233,0.17689936,0.17564945,0.17888536,0.17281541,0.17748083,0.23391771,0.15592371,0.17890373,0.17533223,0.33844128,0.14798155,0.23370011,0.16280721,0.21474752,0.18479022,0.26569614,0.18484661,0.18670912,0.21272197,0.19618194,0.23860827
53,0.13076049,0.21397838,0.12501702,0.21687183,0.09586093,0.31437218,0.08983455,0.31981462,0.17186567,0.18412791,0.2878181,0.16752522,0.16985136,0.18356508,0.17171915,0.17647587,0.22066319,0.16473141,0.3537776,0.1488847,0.2929293,0.14699692,0.22460538,0.16345793,0.20512043,0.18045843,0.24718207,0.17977923,0.18179959,0.2158935,0.1885447,0.21965696
54,0.12518531,0.21474817,0.20953721,0.20341712,0.16448805,0.31102276,0.08845927,0.33878526,0.16577546,0.1821143,0.25512478,0.15846638,0.1633273,0.18917681,0.16483685,0.1826494,0.2152093,0.15941311,0.3066979,0.14630236,0.27591902,0.15273975,0.2171477,0.1641181,0.19685996,0.19467121,0.23898922,0.19777505,0.33289078,0.18634233,0.18448725,0.21791117
55,0.12132044,0.21594279,0.18220043,0.20521201,0.14256269,0.30122256,0.15366845,0.296448,0.16039674,0.18021515,0.23381647,0.15904365,0.29722655,0.16291621,0.30896333,0.15950307,0.20387027,0.15907042,0.28157416,0.14313939,0.2562757,0.1513823,0.2109275,0.16604982,0.19113287,0.18006349,0.22714515,0.17703621,0.28911036,0.1828722,0.35248628,0.18300039
56,0.11977584,0.21461602,0.1687888,0.20386477,0.12827039,0.30999953,0.1345607,0.29336613,0.15631017,0.19108382,0.21668604,0.16033712,0.2545995,0.16653392,0.26207387,0.15654536,0.20136453,0.16279845,0.26342878,0.1467881,0.24207024,0.14701614,0.20216976,0.1655598,0.18315633,0.1970788,0.21569352,0.18328379,0.26753986,0.17715204,0.29768303,0.19511613
57,0.1138013,0.21697006,0.15622197,0.2009882,0.11942839,0.2980871,0.12394476,0.29449818,0.15037563,0.18196386,0.20795055,0.16935998,0.23697601,0.17421852,0.2411035,0.1599797,0.18955003,0.4026252,0.25005674,0.14454372,0.23359846,0.14913498,0.19319156,0.1688511,0.17924172,0.20828313,0.20951173,0.18792672,0.2526956,0.18399347,0.27481607,0.19131406
58,0.11070192,0.21285805,0.14906687,0.20458417,0.11259756,0.3036644,0.11507698,0.30270875,0.14523323,0.18388478,0.19957896,0.16442555,0.22386296,0.16577002,0.22225088,0.16115913,0.18735978,0.23895958,0.23545016,0.1484716,0.22469817,0.1488383,0.18924552,0.1698551,0.17154837,0.19036174,0.19763644,0.20228715,0.23654634,0.19551042,0.25915065,0.17884205
59,0.10864426,0.21611254,0.14596215,0.20381984,0.10932445,0.29661033,0.109159425,0.30082354,0.28442705,0.17007938,0.19407377,0.16436566,0.21155997,0.16382086,0.21405828,0.15806617,0.17693311,0.65050787,0.22843261,0.14761049,0.21388708,0.14684086,0.18293016,0.1698855,0.17032564,0.19713552,0.1932531,0.19291966,0.22860451,0.18846582,0.24209201,0.1898062
60,0.10560018,0.23328274,0.14046952,0.20529568,0.10780584,0.3051138,0.10632692,0.30336696,0.24092783,0.1616013,0.18359648,0.16467813,0.2043314,0.16595235,0.19956489,0.16152124,0.33445242,0.7980067,0.2172428,0.1476296,0.20817329,0.14835186,0.33899075,0.15164195,0.16419089,0.19077164,0.18559672,0.1971369,0.21902868,0.19265532,0.23103455,0.190927
61,0.17451784,0.20741084,0.13227333,0.21001445,0.101008266,0.30459887,0.10641865,0.30671668,0.22217013,0.16454381,0.17953189,0.18069023,0.19424883,0.1652189,0.19232933,0.16214693,0.2846664,2.3975205,0.20837937,0.15205276,0.20072669,0.15248935,0.29128727,0.14511083,0.15870346,0.20310965,0.18038249,0.21459432,0.20835048,0.21430734,0.21973717,0.18377554
62,0.15280665,0.20530082,0.1316961,0.21078245,0.09970203,0.30420196,0.09809672,0.30602276,0.2040454,0.1652528,0.17222998,0.16746621,0.1868582,0.16781674,0.18210383,0.16377503,0.26221955,1.4576825,0.20273475,0.15462016,0.19758241,0.15177901,0.26908913,0.14365782,0.15509811,0.20640187,0.17510486,0.18705238,0.20407942,0.19605339,0.21320039,0.19239722
63,0.1407756,0.20422725,0.12389794,0.20769069,0.095639236,0.30277404,0.09658049,0.30519515,0.19220081,0.16594724,0.16799392,0.17118703,0.18078144,0.16774905,0.1755759,0.16458334,0.24264775,0.32907805,0.19624457,0.14923741,0.19071114,0.15089646,0.2491317,0.14478284,0.15263622,0.20011283,0.16760334,0.20895828,0.19532941,0.2072509,0.20651665,0.19380543
