,spatial None PL train,spatial None PL val,spatial X_s1 max d_c train,spatial X_s1 max d_c val,spatial X_s1 avg d_c train,spatial X_s1 avg d_c val
t_iter_avg,16.4,16.4,19.7,19.7,17.4,17.4
budget_usage,1.0005885815185402,1.0005885815185402,1.0005885815185402,1.0005885815185402,1.0005885815185402,1.0005885815185402
sensor_usage,1.0,1.0,0.5076923076923077,0.5076923076923077,0.5230769230769231,0.5230769230769231
streamtime_usage,1.0,1.0,1.0,1.0,1.0,1.0
test_loss,0.82885724,0.82885724,0.18909771740436554,0.18909771740436554,0.146329864859581,0.146329864859581
RF_loss,0.9291897,0.9291897,0.9291896820068359,0.9291896820068359,0.9291896820068359,0.9291896820068359
cand_subsample_rate,,,1.0,1.0,1.0,1.0
points_percluster_rate,,,0.0,0.0,0.0,0.0
0,1.0608888864517212,0.9902374744415283,14.233879089355469,0.866983950138092,13.461918830871582,0.687390148639679
1,0.9216870069503784,1.0201876163482666,10.12226390838623,1.470916509628296,9.617097854614258,1.1630827188491821
2,0.8464950323104858,0.9061863422393799,8.625187873840332,3.038675308227539,8.792399406433105,2.8626978397369385
3,0.804718017578125,0.8534899353981018,8.35212230682373,2.914635181427002,7.957215309143066,1.9528573751449585
4,0.6884783506393433,0.8415777087211609,7.60003662109375,4.121881484985352,7.694224834442139,3.825012683868408
5,0.691482424736023,0.8111670613288879,7.067622661590576,4.5971832275390625,7.317877769470215,4.5209150314331055
6,0.6663696765899658,0.8529117703437805,6.303028106689453,7.650589466094971,6.9824652671813965,4.334336280822754
7,0.5691708326339722,0.7935925126075745,6.52399206161499,13.902984619140625,6.652593612670898,5.760484218597412
8,0.4354812502861023,0.8654921650886536,5.390798568725586,12.42536449432373,5.7696709632873535,7.1598076820373535
9,0.6068415641784668,0.8194409012794495,4.945505619049072,8.354318618774414,5.340756893157959,7.122515678405762
10,0.5150727033615112,0.804975688457489,4.3360466957092285,10.140172004699707,5.332483291625977,12.752696990966797
11,0.3524864614009857,0.8629351258277893,1.302045464515686,2.0503101348876953,1.4173895120620728,1.8399004936218262
12,0.33328691124916077,0.8129374980926514,1.0251586437225342,1.705378770828247,1.043483018875122,1.3286283016204834
13,0.32117918133735657,0.81278395652771,0.9532126188278198,1.6418286561965942,0.9209003448486328,1.7437752485275269
14,0.29126277565956116,1.0758050680160522,0.8746393322944641,1.9303122758865356,0.8422805070877075,1.5134297609329224
15,0.32785284519195557,0.8049061298370361,0.8108790516853333,1.7087713479995728,0.7847729921340942,1.6544653177261353
16,0.30567604303359985,0.8150110840797424,0.7736390233039856,1.9363213777542114,0.7225964069366455,1.5620975494384766
17,0.26461100578308105,0.8009827733039856,0.7181664705276489,1.7208809852600098,0.6651102900505066,1.5817482471466064
18,0.8125508427619934,1.1965593099594116,0.6715080142021179,1.7585936784744263,0.6406155824661255,1.6239352226257324
19,0.6682772040367126,0.7310183644294739,0.634602963924408,1.9177311658859253,0.5936471819877625,1.5392699241638184
20,0.5525778532028198,1.2140544652938843,0.5803577303886414,1.6561862230300903,0.5494857430458069,1.9086307287216187
21,0.5108216404914856,1.1811418533325195,0.5629313588142395,1.7774335145950317,0.5177596211433411,1.7521402835845947
22,0.45327454805374146,0.7612078785896301,0.5195444226264954,1.984791874885559,0.47966235876083374,1.993462324142456
23,0.42933332920074463,1.1590162515640259,0.48993515968322754,2.297971248626709,0.6990145444869995,0.3476090729236603
24,0.3770191967487335,1.003738284111023,0.7096779346466064,0.7131979465484619,0.5055350065231323,0.4191747307777405
25,0.34324321150779724,0.7306072115898132,0.5411760807037354,0.8337239027023315,0.4601025879383087,0.42643651366233826
26,0.26168501377105713,0.8871448040008545,0.4995298981666565,0.6664474606513977,0.42082828283309937,0.31332463026046753
27,0.3111239969730377,0.8234714865684509,0.4280839264392853,0.6695529818534851,0.37666088342666626,0.31104791164398193
28,0.22535428404808044,1.1589778661727905,0.39814504981040955,0.762251615524292,0.34834790229797363,0.3264123797416687
29,0.2592307925224304,0.7477166056632996,0.3778092861175537,0.7608768939971924,0.31305962800979614,0.33076322078704834
30,0.2251727432012558,0.8372313976287842,0.3498534560203552,0.8495905995368958,0.27487996220588684,0.34397709369659424
31,0.2020139992237091,1.2323992252349854,0.2998873293399811,0.7658022046089172,0.26137638092041016,0.2914348840713501
32,0.1976906657218933,0.7648794651031494,0.29149574041366577,0.9323734045028687,0.22818391025066376,0.30343157052993774
33,0.2500411570072174,0.8006864786148071,0.26268866658210754,0.8504741191864014,0.22419361770153046,0.3572632372379303
34,0.18636077642440796,0.7551034688949585,0.24408453702926636,0.8495169281959534,0.21808111667633057,0.33111700415611267
35,0.1729438304901123,0.7898454666137695,0.2457391917705536,0.8590607047080994,0.18502457439899445,0.34341543912887573
36,1.0523861646652222,0.6655471920967102,0.22158445417881012,0.8285549283027649,0.1858779788017273,0.3394831418991089
37,0.6041091680526733,0.7314356565475464,0.05990888550877571,0.28974536061286926,0.17546026408672333,0.33935314416885376
38,0.4586080014705658,0.7489316463470459,0.038293953984975815,0.2744235694408417,0.15565991401672363,0.36689281463623047
39,0.4441152811050415,0.6853698492050171,0.03404471278190613,0.2255406528711319,0.1577237844467163,0.3487681448459625
40,0.3073253035545349,0.8988285064697266,0.031122907996177673,0.2239902764558792,0.14126232266426086,0.31063780188560486
41,0.28937461972236633,0.8816455602645874,0.029424861073493958,0.20762485265731812,0.13930928707122803,0.33249685168266296
42,0.31297194957733154,0.7855497002601624,0.027678869664669037,0.2121971696615219,0.07745412737131119,0.16713108122348785
43,0.2696640193462372,0.709375262260437,0.02573562040925026,0.19322234392166138,0.04401766136288643,0.1650855392217636
44,0.2534443140029907,0.7248974442481995,0.024195602163672447,0.19392342865467072,0.03953486680984497,0.17086759209632874
45,0.19943198561668396,0.8261277675628662,0.023614216595888138,0.18641787767410278,0.03535200282931328,0.17693251371383667
46,0.21041443943977356,0.7138474583625793,0.021694723516702652,0.19224321842193604,0.031193051487207413,0.1725684106349945
47,0.8879382610321045,0.72294682264328,0.021076146513223648,0.18271060287952423,0.028818119317293167,0.17724621295928955
48,0.5710402727127075,0.6914058923721313,0.019895361736416817,0.1882268786430359,0.02591511234641075,0.17951630055904388
49,0.43122178316116333,0.7754672765731812,0.019437041133642197,0.18090741336345673,0.02497831918299198,0.17722856998443604
50,0.33902591466903687,0.7456771731376648,0.018359526991844177,0.17731304466724396,0.023041417822241783,0.17593571543693542
51,0.27189990878105164,0.7394995093345642,0.017645040526986122,0.17712248861789703,0.02100003883242607,0.17645683884620667
52,0.2557907998561859,0.7502025961875916,0.0172007717192173,0.17781835794448853,0.0207741130143404,0.17782403528690338
53,0.26455074548721313,0.9328222274780273,0.01611986756324768,0.17833411693572998,0.019679918885231018,0.1776564121246338
54,0.27593994140625,0.81583571434021,0.015178040601313114,0.17825947701931,0.08118225634098053,0.176272913813591
55,0.1930970400571823,0.8074238300323486,0.01430821418762207,0.18032430112361908,0.06298132985830307,0.1669524759054184
56,0.22713306546211243,0.7608122825622559,0.013553992845118046,0.17747265100479126,0.05826517567038536,0.17299944162368774
57,0.19124603271484375,0.7639907002449036,0.01375266071408987,0.1785622090101242,0.05422712117433548,0.17715401947498322
58,0.18338489532470703,0.7717053890228271,0.012455170974135399,0.1776520162820816,0.05093345791101456,0.18182282149791718
59,0.575569212436676,0.8010482788085938,0.012604255229234695,0.17712073028087616,0.0492437444627285,0.17686298489570618
60,0.5413302183151245,0.746766984462738,0.0116905327886343,0.17592483758926392,0.04686789587140083,0.18391649425029755
61,0.347443550825119,0.9311524629592896,0.011809316463768482,0.17580780386924744,0.044925156980752945,0.17856517434120178
