,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
19,0.35208276,0.75985366,0.29390332,0.6582266,0.41869435,0.7264735,0.3466337,0.7630644,1.0414356,0.5911725,0.4114257,0.723532,0.65422285,0.63102543,0.5310531,0.6108695,0.60752594,0.68017614,0.4412193,0.5562702,0.43659544,0.618211,0.4181037,0.66076994,0.6426165,0.655402,0.57731396,0.57809526,0.55984735,0.6828211,0.47641894,0.6477601
20,0.2851203,0.7885708,0.25495,0.6732432,0.3726257,0.7757298,0.3145909,0.73454386,0.894579,0.57552683,0.44450426,0.686655,0.6227151,0.63468146,0.49881378,0.5898857,0.55667233,0.64842385,0.40454435,0.73468083,0.37651592,0.67794627,0.4389044,0.6034997,0.6105617,0.6308679,0.5030575,0.61866575,0.39819938,0.6436809,0.45925483,0.63160855
21,0.34263843,0.763241,0.22056182,0.69740987,0.38433912,0.7197606,0.3477446,0.7685924,0.7600268,0.6420048,0.4236528,0.7044377,0.6209405,0.6343744,0.47457376,0.59889734,0.52661186,0.6827685,0.43546265,0.5964527,0.39635983,0.6302226,0.3412874,0.62443453,1.378749,0.53495854,0.5666932,0.6646238,0.45485628,0.65702516,0.44187933,0.7027927
22,0.26520276,0.72235006,0.24968241,0.75740635,0.43142775,0.78101265,0.29180637,0.77902764,0.572815,0.56422585,1.1621143,0.68993783,0.5096224,0.65264916,0.4223361,0.6080575,1.1820935,0.9612813,0.39522746,0.6884057,0.36791772,0.69771177,0.40976372,0.6760838,1.0390575,0.60383296,0.507952,0.7339849,0.38221776,0.7002199,0.39914468,0.6584058
23,1.137583,0.6532267,0.24221222,0.690728,0.343407,0.7736601,0.2915984,0.8616995,0.6288975,0.6249534,0.92538214,0.5784943,0.5701087,0.7017335,0.43676966,0.67442983,0.8950828,0.5697649,0.36182925,0.6330324,0.39640316,0.62518466,0.3713866,0.6243904,0.9645039,0.49081358,0.54568344,0.60402286,0.3733457,0.6672086,0.41158172,0.64553124
24,0.7147276,0.61365616,0.21480218,0.6765301,0.7492139,0.6721108,0.28097975,0.7584733,0.5745184,0.5926219,0.8135797,0.63089925,0.48960817,0.659297,0.4031954,0.62068945,0.7165528,0.66819197,0.37820444,0.56680125,0.31251135,0.645878,0.3513238,0.6092828,0.843611,0.53421867,0.43966338,0.63241434,0.37319618,0.6773502,0.3829178,0.6639182
25,0.7045577,0.63307357,0.17773922,0.71471983,0.49545535,0.66718924,0.2917452,0.7917391,0.56041795,0.53450435,0.65572786,0.6536782,0.45792937,0.5872962,0.4213201,0.59981793,0.58474666,0.6854775,0.3624179,0.665295,0.3648293,0.6322576,1.3451236,0.52802247,0.7221688,0.56576186,0.449712,0.7980684,0.33889708,0.67993885,0.37148803,0.6533512
26,0.5450902,0.6578266,0.1980942,0.71131516,0.47308365,0.6608017,0.25116736,0.75053304,0.4673231,0.5877703,0.60294783,0.64098006,0.45800555,0.6346013,0.37992558,0.64292586,0.6095533,0.52947986,0.35956115,0.5705269,0.30992046,0.6979465,1.0160744,0.48799956,0.74185777,0.54747,0.494278,0.68725437,0.34635153,0.71278286,0.3656121,0.65251225
27,0.5589533,0.7614513,0.19689858,0.69440156,0.3462123,0.72133476,0.26920334,0.75476843,0.5235625,0.6132898,0.5992972,0.57064635,0.3934133,0.62417924,0.36641374,0.61627746,0.5317183,0.79280615,0.3300644,0.60731316,1.0038873,0.55575764,0.9007219,0.59055614,0.6645912,0.54891944,0.46582767,0.66313237,0.3074312,0.76092255,0.42472908,0.63064486
28,0.54152846,0.62210286,0.19366448,0.6896131,0.38622457,0.6775104,0.2504454,0.74693483,0.48671576,0.6500499,0.5975645,0.6022434,0.41462794,0.6766061,0.33803606,0.7150963,0.52901196,0.5594448,0.35742772,0.6185906,0.7237336,0.5543113,0.77916366,0.50163764,0.6199154,0.5355639,0.43090403,0.6363651,0.33371073,0.73149,1.2277441,0.61636186
29,0.43017063,0.59455544,0.15937528,0.6787473,0.3681715,0.6795016,0.23137167,0.8044721,0.41839796,0.58037364,0.50916356,0.604511,0.41149557,0.6705612,0.3344544,0.5992096,0.47031957,0.5992163,0.31672418,0.57397157,0.6127682,0.57676506,0.7161446,0.5012661,0.5829675,0.58475554,0.40051168,0.7601541,0.36461103,0.6951643,0.97235405,0.5999646
30,0.47892407,0.5927409,0.66272384,0.724678,0.40943038,0.7078899,1.1220638,0.6889093,0.46974823,0.56967527,0.5359209,0.60618776,1.0698836,0.61580294,1.3869882,0.55422586,0.47734866,0.55562246,1.3604158,0.5073378,0.50307596,0.63619995,0.64765304,0.5150193,0.6076588,0.54368895,1.1602064,0.7028014,1.0844468,0.60322315,0.79301244,0.74416876
31,0.423431,0.6881145,0.555372,0.644282,0.3010654,0.7208058,0.81148493,0.64240044,0.39716667,0.582947,0.46618372,0.5965524,0.74238247,0.566829,1.1096635,0.50062305,0.45069054,0.5855748,1.0616622,0.5138344,0.45720604,0.61319953,0.64924663,0.76843476,0.56289166,0.5724848,1.0186303,0.58661515,0.83433765,0.59559184,0.77584255,0.58200794
32,0.4021452,0.7012636,0.48196337,0.6529661,0.33819064,0.6580088,0.60087556,0.64112663,0.37094882,0.5800431,0.50637424,0.60545987,0.613101,0.5731682,0.84662014,0.49337554,0.42963868,0.6874352,1.0129476,0.4945447,0.42973337,0.59788126,0.58067626,0.6866661,0.49866062,0.56555617,0.8361624,0.61273175,0.70538825,0.5620557,0.70752686,0.5821012
33,0.35937938,0.6213595,0.37057444,0.7697622,0.23751743,0.64706856,0.53867036,0.75572073,0.34233,0.60192776,0.4154117,0.6045243,0.5205639,0.5628509,0.8348399,0.5812351,0.4206834,0.6991025,0.8610033,0.4949243,0.4205999,0.5461254,0.583494,0.5480281,0.5240764,0.5654935,0.83779943,0.5277745,0.53679574,0.58607155,0.60231566,0.61604077
34,0.3799519,0.60875976,0.3588489,0.58039623,0.31657556,0.6545811,0.4227678,0.72481066,0.39790386,0.56956595,0.43937632,0.56348157,0.5045877,0.57047087,0.6806935,0.5523671,0.3581277,0.56378204,0.7334982,0.49630895,0.3890386,0.5994541,0.5364978,0.5524127,0.9614757,0.4908077,0.65855134,0.5748717,0.49447885,0.6065115,0.53614205,0.6263837
35,0.34562775,0.6240211,0.32770926,0.67518514,0.23791972,0.72716016,0.40951112,0.71640104,0.298294,0.5834034,0.40512806,0.6256528,0.44563252,0.60714173,0.5604454,0.54293734,0.37761757,0.63569874,0.6561384,0.49698275,0.36688086,0.646078,0.4870214,0.5711143,0.7279954,0.45292237,0.61484754,0.56181747,0.4462258,0.61900586,0.6050739,0.6035168
36,0.2998235,0.74799955,0.30814323,0.92053646,0.26216865,0.7250902,0.37994927,0.69969934,1.07971,0.72459984,0.42187116,0.6021661,0.41314003,0.58706117,0.5958045,0.5605014,0.35807782,0.6741977,0.6213769,0.5003336,0.38164434,0.58654433,0.49614775,0.519601,0.57040083,0.5566907,0.59305143,0.5669851,0.47594538,0.58054227,0.5284906,0.61017007
37,0.32842815,0.6608316,0.3398962,0.62396705,0.26373655,0.6739194,0.37866932,0.65289223,0.74640685,0.50768834,0.40340313,0.59329385,0.36119002,0.59249675,0.48271695,0.5321346,1.1595148,0.51794106,0.49881893,0.5379392,0.31061566,0.59780747,1.0468345,0.5226356,0.5892816,0.49165326,0.5296993,0.5754919,0.45446202,0.654072,0.47017884,0.65755606
38,0.29086843,0.7359316,0.25200027,0.606727,0.21571258,0.6695859,0.38612053,0.7238203,0.6217293,0.52886575,0.39121953,0.5983362,0.32974932,0.622418,0.4897758,0.5282248,0.8798719,0.47884524,0.5334309,0.5230901,0.29285994,0.5994304,0.78665894,0.5178355,0.4378237,0.46964476,0.60176873,0.52538687,0.42758814,0.6603877,0.45781976,0.6049764
39,0.32179725,0.7662909,0.28429586,0.66838914,0.22510366,0.67153656,0.30895692,0.641475,0.52610683,0.55413616,0.35349792,0.6048648,0.35318893,0.5682553,0.45442507,0.5998143,0.67666864,0.4908591,0.5229944,0.55741197,0.32646808,0.59468716,0.6921161,0.47950405,0.4971256,0.5978464,0.51318663,0.56205297,0.38699028,0.619645,0.43251285,0.6544843
40,0.32823068,0.6760851,0.24689259,0.6346017,0.2120324,0.6942346,0.31844112,0.8784118,0.47275683,0.65218407,0.3039871,0.6001732,0.31210667,0.60245395,0.44808277,0.5480287,0.65086293,0.48196077,0.5161315,0.663103,0.30522043,0.64170617,0.5355986,0.5951479,0.45896164,0.51932544,0.4848724,0.5580915,0.4108182,0.7795527,0.432493,0.6321965
41,1.0453461,0.58080894,0.23031396,0.6440105,0.20414189,0.6506075,0.29807976,0.6449062,0.4214116,0.5424387,0.31851488,0.59867936,0.34416926,0.5818644,0.44517866,0.5424998,0.5598291,0.4791312,0.45008326,0.5254916,0.2755006,0.6196623,0.51956666,0.5067562,0.42539856,0.46867558,0.46008795,0.58144206,0.3763297,0.6240366,0.428253,0.6033715
42,0.757494,0.54431736,0.23452157,0.7355628,0.17494728,0.68536615,0.2899315,0.6717267,0.47371888,0.53452486,0.29730928,0.5973673,0.2695716,0.5746604,0.3944113,0.5682171,0.5679675,0.48590752,0.47740188,0.5298831,0.27561548,0.55275804,0.4781997,0.49557623,0.380158,0.46904436,0.4443663,0.5548342,0.3530792,0.61868376,1.1563613,0.64436
43,0.58805317,0.80285436,0.24818622,0.6159228,0.18887654,0.69439846,0.79336685,0.68849355,0.43507943,0.62585455,0.32282957,0.5846304,0.31040868,0.55526763,1.2303299,0.51842195,0.49636695,0.49622068,1.5239996,0.46469063,0.2707025,0.6247142,0.44124022,0.50684744,0.35789484,0.48399812,0.44146168,0.5953094,1.111295,0.5515599,1.02774,0.50966907
44,0.5713631,0.5381279,0.20395714,0.6708201,0.97695494,0.63111496,0.6675968,0.60208946,0.3905161,0.5666089,0.26343492,0.6196491,0.28359944,0.5659384,0.88825417,0.5543857,0.44098583,0.4654226,1.2882372,0.43576387,1.3102281,0.5445076,0.38736844,0.6231866,0.3655372,0.46212536,0.3767658,0.59784514,0.83993435,0.5062904,0.82636464,0.49865746
45,0.51367,0.63046336,0.9155641,0.8842251,0.5890187,0.5446074,0.5114718,0.5803325,0.31793645,0.544764,1.1440036,0.5353502,0.24671933,0.5839877,0.71838886,0.5487221,0.44747195,0.5561091,0.9371831,0.46027604,0.79294616,0.5261277,0.38514575,0.5059006,0.38116205,0.4755648,0.4162178,0.5647582,0.7002821,0.51107955,0.7049018,0.54774326
46,0.48312378,0.6013441,0.6768442,0.5516199,0.49925682,0.60334635,0.41054606,0.6106063,0.39037004,0.572395,0.8281965,0.522652,0.26159027,0.6048129,0.6971966,0.53398794,0.43401018,0.4689629,0.8440138,0.4749519,0.6875269,0.5386263,0.3953619,0.49668008,1.0547957,0.47403064,0.35099718,0.5903139,0.59188706,0.52174497,0.65001786,0.5375089
47,0.37702706,0.7287403,0.4707657,0.56502295,0.45794737,0.5953942,0.3719944,0.5695681,0.32770792,0.5704546,0.76000476,0.5188183,0.2577356,0.6344045,0.5889807,0.5092149,0.38639328,0.54920447,0.6973075,0.46160257,0.5665706,0.53681874,0.35690433,0.5695599,0.77723646,0.47365993,0.3778262,0.59071255,0.5940407,0.53479755,0.5647152,0.6378055
48,0.48337054,0.5638282,0.45053166,0.5896742,0.37612507,0.58811575,0.36961848,0.56471,0.96252453,0.49926528,0.60079044,0.57794404,0.2176133,0.5778581,0.571803,0.535997,0.38699952,0.4837957,0.5699172,0.49008897,0.5800859,0.5614202,0.3727123,0.5122263,0.63890296,0.4392471,0.31102186,0.58486676,0.5017218,0.5210862,0.52613074,0.58021903
49,0.37422228,0.55798686,0.38383606,0.64779073,0.33039385,0.6658759,0.32273823,0.62952507,0.70029867,0.49010798,0.5988201,0.5449831,0.2113085,0.64066994,0.38051254,0.58397603,0.34945807,0.5248049,0.60316014,0.47920454,0.5502696,0.53895336,0.31778872,0.5600047,0.5912195,0.4547519,1.1231378,0.50309163,0.48389542,0.5192831,0.5399939,0.54516006
50,0.33148342,0.64659065,0.3546146,0.6256221,0.3592687,0.61700726,0.30612937,0.5858921,0.52840996,0.55333304,0.4538769,0.52894294,0.23811843,0.58613384,0.48478037,0.60777885,0.34334052,0.50648814,0.5171631,0.50019574,0.48644966,0.5595161,1.2615932,0.43709445,0.51486397,0.47204685,0.76171046,0.47936425,0.43445936,0.5695618,0.45694974,0.5443743
51,0.33305487,0.60010105,0.290806,0.62586766,0.34942216,0.6190864,0.2543062,0.59256953,0.5115766,0.49210924,0.46141326,0.5433245,0.22091815,0.6330619,0.38769683,0.5406122,0.36731407,0.4959858,0.47393343,0.50538105,0.42076507,0.5535044,0.8794737,0.54485464,0.4866376,0.45644933,0.6443195,0.5230223,0.45268813,0.5143882,0.4800923,0.58075684
52,0.34150958,0.5997658,0.30399096,0.6589837,0.3381708,0.603995,0.24657677,0.6162476,0.40987438,0.49027833,0.44153038,0.53259754,0.20858485,0.60626096,0.35669008,0.5525994,0.34544763,0.4849788,0.50177795,0.49018297,0.41270414,0.5456923,0.7875615,0.45415854,0.47606155,0.43387833,0.6029296,0.5273822,0.41442537,0.5595591,0.39010325,0.60920674
53,0.34834895,0.79305935,0.3145074,0.62533665,0.28512272,0.6064243,0.2125714,0.6250596,0.4602753,0.50600517,0.3607495,0.5247782,0.22188249,0.6138792,0.37805796,0.5457418,0.2884646,0.5058176,0.43356922,0.55227584,0.37251988,0.58871585,0.61103904,0.4691017,0.46186045,0.47856188,0.60029685,0.5088696,0.3522009,0.586476,0.4027297,0.54879034
54,0.3039077,0.6547668,0.3040761,0.64676,0.2751827,0.5901998,0.25724047,0.59883016,0.3891199,0.49229765,0.37022167,0.56005365,1.0195582,0.55386966,0.31909975,0.56166196,0.29695004,0.5047677,0.44416553,0.47370312,0.40581253,0.6117199,0.5255779,0.44872296,0.39466223,0.5115636,0.46463802,0.4925462,0.3872311,0.56479543,0.38790974,0.56534606
55,1.1564986,0.46282214,0.2781919,0.6624344,0.27150053,0.67755365,0.21122505,0.61922354,0.34782514,0.49504748,0.32444468,0.5297396,0.70082843,0.56494707,0.39987722,0.5427648,1.0363187,0.43205386,0.79482377,0.6129134,0.34126326,0.56486976,0.501468,0.5091087,0.39940122,0.5078257,0.4552047,0.5085862,1.0721078,0.5329099,1.1236304,0.5123278
56,0.8443561,0.5539371,0.29141992,0.60442257,0.7016812,0.6335531,0.21441627,0.66208375,0.33881104,0.5165385,0.3370297,0.5360567,0.5597232,0.50033987,0.28759262,0.6263555,0.6935106,0.47177458,0.5453544,0.55429715,1.431104,0.42429993,0.43694395,0.64116776,0.38665214,0.492814,0.47148454,0.5135532,0.73075366,0.5073137,0.8373578,0.4541209
57,0.7652157,0.47555006,1.0033064,0.57232326,0.58096313,0.58633906,0.19799925,0.66751665,0.3746545,0.5006803,0.289856,0.56667006,0.46429095,0.5575911,0.3014498,0.5564225,0.5920738,0.66960007,0.5168055,0.489396,1.0486904,0.48925054,0.48264092,0.44019836,0.38251993,0.49779034,0.4209633,0.5892413,0.6990596,0.48710692,0.6378258,0.576627
58,0.6143513,0.49928007,0.7271024,0.5321687,0.44310838,0.61824805,0.21276076,0.59496766,0.33163264,0.5102763,1.365307,0.7213122,0.48999357,0.5075574,0.91780746,0.6971672,0.5079196,0.5026401,0.44450378,0.50100875,0.9924608,0.41549036,0.4407316,0.60028386,0.37078804,0.497712,0.39673564,0.50529194,0.53742427,0.5503633,0.5632486,0.55737025
59,0.59192246,0.48927075,0.5745154,0.5657569,0.37215057,0.5713096,1.1057519,0.6233695,0.28430435,0.48758078,0.95585567,0.5239154,0.3886725,0.5297151,0.84923846,0.48279384,0.47440934,0.5244428,0.44365838,0.5109936,0.92403746,0.43845576,0.42866406,0.44445232,0.34743774,0.5132283,0.36081564,0.5178154,0.47261348,0.5001775,0.503099,0.53294593
60,0.55559975,0.62995976,0.48010594,0.53534657,0.35268664,0.67868674,0.95594853,0.5497721,0.28072506,0.5103898,0.7992268,0.5161111,0.41063023,0.55831283,0.5788397,0.53768635,0.43317798,0.4662409,0.39473513,0.5665976,0.81708014,0.4225646,0.34887126,0.52580035,0.38642088,0.450636,0.41783974,0.526048,0.43109414,0.49055123,0.45182708,0.49180645
61,0.4873192,0.5127332,0.4761896,0.5774158,0.3154608,0.62411976,0.80909365,0.5808175,0.33298686,0.48394424,0.6955565,0.5215107,0.35244003,0.6640623,0.5753379,0.47400945,0.43806207,0.662117,0.38995796,0.5820271,0.74964327,0.4592045,1.0105186,0.40626672,0.33709723,0.4854396,0.9340169,0.46066758,0.4358874,0.53124714,0.4496449,0.49836493
62,0.4738834,0.5246889,0.40232864,0.54922855,0.27766567,0.75936073,0.71416456,0.55582184,0.25119475,0.52750856,0.65783554,0.51411414,0.3104658,0.552655,0.41818896,0.5315203,0.41542763,0.5143221,0.34825012,0.46059012,0.6612458,0.48632792,0.72214437,0.44378954,0.31448752,0.46134242,0.65271294,0.48342958,0.3657724,0.55983406,0.43034214,0.54953945
63,0.46929243,0.50053084,0.36162826,0.5828864,0.28346035,0.58548695,0.59462756,0.616923,0.25776044,0.52334136,0.5474685,0.45347005,0.33521357,0.59202397,0.3441538,0.4975643,0.37960273,0.5227575,0.3444848,0.49861348,0.6957362,0.47511584,0.57895076,0.44381583,1.0447276,0.39186555,0.51725686,0.49226284,0.40206993,0.51215684,0.41574627,0.54536366
64,0.41681424,0.5004768,0.35682818,0.5498921,0.26098898,0.6108118,0.49053836,0.56595844,0.26291943,0.5185131,0.5343126,0.5829448,0.2820451,0.5272785,0.3537518,0.52731526,0.37717137,0.47182915,0.32526514,0.5730483,0.52382016,0.4298871,0.5597439,0.40925255,0.8147623,0.40029395,0.4390211,0.4789864,0.36311847,0.5812594,0.40724656,0.5378261
65,0.41498855,0.5354827,0.35209024,0.5491799,0.22410218,0.6144997,0.4783437,0.56021166,0.26108408,0.5250787,0.56610423,0.5733433,0.26365924,0.54049677,0.29267353,0.48480582,0.35974455,0.49204636,0.3109008,0.45890537,0.5649103,0.4888191,0.46553433,0.4061811,0.6200426,0.40182984,0.36898994,0.4625354,0.34138173,0.56258506,0.3715091,0.5357665
66,0.54158974,0.4941354,0.274416,0.6379974,0.23472004,0.6691966,0.48375067,0.57395226,0.21883692,0.5299518,0.500725,0.5717019,0.2778641,0.5654132,0.26794255,0.49968988,1.4370815,0.40296915,0.3164791,0.46806768,0.55208063,0.44438893,0.41655776,0.43891314,0.5807313,0.41524383,0.34748977,0.48152325,0.33346337,0.5073914,0.3806305,0.5867917
67,0.39193985,0.47116584,0.27205724,0.6097338,0.23607233,0.59082747,0.42202073,0.57201535,0.25628647,0.50724864,0.45761368,0.5414514,1.1199858,0.49285305,0.30424252,0.5299309,1.0225521,0.4073157,0.25854373,0.44982076,0.5466529,0.44138077,0.4441531,0.4518004,0.50073296,0.49275276,0.3681849,0.4972278,0.33162117,0.6305559,1.2575879,0.40011513
68,0.33808666,0.5055958,0.27722764,0.5719843,0.22433046,0.59006304,0.40509653,0.5762418,0.24573815,0.5344562,0.43774012,0.6362819,0.80321705,0.4886845,0.2716928,0.50751895,0.7887162,0.37619388,0.30319577,0.5143606,0.47102308,0.47061625,0.39511928,0.45041758,0.5095006,0.41895536,0.34481445,0.54233277,1.2134187,0.4661794,0.9260156,0.39071572
69,0.28962508,0.50847435,0.8593432,0.5575935,0.24324815,0.61347395,0.3387991,0.5692555,0.1850922,0.5163343,0.49158356,0.49106607,0.5931376,0.5035375,0.25341904,0.57281363,0.7103885,0.4251077,0.29772764,0.44738436,1.3434386,0.3773336,0.35302788,0.44296524,0.47481865,0.4180112,0.30606768,0.5126939,0.74697423,0.46937233,0.8105863,0.4023547
70,0.25526872,0.52579653,0.59904104,0.5280364,0.9259998,0.5657533,0.2941335,0.6302672,0.2241219,0.5193319,0.41005135,0.57049835,0.551503,0.5023177,0.26521757,0.49335247,0.5339308,0.40984923,0.26490247,0.489186,0.84138185,0.38604143,0.37952495,0.44006523,0.4493323,0.41668838,0.3074457,0.52435553,0.71345043,0.46814728,0.702801,0.43160155
71,0.26877326,0.5353746,0.4487597,0.53932345,0.58234996,0.5499173,0.7462267,0.55402285,0.19416274,0.52803135,0.372986,0.72943395,0.5244893,0.49426773,0.25008756,0.49897778,0.5423597,0.5340392,0.22965966,0.48502603,0.64441586,0.37621748,0.34758952,0.455471,0.44876224,0.43325067,0.3324729,0.5092681,0.6079221,0.5011447,0.6559714,0.4232721
72,0.254138,0.52726406,0.43859097,0.58742136,0.45714363,0.5414239,0.5190377,0.5255375,0.9087506,0.50115985,0.36494076,0.62160265,0.40700966,0.5581368,0.9021716,0.4746952,0.47375724,0.43397385,0.24672465,0.46547207,0.604834,0.41907135,0.34389618,0.45014074,0.3825943,0.4369488,1.4335942,0.41373476,0.51516914,0.5216285,0.5595917,0.4549765
73,0.21454938,0.56594706,0.36092013,0.55176383,0.449309,0.54113394,0.4446543,0.54605216,0.594754,0.4865932,0.40344942,0.51162505,0.40973687,0.4981025,0.6490156,0.43750733,0.45503417,0.48711306,0.23232487,0.49113378,0.53076863,0.44299874,0.31532976,0.45974857,0.3955463,0.42566478,0.99716854,0.39520666,0.51484925,0.47951654,0.5431961,0.44395095
74,0.22579652,0.5166513,0.3355126,0.5647494,0.38929233,0.5823414,0.3665695,0.5703776,0.4651609,0.5272432,1.0552962,0.39911294,0.35449678,0.524301,0.5110832,0.4322296,0.4363781,0.4357504,0.2041449,0.6210353,0.4333776,0.39969525,0.314661,0.44566762,1.3517675,0.32793775,0.79014146,0.44010097,0.44079855,0.5322929,0.5102232,0.45714036
75,0.20794234,0.5255351,0.3235298,0.5471707,0.402425,0.59949714,0.3114001,0.5573267,0.38424698,0.48966715,0.7785175,0.4009041,0.393761,0.5170241,0.43703988,0.46040457,0.40612277,0.4223731,0.20458269,0.47408068,0.4526782,0.45564434,0.24955489,0.50311637,0.9903143,0.3418423,0.66212064,0.43083256,0.378295,0.54049176,0.48030105,0.4786584
76,0.18117878,0.5447571,0.29021305,0.5735753,0.39509013,0.573102,0.2946078,0.5934407,0.34449607,0.53061664,0.5981181,0.4121302,0.36237353,0.5334897,0.4113427,0.4445335,0.32195276,0.49601287,0.24108021,0.48739365,0.4921988,0.39642933,1.3400536,0.3054916,0.7616821,0.33914182,0.5998529,0.42202812,0.41137588,0.4787413,0.4484539,0.42897496
77,0.19796425,0.5459458,0.25609177,0.56337965,0.3762852,0.5740016,0.25169504,0.5761727,0.32262826,0.50861996,0.47335503,0.40164974,0.30112273,0.51589817,0.36567307,0.4572858,0.39314646,0.4436171,0.22887622,0.4937648,0.41288763,0.39841294,0.9907146,0.30547115,0.71627533,0.36084074,0.49571127,0.45646077,0.35165262,0.49167687,0.43340805,0.4599101
78,0.59445906,0.5176532,0.27218762,0.59255236,0.318473,0.6966305,0.25104356,0.62590003,0.29095882,0.5812105,0.44033906,0.48428118,0.32215634,0.49970236,0.31038854,0.5277368,0.31176946,0.5036999,0.21981055,0.5340778,0.4031252,0.41230217,0.92729723,0.29298502,0.5745674,0.36398482,0.47683102,0.44574064,0.32543537,0.4898136,0.45082334,0.45108992
79,0.43370983,0.50590533,0.22786887,0.571211,0.32166198,0.6049251,0.25559443,0.6234557,0.27689365,0.50522727,0.42106593,0.4118383,1.0172405,0.46003374,0.31709805,0.5245583,1.1018118,0.477229,0.19709377,0.4841765,0.42716745,0.3808878,0.7408596,0.3526429,0.54740626,0.37299845,0.42153126,0.46483847,1.2875308,0.3958,1.2022011,0.39442995
80,0.3826265,0.4928037,0.24934554,0.5879312,0.30582932,0.5886877,0.23782332,0.5924159,0.3055315,0.492792,0.39829868,0.40987536,0.7122089,0.43051037,0.28796035,0.4970976,0.73249227,0.5306113,1.2042282,0.38724655,0.3388437,0.40754697,0.69663805,0.33119163,0.54333615,0.36664388,0.4315425,0.47129953,0.96460485,0.39433256,0.8341346,0.397426
81,0.3140517,0.49384066,0.8543546,0.6330557,0.2965242,0.5888322,0.2285249,0.60978043,0.22023754,0.5194809,0.35953462,0.44664803,0.5427095,0.41723663,0.29323682,0.46292576,0.6737442,0.38851407,0.8493183,0.40879023,0.323287,0.38981715,0.6212556,0.34794208,0.48052356,0.36747366,0.38799736,0.47294036,0.8083684,0.40427956,0.7161976,0.38448688
82,0.26383707,0.50104535,0.5771064,0.571923,0.2618557,0.61269057,0.18856788,0.6378417,0.24005474,0.5565096,0.3497194,0.41390648,0.5058487,0.45166233,0.25503677,0.48806795,0.53449875,0.38097662,0.77818376,0.40040493,0.8982806,0.3681998,0.60567504,0.31381226,0.4470219,0.33774278,0.35375988,0.4723748,0.6797444,0.4552367,0.6127387,0.3519782
83,0.25923976,0.5641607,0.43183172,0.5569098,0.30392668,0.5916255,0.9754663,0.5678994,0.20969138,0.48944405,0.33692127,0.4511755,0.43117595,0.436234,0.25477108,0.47504142,0.528853,0.3587813,0.66988236,0.40032676,0.6120748,0.36641654,0.51725274,0.31503212,0.43086904,0.36812064,0.4085036,0.45741805,0.6214316,0.3863946,0.51370186,0.36963138
84,0.2519487,0.5001071,0.40883487,0.50687003,1.0364246,0.5269734,0.6036055,0.5319907,1.3171638,0.36810476,0.3095093,0.45610893,0.41570258,0.4232987,0.27378395,0.4913431,0.46494272,0.37099507,0.57889634,0.3821677,0.527901,0.35334796,0.51059765,0.3274873,0.40067467,0.36938897,1.1344947,0.4116484,0.5745158,0.40211874,0.43527249,0.3966115
85,0.20518228,0.52964514,0.35394362,0.50907356,0.8185456,0.5044985,0.5132383,0.48996556,0.9343896,0.38367537,1.0904632,0.4210184,0.3844941,0.4318325,0.8365212,0.43792865,0.46049893,0.3359693,0.5489716,0.4083479,0.47186387,0.3919229,0.48219338,0.3142232,1.2177486,0.26848203,0.67866063,0.36637402,0.56382287,0.36676484,0.4636268,0.3905717
86,0.20454223,0.5614777,0.33689392,0.53146327,0.5739785,0.49747774,0.44401672,0.5059599,0.7267981,0.3829598,0.93092346,0.37406123,0.32100952,0.45047364,0.5508838,0.4245021,0.42454535,0.32278538,0.5178921,0.39479843,0.41921866,0.34392208,0.47014853,0.32069337,0.9155409,0.2794528,0.6022869,0.41071108,0.5172894,0.40896332,0.39200002,0.4223513
87,0.19287798,0.5506452,0.3231268,0.49649,0.5558864,0.5025037,0.38158315,0.5940184,0.6043345,0.39334285,0.6566033,0.38138527,0.3012743,0.45369774,0.40280014,0.4439562,0.39587685,0.318612,0.44059187,0.40246364,0.39862606,0.34828475,0.48731387,0.3280165,0.72660273,0.29127705,0.50796837,0.41392365,0.46256977,0.3841002,0.4107283,0.3925599
