,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
23,0.37538722,0.60040796,0.53773046,0.65220416,0.85244375,0.71805036,0.94751835,1.0046744,0.385118,0.5559704,0.34512883,0.5488144,0.41311774,0.60823685,0.41744515,0.58146805,0.6428404,0.45142427,0.60261893,0.44938383,0.8097921,0.42193186,0.7423147,0.43685466,0.8390035,0.45113438,0.8606383,0.42902786,1.0040762,0.6174409,0.9881023,0.48879805
24,0.3451225,0.6002877,0.56592107,0.74160045,0.8507777,0.8419137,0.9575402,1.1480895,0.40927666,0.5200282,0.3242728,0.5640685,0.4098426,0.55087554,0.40298212,0.5778941,0.6022746,0.45053038,0.626786,0.45734096,0.8030371,0.4350347,0.70188504,0.39444435,0.7905911,0.4527417,0.8634446,0.43131408,0.9527807,0.59479433,0.9582322,0.5292495
25,0.3302597,0.6684393,0.57457525,0.6671633,0.82485926,0.8223952,0.92884463,0.9656279,0.38114277,0.539829,0.31069964,0.5500039,0.3883909,0.54260284,0.361704,0.5669388,0.55831075,0.4291489,0.5701694,0.44770083,0.7679129,0.42690563,0.69724524,0.4268499,0.7472788,0.4781535,0.8685897,0.43950817,0.9353654,0.56770366,0.9201366,0.51092666
26,0.31173602,0.60952896,0.5230159,0.7535798,0.76409507,0.8548461,0.8920032,0.9378938,0.3582454,0.5534498,0.32946426,0.57950294,0.38772938,0.5680314,0.33534607,0.59549266,0.55865055,0.4391601,0.57311785,0.44809148,0.7257272,0.457584,0.65803,0.4425071,0.76033574,0.47990063,0.81181896,0.43980053,0.89208525,0.5631128,0.8592645,0.5102263
27,0.33997434,0.60502356,0.55853313,0.6272082,0.801771,0.7583211,0.8297285,0.9358383,0.34578255,0.5533005,0.2859523,0.5879915,0.38285986,0.5261124,0.325169,0.57364964,0.54995614,0.42848247,0.5489046,0.45446348,0.7008316,0.43616036,0.6791459,0.42745364,0.7309882,0.4812692,0.8172603,0.43971193,0.8874622,0.5600234,0.88918316,0.5194211
28,0.2973957,0.5982129,0.5194081,0.6860372,0.75158125,0.6961582,0.8714248,1.0001132,0.32405022,0.54081935,0.29002678,0.5339605,0.3778204,0.52532405,0.31665498,0.6078563,0.5262867,0.44470462,0.5420204,0.42839316,0.70582205,0.4431621,0.62504333,0.41760883,1.3090949,0.42378065,0.77800095,0.46366826,1.541527,0.5625569,0.80095,0.5287032
29,0.29673874,0.6598453,0.5332023,0.7358415,0.7457072,0.8397656,1.077715,0.8186298,0.8377359,0.67791885,0.28076616,0.5672114,0.33433694,0.5239734,0.298439,0.6850175,0.5171092,0.43760625,0.48838374,0.47565362,0.64197826,0.41003215,0.6249392,0.42351085,1.1055299,0.37573954,0.74921197,0.43859783,1.2617421,0.5095951,1.5150381,0.43951467
30,0.66294354,0.6461853,0.8011474,0.62308824,0.7101513,0.6935272,0.94867903,0.9157455,0.7182874,0.53910667,0.6475612,0.5000646,0.92628944,0.55937666,0.98038065,0.53739935,1.1818706,0.41930827,1.1428303,0.40132126,1.2917947,0.41721812,1.2985363,0.41823155,1.0031235,0.36675033,1.373216,0.44985417,1.1907195,0.56426924,1.284223,0.42850587
31,0.57889706,0.5323379,0.7006869,0.5594204,0.698146,1.0117785,0.91240317,0.92164063,0.6192168,0.48725072,0.48850897,0.45403615,0.734306,0.5112071,0.72542447,0.5361308,0.937012,0.40412965,0.8919437,0.39426863,1.018127,0.38644543,1.1138924,0.36335403,0.91608787,0.37147823,1.1442382,0.4442776,1.0973186,0.5274677,1.1355317,0.4644741
32,0.47819212,0.6273595,0.60265476,0.58616203,0.94169176,0.94665486,0.8892832,0.91089016,0.5435573,0.45112637,0.4612173,0.49793276,0.63671046,0.49563485,0.60090077,0.49280506,0.87431556,0.40815037,0.8154231,0.3730011,0.9081763,0.39537576,0.9356498,0.3938125,0.83164656,0.39328375,1.0938956,0.4324508,1.0103824,0.51542205,1.0596368,0.45292652
33,0.424543,0.5294413,0.62261003,0.58968544,0.85271335,0.8508896,0.7990732,1.0166258,0.50151384,0.44792008,0.38348475,0.5388853,0.6276566,0.4652665,0.50603086,0.48887405,0.7658802,0.36860493,0.75581634,0.3887143,0.8781468,0.38552913,0.87156713,0.36745352,0.80797035,0.364953,0.9612552,0.39798015,0.9797706,0.5397373,1.0220394,0.41201615
34,0.40681055,0.5463981,0.5961012,0.5561894,0.7992726,0.82616484,0.833937,0.8294071,0.47398552,0.46239197,0.38967422,0.46863538,0.5493052,0.4395934,0.49365905,0.48551813,0.73560053,0.37271443,0.70669216,0.39637518,0.7983218,0.40399724,0.7619754,0.48379952,0.7338371,0.3966509,0.9242403,0.38284177,0.95850396,0.5842362,0.9443884,0.43792397
35,0.36960003,0.5170301,0.55067307,0.5780318,0.8015145,0.8410479,0.78765905,0.8204125,0.4128172,0.5144133,0.36579677,0.46540883,0.5097045,0.44231957,0.4438178,0.44860423,0.6896308,0.36868393,0.6397647,0.3917327,0.7445661,0.35692582,0.77412003,0.36240602,0.77998155,0.38205677,0.86807996,0.41702652,0.92495024,0.54561555,0.95261765,0.4416192
36,0.34034225,0.5110554,0.5151758,0.6598042,0.77126753,0.8196535,0.75578743,0.9436944,0.41842312,0.43559036,0.32889637,0.498691,0.4540181,0.47156972,0.43278736,0.50748736,0.64087015,0.40501815,0.6489527,0.38319102,0.68216103,0.36592057,0.72531515,0.3703027,0.7095863,0.36476326,0.8353517,0.40657306,0.86765677,0.66407865,0.87975705,0.5034246
37,0.36917445,0.52697074,0.51927525,0.60610545,0.7455889,0.902426,0.7738157,0.9725037,0.40087566,0.47612563,0.31899634,0.48043653,0.44310826,0.4609268,0.3766444,0.47872213,0.6329799,0.38889673,0.58273184,0.40088186,0.64860874,0.42319188,0.6858947,0.35636264,0.68711835,0.3651226,0.8480904,0.40933195,0.86867136,0.5441501,0.85943115,0.5195643
38,0.29762784,0.5466059,0.5036496,0.5810197,0.70864433,0.72634,0.75996494,0.9279581,0.3480748,0.46212167,0.29712826,0.5165993,0.46810347,0.44186193,0.37791187,0.46990195,0.60403645,0.37375832,0.59741825,0.37681264,0.65115607,0.3912404,0.6438326,0.39110422,0.65234363,0.40033352,0.7898373,0.38795522,0.83168536,0.55611616,0.8280569,0.5019894
39,0.32156083,0.570065,0.4930105,0.55989283,0.70063716,0.8517712,0.70790976,0.8675963,0.3733442,0.45836797,0.29113874,0.49628633,0.39973256,0.48766237,0.36191303,0.47899735,0.5632859,0.43988818,0.5227211,0.37062916,0.60525554,0.36443594,0.6021518,0.36751568,0.6491551,0.37075764,0.74141055,0.40335146,0.77036214,0.642006,0.8031381,0.47196552
40,0.2791757,0.5723933,0.46024105,0.5654275,0.6622521,0.89962775,0.8906003,0.85349625,0.3397234,0.42755303,0.2676624,0.46856028,0.39276427,0.43412885,0.33578947,0.474204,0.5530761,0.37100276,0.5256967,0.42534277,0.58660966,0.37146178,0.60528225,0.3580591,0.6317539,0.395578,0.75343955,0.391089,1.2314221,0.53057027,0.7775361,0.48284116
41,0.27978215,0.56993335,0.4797779,0.59362906,0.6581062,1.005613,0.78861517,0.9587624,0.34309706,0.47125426,0.24250028,0.54342955,0.37243274,0.43360782,0.31992632,0.55509585,0.51942044,0.38578543,0.5015245,0.38635606,0.5767409,0.36759508,0.5892523,0.40097228,0.5976127,0.38847604,0.68776923,0.38214594,1.0673139,0.532586,0.7357825,0.46026227
42,0.2713082,0.50917375,0.43294162,0.61316437,0.6564339,0.82001656,0.77786577,0.8757065,0.2919684,0.49078354,0.6675607,0.4297139,0.38024858,0.44081667,0.31158346,0.46423984,0.50576174,0.37103382,0.48943964,0.39367434,0.54905576,0.3697861,0.55036324,0.37103012,0.57631624,0.40435064,0.6714403,0.5396787,0.98869634,0.6974761,0.7263209,0.44785506
43,0.24989894,0.58872056,0.45957932,0.58727235,0.63758785,0.9945025,0.7292112,0.868596,0.3093494,0.47306722,0.48802805,0.45062336,0.31467977,0.44827914,0.30728662,0.50704247,0.49437773,0.3721613,0.45945707,0.40839005,0.53621924,0.36738202,0.5414789,0.36371395,0.5694223,0.40607128,0.669902,0.41071883,0.94223404,0.51783407,0.7023769,0.47676003
44,0.2523449,0.5428635,0.4224446,0.56845313,0.60326916,1.0790693,0.6980914,0.9807378,0.28349477,0.49122122,0.4411775,0.4167347,0.32951653,0.43653786,0.3004884,0.48180956,1.0142249,0.34713116,0.44496554,0.39941278,0.4780005,0.36667973,0.5396668,0.38372892,0.5493759,0.37421027,0.6440505,0.42916524,0.8820851,0.524012,1.1665114,0.41236717
45,0.2389655,0.5330355,0.6471367,0.54425293,0.6066988,1.0261762,0.74053633,0.84046936,0.29048198,0.4901602,0.37421757,0.42144415,0.3225074,0.44935316,0.28586423,0.5246178,0.81301117,0.3435147,0.43317348,0.41433185,0.5005454,0.36072838,0.51811296,0.4216511,0.54077435,0.39059997,0.622292,0.42265746,0.84573364,0.50321877,0.998325,0.43317372
46,0.26497227,0.5284726,0.54036534,0.5514649,0.5911943,1.1142111,0.6733778,0.8831169,0.2659785,0.45620936,0.36138085,0.45258194,0.30847973,0.4473887,0.80123746,0.44542405,0.70567673,0.3708886,0.43125725,0.41967958,1.1352997,0.33257884,0.4841841,0.36519447,0.507201,0.41033736,0.5947405,0.46122074,0.836415,0.53354466,0.9519466,0.5109007
47,0.22217272,0.51718825,0.48668998,0.57460165,0.5904883,1.0243003,0.68357164,1.0491991,0.25066292,0.48294634,0.33807725,0.4420185,0.29364175,0.45969865,0.568949,0.43279418,0.6745361,0.34422997,0.42248243,0.381759,0.88977206,0.36053464,0.4754368,0.37215796,1.1556275,0.40252733,0.5967881,0.43298623,0.7816827,0.53559846,0.835016,0.42328048
48,0.23177598,0.5585208,0.47391546,0.53670126,0.5895615,0.8684095,0.6664935,0.82365346,0.25005835,0.45521703,0.30380842,0.466352,0.29852882,0.45909545,0.48560333,0.42401007,0.6125372,0.33738396,0.3800425,0.39052832,0.8011456,0.38250226,1.1489542,0.33190274,0.9110037,0.38387698,0.600499,0.42346752,0.7645852,0.5580914,0.84193075,0.4385802
49,0.22862715,0.577416,0.43450606,0.56001145,0.75663203,0.8847449,0.6550741,1.0214771,0.2347305,0.46943894,0.30504477,0.44587794,0.26733124,0.4518862,0.4686494,0.41528928,0.5682599,0.3717791,0.3849036,0.39067402,0.7370647,0.33511654,0.92078894,0.38285023,0.7972437,0.34032655,0.54711825,0.48134634,0.7390941,0.5962378,0.7790901,0.43481693
50,0.22135282,0.54870754,0.445887,0.5608823,0.6974008,0.8738614,0.6458594,0.8591864,0.25742045,0.45902354,0.26285303,0.45408332,0.2780251,0.47385174,0.44169205,0.41091886,0.5793707,0.3332974,1.0031444,0.38949937,0.67235565,0.33506453,0.8082927,0.3359482,0.7322081,0.35785148,0.55055994,0.4576531,0.7344519,0.525162,0.74193025,0.46270126
51,0.20405465,0.5490633,0.42347577,0.5931952,0.6365926,1.198505,0.6417576,0.85685414,0.677848,0.43129113,0.2716102,0.41517714,0.27600235,0.46477455,0.38009024,0.4233637,0.5015971,0.39860237,0.81556135,0.37972263,0.6449922,0.32815796,0.754624,0.3556879,0.71397525,0.35945705,0.5510919,0.42805204,0.7077537,0.5528934,0.6986113,0.43434864
52,0.19709377,0.5379664,0.42326215,0.55949026,0.6056307,1.0362548,0.6377153,1.0380467,0.51014054,0.4005454,0.2546262,0.43943,0.79594177,0.4486806,0.36261812,0.43522367,0.51404715,0.34309947,0.7107662,0.38826597,0.6011688,0.34206334,0.6991893,0.33069587,0.647581,0.38165423,1.0836861,0.42664406,0.6756853,0.511173,0.7219861,0.41689828
53,0.57210815,0.48182416,0.3729258,0.5495848,0.5737215,0.91395324,0.6075507,0.86892307,0.46791777,0.41077593,0.2563923,0.48020697,0.562011,0.3949587,0.37300146,0.42870823,0.46578595,0.35276982,0.6600245,0.35692105,0.59687537,0.34517363,0.63567096,0.36925936,0.6221949,0.3460928,0.9001873,0.3675409,0.6626907,0.6017382,0.68548745,0.43533555
54,0.4123284,0.50791913,0.37480476,0.5759922,0.57623506,1.0062526,0.59774107,0.94053996,0.40979734,0.3981452,0.23633991,0.45432463,0.47598466,0.49223018,0.3350803,0.43984538,0.45135826,0.36487138,0.5995561,0.3919295,0.5526174,0.34176975,0.6306187,0.33792275,0.58178765,0.3891849,0.8164997,0.35341713,0.6554018,0.57868636,0.63186646,0.42485675
55,0.37644672,0.459241,0.39421538,0.5585191,0.5501543,0.7967896,0.5890826,0.9949343,0.3754144,0.42228216,0.22017112,0.45659766,0.43735552,0.42070612,0.31162685,0.45039564,0.45816225,0.35243896,0.5608042,0.34366778,0.53122246,0.33861953,0.5995947,0.33165073,0.5771417,0.36709884,0.7575474,0.42157152,0.65607285,0.5410413,1.087317,0.41413125
56,0.3474216,0.5159741,0.3680879,0.5746769,0.54755795,0.9297232,0.5881111,1.0561559,0.3613058,0.40629473,0.22559462,0.4441751,0.41138762,0.4295669,0.31161565,0.41948977,0.4245933,0.3548286,0.5379449,0.35070115,0.4956675,0.3711258,0.57509065,0.33436954,0.55057335,0.34958524,0.72418433,0.36932936,1.0640398,0.49439302,0.89436686,0.42715874
57,0.3373507,0.53169197,0.3718366,0.5555743,0.530378,0.9084047,0.5828813,1.082602,0.3514914,0.40513408,0.213289,0.45781696,0.38839167,0.41910172,0.29196045,0.435686,0.40093008,0.35460073,0.50233054,0.3631475,0.49413052,0.35041925,0.5528125,0.34036452,0.5179909,0.41314363,0.68772155,0.38086158,0.90975785,0.5873124,0.8401401,0.41870636
58,0.29893047,0.47179732,0.35423842,0.5778216,0.52078223,0.8450196,0.5612324,1.0316511,0.32014817,0.4005845,0.21218912,0.43947604,0.37814465,0.43821982,0.27282536,0.4425703,0.41890344,0.36979985,0.49806678,0.37960792,0.46287346,0.36149502,0.5169473,0.33855867,0.5033223,0.36285126,0.67363316,0.42977706,0.8613144,0.59405285,0.79100066,0.40681005
59,0.27914795,0.47459313,0.53147,0.5938229,0.51405835,1.0922413,0.7664387,1.0774609,0.3060319,0.41186315,0.19975133,0.44151878,0.342781,0.4120686,0.2792324,0.4235483,0.37884343,0.37630183,0.4866637,0.4029764,0.46257257,0.33616394,0.5332426,0.35533017,0.48866484,0.3870504,0.6284066,0.37805462,0.79428864,0.5636294,0.7265966,0.43113038
60,0.26713932,0.4770133,0.43850863,0.54033697,0.50417584,1.0392108,0.7109234,1.101302,0.29095495,0.4165449,0.17906268,0.44716975,0.34812748,0.4764599,0.26572233,0.45238814,0.3724882,0.3699703,0.47320145,0.35939223,0.44286266,0.3411535,0.4909469,0.34381336,1.0703834,0.3213935,0.6140765,0.3921271,0.7753281,0.60773975,0.7105064,0.3990587
61,0.259387,0.45961136,0.42754734,0.58439326,0.51122755,1.0574665,0.64485765,0.8623531,0.27615085,0.4423195,0.18420719,0.49800056,0.31994095,0.4279972,0.66936296,0.41747972,0.8838784,0.3285006,0.43613586,0.35688594,0.4164349,0.43189323,0.46967974,0.35156518,0.81941044,0.35056064,0.5811088,0.42599934,0.71229184,0.5403715,0.6693591,0.44231665
62,0.2705308,0.45931995,0.38654575,0.5425345,0.45382968,1.1271776,0.6447754,1.204582,0.29000244,0.49146032,0.61545914,0.44356012,0.30244872,0.48012865,0.5303653,0.468157,0.6796817,0.36134633,0.4305672,0.35559863,0.96515375,0.34615168,0.45489016,0.35686144,0.74577194,0.33674067,0.56941944,0.37451965,0.6930655,0.6298361,0.66283774,0.4630581
63,0.22955616,0.48911393,0.37958354,0.55057806,0.4768833,0.8270905,0.61005986,1.041893,0.24934737,0.42487535,0.5006749,0.41776565,0.29405147,0.44565284,0.44922584,0.39915216,0.6083597,0.32689986,0.40586334,0.36987942,0.7555453,0.33995208,0.9800569,0.34201503,0.662172,0.3322708,0.5577036,0.40971652,0.684408,0.5673802,0.6136647,0.42286634
64,0.22875556,0.46432382,0.36715916,0.51987255,0.493555,1.2057732,0.6255259,1.1371217,0.24668662,0.42296752,0.39973587,0.40849337,0.728026,0.39343166,0.38763672,0.4037817,0.55861604,0.33128008,0.37501228,0.38206634,0.64557993,0.31382614,0.78675896,0.34050456,0.61103594,0.3547224,0.5324857,0.4219247,0.6667712,0.5820295,0.6057198,0.43831906
65,0.21548147,0.47790098,0.34989366,0.5374067,0.4458471,1.0347954,0.60167015,1.206807,0.5908696,0.4412986,0.3740573,0.4453372,0.5239532,0.39289016,0.3678262,0.3945601,0.522286,0.32309178,0.40413576,0.39241973,0.617801,0.3215062,0.7130323,0.31084615,0.5970176,0.32369807,0.9159117,0.42715034,0.6392653,0.58565515,0.57637733,0.4713786
