,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
9,1.2517041,1.0115505,1.6175873,1.0367776,1.4586536,0.97612935,1.4397293,1.0034337,1.39627,1.1331495,1.4520907,1.3753564,1.4523242,0.901102,1.6762098,0.976277,1.4550394,0.9967328,1.4674776,0.91076076,1.6861048,1.0298371,1.7176502,0.81775767,1.4835802,0.94894284,1.5457225,0.9046181,1.7214625,0.9920697,1.4218153,0.97818923
10,1.1883706,0.9051406,1.5515523,1.0288441,1.4255842,0.98365724,1.3345453,1.03239,1.3048637,0.92532235,1.3943852,0.96263796,1.3432065,0.9022593,1.5785894,0.9987939,1.4886421,1.0213362,1.4025211,0.8578953,1.5651642,1.1148974,1.6637256,0.8749995,1.5026029,0.89480716,1.5092628,0.8686736,1.5819942,0.94450796,1.3196919,0.887546
11,1.1047705,0.85216105,1.5023173,1.0200993,1.3627737,0.9147286,1.3101887,1.0005454,1.3167268,0.95465183,1.2826073,1.1947228,1.326131,0.9392519,1.5362719,0.97698164,1.4115622,0.8885664,1.414089,0.9175486,1.5313603,0.95546484,1.636873,0.94782245,1.4404627,0.9532679,1.4116782,0.87507397,1.5020105,0.90713114,1.2453575,1.1827618
12,1.079275,0.8761166,1.4305964,0.9050405,1.3601434,0.8873715,1.2796963,0.91439897,1.2208494,0.9416198,1.2886069,0.96611565,1.2850566,0.9524291,1.4498948,1.0246068,1.3819814,0.8499677,1.3157247,0.87848884,1.3799297,1.1380188,1.5396587,0.9115256,1.3417176,0.94408625,1.4848516,0.8654651,1.412256,1.0695741,1.245093,0.8426458
13,1.078199,0.8782395,1.3430593,0.9407872,1.3398916,0.8907993,1.1981665,0.9662423,1.1883975,0.91603297,1.191142,0.96984535,1.2506907,0.8860134,1.3962743,0.89288384,1.2536652,0.8738658,1.2648925,0.8905159,1.3631951,0.92057705,1.5883776,0.8384404,1.3181349,0.9681848,1.2910291,0.8406201,1.4057827,0.9187413,1.1947298,0.87327147
14,1.0376592,0.88286144,1.3467829,0.9832635,1.220741,0.87488675,1.1489354,1.0034672,1.1363692,0.9453698,1.1836565,0.96246696,1.151189,0.8369808,1.4258139,1.0674708,1.2791893,0.8706899,1.2495309,0.88157094,1.3009552,1.0402501,1.5031159,0.8572979,1.2036926,0.9922127,1.3100075,0.9567347,1.339978,0.935885,1.149282,0.8158269
15,1.0148654,0.87832314,1.322919,0.9175563,1.233472,0.9190438,1.0902276,0.97531104,1.1906289,0.93566155,1.0210546,1.0261999,1.1018575,0.9508021,1.3538342,0.8837787,1.2089876,0.8579957,1.1668918,0.83809745,1.2357389,0.8523249,1.4904987,0.8490378,1.1982769,0.9569308,1.2034782,0.9237022,1.2408746,0.9545396,1.1043402,0.85849124
16,0.9976271,0.88433474,1.259065,0.9354136,1.2228271,0.9943645,1.092836,0.96945894,1.0533853,1.2305962,1.075139,1.0047408,1.2124646,0.8932044,1.3708594,0.84892774,1.1619489,0.8180051,1.1031886,0.8566736,1.2202562,0.9217713,1.47383,0.7999451,1.19838,0.9092044,1.2161044,0.9058603,1.1829494,0.9533183,1.109744,0.908832
17,0.91756266,0.93420416,1.166572,0.93481696,1.1244847,0.97872174,1.0146465,0.9405982,1.046704,0.941978,0.9969892,0.95093626,1.040315,0.9272413,1.3392512,0.8900318,1.188436,0.9948702,1.0627104,0.91721964,1.1620446,0.9255629,1.4043087,0.8622783,1.128673,0.82842815,1.160219,0.8890556,1.1455758,0.9130866,1.077654,1.0598983
18,0.90112936,0.8740891,1.1461588,1.3962489,1.0698231,0.95820534,1.0145353,0.9142984,0.9723291,0.9996699,1.0458046,1.2001424,1.0015756,0.8556573,1.293024,0.905579,1.0999565,0.88617724,1.0438805,0.9421542,1.1578792,0.8903742,1.4007169,0.80999166,1.0965022,1.0712613,1.0807778,0.8640576,1.1354258,0.92651016,1.0462866,0.8507609
19,0.8920569,0.88638407,1.1616254,0.91525227,1.0987352,0.863136,0.9626891,0.95417446,0.9386363,0.891816,0.94805,1.065668,0.9427587,0.8582413,1.2813939,1.0161663,1.0852047,0.9300659,0.96156394,0.9190193,1.1139889,0.90127957,1.3590976,0.8367141,1.079706,0.8728418,1.0638222,0.8734212,1.0658811,0.96307707,1.0084697,0.8654759
20,0.881415,1.040404,1.0537198,0.9787432,1.0902529,0.849067,0.90506065,0.9399414,0.9229353,0.94718015,0.9275973,0.99809664,0.9384495,0.927119,1.2014577,0.88523406,1.1241575,0.8527173,0.95393,0.8883208,1.0646175,0.879114,1.2797196,0.83390355,1.1383122,0.9242932,1.0331367,0.8934725,1.0040674,0.9977647,0.9295715,0.8731731
21,0.8393331,0.91530114,1.0743027,0.89517635,1.0462443,0.91775393,0.9005124,0.9921259,0.91086584,1.0231608,0.9463307,0.9237731,0.91282076,0.8647039,1.1462104,0.9569676,0.969052,0.91709673,0.95873374,0.96753216,0.9721869,1.2765875,1.235096,1.0725406,1.0753844,0.94135356,0.98720735,0.8677857,1.0997092,0.95746803,0.94272554,0.89362824
22,1.5207142,0.8718415,0.99992096,0.91125536,0.93310124,0.92374784,0.86298746,0.8967647,0.855806,1.014473,0.84553593,0.9972347,0.9218465,0.8412789,1.1355475,0.932372,0.9948863,0.88765943,0.87534255,0.88719606,0.97756886,0.87911934,1.2508969,0.8979452,1.0474571,0.87545943,0.95424205,0.84178174,1.6795021,1.0126985,0.8838343,0.8419158
23,1.283346,0.96411836,0.98886174,0.93091774,0.9236511,0.8640264,0.885724,0.9133156,0.79707944,0.96562433,0.82198495,1.041664,0.8231104,0.86700714,1.0951054,0.9668439,0.9567438,0.908992,0.9019248,0.9426903,0.88752323,1.1819142,1.2166178,1.1588657,1.0271945,0.9690961,0.90288115,0.8979354,1.3976667,0.8608386,0.9020867,0.8262843
24,1.179627,0.84815377,0.9240958,0.9176146,0.92266446,0.940021,0.8333539,0.96221477,0.8407791,1.0745208,0.8515053,0.9128759,0.8230129,0.8556685,1.1186846,0.95661664,0.906866,0.8599818,0.83068824,0.87138164,0.91468924,0.9046866,1.1564417,0.88166845,0.9733914,0.9385843,1.6586598,1.028686,1.3961062,0.870466,0.8632812,0.8536299
25,1.1177206,0.7959811,0.9050294,1.0343639,0.8928933,0.9326647,0.77626896,0.8956566,0.88538176,1.0993369,0.8604465,0.95553356,1.4928124,0.9298668,1.0381075,0.94113386,0.96129763,0.90615195,0.79791373,0.8818615,0.9398599,0.9040435,1.133742,0.85285276,0.97551584,0.9252399,1.470231,0.8529359,1.1905378,0.8523429,1.6804488,0.8188169
26,1.0688916,0.8332321,0.90578204,0.98443925,0.8496199,0.9341136,0.74876785,0.97605073,0.7862287,0.94604725,0.8052387,0.9895834,1.2474604,1.0452597,1.0345409,1.0065488,0.8410718,0.91910535,1.7488849,0.9180433,1.9974896,0.81856227,1.2082965,0.85336447,0.9319079,1.059671,1.3989316,0.8466452,1.152551,0.9505842,1.5140207,0.9555893
27,0.9930524,0.8185948,0.8790937,0.97400624,0.82347363,0.9032402,0.69632494,0.9988155,0.8170194,0.9278386,0.759798,1.0406817,1.2325144,1.0286416,1.5502638,0.8716019,1.7690784,0.99301356,1.4602196,0.8747499,1.6389318,0.7765508,1.6882231,0.84053487,0.95530975,0.9455626,1.1806614,0.85778105,1.0270112,0.9463886,1.3921762,0.8098137
28,0.9852413,0.8284989,0.82699734,0.93307614,0.7583858,0.9005938,0.73558503,0.9623536,0.7188427,0.98230493,0.7390453,0.90811867,1.1385822,0.84582275,1.255711,0.9428764,1.5707326,0.8480582,1.349284,0.76210356,1.480273,0.86748904,1.4911988,0.82264006,1.6570425,0.89562404,1.0622073,0.8225358,0.9908791,0.9280206,1.3112772,0.86164784
29,0.9095445,0.77184314,0.8531906,1.0168911,0.8202237,0.9524963,0.66409224,0.97647756,0.72573876,1.0016007,0.7435696,0.9800354,1.0756457,0.82660526,1.2246016,0.86921996,1.3837204,0.8280281,1.2606323,0.8372067,1.428857,0.83140856,1.4003341,0.850114,1.3802521,0.87681985,1.016681,0.8900746,0.90634304,0.91611904,1.2607462,0.8597375
30,0.8769564,0.82870245,1.5212548,0.8636456,1.859187,0.90516907,1.5399015,0.90047765,1.8468174,0.9749717,1.8389107,0.90839607,1.0708128,0.9227379,1.1320214,0.8783289,1.3444415,0.859408,1.2070957,0.7981985,1.3423511,0.9107888,1.2599223,1.0324878,1.26874,0.8822408,0.9623513,0.92390865,0.9288505,0.894641,1.19005,0.81788343
31,0.86073416,0.82830787,1.2832563,0.85550094,1.3568146,0.89336264,1.2194893,0.9119241,1.5587244,0.8621688,1.6201057,0.9918104,1.0406061,0.96680313,1.1151209,0.8375785,1.2575849,0.8352239,1.1379349,0.75834143,1.24901,0.86116827,1.3329735,0.84672797,1.1658684,0.989723,0.9363512,0.85213333,0.92984617,0.9035845,1.1511778,0.81326747
32,0.78190434,0.81885445,1.1803566,0.9034895,1.2840126,0.9010218,1.1606641,0.8725349,1.4160749,0.89383596,1.6296107,0.9326986,0.98810834,0.8196338,0.9913091,0.8990062,1.1048752,0.83621156,1.1190012,0.7923737,1.2370197,0.93096024,1.0957457,0.91550875,1.0900104,0.8848267,0.8592545,0.8141415,0.8067285,0.92073387,1.0866642,1.1751169
33,0.7460841,0.8977076,1.142347,0.8458008,1.1752644,0.8607029,1.0171341,0.9394467,1.3901073,0.8638274,1.5991875,0.86428267,0.929871,0.808531,0.9677969,0.8261337,1.0723946,0.85188925,1.026896,0.79900825,1.1699523,0.7598396,1.1132075,0.8008311,1.0599394,0.8602725,0.8179602,0.88595635,0.84474486,0.9328314,1.0605811,0.921668
34,0.7483899,0.8236017,1.0512676,0.8603514,1.0940727,1.0223665,0.9826437,0.8569786,1.2413441,0.8496945,1.2906822,0.88684726,0.90905005,0.8607724,0.98578566,0.84579796,1.0417893,0.84781134,1.028371,0.83057535,1.0871587,0.8441371,1.0215425,0.8602619,1.0154285,0.8550761,0.7639553,0.9200115,0.77718884,0.8890183,0.95158345,0.8613744
35,0.7214648,0.8610142,0.9880952,0.912319,1.0418177,0.98450845,0.9723992,0.9213885,1.1413599,0.83829147,1.2252799,0.873477,0.8970481,0.91618806,0.88366425,0.9116686,0.93027544,0.8358035,0.98912436,0.8378258,1.1925654,0.8472426,0.9664363,0.8901719,1.0004959,0.8270939,0.7459873,0.85377854,0.7611528,0.9573221,0.92994046,0.8745628
36,0.6945004,0.8028724,0.9021411,0.8974393,1.0241874,0.85618937,0.8845377,0.86574906,1.0911664,0.9589792,1.2717532,0.88351005,0.8354435,0.88584965,0.87814564,0.84565353,1.0240731,0.8696591,1.0056419,0.837633,1.0521073,0.8183114,0.9432447,0.87574166,0.8955785,0.8426532,0.7297403,0.8520252,1.7320445,0.9697664,0.9283678,0.8173745
37,0.6690707,0.83177245,1.0178133,0.91297805,0.907251,0.83183795,0.84217006,0.91152877,1.0065751,0.87908745,1.1725808,1.0671266,0.7919797,1.0659587,0.83096695,0.8555111,0.90193105,0.8851812,0.9319652,0.8835926,0.9826074,0.9670168,1.01978,0.81358176,0.88293594,0.8503217,0.6934333,0.9024241,1.4807905,0.7762056,0.9146925,1.030582
38,0.59974515,0.8326021,1.226429,1.3334078,0.8479765,1.0751882,0.77407724,0.86318403,1.0314816,0.863582,1.1904469,1.0773982,0.7451912,1.1065831,0.7512543,0.90073085,0.87484205,0.85323703,0.8814868,0.7931978,0.999016,0.8652453,0.90071464,0.78038126,0.85378367,0.84495425,0.71170306,0.8663944,1.2613047,0.8546572,1.6634692,0.8629179
39,0.63459456,0.8404093,1.0405807,0.89220816,0.7844007,0.8918101,0.77123,0.9151762,0.9952288,0.8829455,1.0679777,0.95931387,0.75371206,0.83379585,0.76547414,0.871996,0.79658693,0.9064216,0.85155123,0.8957947,0.9425234,0.8411105,0.83741915,0.79729986,0.82198596,0.8920146,0.6517706,0.9006232,1.1854004,0.9689282,1.2933028,0.8814197
40,1.5463748,0.9410658,0.881251,0.8664533,0.7993147,0.94663405,0.9015914,0.88726234,1.0534412,0.8595706,0.9734354,0.9069785,0.7000304,0.96187955,0.71582425,0.9009696,1.8668568,0.80011535,0.81983846,0.8307581,0.8465742,0.86318296,0.8219146,0.8079553,0.79945654,0.8780438,0.62459433,0.8748729,1.1729984,0.87958205,1.209831,0.8933593
41,1.3270041,0.8706701,0.80934674,0.8796213,0.7227917,1.009538,0.7788355,0.9512691,0.87621117,0.8342025,0.98612946,0.85643214,0.6557483,0.85396,0.68889487,0.8907786,1.6070071,0.9758406,0.7561416,0.8223445,0.83526593,0.833929,0.7573985,0.8455862,0.7860692,0.92561215,0.6103625,0.8638929,0.9877667,0.8322299,1.1596503,0.8476473
42,1.1556295,0.7597906,0.7966822,0.9173571,0.6929885,0.8989693,0.7157916,0.9422858,0.8620306,0.98969555,0.947067,0.877678,0.64853156,0.8153454,0.6587162,0.87968475,1.4286234,0.77935386,1.7065516,0.753582,0.8334505,0.9198593,0.8553807,0.8147477,0.7343706,0.91241795,0.5827008,0.87534577,0.94693106,0.9633209,1.1082602,0.8025138
43,1.0837489,0.8789463,0.7089617,0.8975312,0.6426779,0.9140179,0.66570306,0.89230406,0.78585386,0.9464774,1.126664,0.9827666,0.6502057,0.86615956,0.6029462,0.9680863,1.2084099,0.8150796,1.4762703,0.76310813,0.7655383,0.8789048,0.72387433,0.81799066,0.8524877,0.88902855,1.5973502,0.9350133,0.8949468,0.9729415,1.0032032,0.8919571
44,1.0548196,0.78508914,1.452478,0.8908937,0.5813352,0.91853285,0.67873406,0.9154806,0.77518195,0.8996223,0.8369807,1.0664234,1.8583088,0.80685383,1.761864,0.96956193,1.1977911,0.80091846,1.3156097,0.8182069,1.4774779,0.85924006,0.69880277,0.8837378,0.7094392,0.89060557,1.3981557,0.84987146,0.829378,0.8255675,0.99517936,0.841768
45,1.0493532,0.8175751,1.1394743,0.8777917,0.62373877,0.91633636,1.5181862,1.1304386,0.72290975,0.8889821,0.86488914,0.89903,1.5645245,0.8375118,1.3561647,0.85804254,1.0764436,0.78414214,1.2753453,0.8241227,1.3178567,0.8196404,0.6965208,0.8352187,0.69111377,0.8857095,1.2475199,0.7624383,0.86785555,0.84923804,0.8960085,0.8527306
46,0.9968277,0.82983047,1.0183504,0.86255527,0.5336089,0.91492766,1.3364785,0.8976547,0.6996941,0.9007968,0.7062354,1.1199101,1.4583759,0.84251684,1.2332616,1.0204499,1.0084416,0.79547197,1.1081394,0.79771316,1.1239476,0.7757554,0.65766084,0.83612007,1.5736977,0.78607833,1.1229094,0.84909797,0.789485,0.83260643,0.84500057,0.9953495
47,0.97264075,0.9515106,0.91073966,0.9995542,0.55499744,0.9131895,1.2472422,0.8172351,0.7227323,0.88101226,0.7561291,1.0739858,1.3753707,0.8375484,1.1137531,0.84968853,0.9141391,1.3039888,1.0427785,0.8468414,1.0248319,0.8398881,0.6395753,0.89931077,1.2560863,0.7855737,1.1955466,0.84513074,0.76197046,0.85318965,0.8278687,0.94074214
48,0.91299,0.8490831,0.8347866,0.8654817,1.6091726,0.8312003,1.0620462,0.88093966,0.6695865,1.0651729,0.78393304,0.9143766,1.30034,0.7785174,1.1336814,1.0254638,1.2828201,0.8801554,1.0974197,0.8329196,0.9122841,0.8124696,0.6185875,0.8308013,1.2742107,0.93131983,1.0193088,0.753298,1.7160416,0.7835266,0.8279925,0.80744225
49,0.8033151,0.85845983,0.8067283,0.89075404,1.1785525,0.8838713,1.1432716,0.85898584,0.6548124,0.92201126,0.6554644,1.0129164,1.2186058,0.8102016,1.0466145,0.81808275,0.85419786,0.7840585,0.9717083,0.77416056,0.89839655,0.81544966,1.8240973,0.9463723,1.042955,0.82180756,0.9428058,0.77678525,1.3826647,0.8246634,0.7799009,0.8498302
50,0.7940399,0.83572584,0.777698,0.92626876,1.0359316,0.8264089,0.99603575,0.9082126,0.6341373,0.9266614,0.64811945,0.9257372,1.2728466,0.7908181,0.9325633,0.8621192,0.8196621,0.8332049,0.8844952,0.82789195,0.8623369,0.7975006,1.4498467,0.7759203,1.2325655,0.90576935,0.8967468,0.8168488,1.2369064,0.81375873,0.77072537,0.91388285
51,0.7499634,0.8483974,0.6920225,0.887706,0.9979916,0.7989816,0.98337036,0.8878891,0.5946321,0.9034317,0.5718638,1.1303887,1.1098772,0.82704,0.8860618,0.8829118,0.78599447,0.8009608,1.0782043,0.8266168,0.77352494,0.79231113,1.2227589,0.7791841,1.0796313,0.83194846,0.86309296,0.84337455,1.1571114,0.8419919,0.7238297,0.8281839
52,0.7275234,0.88030094,0.6514131,0.88576245,0.82816404,0.8641512,0.905645,0.8611889,1.4346533,0.9146136,1.665536,0.85469466,1.0182276,0.89848644,0.82932365,0.90325654,0.8110059,0.82662815,0.77878636,0.82963264,0.72292686,0.8138355,1.0547069,0.8078861,1.2116815,0.9267812,0.9482846,1.0097297,1.0283312,0.82937056,0.6878893,0.91516685
53,1.6047825,0.9155406,0.62821245,0.9790326,0.81000644,0.81684065,0.84785527,0.86924595,1.2264047,0.7787979,1.2409678,0.91534007,1.0505166,0.8766428,0.77608675,0.83049923,1.8291755,0.731135,1.9639134,0.781072,0.70825267,0.8169953,0.97398365,0.8255293,1.106233,0.8402486,0.8083845,0.82740813,0.9388201,0.8420877,1.5362122,0.96165484
54,1.3919306,0.92317206,0.57743007,0.9769707,0.69920564,0.8168322,0.8248585,0.8801743,1.0716784,0.8693608,1.0545746,0.9026758,0.96898025,0.81097996,0.80386686,0.84860903,1.5393077,0.7443633,1.5777776,0.74322134,0.6868723,0.82700926,0.9114219,0.7979776,0.85507137,0.78383034,0.7303694,0.78750455,0.9084162,0.81144124,1.2859457,0.81596875
55,1.2281307,0.81561536,0.57857007,0.8767658,0.65384793,0.8468823,0.7600555,0.9210108,0.94382524,0.84614974,0.8751307,0.84511983,0.90181464,0.8895091,0.7133781,0.8789307,1.3570255,0.8593095,1.4506457,0.7259476,0.67434895,0.83830166,0.8921271,1.2531369,0.7812581,1.0392694,0.6893441,0.8420381,0.8820542,0.8546184,1.1679614,0.7944123
56,1.2107759,0.7939582,0.56396395,0.9279766,0.61332613,0.8741096,0.7168489,0.8378339,0.81718904,0.8154106,0.8169602,1.0487026,0.9339652,0.8795743,0.71650875,0.9462157,1.3858757,0.7279402,1.3668352,0.76553476,0.596795,0.8774835,0.9106322,0.81436676,0.73338485,0.8208537,0.69261354,0.8625769,0.91898435,0.8438719,1.1980627,0.74825054
57,1.0634501,0.8096899,1.4878793,0.8068106,0.7243713,0.9871801,0.7123873,0.85636944,0.80340415,0.81647146,0.88951,0.9376535,0.84066206,0.88607717,0.73286486,0.83620244,1.1953613,0.7461962,1.1923509,0.76006615,1.6437684,0.909876,0.7641196,0.7806023,0.7415648,0.9362403,0.6332465,0.79363906,0.76121944,0.8502798,1.0960708,0.84640706
58,1.0080422,0.80897295,1.0612231,0.8216514,0.6033135,0.8417641,1.4882607,0.7951146,0.82491827,0.83254516,0.67457116,1.0249045,0.8265904,0.83836365,0.6505726,0.8516381,1.1067735,0.7166949,1.1263484,0.7878839,1.2578217,0.76302946,0.68685883,0.81680256,0.87123495,0.8740625,0.60881686,0.82428074,0.75809735,0.82387644,1.0022079,0.7465587
59,0.89312136,0.8328124,0.9747587,0.8744268,0.59985745,0.8180929,1.282022,0.84510875,0.7095354,0.7956816,0.6766687,0.9317679,1.8056072,0.8794462,0.653539,0.8896139,1.0204697,0.78781366,1.007819,0.71216154,1.0639715,0.80667424,0.6904664,0.8504302,0.7065559,0.8544273,1.5848595,0.7546979,1.4119084,0.8309136,0.9155546,0.7424081
60,0.8658846,0.8795604,0.8558614,0.7831185,0.5180187,0.87848693,1.1040075,0.7702156,0.7070088,0.8913548,0.64726454,0.84831107,1.4933283,0.8746257,1.9549588,0.81742066,0.9614445,0.7422468,0.9731724,0.74401695,1.6340662,0.80454636,0.6680659,0.84085137,0.6302363,0.8109108,1.3027219,0.7957051,1.1529219,0.8921834,0.8068671,0.77169156
61,0.88113,0.8151729,0.8031421,0.8445946,0.5277389,0.8755697,1.0176988,0.77589333,0.6454336,0.84171367,0.5728689,0.8599632,1.3840721,0.79047364,1.3733472,0.9714913,0.96152544,0.7662407,0.880972,0.92107487,0.9316115,0.7951022,1.7123666,0.7430849,0.62302345,0.83992887,1.1717287,0.777787,1.0166131,0.84995145,0.7443404,0.8529874
62,0.7811104,0.8352519,0.7188052,0.79136175,1.4269097,0.81768775,0.90523785,0.8295012,0.64402026,0.8680767,0.5618863,0.8857985,1.1772292,0.8876111,1.2939472,0.8090104,0.92373276,0.75794166,0.88457114,0.79137003,0.8765919,0.8180066,1.3068657,0.763958,0.5872911,0.8602118,1.0242862,0.7465704,0.9205252,0.80291075,0.74985135,0.8054612
63,0.7245245,0.8022587,0.70865023,0.79666144,1.0943103,0.7904115,0.81899846,0.80274844,0.6152696,0.8568262,0.5246855,0.922378,1.0866623,0.7558135,1.1630694,0.9602893,0.8316083,0.7930584,0.8491595,0.75520855,0.81722665,0.77541506,1.1464069,0.7285477,0.6059592,0.82999694,0.9492698,0.96648896,0.9424775,0.80699116,0.705133,0.7546331
64,0.69909734,0.86410683,0.6705546,0.81996405,0.899167,0.8116952,0.77391046,0.85025316,1.5780983,0.9345994,0.5052491,0.9515063,1.0485624,0.7654162,1.106979,0.86268944,0.79068506,0.7331397,0.7407347,0.7743209,0.77508134,0.7687432,1.0674052,0.71717936,0.574087,0.8257317,0.9142499,0.7511449,0.8165315,0.83647686,0.6879253,0.80252784
