,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
9,0.14798807,0.29111502,0.16764887,0.2685479,0.13456899,0.27230588,0.13554384,0.31050307,0.24520592,0.2661556,0.23387691,0.25732568,0.24403562,0.2805302,0.2673472,0.25907984,0.32618925,0.23778227,0.31582683,0.23063877,0.3077239,0.22666092,0.27434894,0.27619207,0.32340324,0.23525558,0.31763378,0.24954078,0.2914296,0.28618306,0.30476707,0.26978642
10,0.14346349,0.41210267,0.16693585,0.27919623,0.14626068,0.32768175,0.13370469,0.34907302,0.22940657,0.28200036,0.22222899,0.25070527,0.23675738,0.2539207,0.25866136,0.25885066,0.294697,0.23829864,0.28811285,0.23766033,0.29710126,0.22902925,0.28356728,0.21642144,0.3161371,0.24543746,0.28549004,0.23376854,0.3183804,0.25396264,0.2883614,0.26743162
11,0.13869229,0.28334126,0.15035553,0.27475426,0.12450874,0.28484768,0.122619145,0.30596778,0.23069602,0.27538246,0.19900897,0.23871163,0.22716907,0.27000567,0.23806636,0.24341014,0.29023436,0.22074488,0.24863939,0.23026988,0.2721475,0.23718569,0.2902492,0.23074257,0.2804354,0.25228727,0.28853765,0.22418103,0.26494697,0.30862477,0.26097822,0.25059798
12,0.12427049,0.28173915,0.15843825,0.27578995,0.12324069,0.2861966,0.11451281,0.31572962,0.24290597,0.26505795,0.22645418,0.25828797,0.20517296,0.2580325,0.21927978,0.23513691,0.2971092,0.30588788,0.25763667,0.23800048,0.24138662,0.23032305,0.26045045,0.22311166,0.26647106,0.28558406,0.25829962,0.22414094,0.25395614,0.2724924,0.25856614,0.25437057
13,0.122257985,0.28759414,0.1374587,0.29297984,0.11266752,0.2754971,0.11118327,0.28684372,0.21626844,0.26245257,0.17283365,0.25208974,0.21382308,0.30146432,0.2279957,0.2428366,0.25233153,0.24963783,0.23573638,0.231728,0.23961043,0.24202049,0.25900328,0.23629154,0.2671393,0.2511283,0.2252783,0.24512735,0.26399875,0.2560279,0.2525247,0.2967618
14,0.11807932,0.31604573,0.13181427,0.26612368,0.103816606,0.26661518,0.11063799,0.29190096,0.19233981,0.2522472,0.19909558,0.2608885,0.18158314,0.27324829,0.20092942,0.24174556,0.2457897,0.2227805,0.22877228,0.2231773,0.22074045,0.24574411,0.24180375,0.21656951,0.25995424,0.23849875,0.22116974,0.23429374,0.2111923,0.26251236,0.23006225,0.25803083
15,0.11432704,0.27679354,0.121351615,0.26940647,0.09623566,0.3104142,0.113893494,0.27950698,0.19155633,0.24581555,0.15376565,0.2425172,0.20700268,0.24504043,0.1918363,0.24510598,0.23189263,0.24345252,0.22949149,0.22021623,0.21793142,0.25479302,0.23941907,0.22598535,0.24227846,0.22570123,0.2329624,0.23301643,0.21332346,0.26358408,0.22566816,0.29201072
16,0.110738195,0.3303295,0.12729636,0.2882132,0.101079784,0.3030989,0.10057807,0.3930851,0.17616856,0.31756052,0.1462255,0.26204833,0.16508625,0.25728625,0.19530743,0.2358705,0.21475625,0.22186798,0.20156841,0.2543043,0.21280354,0.24723439,0.22813225,0.22996722,0.23531562,0.26208448,0.23346543,0.23297404,0.18924879,0.23935185,0.22910915,0.25251955
17,0.10690611,0.28732538,0.11035121,0.28877407,0.08993128,0.26977804,0.10727861,0.2864921,0.17064585,0.24382982,0.15959513,0.25273293,0.18214591,0.26414362,0.18846387,0.24238329,0.21354958,0.21250395,0.18984269,0.24354589,0.2035412,0.26529092,0.21165034,0.24916025,0.22952507,0.22503318,0.19326189,0.24109021,0.19497664,0.28780833,0.19264948,0.24600662
18,0.11135117,0.30983827,0.11606819,0.27011365,0.080286115,0.27469504,0.10117963,0.29541886,0.16753478,0.242959,0.1300517,0.24548459,0.14696789,0.25667673,0.18903437,0.2422412,0.20237595,0.22551365,0.20409137,0.22049966,0.20123172,0.23367378,0.19709699,0.22572255,0.19382402,0.23469089,0.19576718,0.22937496,0.18208578,0.24613869,0.19250122,0.26054955
19,0.09767983,0.28187642,0.10250352,0.2827459,0.08562998,0.2788655,0.09025209,0.28353685,0.13867036,0.23753819,0.14389454,0.30878237,0.15400103,0.25512078,0.16932622,0.2304915,0.19481371,0.21857221,0.17958713,0.22697969,0.18425012,0.24317242,0.18865174,0.23828608,0.20809704,0.22928233,0.18032809,0.22768413,0.17808813,0.2554235,0.18862441,0.2742048
20,0.08857022,0.28124046,0.099218324,0.30369025,0.09305709,0.2938145,0.092135236,0.28903046,0.1492905,0.25411502,0.11928553,0.2464161,0.13770252,0.26891273,0.15029886,0.24616674,0.18013798,0.22410044,0.18786441,0.22149275,0.510129,0.20338063,0.19918093,0.20368402,0.18206751,0.22724177,0.18037596,0.23811299,0.162407,0.3036544,0.18367736,0.24930646
21,0.087050006,0.3130784,0.10260006,0.29353335,0.079586975,0.27840582,0.0930717,0.28192982,0.14346011,0.25548363,0.12652029,0.24750471,0.12543267,0.2429839,0.14926852,0.25895175,0.17081994,0.2248303,0.16672593,0.2138509,0.37252468,0.18802086,0.1838355,0.21956114,0.19231558,0.23248464,0.15964608,0.2256521,0.15734665,0.2615606,0.15760322,0.25254136
22,0.09081153,0.28052554,0.09799,0.26555842,0.075571336,0.32439408,0.083892785,0.2978354,0.12427777,0.2478931,0.35364276,0.23892726,0.11724571,0.24221727,0.14826114,0.23008856,0.17400089,0.21503313,0.1641961,0.21785508,0.3256805,0.20151602,0.1729043,0.20614214,0.17191692,0.24013232,0.16317472,0.23901655,0.15434177,0.25164226,0.17031883,0.26000002
23,0.088468194,0.292907,0.08596754,0.28580385,0.07182072,0.28324273,0.08213112,0.3215279,0.14453653,0.26434368,0.25736618,0.25973305,0.12341901,0.24065317,0.1323879,0.23811218,0.15886523,0.2421257,0.17371038,0.23421894,0.2839226,0.1985052,0.16777107,0.21012048,0.17847292,0.22367348,0.3585497,0.22091103,0.14788483,0.27213478,0.17820783,0.25079882
24,0.07789691,0.27984852,0.091654554,0.27515543,0.06647975,0.27259582,0.078942195,0.29940978,0.13202469,0.23712577,0.22804572,0.21882537,0.11567387,0.24499421,0.120599695,0.2552839,0.15387215,0.2292225,0.14131571,0.22022146,0.27101395,0.2237414,0.16251639,0.20791098,0.1669154,0.23134954,0.2798007,0.19998603,0.14274202,0.25989315,0.1579371,0.2549703
25,0.07148245,0.29128957,0.08208651,0.28141847,0.22376236,0.26439327,0.07608557,0.31100067,0.11424297,0.23912418,0.19802523,0.2108899,0.1029128,0.24531743,0.1261401,0.24383228,0.16378236,0.2207243,0.15651692,0.22594592,0.2400159,0.19289784,0.1553474,0.22026701,0.16078646,0.23403034,0.2424159,0.2278063,0.1409728,0.26155126,0.1544188,0.26407146
26,0.2429632,0.26635742,0.09362216,0.2752385,0.17035727,0.2842493,0.24789652,0.25487244,0.118150994,0.2357919,0.1914034,0.2049433,0.10588743,0.2573594,0.11684149,0.25226375,0.14880103,0.2225489,0.14520161,0.22031176,0.24051048,0.19638172,0.14462012,0.21343903,0.15476792,0.23883899,0.23646154,0.23907092,0.13991635,0.25349635,0.14685987,0.2663467
27,0.18707092,0.2622047,0.07832004,0.27201864,0.14552966,0.22524063,0.17393513,0.24474105,0.10870402,0.24203517,0.18154494,0.21038674,0.10788785,0.2508437,0.10955848,0.24442579,0.13310052,0.22017846,0.14293328,0.21692334,0.21890411,0.20862761,0.1495347,0.21507703,0.1523025,0.25738153,0.22306708,0.20492923,0.42249832,0.23256347,0.14003624,0.2697088
28,0.16041279,0.23304284,0.074614145,0.27049634,0.117481194,0.24391574,0.14119874,0.24676433,0.12353089,0.2339223,0.16200301,0.20394027,0.093117155,0.23752707,0.11832973,0.23344797,0.3478858,0.20385993,0.13275737,0.22318958,0.20881908,0.18480848,0.13600557,0.22568984,0.15001763,0.23219152,0.2099482,0.19518843,0.32505733,0.2141963,0.4435378,0.21599466
29,0.14138132,0.23685668,0.07468281,0.2754271,0.120374165,0.23526609,0.13958652,0.26134807,0.101110324,0.25678703,0.16343339,0.21043712,0.10214918,0.26941842,0.10714367,0.23827106,0.25459972,0.18738297,0.1280013,0.21728142,0.20308274,0.19680457,0.14931798,0.21172547,0.14147115,0.2712665,0.18800591,0.2215602,0.28595394,0.20729944,0.34050202,0.22466768
30,0.1287539,0.21482602,0.24934769,0.23555398,0.11406678,0.23685136,0.11931374,0.2526409,0.28751594,0.21208419,0.15376322,0.21797337,0.22837351,0.2335591,0.35000977,0.2088842,0.23474161,0.18444781,0.36888075,0.19417498,0.18643335,0.19426475,0.3664446,0.18871194,0.37701604,0.2231626,0.18504204,0.20372276,0.2604408,0.21427801,0.29500479,0.20689419
31,0.11872035,0.24986564,0.19195908,0.23934607,0.09540052,0.23895532,0.11569679,0.23101686,0.20693617,0.21911034,0.14126574,0.20205185,0.1861825,0.23213655,0.24882475,0.21282282,0.21263497,0.18375908,0.284463,0.18779157,0.18522923,0.19385448,0.28961888,0.19935128,0.29766777,0.21007074,0.17681454,0.19963385,0.23270504,0.21034317,0.2713789,0.20117553
32,0.10816692,0.21733902,0.16673084,0.22805361,0.103999846,0.27291358,0.10972353,0.2414371,0.17752762,0.20843188,0.15153296,0.21721327,0.15715507,0.219489,0.20895407,0.19494593,0.20412156,0.19173293,0.24375185,0.2014671,0.18108849,0.19084638,0.2529396,0.19270901,0.25108582,0.20125918,0.16763258,0.2423126,0.21294793,0.22087017,0.24547641,0.20272201
33,0.10450835,0.23033419,0.14487863,0.24106865,0.09284796,0.25674796,0.10303031,0.2540465,0.16395743,0.20379062,0.12776163,0.21897781,0.13607216,0.21014236,0.18165337,0.20662889,0.18165442,0.1927461,0.21883035,0.19578387,0.17522523,0.19159801,0.23807834,0.18998824,0.24373423,0.20796366,0.1606502,0.20437497,0.21279515,0.20619363,0.23320061,0.20524658
34,0.09494267,0.23298012,0.13908446,0.23751965,0.08915387,0.2376225,0.08604441,0.25258252,0.16729306,0.20122236,0.14356257,0.20096576,0.1300951,0.20987153,0.16394643,0.20523809,0.17258142,0.18965511,0.21049725,0.18714565,0.16409016,0.18765818,0.23023884,0.17502493,0.2270137,0.21276826,0.16456623,0.22135565,0.20711039,0.2159472,0.2032231,0.20585342
35,0.092593566,0.22916152,0.12907124,0.2481108,0.0836562,0.23646569,0.08319516,0.25032654,0.14020902,0.20007688,0.12812379,0.20609567,0.11831899,0.2165635,0.15996724,0.20148034,0.1722562,0.19772044,0.21000038,0.18903628,0.16092443,0.20167868,0.19654179,0.19405866,0.21002331,0.20721129,0.144503,0.22568421,0.19019426,0.2140592,0.19007824,0.21136555
36,0.08511711,0.23249555,0.117455885,0.22794446,0.083593264,0.26952052,0.0858258,0.23801999,0.1272213,0.20767367,0.13940927,0.1999223,0.10826244,0.23541644,0.14792158,0.19767788,0.15392597,0.19046693,0.17286874,0.18399243,0.16845173,0.19024824,0.17889854,0.20590928,0.19880378,0.21647939,0.1536202,0.20514485,0.18344231,0.21861555,0.19767028,0.2312975
37,0.08657667,0.23096377,0.10999695,0.22559787,0.07945519,0.23506027,0.08497621,0.26081395,0.11990812,0.20787348,0.102676995,0.23205751,0.10177789,0.22267033,0.14409336,0.2088366,0.14955284,0.18254654,0.16792572,0.1882718,0.14373705,0.20420475,0.18863754,0.19446822,0.18633081,0.21360707,0.12769493,0.212444,0.18402483,0.20963301,0.19226457,0.22724167
38,0.08467964,0.24791777,0.10210776,0.22919881,0.1553592,0.22428383,0.07621932,0.25565225,0.11543776,0.21710414,0.12182746,0.21241035,0.10111499,0.22024064,0.13114423,0.21480879,0.14270604,0.18994027,0.17033817,0.20630984,0.1498854,0.19953708,0.15780666,0.18904531,0.17951578,0.20395827,0.135964,0.2190859,0.16710076,0.22758172,0.17543162,0.22439122
39,0.076447725,0.23401831,0.097749315,0.24467021,0.12326778,0.22005388,0.08514297,0.25122738,0.10670378,0.2079311,0.101850376,0.2237129,0.0900279,0.22744079,0.13277811,0.20380105,0.13506594,0.19357225,0.15450898,0.19638972,0.33934286,0.18873002,0.16322872,0.1917713,0.1717342,0.227034,0.31786034,0.22002795,0.16554132,0.20845222,0.17792122,0.21633756
40,0.079207726,0.23049368,0.0991385,0.23019637,0.11265601,0.22063461,0.071284324,0.2563119,0.10840646,0.2101201,0.10766299,0.23123792,0.089739375,0.22728951,0.11750169,0.19898775,0.13084023,0.18941478,0.15340741,0.21288289,0.27229157,0.17437088,0.15919857,0.19001149,0.16288127,0.20401867,0.2696508,0.19904958,0.1520283,0.21882735,0.1502352,0.22701669
41,0.21490584,0.2124557,0.09078851,0.23899744,0.093447946,0.22683468,0.08637338,0.24467258,0.09789899,0.22414291,0.09614769,0.21743202,0.08251027,0.23046662,0.1183806,0.20304117,0.12455098,0.19373794,0.1442138,0.19546255,0.2255494,0.20842929,0.14403667,0.19054176,0.15863597,0.20859043,0.23823284,0.20036891,0.16165291,0.21294796,0.15391777,0.26146612
42,0.16504812,0.19291432,0.087870836,0.23551919,0.09770852,0.2118043,0.18407774,0.23077372,0.10137896,0.20952389,0.1126269,0.20698613,0.08246623,0.23069175,0.10211503,0.20325221,0.12315954,0.19113463,0.13144313,0.18539557,0.20825428,0.17397504,0.15351589,0.18672313,0.14574209,0.22004041,0.20100686,0.19291452,0.13831763,0.22636044,0.32305548,0.1987112
43,0.13504294,0.19945389,0.08608654,0.22473626,0.08236045,0.22418351,0.14259277,0.22483395,0.08928166,0.21020637,0.09403384,0.23155838,0.07703126,0.22995059,0.30687448,0.18668734,0.11431284,0.18940268,0.12990478,0.1902759,0.1998192,0.17524683,0.13631411,0.19044837,0.35649315,0.19456509,0.19061062,0.19669531,0.1446973,0.22288871,0.25019783,0.204987
44,0.123793766,0.18846321,0.08120697,0.23555166,0.08389395,0.21323957,0.12213531,0.2246633,0.08748984,0.21095255,0.092047505,0.21589519,0.077743344,0.226169,0.23845874,0.181476,0.114038564,0.19406642,0.13712028,0.19684121,0.18585315,0.18349265,0.12931895,0.19656555,0.2595853,0.18300107,0.18102103,0.21819472,0.36661938,0.19509639,0.23333965,0.21479216
45,0.11101552,0.19111528,0.077560194,0.238201,0.076655366,0.23318276,0.10301362,0.22674397,0.09720417,0.21743482,0.093851656,0.2097558,0.33807433,0.19717592,0.17963082,0.19012572,0.11146425,0.18623543,0.116000496,0.18869069,0.17705914,0.19458784,0.41821083,0.17488055,0.22158575,0.1794564,0.1687069,0.19730277,0.27872175,0.2019399,0.20423105,0.20729053
46,0.11510805,0.20019095,0.07651556,0.23510349,0.076151654,0.22026566,0.09920185,0.2367716,0.27782995,0.19296323,0.084140465,0.22322507,0.2356821,0.19488735,0.18115918,0.18723212,0.100106314,0.19402644,0.123955056,0.20218962,0.16909848,0.17541313,0.33206916,0.1667106,0.20654559,0.19471921,0.15509593,0.21110085,0.22644809,0.20050463,0.19603261,0.19032973
47,0.10028741,0.20466119,0.074337214,0.24399048,0.07557429,0.23440517,0.09315387,0.23215199,0.20341688,0.19882363,0.30873182,0.19574974,0.20760475,0.1929246,0.16384535,0.18397658,0.10218803,0.19990787,0.3617366,0.17580034,0.15678345,0.17315534,0.2708865,0.17303886,0.19455238,0.19836427,0.15130055,0.2033551,0.21258482,0.18963069,0.1743832,0.20873033
48,0.096666194,0.1986789,0.068342194,0.23947205,0.07194454,0.23990583,0.092112176,0.22457603,0.17398508,0.18639523,0.19688742,0.19788948,0.16698661,0.19699037,0.15131636,0.20595388,0.35616603,0.17931971,0.2588656,0.1865195,0.1471341,0.17716454,0.24731381,0.18745197,0.18546273,0.18406948,0.14762658,0.20780338,0.20187366,0.19673426,0.17341791,0.21411239
49,0.09248124,0.20717265,0.074999414,0.23728383,0.06523874,0.22831957,0.08349582,0.22789879,0.16108723,0.19660598,0.19195615,0.19803973,0.14657585,0.19932832,0.14123061,0.19444455,0.26398316,0.1755547,0.2161996,0.19003777,0.14086308,0.18040305,0.24142924,0.16461416,0.16719879,0.19062339,0.13931663,0.21331902,0.18689667,0.18887463,0.16254705,0.20996942
50,0.08615802,0.20213042,0.06335636,0.23367894,0.06981138,0.25245616,0.07814615,0.24010503,0.16150904,0.18477616,0.16382769,0.19535969,0.14925906,0.19429423,0.13547647,0.19294453,0.22479661,0.17449394,0.20233864,0.17497857,0.14231229,0.1774265,0.21500619,0.18027768,0.16398841,0.19781843,0.13993485,0.20270354,0.17189194,0.19436288,0.1477343,0.20954992
51,0.08723196,0.21040781,0.061014947,0.26585287,0.06608995,0.24715075,0.07499814,0.23110618,0.14106798,0.18403278,0.15963441,0.21058078,0.13238065,0.2030871,0.12442217,0.19689533,0.20410585,0.17080183,0.17930055,0.17869778,0.13280267,0.18374136,0.20810805,0.16813186,0.17138472,0.191463,0.13121668,0.21853971,0.17541029,0.20011432,0.15704645,0.21253906
52,0.07782314,0.20703343,0.064556345,0.23653528,0.06225591,0.2443789,0.077930175,0.21939117,0.12726046,0.1993001,0.15815316,0.1936089,0.123660944,0.21773052,0.11970176,0.19700485,0.19562934,0.16121781,0.18273316,0.18661973,0.12736532,0.18130289,0.19006503,0.17057006,0.14803657,0.19490153,0.12075824,0.21875209,0.1581653,0.19745092,0.13726556,0.2085166
53,0.08111793,0.20106116,0.058463607,0.27245423,0.17696919,0.22161765,0.06758257,0.229804,0.11898934,0.20777506,0.15605217,0.20034517,0.11656798,0.21352611,0.119261086,0.20361164,0.1794165,0.16982514,0.15580234,0.16918394,0.12417632,0.17329182,0.18465295,0.17423174,0.1413572,0.2125293,0.35672247,0.20321609,0.16017106,0.19679472,0.14951468,0.21983334
54,0.07363466,0.2107498,0.25285694,0.19821818,0.1334841,0.22041267,0.07379323,0.22578685,0.11920313,0.1867827,0.12650968,0.20151721,0.104134694,0.20428269,0.11597781,0.20031673,0.16935028,0.17508964,0.14636016,0.17342243,0.1272227,0.1859573,0.18006197,0.17080313,0.14375493,0.20199472,0.287094,0.18696243,0.14149258,0.1948441,0.12708296,0.2045807
55,0.1660646,0.18492442,0.18603046,0.20844048,0.12766367,0.21932143,0.06245411,0.2399222,0.11807493,0.207825,0.12777571,0.20041387,0.101864375,0.20643398,0.289071,0.18468775,0.16858028,0.17249186,0.15441467,0.1678849,0.1167118,0.18216076,0.16582152,0.18640547,0.13617606,0.21675481,0.24537256,0.18575178,0.14088991,0.19621642,0.12552784,0.2242102
56,0.13747346,0.19875506,0.15617737,0.19469011,0.09839152,0.2184361,0.059616297,0.23370701,0.10838233,0.19132118,0.12519796,0.20009375,0.09912187,0.20895562,0.21734348,0.18001229,0.15012342,0.18620685,0.13534471,0.17228653,0.11169795,0.17815033,0.1626197,0.17693737,0.35523066,0.19111145,0.22799355,0.20031309,0.13729586,0.20097174,0.119027674,0.21906555
57,0.11616039,0.19241925,0.13717416,0.20888102,0.09063781,0.2170339,0.058474574,0.26128417,0.10220776,0.18804076,0.11308354,0.2204005,0.09426602,0.20909518,0.19459635,0.16940771,0.13644014,0.18948054,0.14460312,0.17915721,0.113685235,0.18737261,0.15851785,0.18026257,0.27941054,0.1812325,0.20495254,0.18450803,0.1283555,0.20661342,0.32670653,0.20663153
58,0.105530016,0.19408031,0.121716365,0.21098952,0.09173476,0.22413032,0.05930562,0.23619927,0.114881,0.19733307,0.109496884,0.19401109,0.33772448,0.19369292,0.17520371,0.17569165,0.1458517,0.1712769,0.12545098,0.18441105,0.2946163,0.17784978,0.14452778,0.17199142,0.24020082,0.1886286,0.18081044,0.18232735,0.13487467,0.1938943,0.25067466,0.1903922
59,0.10061589,0.19094457,0.13456102,0.19036172,0.07695367,0.22863878,0.061425902,0.2604789,0.09312304,0.20349097,0.10782826,0.20698106,0.24215403,0.18309084,0.15475486,0.17529374,0.12818472,0.191707,0.13169724,0.19226967,0.24517608,0.16688415,0.13045894,0.17755952,0.20823193,0.19212773,0.17110232,0.1916751,0.12009122,0.19809268,0.2130687,0.19422899
60,0.08974259,0.1933487,0.10690876,0.2019716,0.07938627,0.22460261,0.055029765,0.24341682,0.08918388,0.20437591,0.10090822,0.2163832,0.19717807,0.1821943,0.1627684,0.18065158,0.13499212,0.17258509,0.11498734,0.1781556,0.20988247,0.16702002,0.29500094,0.16517165,0.21330516,0.18797798,0.1754905,0.18427375,0.3812488,0.19187409,0.20889807,0.18080182
61,0.08759862,0.19412366,0.10373232,0.20864202,0.07578302,0.22239663,0.059279528,0.24472827,0.09839577,0.19821501,0.09703408,0.22882412,0.19849755,0.17980458,0.14397192,0.18291038,0.12820944,0.1750151,0.1205321,0.17856944,0.1906396,0.16732812,0.22374481,0.16567068,0.19966076,0.18452306,0.15957062,0.1966009,0.2878869,0.1988529,0.19147049,0.18156783
62,0.082698055,0.20424296,0.100175105,0.20612887,0.07181641,0.22521724,0.049203202,0.2515911,0.29593527,0.18686745,0.09972426,0.20269178,0.16012585,0.18343395,0.12391979,0.19191508,0.120316856,0.17349377,0.1052696,0.18841848,0.1817712,0.16459411,0.19944753,0.15968934,0.1805518,0.17881025,0.153595,0.19205163,0.26262227,0.16958788,0.1708949,0.18881658
63,0.078636274,0.20247507,0.10153799,0.21051817,0.078182064,0.21453555,0.19268505,0.27592796,0.22207348,0.17744158,0.34261602,0.1864527,0.15706958,0.17872865,0.12111326,0.19151379,0.3644962,0.16125567,0.113717794,0.18425742,0.17365308,0.16306375,0.17815822,0.15956473,0.16558881,0.18045533,0.14319512,0.18922964,0.23322648,0.20280525,0.17433386,0.18726145
64,0.07216214,0.21348311,0.090213895,0.20208402,0.061795074,0.2210889,0.1400987,0.22207633,0.19197248,0.1782222,0.2328932,0.18589084,0.1566407,0.17901075,0.1248357,0.191487,0.26308578,0.15738215,0.10265024,0.1796292,0.15587364,0.1664011,0.16709803,0.1765007,0.16844122,0.18438436,0.14800651,0.19732308,0.21166812,0.1856091,0.15906951,0.18723743
