,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
9,1.2015618,1.1287997,1.2436846,1.0975696,1.4054867,1.0293472,1.1108212,0.87572414,1.2211374,0.9958255,1.1313466,1.01402,1.1847385,0.9476471,1.1458168,0.9404249,1.4169266,0.8515143,1.434402,1.0974857,1.3905061,0.9005665,1.529354,0.9709705,1.4055492,0.8723399,1.5495692,1.0719594,1.3946991,0.90390223,1.491092,0.92538863
10,1.1784507,1.0660087,1.1940321,1.070453,1.3379406,1.2041253,1.0744599,0.9141354,1.1784492,1.0684578,1.1075343,1.0077457,1.1376146,1.000744,1.0924652,0.9870251,1.4489077,0.9299793,1.3829063,0.8966871,1.3645656,0.9120717,1.4782895,0.9850547,1.3285855,0.9685579,1.4416419,0.92665774,1.4141179,0.8323455,1.3966072,0.8891123
11,1.130959,1.0042477,1.1079075,1.0437813,1.2808793,0.9870248,0.96214134,0.91983294,1.1221313,1.0109247,1.0600418,0.970922,1.087053,1.0569648,0.946338,1.1508374,1.3715202,0.87040454,1.267784,0.85500115,1.2260547,0.8614442,1.3711702,0.92328435,1.2475151,0.9342731,1.4097092,0.9051931,1.2678211,0.8271982,1.3874385,0.9825427
12,1.0875123,0.9489976,1.0723656,1.1011932,1.1616459,1.022674,0.9622522,0.97081935,1.0569035,0.9658464,0.97730005,0.99392,0.98740923,0.947141,0.92503935,1.0017567,1.3110632,1.0108532,1.2648089,0.88605046,1.2132137,0.8467194,1.368367,0.9157068,1.1634244,0.8526609,1.3444183,0.9426331,1.1672547,0.8734687,1.2499384,0.96425396
13,1.0277373,0.9577043,1.034741,1.0377004,1.0779411,0.8894685,0.8803786,0.88502747,0.966122,0.9857718,0.98857397,0.9653603,0.9229727,0.92549866,0.86712,0.94070876,1.2015227,0.89612615,1.156912,0.9311166,1.1446664,0.85552806,1.3020043,0.84864557,1.0929439,0.8146946,1.2517191,0.863173,1.092116,0.8764733,1.2199976,0.87288016
14,0.9608457,1.0300338,0.9396784,1.0127536,1.0913059,0.9373964,0.8408706,0.9845297,0.96907365,0.9321932,0.9255988,0.9686427,0.8888332,0.93478036,0.8637975,0.97746783,1.1363362,0.8029624,1.1070493,0.8598526,1.1000373,0.82668006,1.2191285,0.86631423,1.0486873,0.85144883,1.1744702,0.83063936,1.058045,0.8684365,1.1208215,0.9022951
15,0.91056573,0.89719427,0.94453627,0.9854661,0.9334246,0.8910499,0.81191087,0.93499553,0.8840741,0.91149426,0.8577233,0.9731388,0.89045423,0.88764226,0.8032557,0.9811952,1.0670199,0.8471386,1.1054531,0.81948143,0.9738459,0.933591,1.1600399,0.7999919,1.0008332,0.8451116,1.0706731,0.82595694,0.97010815,0.74576265,1.071926,0.8960327
16,0.81636345,0.95462734,0.8786923,0.97067225,0.89046764,0.8335339,0.73042643,0.8508965,0.8869428,1.0280514,0.85686433,0.93746537,0.79937726,0.8787227,0.7668657,1.0888046,1.0476197,0.7971704,1.0226233,0.84453344,0.98040223,0.8725903,1.0282787,0.8542857,0.9660837,0.81442916,1.0184371,0.8091721,0.99090916,0.7674824,1.0158017,0.8498906
17,0.8572004,0.94248897,0.8225568,0.9014727,0.84576696,1.0816054,0.7324249,0.9130783,0.78684336,0.9122082,0.7965034,0.9382061,0.7533722,0.9125857,0.7117581,0.9104674,0.9972455,0.7853447,0.9421974,0.805164,0.99502045,0.8920994,1.0424201,0.79501027,0.9044276,0.81142545,0.99577206,0.7896952,0.88164574,0.9045977,1.0375146,0.81550974
18,0.7884076,0.85764974,0.8062101,0.9260179,0.8270495,0.8671355,0.69762814,0.8783858,0.76347333,0.9955216,0.77264607,1.1006137,0.7181142,0.87186337,0.66946965,0.86781245,0.96310353,0.8065343,0.93370897,0.902482,0.9373091,0.7833139,1.0105742,0.7822674,0.8288782,0.83061415,0.93434876,0.80179244,0.86439973,0.7792668,0.91983247,0.86995804
19,0.72366977,1.0606471,0.7685511,0.9797441,0.754764,0.8473005,0.6894227,0.9061146,0.7808061,0.9901017,0.75184816,0.9038193,0.6942068,0.9857492,0.6384833,1.0074579,0.87940204,0.761165,0.8925411,0.8169225,0.9077162,0.841442,0.9135,0.82345116,0.8254301,0.8720641,0.89140517,0.7847374,0.8384653,0.8426114,0.8861153,0.85852927
20,0.7018168,0.9935029,0.69385046,0.9513399,0.6936702,0.84398246,0.6359636,0.993872,0.683277,0.91555953,0.70621043,1.0519971,0.6561056,0.93190163,0.6061836,0.9691019,0.8977659,0.78066736,0.8629035,0.79321426,0.8462096,0.8541858,0.88451505,0.8637885,0.7703859,0.83552986,0.8380034,0.8035245,0.74610066,0.860064,0.82462037,0.81178385
21,0.61227417,0.8774985,0.7508084,0.9261238,0.62903875,0.8761432,0.60546863,0.82632375,0.67160684,0.90574676,0.70092374,0.9781834,0.6061433,0.90597475,0.5948327,0.9264914,0.87583286,0.7913705,0.7770514,0.8052947,0.8313981,0.80106616,0.86180437,0.7679589,0.7542409,0.81161267,0.81798035,0.80193293,0.7197917,0.79291564,0.798135,0.913929
22,0.63982815,0.9004125,0.6719545,0.92587626,0.6633592,0.8723341,0.60274476,0.8934866,0.6355078,0.9155215,0.6576465,0.8915915,0.58563346,0.84511226,0.60235494,0.95915663,0.8365027,0.8318455,0.7700356,0.8090536,0.85010415,0.79880464,0.82110226,0.9071707,0.72309315,0.7686847,0.7621453,0.7865123,0.714297,0.8264281,0.7996935,0.82209957
23,0.5986023,0.924737,0.6613171,0.9318248,0.61642426,1.0140404,0.55088925,0.97141206,0.6450846,0.88371974,0.6323068,0.96938074,0.5751124,0.92326796,0.55943173,0.9186487,0.7994908,0.8194481,0.73481506,0.8247002,0.79127955,0.7800978,0.756696,0.82394725,0.7009958,0.8019013,0.7383465,0.7832681,0.7210917,0.74156755,0.7074569,0.80560476
24,0.549381,0.978541,0.63603675,0.90428287,0.60860735,0.8551879,0.53160405,0.869971,0.5633527,0.93822235,0.6069921,0.9101455,0.58148515,0.84177476,0.48294932,0.9715675,0.75935465,0.7941795,0.71272343,0.88051754,0.7384386,0.81894326,0.7477382,0.79929787,0.6694092,0.8315806,0.730098,0.7583196,0.6452166,0.72062725,0.6968881,0.87558377
25,0.53922683,0.88831216,0.6179041,0.9288224,0.5929641,0.8781634,0.51861906,0.829943,0.5849308,0.9723221,0.58432156,0.9435838,0.54161465,0.8336165,0.49237347,0.9923149,0.7344099,0.84641296,0.70873857,0.77425915,0.7314688,0.7729927,0.6924921,0.7880507,0.6260109,0.84507096,0.689386,0.7812394,0.6718375,0.721196,0.6702749,0.8888946
26,0.4989688,0.8685689,0.562227,0.9208027,0.55075014,0.9428908,0.4975268,0.8468297,0.5533052,0.9405457,0.5413931,0.94816685,0.49770647,0.89461946,0.4672714,0.9020391,0.71893555,0.82421356,0.6410881,0.86278313,0.69670326,0.8224293,0.6586035,0.79492253,0.62724054,0.8099251,0.65746385,0.7978358,0.6466982,0.76436627,0.6397881,0.7897917
27,0.4792147,0.9128967,0.5687707,0.9117472,1.1058561,0.7446061,0.45227635,0.87619126,0.50348383,0.92859346,0.54693395,0.9818439,0.47032216,0.83083266,0.46488875,0.91794443,0.682534,0.7748503,0.64808846,0.78897506,0.6728223,0.8221987,0.6710806,0.8114747,0.6088401,0.8171282,0.654658,0.8119314,0.609333,0.75510484,0.62947863,0.78980184
28,0.46952817,0.8818032,1.0836029,0.82861304,0.88343984,0.7433001,0.44984895,0.8595153,0.52313775,0.91121054,0.5175584,0.93763214,0.50764793,0.8177886,0.42382288,0.9119411,0.66473657,0.8120344,0.6265865,0.9086452,0.67439777,0.794936,0.6188428,0.81182986,0.59386474,0.79147476,0.6229384,0.77389216,0.5794276,0.78302014,0.58668995,0.8350755
29,1.2345189,0.77560145,0.8822168,0.88388807,0.7839757,0.7153246,0.4201361,0.9163228,0.48280057,0.9160329,0.50860476,0.920065,0.4116761,0.91872644,1.278845,0.8582053,0.660091,0.80789536,0.609504,0.74775404,0.65535545,0.82105625,0.60994697,0.8024295,0.5608162,0.8168167,0.5975401,0.78271073,0.54246587,0.81422526,0.57236356,0.8058375
30,0.95307994,0.74625266,0.79663944,0.80759865,0.73038006,0.7817044,1.2928649,0.77949774,1.299033,0.856976,1.217541,0.8407363,1.1947613,0.7822516,0.9402349,0.7664535,1.5325638,0.7263403,1.500817,0.6975876,1.5200583,0.6958873,1.5063503,0.7857343,1.450507,0.6567787,1.3520119,0.65418243,1.2808688,0.64002025,1.39846,0.6833128
31,0.8265969,0.7343067,0.70537657,0.8369856,0.675885,0.71254426,1.0649006,0.77383506,0.9582676,0.73454964,0.97255504,0.73625773,0.8885151,0.74351925,0.7933708,0.7528809,1.2136743,0.65899026,1.1592572,0.6650665,1.2254238,0.661865,1.2106167,0.72986597,1.1325603,0.6462407,1.1074471,0.6726835,1.0656348,0.6443422,1.0889934,0.7235317
32,0.7170338,0.79043055,0.6304028,0.8079714,0.6551955,0.7058492,0.90336114,0.75948805,0.8024274,0.75262564,0.8186925,0.7232449,0.78960353,0.909356,0.740033,0.74370265,1.049907,0.69979024,1.0786892,0.66210604,1.0824294,0.6395592,1.0953469,0.64637405,1.0377386,0.65342784,0.9431819,0.6278987,0.9173518,0.655189,0.9531536,0.6642537
33,0.70683986,0.7355195,0.6370631,0.8071193,0.6328729,0.7358917,0.8419358,0.7395913,0.77467537,0.77656955,0.74664104,0.7053668,0.7077168,0.7343063,0.6441183,0.7588311,0.9641943,0.65451884,0.94071144,0.6843932,0.9641645,0.66439277,0.98733693,0.6858516,0.9463213,0.64417005,0.8623978,0.6487454,0.88290596,0.6284174,0.89795226,0.6694645
34,0.6323744,0.7697106,0.55367965,0.8633975,0.57672143,0.75491333,0.78050774,0.76484954,0.69365245,0.7589527,0.68418527,0.7571272,0.6643915,0.73996675,0.62794626,0.7920863,0.9127438,0.6749162,0.8982083,0.6602524,0.8910837,0.732407,0.9037939,0.66645193,0.881995,0.6238076,0.80786574,0.6781481,0.8172775,0.71231174,0.8326766,0.6495073
35,0.59072036,0.75795734,0.5452661,0.87918425,0.5327733,0.77016586,0.69928944,0.7956488,0.6719836,0.75338286,0.611564,0.72790694,0.57020634,0.7372948,0.54845375,0.72192264,0.80710405,0.68188703,0.840741,0.70712256,0.8444146,0.65963846,0.8564829,0.69969654,0.819211,0.68452185,0.76982796,0.70360225,0.7719881,0.6444904,0.7445138,0.7049854
36,0.56488353,0.77822226,0.5117748,0.82832265,0.5184508,0.7424333,0.6576929,0.76294076,0.60243946,0.7638874,0.5759421,0.73974603,0.5742613,0.7120272,0.52027506,0.7749721,0.8031962,0.6458015,0.79075176,0.70003617,0.7785113,0.6868967,0.79611856,0.6352021,0.77865535,0.62846154,0.70854014,0.6623451,0.71225756,0.69121754,0.7244852,0.661166
37,0.518115,0.7715178,0.45354578,0.82738304,0.5357343,0.77221596,0.6028683,0.78921914,0.5957185,0.7651156,0.5706387,0.70343435,0.5236559,0.84732527,0.51606107,0.7749172,0.7582874,0.6659074,0.78579843,0.66188484,0.7388403,0.65556824,0.7562417,0.6581103,0.7376725,0.6752042,0.6857002,0.6710329,0.71146697,0.6707559,0.6981068,0.70048654
38,0.48373026,0.770172,0.443649,0.8256971,0.4621238,0.7519684,0.5599632,0.7730809,0.5476627,0.8021725,0.5494619,0.7611,0.5041485,0.75119287,0.47557074,0.77081436,0.6815575,0.69949895,0.72424614,0.6594899,0.6952867,0.668551,0.71702546,0.6957592,0.74227786,0.6202742,0.6689754,0.6780467,0.6526622,0.6342516,0.66579276,0.651281
39,0.46241048,0.7948816,0.45123482,0.8165792,0.46770686,0.82522255,0.5560496,0.78569967,0.50655615,0.76978844,0.50106317,0.74942523,0.47570175,0.75555694,0.45487216,0.7742787,0.683981,0.6736826,0.6938552,0.6658507,0.6433558,0.7071123,0.66031516,0.71753085,0.6755878,0.6204557,0.62769675,0.6971529,0.65271944,0.7039572,0.6274726,0.67200196
40,0.4647991,0.7465307,0.41606334,0.85457295,0.437815,0.8064937,0.5175193,0.78844416,0.47682512,0.78120637,0.50146645,0.7714602,0.42859554,0.7497374,0.41812694,0.7481687,0.6130367,0.6636808,0.66979825,0.70435405,0.65500224,0.6985793,0.64523244,0.7006689,0.6825869,0.66166157,0.60882646,0.73270816,0.62199986,0.6557414,0.62476194,0.6399724
41,0.43678603,0.77650195,0.3938386,0.8809691,0.45221004,0.7645895,0.5060088,0.7754403,0.45509046,0.826081,0.48390234,0.7555598,0.42536604,0.7920997,0.41603822,0.76270586,0.591481,0.6709769,0.6608431,0.6717326,0.5885408,0.6706997,0.63473827,0.6488417,0.61146903,0.72563815,0.59756565,0.6608698,0.59320176,0.68697876,0.5641803,0.7111251
42,0.9021221,0.7300724,0.39829254,0.8275236,0.3978926,0.79610115,0.4406912,0.83018327,1.0650067,0.72327495,0.432021,0.7727013,0.408063,0.75331813,0.40253335,0.76490825,0.5868588,0.67028576,0.61314845,0.6650479,0.6139484,0.68064564,0.5925649,0.6748212,0.6124847,0.6600045,0.56786853,0.688096,0.5760871,0.705317,0.57601994,0.6787446
43,0.68942606,0.8031399,0.36184052,0.87142515,1.008708,0.72436416,0.45099342,0.7844164,0.8358976,0.68482935,0.39735255,0.7412015,0.38797697,0.7357504,0.41098803,0.81433123,0.57193285,0.68819296,0.5906948,0.72691023,1.4658004,0.5779663,0.5714933,0.66491747,0.59191376,0.6527856,1.1988196,0.57854843,0.57393444,0.66792977,0.515716,0.6529179
44,0.62574774,0.7348491,0.9518697,0.8005504,0.7792474,0.67562896,1.0685068,0.7963982,0.7170106,0.66922003,0.42078242,0.75410813,0.36460513,0.75722224,0.36409903,0.791577,0.5346057,0.7203292,0.55463594,0.6950616,1.0896298,0.5607283,0.5661335,0.67110544,0.57605934,0.7063786,0.93477136,0.61056304,1.1220183,0.6217094,0.5079867,0.6604529
45,0.59146494,0.71457964,0.7281093,0.78109044,0.69345653,0.6976311,0.78266805,0.6730711,0.6671967,0.6502458,0.38983455,0.7556029,0.34358755,0.7826076,0.35374373,0.7923677,0.5121876,0.6875648,0.5578336,0.66901565,0.9687196,0.57234985,0.5248517,0.69046384,0.5471528,0.6562951,0.84208244,0.57513374,0.9389391,0.65240943,0.504861,0.7359861
46,0.5253809,0.75601125,0.61326635,0.79894906,0.602791,0.73897123,0.6365749,0.6954223,0.6021145,0.7080256,0.36690134,0.79344183,0.36128873,0.8211265,1.1974899,0.76738614,0.518114,0.69754595,0.51592433,0.6756373,0.90334916,0.6091475,0.49264544,0.683171,0.524946,0.65674216,0.7827849,0.6216862,0.7986563,0.6326407,0.46468893,0.70979726
47,0.49720967,0.7328719,0.556457,0.81167096,0.6011268,0.698432,0.62859076,0.6837659,0.5491952,0.73149604,0.3543025,0.7337811,1.1221566,0.69127107,0.9164434,0.71008515,1.3876998,0.5673706,0.53011906,0.69399685,0.8627394,0.5395356,1.3987793,0.5995185,0.53351474,0.6785892,0.73201996,0.54311335,0.75304884,0.6164064,0.46442357,0.69788307
48,0.4554268,0.74024713,0.49910414,0.77217096,0.55019826,0.69635403,0.5517226,0.6975568,0.53371644,0.66853815,1.271141,0.6487871,0.89708614,0.74423546,0.77216506,0.7340968,1.0505326,0.57505053,0.51109564,0.6719873,0.76453763,0.5621298,1.0747778,0.5993691,0.5311035,0.675546,0.68465364,0.62155443,0.70706815,0.59808534,0.43821934,0.7039635
49,0.43434966,0.7403766,0.5076593,0.82482386,0.50911754,0.6934564,0.51428,0.66013926,0.4735054,0.733534,0.97126144,0.66342676,0.79062027,0.6578504,0.67120045,0.6652421,0.8982439,0.5879985,1.5115895,0.5982174,0.7322147,0.57097757,0.9638148,0.59020394,1.1372951,0.6173673,0.64517957,0.56466675,0.6457399,0.6272434,0.44423786,0.68416905
50,0.42906883,0.76345384,0.44229305,0.87978774,0.4750504,0.70987475,0.4684313,0.6696508,0.502869,0.6989003,0.82729155,0.6327977,0.6742695,0.6687687,0.58603364,0.65800804,0.8437739,0.58324516,1.1327755,0.57145345,0.71977437,0.54967886,0.87609965,0.5883307,0.8843028,0.59927803,0.5996573,0.6144708,0.6331339,0.60073453,0.41643137,0.6765655
51,0.4266663,0.77810395,0.42506,0.7831675,0.45617235,0.7158213,0.48120838,0.6880511,0.4366318,0.6761063,0.7141546,0.6207711,0.6096268,0.6652122,0.55358547,0.6807455,0.8048974,0.5772521,1.0032672,0.53596985,0.6611561,0.5691302,0.7991053,0.5899852,0.7554285,0.66402334,0.61191463,0.58874196,0.59939677,0.62378013,1.1479236,0.6327349
52,0.3906396,0.74911803,0.4171662,0.80507773,0.42772076,0.7986907,0.44403878,0.67968565,0.4262914,0.682667,0.6638971,0.65804994,0.5422254,0.6752318,0.49294746,0.6848525,0.7146069,0.5766486,0.8748423,0.547803,0.6087202,0.59867203,0.74343705,0.57094085,0.72121716,0.6520831,0.5566238,0.61286116,0.5550844,0.7005368,0.90296185,0.58204126
53,0.36663347,0.7370991,0.36927548,0.80950916,0.4344237,0.71651083,0.4221481,0.6774201,0.41375318,0.7235991,0.5847464,0.6746054,0.51176894,0.68572825,0.47857994,0.65823996,0.66125125,0.57654005,0.83640975,0.54862607,0.61053914,0.5857931,0.71429163,0.5670999,0.6791991,0.5931101,0.5605973,0.5909696,0.5424744,0.6211304,0.75618106,0.59239745
54,0.347981,0.7794234,0.3626865,0.80886495,0.38573048,0.71045876,0.3905042,0.70212305,0.38596952,0.7433357,0.5459196,0.6545023,0.4710711,0.6973934,0.42135513,0.6859697,0.63031036,0.62560534,0.78379077,0.56353104,0.5807705,0.6000481,0.6351472,0.5750854,0.6222032,0.5583557,0.5027579,0.59496176,0.5174993,0.7200879,0.7493657,0.617628
55,0.32994002,0.7905621,0.36779422,0.80864704,0.9760716,0.6719036,0.39566213,0.6853994,0.37375394,0.70208734,0.51870227,0.7123594,0.47504786,0.67681825,0.43617412,0.6794537,0.6281555,0.5924525,0.6992556,0.57132906,0.54411197,0.57091916,0.6124261,0.614452,0.58663446,0.59166324,0.48685881,0.65188676,0.47633803,0.6452748,0.6589821,0.5954371
56,1.0233264,0.6624226,0.34326258,0.84824467,0.71538234,0.67433125,0.3608073,0.6775562,1.0221658,0.6928217,0.5060469,0.67239267,0.42166474,0.691191,0.4012717,0.70679444,0.5749626,0.62024677,0.6800984,0.60000074,0.5229427,0.5932533,0.58820736,0.5806391,0.58930874,0.6091061,0.5111567,0.65602046,0.501881,0.645977,0.5959936,0.66401875
57,0.7663373,0.6540567,0.31050915,0.7766784,0.6035278,0.690153,0.3403777,0.72250164,0.8082747,0.64325035,0.47830164,0.67023665,0.42142516,0.7435548,0.37673175,0.7067549,0.53820586,0.6125803,0.6371239,0.59714085,0.51364976,0.5720239,0.57259595,0.5903788,0.53851056,0.6960489,0.48323604,0.60599095,0.44395196,0.65528256,0.6114085,0.61336213
58,0.6755365,0.6660742,0.33351007,0.8024032,0.54283494,0.6673207,0.362563,0.7422465,0.69915664,0.64475745,0.44267553,0.6585469,0.39457425,0.7246536,0.3660993,0.6820275,1.2322477,0.55080944,0.6077892,0.58307076,1.1320156,0.52475744,0.5149029,0.6183855,0.50673205,0.6174527,1.1151608,0.54745364,0.43221855,0.66410094,0.5452757,0.64539045
59,0.5716112,0.6543843,0.8604448,0.71445566,0.5002639,0.671689,0.34193102,0.6935732,0.60737723,0.7836157,0.42826003,0.68255097,0.34967634,0.719861,0.345498,0.75259244,0.9753764,0.5215567,0.5786532,0.57704234,0.9054114,0.4992382,0.5323459,0.6182924,0.4988597,0.609351,0.85546696,0.5374398,1.1441283,0.5895591,0.5140782,0.6075032
60,0.52894455,0.6706099,0.6188033,0.7274325,0.4510881,0.7021554,1.132547,0.6327645,0.57117015,0.6907116,0.38874674,0.7546067,1.0000215,0.6374817,0.3615963,0.7458711,0.8976484,0.50610095,0.52914715,0.6077811,0.7885401,0.5347064,0.5072275,0.64391893,0.4845722,0.5937431,0.76247764,0.5499265,0.8845318,0.55160356,0.50194824,0.6116396
61,0.49877846,0.6724128,0.5708469,0.720254,0.43328884,0.68281525,0.8378934,0.6327034,0.49624464,0.6553327,0.3874906,0.7123577,0.7206722,0.6635822,0.9546491,0.72942257,0.7660428,0.5262795,0.5141791,0.6417266,0.73592293,0.51851445,0.4746755,0.5942761,0.4536818,0.61163425,0.7018307,0.5572263,0.7688558,0.5801227,0.46709666,0.62515664
62,0.501244,0.7064592,0.49829757,0.70098877,0.4384304,0.6869168,0.7155622,0.61390465,0.4897733,0.6536995,1.0292256,0.61818546,0.6184177,0.6977945,0.7506093,0.6469143,0.71846575,0.5327107,1.2845033,0.5090183,0.66525203,0.50383455,0.45732602,0.5861644,0.43033206,0.6160263,0.65863574,0.5769529,0.7161041,0.5342043,0.44789976,0.66924274
63,0.42849192,0.6784571,0.4744068,0.73146373,0.3796843,0.6836034,0.6982154,0.6197426,0.44808185,0.67947495,0.79557824,0.74980843,0.5503341,0.6583084,0.6437477,0.6354545,0.6633498,0.5285428,0.9766381,0.5173594,0.6282358,0.51835525,0.4316289,0.62016165,0.4197165,0.59156287,0.6336917,0.5524288,0.6313335,0.53365666,1.097028,0.54534835
64,0.40416875,0.6939576,0.4304722,0.722629,0.36400637,0.72075313,0.57428056,0.623953,0.42139158,0.6949033,0.6429907,0.6770044,0.48973978,0.6668175,0.55911356,0.64826566,0.59408087,0.5157033,0.8334849,0.53318375,0.59221464,0.5196891,1.3930985,0.5058083,0.41702178,0.6599232,0.5774687,0.5825774,0.6043273,0.5686904,0.86648315,0.5198681
65,0.3942481,0.70111376,0.4285694,0.7239245,0.35595307,0.70637095,0.5498739,0.6475809,0.41592014,0.66482943,0.60323834,0.6570489,0.47112033,0.67041224,0.52884066,0.7070008,0.5753509,0.5267237,0.75147235,0.50849205,0.5471345,0.50710404,1.0166837,0.5048748,1.1317296,0.5366772,0.5481487,0.58664805,0.5782137,0.5465262,0.75906223,0.5682111
