,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
35,0.6374371,0.81632656,0.73551446,0.89170516,0.65263826,0.7898648,0.613102,0.8617219,0.79442966,0.8043904,0.89739484,0.7386397,0.7827527,0.7359383,0.85124326,0.7955309,0.9109041,0.7371978,0.8931792,0.75099033,0.8884956,0.7772435,0.943943,0.73927724,0.8976956,0.75118876,0.71947634,0.7689703,0.7586166,0.77985626,0.77948403,0.80534106
36,0.5889472,0.80583227,0.66107166,0.9889255,0.60875183,0.84076613,0.55529714,0.86289656,0.7334921,0.7565643,0.82041156,0.7471576,0.7586125,0.7686559,0.76261115,0.7865505,0.8407079,0.7685906,0.81999207,0.75134426,0.85901207,0.7550851,0.8973272,0.76016086,0.8343317,0.78359413,0.68092,0.73355377,0.721405,0.7622169,0.7553186,0.75211936
37,0.5741062,0.79657245,0.6441978,0.88918394,0.569627,0.8406616,0.525208,0.8997496,0.7037828,0.7757152,0.79976404,0.7871412,0.701247,0.75173146,0.7363187,0.8064668,0.8010115,0.8014908,0.779187,0.7552996,0.7925038,0.78129154,0.84043247,0.78313047,0.78123605,0.7638886,0.6291369,0.7370827,0.66318893,0.75485146,0.70532495,0.7662437
38,0.50998276,0.83359766,0.6085035,0.85841864,0.5603786,0.8378176,0.5216771,0.8985862,0.68840563,0.7701722,0.7099236,0.81907386,0.65094465,0.8107049,0.6806892,0.7981385,0.76812917,0.77299976,0.7602965,0.74405307,0.73532563,0.7720632,0.7870682,0.80346036,0.75340456,0.8403022,0.61414087,0.8078278,0.6587784,0.81575656,0.68392247,0.771646
39,0.5044084,0.86416954,0.5740109,0.90112156,0.538485,0.7944488,0.4673715,0.8609141,0.62962973,0.7583141,0.68164253,0.83784145,0.6054239,0.78848785,0.63922375,0.7690092,0.71614146,0.7578248,0.7018617,0.7402305,0.7379192,0.7522926,0.7544275,0.7727275,0.7184648,0.7500715,0.57849354,0.7677627,0.6259538,0.79448396,0.6373298,0.7458134
40,0.46492156,0.8437636,0.5291895,0.9047905,0.5029478,0.85195595,0.4478809,0.8700177,0.60340196,0.8416173,0.6622866,0.79990864,0.594197,0.7555662,0.6381376,0.8279243,0.70406556,0.80857456,0.6714377,0.78917545,0.66227746,0.8312746,0.71310997,0.75827426,0.6749618,0.7571176,0.5409777,0.7709328,0.6039274,0.7564322,0.6096259,0.82151103
41,0.4711664,0.8099909,0.5242974,0.87877804,0.46570963,0.82412374,0.42371455,0.87988895,0.5778526,0.792586,0.626695,0.77445424,0.55885875,0.7986261,0.58877826,0.8370548,0.656697,0.810605,0.633498,0.77798265,0.63861537,0.8011185,0.67954504,0.7754862,0.64825165,0.75556254,0.5299045,0.75016415,0.5585562,0.79299015,0.58969104,0.8099155
42,0.40423536,0.8129662,0.46753433,0.91909885,0.45255804,0.8061596,0.42283738,0.8727628,0.5348984,0.8083916,0.588172,0.8269722,0.5254623,0.8160012,0.5763346,0.7844304,0.6146359,0.76399535,0.6056312,0.776746,0.6082868,0.7969513,0.6461202,0.7829267,1.3656974,0.6894949,0.50665385,0.8091227,0.55640334,0.7962044,0.5501238,0.786006
43,0.397102,0.8376431,1.1976964,0.8469814,0.4319331,0.8542683,1.1849637,0.8231619,0.53283876,0.7823397,0.5857786,0.79418844,0.5043383,0.8026659,0.5487597,0.8126869,0.59783626,0.7906888,1.7006812,0.72836745,1.4992086,0.72450906,0.59387577,0.8279469,1.097624,0.6687758,1.3775196,0.71857387,1.4013652,0.7244298,0.5262004,0.7893023
44,0.4166663,0.8486431,0.9258719,0.80390996,0.40610287,0.8459333,0.9931349,0.78951806,1.3916591,0.77534866,0.5538571,0.8165088,0.4738556,0.87947756,0.4868778,0.77661514,1.5220249,0.71775705,1.2928901,0.67126685,1.2428868,0.68043023,0.5985639,0.7874168,0.9985354,0.66963065,1.0683416,0.7441417,1.1596828,0.68791395,1.4166301,0.72863936
45,1.0260296,0.76640475,0.8594883,0.7945916,1.0694848,0.76606435,0.83099777,0.8237021,1.0681258,0.7342497,0.5011133,0.82635766,0.45521918,0.8065436,1.3866936,0.73671126,1.2068273,0.70432407,1.1519676,0.7067316,1.0654176,0.6866311,0.5449951,0.8395236,0.9052487,0.6844973,0.9282993,0.69714296,1.0041997,0.7203148,1.102956,0.7032444
46,0.85802406,0.7810244,0.77309376,0.8013242,0.8187605,0.7455902,0.7255947,0.81492484,0.9492245,0.70836395,1.510567,0.7320584,1.4972783,0.7902064,1.0800442,0.70983577,1.0678926,0.70498276,1.0505388,0.7111386,1.0023923,0.6968512,1.556536,0.70855886,0.82347304,0.65980005,0.8786711,0.7063655,0.93296564,0.69669515,0.98336524,0.7416016
47,0.7330231,0.7749022,0.71600467,0.8526377,0.70585907,0.75238013,0.7123235,0.8382327,0.8693067,0.72238535,1.2306914,0.7207171,1.1870176,0.7135916,0.9371731,0.6909732,0.99042606,0.6841608,0.9921139,0.6906238,0.91986424,0.70732415,1.1474712,0.70588654,0.79457194,0.71332264,0.79941577,0.725593,0.83420306,0.7755045,0.8901583,0.6901863
48,0.6651624,0.7674892,0.662273,0.83287436,0.6504632,0.75353426,0.6731419,0.7786119,0.7714188,0.70781857,1.0991064,0.7015659,1.0893368,0.68653244,0.83385676,0.7141591,0.8993951,0.72821563,0.9097846,0.6938457,0.8556547,0.7276098,1.0325935,0.7064665,0.7481346,0.74531895,0.75924474,0.69131875,0.8071415,0.7048504,0.8285068,0.70458657
49,0.59428626,0.7655671,0.606878,0.83379835,0.5892862,0.7639456,0.6096823,0.81571466,0.765943,0.8009199,0.989602,0.71402615,0.95695317,0.6873848,0.7703846,0.70090884,0.85184026,0.71783686,0.887579,0.70727247,0.8192659,0.7025969,0.965658,0.6937427,0.6824114,0.68965846,0.70349854,0.79758173,0.7470525,0.7266929,0.76183295,0.7473214
50,0.542061,0.7903348,0.6103987,0.78421557,0.54213756,0.7828096,0.5691944,0.807073,0.6877804,0.72517645,0.928312,0.6818245,0.8937972,0.6806547,0.726589,0.7310179,0.76910263,0.75945544,0.8161975,0.7091377,0.7537825,0.71350944,0.86986244,0.7172033,0.6545502,0.77952194,0.6563503,0.846577,0.7036298,0.7397394,0.7247269,0.70746064
51,0.5289362,0.76580983,0.53859794,0.81866974,0.501146,0.7723111,0.5577609,0.7902445,0.6516959,0.72898144,0.8398969,0.68230397,0.83598554,0.71625656,0.7010527,0.7138342,0.7386536,0.7048671,0.76180744,0.7540614,0.734341,0.7056668,0.84120435,0.687908,0.63289535,0.72629493,0.6179773,0.791213,0.6701394,0.72732633,0.67369264,0.71867317
52,0.46584314,0.78885,0.5363741,0.80992323,0.49009675,0.76697063,0.5347555,0.84597844,0.5981186,0.73217386,0.7978338,0.7100658,0.7453773,0.719097,0.6325024,0.7539739,0.69823307,0.69875735,0.7430449,0.75721216,0.6703752,0.73647004,0.7543792,0.76994085,0.59462684,0.7042616,0.6230779,0.7518223,0.65921575,0.7585142,0.6186047,0.7617239
53,0.45024854,0.79154426,0.4960056,0.88561165,0.42479122,0.8021619,0.4905235,0.79601824,0.5817548,0.7459106,0.7483053,0.7279617,0.73391247,0.6957191,0.5859327,0.7514117,0.6666527,0.7127436,0.7072624,0.7517485,0.6515081,0.74871004,0.7219946,0.7297445,0.5714806,0.77667886,0.5605533,0.7504656,0.6156403,0.7503704,0.5998776,0.725217
54,0.42366397,0.7983306,0.45447022,0.8604298,0.44511664,0.78163177,0.4582526,0.89673126,0.5245327,0.7921859,0.69705033,0.7330224,0.6706476,0.75093913,0.567329,0.71661675,0.64371186,0.707585,0.6527373,0.74374956,0.6118391,0.71706194,0.70094,0.68917274,0.5418402,0.7385576,0.5543957,0.71387804,0.5720106,0.73538077,0.5841819,0.7140356
55,0.4109794,0.818448,0.45462218,0.8690215,0.39732838,0.78848684,0.4540344,0.8485288,0.51278985,0.7660809,0.6267301,0.7411941,0.6484291,0.738609,0.5521288,0.7653098,0.5901913,0.73391837,1.4130557,0.6899514,1.4678175,0.6690839,0.64261556,0.7273849,0.52201396,0.72393084,0.5108724,0.75713044,1.3227979,0.6631346,0.5570139,0.7707357
56,0.36707166,0.80200326,0.434078,0.8184103,0.3849451,0.85490036,0.42842445,0.9157049,0.47479263,0.7752696,0.61137146,0.73314714,0.5723889,0.7383153,0.5243897,0.78384435,0.5567716,0.72146493,1.1274735,0.64769673,1.1457456,0.7271466,0.6235342,0.7276528,0.5119228,0.7363756,0.47495398,0.7120064,1.0557796,0.68595815,0.5371295,0.77170986
57,0.36614475,0.8140009,0.41104248,0.8381424,0.9634942,0.7779969,0.44148365,0.84344876,0.46641734,0.80287534,0.58653283,0.7664623,0.55262524,0.7699436,0.4639076,0.7267416,0.53830904,0.7665109,1.0050583,0.6661349,1.0278617,0.6563132,0.5850179,0.7162566,1.301018,0.67884,0.4593125,0.75690454,0.93345916,0.694689,0.48478243,0.7329658
58,0.3413954,0.8106537,0.39158994,0.8718303,0.7370922,0.7604726,0.40115717,0.82551587,0.46621874,0.78672826,0.5669511,0.7308857,0.5285151,0.76280224,1.3037184,0.67405456,1.422131,0.66611105,0.8960858,0.6616348,0.9509943,0.67941076,0.5835213,0.7161898,1.0309025,0.673239,0.43319377,0.75687075,0.8507164,0.7304156,1.3830528,0.6813579
59,0.32766882,0.8237896,0.37262872,0.882882,0.6660024,0.7845862,1.166773,0.7528339,1.4023463,0.7013059,0.526844,0.7636829,0.50486314,0.7884037,1.0456237,0.6942175,1.1619534,0.6437685,0.826768,0.6679657,0.87609005,0.67049336,0.54435,0.762551,0.9101091,0.78605753,1.289658,0.7117709,0.77666223,0.66912436,1.0842819,0.646784
60,1.0873106,0.74997544,0.36371788,0.85133046,0.5709542,0.82125163,0.8674683,0.7575318,1.0715028,0.67678106,0.5193509,0.77463657,0.48101625,0.7640773,0.891329,0.6915536,0.985715,0.6688599,0.78642404,0.6611511,0.8057526,0.66907585,0.51710516,0.74338007,0.8077279,0.6656703,0.9906156,0.6532778,0.741574,0.7034424,0.9681147,0.6578973
61,0.80063903,0.70958585,1.2097871,0.77401936,0.53233844,0.8016697,0.75328887,0.7599331,0.98091125,0.67594606,1.3901489,0.70221794,1.2842671,0.73040587,0.80396307,0.6973291,0.91741055,0.654286,0.70373356,0.6593171,0.7564499,0.72169715,0.50264317,0.75128484,0.7431974,0.6653037,0.8873285,0.6714019,0.69701684,0.7067829,0.87036896,0.6525426
62,0.7137169,0.73204345,0.93976367,0.75016356,0.49530348,0.8189329,0.6590471,0.7354514,0.9042863,0.7097531,1.0714823,0.6896853,0.94772375,0.6898885,0.74453837,0.69155097,0.8396023,0.66954637,0.67268646,0.70046073,0.70665044,0.67853564,1.4009266,0.6953821,0.7071487,0.67283076,0.7940513,0.6625055,0.65592206,0.6752588,0.8159281,0.6840691
63,0.61945784,0.7444526,0.82286775,0.7658418,0.45156565,0.7591226,0.61582434,0.7449267,0.79725724,0.6656684,0.9139108,0.71672827,0.8780194,0.68094146,0.6977456,0.6910739,0.7838879,0.732086,0.6172123,0.73045945,0.70286655,0.7107185,1.1014756,0.6955103,0.6357651,0.6858029,0.72706676,0.707393,0.6241809,0.69884384,0.73500276,0.6474529
64,0.55768514,0.75909567,0.73205477,0.7656366,0.42538226,0.84820867,0.5695802,0.7946581,0.72288567,0.7042893,0.83229613,0.6640327,0.7671801,0.6931647,0.61044943,0.6964035,0.7155256,0.6932286,0.59526646,0.6978233,0.6331556,0.69992733,0.9674838,0.6910414,0.62135917,0.70182705,0.6704982,0.67781675,0.5941273,0.6934988,0.6943065,0.6870219
65,0.5115241,0.7589908,0.6661065,0.80225843,0.38553178,0.8016263,0.49952492,0.7637976,0.7034837,0.7079256,0.7482069,0.70059556,0.70255077,0.67925376,0.6295039,0.7204729,0.67474204,0.6726478,0.56863475,0.71952,0.6261602,0.71088874,0.86633277,0.71966934,0.5797006,0.6918908,0.6453377,0.7064606,0.53227955,0.77547055,0.6586618,0.6974652
