,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
13,0.13691461,0.22195166,0.12890364,0.23620808,0.13336274,0.25331643,0.24677292,0.22128189,0.15304981,0.22485875,0.1770727,0.22690491,0.15473631,0.22324215,0.16022879,0.22496599,0.19125283,0.22169478,0.18100066,0.22375892,0.20220044,0.23105232,0.19412704,0.23348185,0.19152968,0.21909647,0.17260227,0.24414378,0.18902238,0.24264775,0.20434432,0.23527876
14,0.13652138,0.22411765,0.12416121,0.23824167,0.11822707,0.23176213,0.20761652,0.21902898,0.14907943,0.21813801,0.15773721,0.22554025,0.14551821,0.23534003,0.14493342,0.22731368,0.18194039,0.22518566,0.16560647,0.2158978,0.18459569,0.24348326,0.18903276,0.23514879,0.17967267,0.23468006,0.17147835,0.22709394,0.18300708,0.22363101,0.19116849,0.21526492
15,0.12836844,0.24329898,0.11739963,0.2347155,0.12419319,0.25978318,0.18098202,0.22544745,0.14869113,0.22565542,0.15009443,0.21969204,0.14386691,0.23604217,0.1423273,0.22581843,0.17656715,0.22406945,0.16828789,0.21255119,0.17827229,0.23212706,0.17231682,0.21377121,0.17456123,0.23377554,0.1628895,0.26326832,0.17347394,0.21947883,0.18247561,0.22321852
16,0.12648048,0.22703737,0.12011806,0.23537432,0.11049756,0.2303242,0.17041792,0.22219585,0.13489112,0.2278777,0.14216049,0.23716913,0.32115173,0.20672908,0.15597591,0.21342757,0.16472471,0.251679,0.15316929,0.21999753,0.17537552,0.22796743,0.17865866,0.21886528,0.16767165,0.21834631,0.15468013,0.25642756,0.16204344,0.21849516,0.17384328,0.22796287
17,0.12274164,0.22868522,0.34926593,0.21966682,0.2991838,0.214532,0.16409247,0.21972412,0.1355899,0.22153187,0.14216122,0.21689996,0.2506359,0.19910398,0.13336441,0.23387717,0.15539843,0.2293399,0.15179312,0.223662,0.16344263,0.23190202,0.16015235,0.22203857,0.3554523,0.2165423,0.14730208,0.23330799,0.1648357,0.21310884,0.17489676,0.21917737
18,0.11812409,0.23215044,0.24656887,0.22808318,0.24113153,0.21649349,0.15227057,0.23200758,0.1285707,0.22915114,0.13282034,0.21631895,0.21606985,0.19451833,0.13295528,0.2393536,0.15013134,0.21911196,0.14339449,0.2284076,0.1618966,0.24309207,0.15603279,0.24464048,0.28640783,0.21781632,0.15114842,0.2447879,0.14621012,0.22514682,0.16472207,0.23586544
19,0.11238641,0.22582966,0.21425529,0.2178476,0.2181069,0.2157486,0.13435426,0.24794146,0.40139052,0.2060095,0.12781452,0.22238904,0.19672453,0.1939777,0.1254188,0.22611783,0.13890918,0.21340159,0.14158021,0.2159633,0.14754596,0.2349053,0.14887436,0.22814809,0.25774726,0.23499027,0.13851516,0.23752809,0.14777322,0.23155253,0.15345557,0.23250167
20,0.10338276,0.22835211,0.1871999,0.22353268,0.19000444,0.22526239,0.13886133,0.23663822,0.30916655,0.19245577,0.34085873,0.2068608,0.18475713,0.20319007,0.11436315,0.23574276,0.14037901,0.22802284,0.13931023,0.22242136,0.14617106,0.23979528,0.14800018,0.21583658,0.24281193,0.20446032,0.13057254,0.24550387,0.14195047,0.2181186,0.14796242,0.2608689
21,0.102208115,0.23106569,0.19271499,0.24663845,0.16522864,0.22617738,0.1170317,0.23932813,0.25208056,0.19797266,0.27292287,0.20527862,0.15847337,0.21409632,0.12071034,0.21068527,0.1359926,0.22151446,0.44077137,0.20133635,0.1417588,0.23105662,0.13955373,0.218172,0.22249828,0.18993364,0.30718118,0.24812613,0.13337581,0.23657735,0.14300165,0.21534665
22,0.1038053,0.23164916,0.1482841,0.25329995,0.15990545,0.22709578,0.11916032,0.2344925,0.23017631,0.19636996,0.22231075,0.1933692,0.16163838,0.20545663,0.11042239,0.21599616,0.12834649,0.21657245,0.34500903,0.19289541,0.12917253,0.23901853,0.13214962,0.22021516,0.20653614,0.20762648,0.23884487,0.20705739,0.13683406,0.25022018,0.14008926,0.24925844
23,0.09878572,0.22997214,0.16039501,0.23247127,0.14431748,0.22654504,0.10890217,0.24948831,0.2090998,0.19813046,0.1870046,0.20726989,0.144844,0.19894601,0.10624443,0.24228372,0.12246332,0.22233015,0.3009921,0.19770768,0.4230525,0.21558176,0.12841567,0.22073093,0.1899578,0.1990744,0.21475142,0.20973395,0.12592831,0.22265702,0.12890267,0.2368213
24,0.25302202,0.22480126,0.12999937,0.22327994,0.14009903,0.22590382,0.10106093,0.22745453,0.22130328,0.20211887,0.18543425,0.19954519,0.14176653,0.2033439,0.10263649,0.22168352,0.121006414,0.22696847,0.253596,0.2119798,0.3536515,0.20439665,0.121396504,0.21744764,0.18478203,0.22866745,0.19683878,0.22442834,0.1186103,0.2360454,0.1272545,0.24254757
25,0.20611145,0.21108049,0.14911391,0.23010266,0.11904357,0.23295386,0.3454011,0.20239323,0.1704513,0.20302571,0.16440298,0.21877727,0.13306446,0.20523308,0.10118793,0.26049373,0.1152757,0.22091293,0.23512907,0.18655998,0.26708785,0.21140213,0.13092321,0.22285394,0.17457101,0.2129554,0.17721494,0.20028143,0.117850706,0.23066244,0.3335232,0.23357742
26,0.17117967,0.21976526,0.11413988,0.22812238,0.12663333,0.2562116,0.23341422,0.22900772,0.17158702,0.20797631,0.15491575,0.20346093,0.11586365,0.21721067,0.101933144,0.21748248,0.11849874,0.21668023,0.20818366,0.19461279,0.23729365,0.21257465,0.40677908,0.19885169,0.16745666,0.20285551,0.16436177,0.1992653,0.12059453,0.21542744,0.26451337,0.20686522
27,0.16460146,0.20792274,0.1277326,0.23124659,0.11524818,0.2427304,0.18930791,0.20589308,0.15753442,0.2039804,0.14318503,0.21182759,0.1232355,0.21056773,0.09852975,0.23440073,0.108069874,0.22770754,0.19616893,0.20107968,0.20766003,0.2224705,0.3083457,0.21045125,0.15972121,0.19535412,0.16264577,0.19987793,0.11091996,0.2246829,0.2305499,0.2051945
28,0.14916371,0.20803173,0.10827462,0.22755735,0.23116055,0.22996007,0.17099047,0.20517884,0.14666449,0.2052052,0.13051893,0.20978367,0.11528844,0.22305553,0.08333699,0.2441837,0.10652849,0.22662815,0.18339752,0.19271198,0.19345812,0.20618558,0.2665234,0.20234011,0.14613132,0.2080819,0.15154088,0.22300377,0.34135708,0.25492722,0.20991772,0.19586354
29,0.137157,0.21942048,0.10444762,0.24181838,0.17195258,0.20748557,0.16256566,0.20606679,0.14332649,0.22591066,0.13726503,0.20841874,0.106782764,0.21090248,0.09470824,0.22723691,0.1139392,0.22031246,0.16614307,0.19402005,0.18743627,0.21556982,0.2195721,0.2072472,0.14502221,0.20079328,0.14604743,0.21684492,0.28525844,0.20519191,0.18888895,0.19224921
30,0.13661173,0.2074777,0.29007325,0.22425875,0.1436794,0.21851036,0.14001618,0.21732141,0.12935543,0.21415827,0.11849267,0.20122832,0.340701,0.18925907,0.35077104,0.20137808,0.37244457,0.21560405,0.15991771,0.19749582,0.17423533,0.21072327,0.21551491,0.20887342,0.14157331,0.20814349,0.13309202,0.2129394,0.24465542,0.19941494,0.18465555,0.2197822
31,0.1246553,0.23711708,0.22229525,0.20916714,0.12553217,0.21799046,0.13149552,0.20948946,0.36156195,0.20038337,0.11362043,0.21832733,0.23224649,0.19954312,0.25646836,0.19659033,0.3034012,0.20140831,0.15224941,0.19964081,0.17784035,0.2056951,0.20284484,0.21315444,0.1310341,0.19975334,0.1346183,0.2252599,0.21686293,0.20026648,0.17070615,0.19857866
32,0.110129245,0.22406808,0.18629901,0.20101997,0.110469565,0.21252728,0.1301865,0.21053694,0.26911184,0.20262362,0.11687237,0.20228308,0.20756476,0.20686427,0.22448777,0.21030545,0.24151729,0.19034943,0.1346153,0.19091223,0.15266925,0.20711584,0.17939365,0.20195317,0.33592784,0.19086467,0.11393291,0.20401423,0.20568639,0.2150248,0.1624994,0.19871932
33,0.1080043,0.21244715,0.15755014,0.21465285,0.10009544,0.22114146,0.113482244,0.21655002,0.23973262,0.1967806,0.27194768,0.19712903,0.16921684,0.20390435,0.19153349,0.20161757,0.20773779,0.20632385,0.13920645,0.19861609,0.14121263,0.20566338,0.17462306,0.1975479,0.23515709,0.18261673,0.11481322,0.23135994,0.1922485,0.23626047,0.147079,0.21368293
34,0.105734184,0.21625139,0.13920805,0.22188105,0.099654354,0.22337012,0.11113207,0.2137113,0.21665661,0.19375084,0.21405393,0.19690602,0.16457595,0.20792274,0.17208508,0.20240046,0.1953255,0.19793288,0.12540586,0.20803466,0.13717368,0.22372779,0.15338765,0.21234888,0.22127801,0.17829995,0.10945449,0.22391063,0.17621394,0.196291,0.14752871,0.21962222
35,0.09527308,0.23474525,0.12435307,0.22597912,0.08848132,0.22456537,0.09496413,0.21925604,0.1819249,0.19507751,0.18430804,0.18772464,0.14692973,0.2086302,0.15934744,0.21996047,0.18300907,0.19584917,0.12670805,0.19993669,0.32602537,0.20563301,0.15663682,0.2157689,0.1960656,0.18956907,0.10289074,0.21792476,0.16979681,0.21696249,0.13181867,0.20978071
36,0.09916442,0.22263734,0.118114226,0.21884552,0.08791717,0.22843353,0.28513768,0.20585874,0.17210817,0.20682615,0.16102877,0.19285549,0.14403638,0.20484392,0.15090562,0.20640479,0.16754368,0.20011488,0.3473423,0.19816607,0.22578616,0.208288,0.14653888,0.19855763,0.17262687,0.19741747,0.099667236,0.22326697,0.15817434,0.19922061,0.12624595,0.22195336
37,0.092865504,0.2098504,0.109262146,0.22922967,0.0793052,0.23269826,0.2116669,0.19816525,0.1646651,0.18985352,0.15534906,0.18913005,0.13176519,0.2067996,0.13814531,0.20823503,0.15252395,0.20117478,0.26582253,0.18495251,0.20253256,0.19809262,0.1356569,0.22284313,0.16191156,0.18689829,0.3642835,0.19407761,0.15853451,0.21376957,0.12184195,0.20087148
38,0.08273531,0.23782256,0.1008356,0.21910864,0.075779915,0.23697011,0.17547444,0.1974089,0.15382183,0.19801901,0.13535084,0.19310728,0.118687466,0.20886783,0.12811427,0.21409552,0.14046237,0.19864899,0.21486571,0.18675043,0.17819573,0.20052071,0.12747537,0.19513613,0.15141629,0.19119178,0.26708138,0.19055498,0.13836917,0.21813281,0.12280236,0.2086171
39,0.08118023,0.21934439,0.091419406,0.22964343,0.07239726,0.22630934,0.15899007,0.20035052,0.1424889,0.21043962,0.1284996,0.1926541,0.11674427,0.20230813,0.124881916,0.21746932,0.1354724,0.20059597,0.20928174,0.18951944,0.17561504,0.19550805,0.13113922,0.1971868,0.14519824,0.18461087,0.22877793,0.22222546,0.13729534,0.22526792,0.10992648,0.2072772
40,0.07627681,0.22938693,0.09166446,0.22521701,0.3274504,0.21490122,0.13393846,0.21403594,0.14372878,0.19906761,0.118249625,0.19208221,0.10717959,0.20625463,0.11548236,0.20950122,0.13403293,0.1949392,0.18028036,0.18291052,0.14866492,0.21016307,0.122952774,0.20935823,0.13175954,0.18777233,0.19841987,0.19360238,0.12409332,0.21452482,0.34165657,0.18880673
41,0.30293393,0.21070267,0.08533778,0.23795366,0.22787444,0.21396427,0.1142421,0.21987201,0.12549692,0.20342366,0.11405458,0.19721444,0.31403273,0.21284421,0.11917295,0.20525143,0.1212566,0.20139882,0.17527848,0.19644056,0.1407605,0.19475953,0.112112805,0.20290169,0.13295136,0.18163693,0.17820637,0.22194335,0.12438809,0.2095869,0.25845325,0.20879215
42,0.24065277,0.20371962,0.093979016,0.22284882,0.1676793,0.20302579,0.10328286,0.21640141,0.12712935,0.20549235,0.109975725,0.19066596,0.23887856,0.18950103,0.2942816,0.1924035,0.11066621,0.1950591,0.16109249,0.18682365,0.13059452,0.21434562,0.10678408,0.20236999,0.13057049,0.19415154,0.1701453,0.19108051,0.11194231,0.20963952,0.22200812,0.18717812
43,0.19783895,0.20830356,0.35087416,0.21761887,0.15670015,0.21642412,0.098771974,0.23887679,0.11787717,0.20209791,0.09869555,0.19795775,0.20485514,0.18120837,0.23194067,0.19719402,0.35758147,0.18524396,0.14179471,0.20167455,0.12636563,0.19399767,0.10506338,0.20470156,0.11137671,0.18746445,0.15986912,0.18959618,0.11320905,0.2335219,0.19673103,0.18476056
44,0.16266948,0.20991464,0.246308,0.19974029,0.14844991,0.2101421,0.09626568,0.21668936,0.114224665,0.19953094,0.10059843,0.1933495,0.17855401,0.19370864,0.19654487,0.19263275,0.29822713,0.17076772,0.14720546,0.18303882,0.119436204,0.2077235,0.10157343,0.2132625,0.11249311,0.19878893,0.14695826,0.20101734,0.10685832,0.22851104,0.18333662,0.19291538
45,0.1361917,0.21426524,0.1730758,0.20050181,0.12514569,0.20872988,0.11562327,0.21436135,0.10610247,0.2027021,0.090505615,0.19728737,0.16871685,0.1792004,0.16642857,0.19181843,0.23704393,0.17727247,0.12790298,0.19048601,0.107982524,0.2065624,0.09756547,0.20312808,0.26215532,0.18817022,0.13755697,0.20215969,0.29455647,0.22749017,0.16360083,0.19229677
46,0.13420878,0.21025465,0.15665142,0.20834194,0.11774745,0.2396857,0.08479346,0.22148786,0.102363266,0.20220517,0.29573998,0.19565749,0.1528034,0.17955524,0.15261957,0.19181149,0.21448717,0.20314927,0.12708373,0.19041772,0.108358204,0.19768097,0.10235406,0.20200008,0.2038693,0.20136303,0.12696318,0.19644298,0.22594559,0.18598296,0.15766954,0.18614897
47,0.10599465,0.21933697,0.13491492,0.21295354,0.10818213,0.2185135,0.07563578,0.22478473,0.094472036,0.2175465,0.23621517,0.18439773,0.13906696,0.2058021,0.13788524,0.19778028,0.19186622,0.1735485,0.12702289,0.19243625,0.10689696,0.1973294,0.09047867,0.20788197,0.17582469,0.18314406,0.13241965,0.20212832,0.19445705,0.18592389,0.1429972,0.18692279
48,0.10128587,0.21490341,0.13337216,0.20774588,0.099208586,0.22087435,0.08175417,0.21762054,0.33096525,0.19797009,0.18629198,0.19655487,0.12688275,0.19003727,0.13562138,0.19408925,0.18231325,0.1776394,0.109409675,0.19451942,0.093773104,0.20874433,0.09192976,0.20856015,0.173477,0.20375791,0.11683257,0.20727473,0.17886774,0.18892935,0.13410123,0.21009256
49,0.09316915,0.22952823,0.10990308,0.21312693,0.10064661,0.22409001,0.29718032,0.19667129,0.2439037,0.18992223,0.17175989,0.19229543,0.12413238,0.19743593,0.11304517,0.20704125,0.15604064,0.18814261,0.106543034,0.18904787,0.09111586,0.20764886,0.32989982,0.2201089,0.14854182,0.19200169,0.10846459,0.20309119,0.16538632,0.2250107,0.12812382,0.18922545
50,0.083380185,0.22473453,0.111344635,0.20649213,0.10487181,0.22944333,0.20973767,0.19549596,0.19856255,0.18690115,0.15951633,0.20069577,0.11800346,0.18991132,0.11000915,0.19410087,0.147359,0.18234237,0.106302075,0.19860402,0.08701,0.20186481,0.25487497,0.181923,0.13727537,0.18934023,0.11027104,0.1961485,0.14433944,0.18628913,0.12391499,0.20057
51,0.08948955,0.21547678,0.101870716,0.20615496,0.086015664,0.22326182,0.16216004,0.19784139,0.17179017,0.18873166,0.14600831,0.19494188,0.11258533,0.2152808,0.11096679,0.20096722,0.14253475,0.17738794,0.34688157,0.17929082,0.08725106,0.1968273,0.2100872,0.18957892,0.12721057,0.19224994,0.098544374,0.2029912,0.14054178,0.20026985,0.114493616,0.1918128
52,0.083540134,0.22235435,0.096163906,0.2082678,0.09540145,0.21888785,0.15098508,0.21037203,0.15721439,0.18590614,0.1358352,0.1917161,0.10268573,0.18828447,0.10030845,0.19413713,0.13143712,0.18349789,0.25692013,0.18532191,0.08817037,0.2061009,0.18252279,0.17941365,0.1190642,0.18808116,0.098013766,0.19152877,0.12995513,0.18499574,0.11100143,0.19451676
53,0.2955519,0.25034243,0.10075236,0.2046916,0.27794555,0.21474877,0.11636578,0.2065902,0.14984027,0.1901108,0.12215203,0.20755063,0.0982546,0.19807753,0.094451725,0.19538191,0.124884896,0.17770642,0.22474737,0.18478777,0.07609289,0.2089444,0.17412966,0.18829928,0.10927188,0.1912808,0.09434469,0.23564348,0.12602766,0.19258264,0.11180936,0.20508592
54,0.21907572,0.19976336,0.09043294,0.21269313,0.22134507,0.20718746,0.1189149,0.21630959,0.12232797,0.1890782,0.10987482,0.19527975,0.09300775,0.20120832,0.095097475,0.19329579,0.11299491,0.18626943,0.21001938,0.18849473,0.36769885,0.19561996,0.16058566,0.18575095,0.10525688,0.19612083,0.32474497,0.18827577,0.11382136,0.22494477,0.36101553,0.18126258
55,0.17338897,0.21113367,0.27044392,0.19365907,0.17709638,0.21037066,0.114331864,0.22494903,0.12782076,0.18936154,0.10393955,0.20449045,0.0906918,0.19516988,0.081006356,0.19749413,0.39027315,0.18485859,0.16914484,0.17015402,0.26158723,0.18924429,0.14424038,0.1840777,0.106430046,0.18393241,0.25136244,0.19023235,0.11710091,0.18968244,0.27796012,0.19524044
56,0.15880758,0.20913991,0.21410947,0.1958552,0.15751995,0.20634344,0.10049871,0.21268666,0.10913836,0.19763578,0.10050782,0.20895049,0.27817154,0.17331596,0.08007743,0.2090485,0.27483436,0.17466262,0.15206434,0.19125691,0.21301259,0.18194908,0.13600934,0.20034763,0.09581826,0.19191694,0.21033011,0.19402961,0.10608984,0.210628,0.23522063,0.18219773
57,0.13478133,0.2155956,0.16653188,0.20209596,0.13320976,0.21740298,0.10040834,0.22162403,0.11431466,0.19411191,0.09970253,0.20214157,0.19279909,0.19336908,0.3523044,0.18626456,0.23368514,0.17674524,0.14397678,0.1727964,0.17907715,0.18486454,0.13183664,0.18412164,0.09447637,0.1927064,0.18666618,0.21828474,0.09744491,0.2043847,0.2143495,0.1893585
58,0.12823252,0.24679779,0.1463747,0.20147501,0.122811355,0.2055459,0.09418024,0.21298298,0.09875241,0.20649335,0.2650949,0.18380369,0.16223367,0.17844334,0.24533722,0.17462867,0.20186317,0.17706552,0.1282897,0.17401598,0.16852349,0.18682559,0.123440064,0.19884728,0.2931897,0.1778062,0.17116006,0.1891393,0.09171888,0.22031732,0.18114606,0.23515894
59,0.11476885,0.23608279,0.12101757,0.20100574,0.109015316,0.22202078,0.089765675,0.2202748,0.09610554,0.20583686,0.19287519,0.19200648,0.14424971,0.21392329,0.20005813,0.18741372,0.18056801,0.18328623,0.12801506,0.18111964,0.1446593,0.19985159,0.1210849,0.19441694,0.22974885,0.17705552,0.15061201,0.1949264,0.09644995,0.20701705,0.17918964,0.18577343
60,0.10107333,0.21570545,0.11581445,0.20509776,0.094152234,0.21893919,0.08592582,0.2220187,0.09087713,0.19805464,0.15652451,0.19021153,0.12669197,0.18787704,0.16814655,0.18722263,0.16516206,0.18757991,0.11281719,0.17772199,0.13517748,0.20188549,0.10998849,0.18322974,0.1946479,0.19046114,0.14028962,0.21193506,0.082868606,0.21057227,0.15872994,0.19829337
61,0.10283856,0.19459109,0.11174377,0.20678344,0.0906933,0.21187137,0.30639997,0.1910271,0.08472416,0.2002965,0.13154913,0.20090754,0.11766743,0.1895394,0.1559281,0.18176599,0.16293393,0.18031655,0.11083852,0.17470048,0.12748346,0.20319298,0.10588861,0.18706897,0.17906678,0.17883927,0.1265016,0.1891536,0.08610283,0.21423474,0.14842118,0.18983305
62,0.09083061,0.21978,0.09378232,0.22415897,0.083853275,0.21665914,0.205881,0.19219002,0.08278435,0.19950375,0.12415262,0.19257715,0.10390909,0.19690692,0.13760553,0.19826484,0.13760287,0.1778283,0.110418774,0.18231441,0.12029177,0.19127719,0.09785301,0.19028582,0.15748273,0.20227854,0.12675981,0.19275865,0.082149476,0.19960032,0.1363236,0.1898664
63,0.07855894,0.23290615,0.098272696,0.20586267,0.077310935,0.21981828,0.15739718,0.19071469,0.3060529,0.18830368,0.1204257,0.19409189,0.10345741,0.19793528,0.12413877,0.19319135,0.1274294,0.18129236,0.10260982,0.18087645,0.1033018,0.19011989,0.42300203,0.17403741,0.15443493,0.19455801,0.11819796,0.18792784,0.3258146,0.19849145,0.12751904,0.19857903
64,0.08581024,0.22376305,0.08084058,0.22367005,0.07745924,0.21642585,0.13951954,0.19306731,0.2040855,0.18481256,0.113587566,0.18970832,0.08690236,0.19839244,0.121940404,0.18297505,0.13702157,0.18068354,0.09829095,0.1773042,0.103974745,0.20101567,0.28512394,0.17148021,0.13183206,0.18982203,0.10706387,0.20782365,0.23965637,0.1998764,0.123128034,0.22366826
