,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,random spatio-temporal X_st rnd d_c train,random spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,random spatio-temporal X_st min d_c train,random spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,random spatio-temporal X_st max d_c train,random spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,random spatio-temporal X_st avg d_c train,random spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","random spatio-temporal X_(t,s) rnd d_c train","random spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","random spatio-temporal X_(t,s) min d_c train","random spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","random spatio-temporal X_(t,s) max d_c train","random spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","random spatio-temporal X_(t,s) avg d_c train","random spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","random spatio-temporal Y_hat_(t,s) rnd d_c train","random spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","random spatio-temporal Y_hat_(t,s) min d_c train","random spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","random spatio-temporal Y_hat_(t,s) max d_c train","random spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","random spatio-temporal Y_hat_(t,s) avg d_c train","random spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","random spatio-temporal Y_(t,s) rnd d_c train","random spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","random spatio-temporal Y_(t,s) min d_c train","random spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","random spatio-temporal Y_(t,s) max d_c train","random spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val","random spatio-temporal Y_(t,s) avg d_c train","random spatio-temporal Y_(t,s) avg d_c val"
26,1.7483625,0.86098284,1.1663888,1.0207459,4.226659,0.5594725,0.6328287,0.95781505,1.341067,0.5175905,1.0983751,0.9364634,1.8519802,0.5445313,0.8711614,0.9092655,2.5858147,0.6543175,0.6547988,0.93141484,2.7310686,0.80824214,1.1873294,0.8974382,2.3706212,0.75313616,0.7233319,0.99025446,1.101965,0.8928169,1.1242455,0.83400583,1.204155,0.98730636,0.87632626,0.8259821,5.712886,0.40006065,1.3491343,0.85059696,4.7004366,0.37244058,1.0680388,0.7902516,7.537414,0.370816,1.2175056,0.84175223,1.5958129,0.32151297,0.68750924,0.97626334,1.3490717,0.40426043,1.0624747,0.930719,1.9761333,0.50310725,1.0122429,0.9413548,1.5584184,0.54205906,0.7661446,0.91482675
27,1.7045932,0.8771832,1.0534906,1.0007055,3.9715204,0.55068517,0.6679011,0.9882781,1.2029756,0.5225662,1.0222021,0.9133878,1.6167182,0.5649839,0.74884605,0.9869043,2.512229,0.6538797,0.6629553,0.94117945,2.568427,0.784637,1.062743,0.8351501,1.8499289,0.68588114,0.7048814,0.9684157,1.0882602,0.8691487,1.055266,0.8743833,1.155558,0.93409866,0.8252868,0.9159909,5.452199,0.4038799,1.2800946,0.8364218,4.467785,0.39022905,0.9553793,0.8655484,6.453422,0.38088328,1.0938075,0.820939,1.5298367,0.2721642,0.66220164,0.9428548,1.3359859,0.32557303,0.9838348,0.89297974,1.7294513,0.5488221,1.0200028,0.889314,1.5114002,0.47813427,0.74603355,0.9994973
28,1.5305265,0.8955465,0.87830186,1.027346,3.662329,0.5575907,0.6614475,1.1549858,1.124646,0.539931,0.91137975,0.8779636,1.4759632,0.56213075,0.7798352,0.9147845,2.3263018,0.6978417,0.5932801,0.9267235,2.1911697,0.79151165,1.0679199,0.8439065,1.7247324,0.7028178,1.976005,0.81025374,2.4546537,0.74583775,1.0242066,0.8557054,1.103516,0.9956383,0.8044947,0.8818773,5.320354,0.41282254,1.2455965,0.8218329,4.440333,0.3631626,0.99798393,0.7751224,5.7878947,0.3563082,1.0118693,0.89397275,1.4551114,0.32611006,2.1493764,0.85899615,1.2845681,0.43198547,0.8849111,0.89527524,1.6109613,0.64390475,0.9800216,0.94315124,1.4634742,0.5675005,0.750748,0.953994
29,1.5165795,0.895497,0.8635944,1.0160707,3.417574,0.54166085,0.58460623,1.0234841,1.1187248,0.59478396,0.85924315,0.9683694,1.375751,0.5524616,0.7420585,0.92448395,2.2299902,0.6687131,0.5648845,0.90758204,2.1609259,0.8233144,1.0170897,0.83052003,1.5256836,0.69945407,1.6333168,0.8466447,1.9157753,0.702542,0.93648946,0.84089506,1.0215019,0.96158546,0.762997,0.8421661,5.0320077,0.42780545,1.0778596,0.9228599,4.0345407,0.38161123,0.85172385,0.79971635,5.485989,0.34755698,0.91850984,0.843578,1.4355553,0.30885214,1.7358844,0.7610069,1.1706723,0.24021259,0.82684094,1.1059659,1.5220109,0.5187436,0.9450719,0.91750795,1.4190086,0.5329729,0.7722994,0.97971237
30,5.566892,0.5515606,0.80416757,1.0379716,3.1196187,0.5570731,1.4765619,0.97197974,1.1716154,0.5466886,0.78945196,0.8958596,1.2248305,0.60961515,0.6336904,0.97121996,2.018353,0.73054045,2.011357,0.7760934,1.892916,0.8542673,0.87737966,0.8845808,1.3791504,0.9256538,1.3509531,0.80260646,1.7492687,0.69563895,0.8517449,0.89585155,7.253437,0.43643802,0.79149,0.8969624,4.7868204,0.39282462,1.0008518,0.84088665,3.9614618,0.37254348,0.8704827,0.84589756,5.1048846,0.34828258,0.8902459,0.90040475,1.3639258,0.3297648,1.488991,0.81789446,1.0423541,0.24895744,0.89407146,0.89637953,1.4528923,0.51344,0.89470726,0.9581296,1.3890022,0.6196396,1.9286685,0.84860337
31,4.6659403,0.53943866,0.78083324,1.0787548,2.9617233,0.5719982,1.1277921,0.8959464,1.0253029,0.55316275,0.7316218,0.88539565,1.1758819,0.5360182,0.56870246,1.0371689,2.0649617,0.6933784,1.5856882,0.7521526,1.7759429,0.78874475,0.88469905,0.9209047,1.2961999,0.7311032,1.3165392,0.7681055,1.5882384,0.6889845,0.80458707,0.88805073,6.036166,0.42075285,0.7148183,0.87119544,4.4338274,0.4170348,0.97281575,0.8538062,3.7203958,0.38733596,0.8398795,0.82521284,4.934336,0.36009917,0.8633221,0.81479216,1.3302938,0.30111516,1.3846153,0.80030406,0.96222353,0.21541546,1.7093738,0.834212,1.4074688,0.5429184,0.85476995,0.96179485,1.324927,0.4627278,1.5505582,0.78815824
32,4.2133565,0.5239805,0.83833057,0.98738396,2.7331872,0.5657001,0.9535578,1.014411,1.0026971,0.5581242,0.6757684,0.9422168,1.1330458,0.51029706,0.67283976,0.9206198,1.8772669,0.68976957,1.3506676,0.78908694,1.6092275,0.78130394,0.8324719,0.82437485,1.2639762,0.75740707,1.1757985,0.8035729,1.4428141,0.8257441,0.76876575,0.9549956,5.647796,0.40761313,0.6998021,0.84041023,4.203613,0.3942614,0.91528535,0.83569014,3.6496885,0.38804764,2.2637937,0.7069108,4.5322886,0.35916546,0.86018366,0.81535953,1.2968223,0.3255071,1.281689,0.78583395,0.9361511,0.25249445,1.3294872,0.8087946,1.3514369,0.59308684,1.8540692,0.7435203,1.2978483,0.53868234,1.3944459,0.85143214
33,4.0706553,0.5234244,0.789425,1.000828,2.6250544,0.5781825,0.7882157,0.8926702,0.9283458,0.5903236,0.69340944,0.931602,1.0522071,0.5734819,1.7090813,0.9329881,1.655424,0.6962825,1.3345033,0.80476385,1.4910085,0.81024957,0.7659113,0.89660406,1.1824284,0.7344099,1.0562314,0.79299474,1.4014492,0.7079252,0.70657665,0.9143337,5.2404594,0.43251508,0.70474094,0.8991726,4.138851,0.46692637,0.87750775,0.9229284,3.5799243,0.38545144,1.7499188,0.71520936,4.200326,0.3636851,0.77054244,0.798267,1.2645841,0.29211596,1.147786,0.89564216,0.90284246,0.21903357,1.142027,0.82248807,1.3065197,0.59573096,1.3969738,0.7806863,1.2514951,0.624024,1.2146869,0.8227963
34,3.5682015,0.5192836,1.6032027,0.8609947,2.4859478,0.56925917,0.77518183,0.9593127,0.8575078,0.55365217,0.6035176,0.9572635,0.974159,0.5273375,1.3395786,0.87099427,1.6477346,0.694838,1.2274687,0.77853775,1.5175213,0.8131194,1.777845,0.74145293,1.1526994,0.7646689,0.9998377,0.9930804,1.2568104,0.7482772,0.69041514,0.924505,4.933026,0.4145948,0.6561223,0.8854468,3.8205001,0.42170522,0.82881343,0.87283987,3.2775586,0.3706873,1.5130117,0.6880165,3.8734972,0.35906684,1.6753336,0.73296547,1.2115481,0.3882382,1.0915363,0.85501474,0.8765416,0.2825784,1.0179158,0.829822,1.2522856,0.5817755,1.2251822,0.85687584,1.2178705,0.5549152,1.1475328,0.86681134
35,3.4190757,0.5379629,1.2281475,0.8529313,2.2967184,0.6069182,0.76049435,0.9411406,0.8303936,0.54142314,0.62452304,0.91254044,0.96899855,0.5370621,1.126199,0.8372659,1.5655872,0.7386571,1.1682057,0.77200085,1.3490326,0.80584306,1.4010832,0.72296035,1.0697564,0.75177884,0.9688095,0.78076124,1.2826742,0.7093966,0.6797809,0.8971164,4.522548,0.43283507,1.7983489,0.7543866,3.7621722,0.40385818,0.8036188,0.8748345,3.1858773,0.385058,1.5000342,0.6744229,3.72474,0.36346576,1.3006859,0.7076469,1.2191188,0.34129032,1.0630006,0.8875838,0.8325437,0.2430679,0.9962161,0.85601467,1.2071934,0.59261674,1.1022637,0.73112416,1.1868541,0.4972131,1.022822,0.8574467
36,3.16807,0.56212395,1.1374233,0.8197845,2.1971817,0.5894153,0.67754924,0.9439107,0.7880346,0.55921835,0.5329568,0.9494901,0.92846626,0.53688097,1.0096332,0.80088353,1.4218792,0.72067887,1.0584373,0.84563726,1.292231,0.8419055,1.2440315,0.68919384,1.0449455,0.7466493,0.85450983,0.806714,1.1930296,0.709455,1.7008855,0.79284126,4.4446588,0.4254387,1.4131166,0.7393109,2.7599275,0.25814113,0.8209751,0.8513705,3.0369139,0.384411,1.290775,0.695623,3.5652993,0.35249916,1.1777247,0.7206707,1.1495973,0.36126894,1.098056,0.8767688,0.82200855,0.23712969,0.91844475,0.8246876,1.186497,0.55911446,1.021028,0.74854016,1.1453593,0.62073857,0.954104,0.94101286
37,2.869808,0.5469723,0.95805806,0.8765926,2.0338473,0.5811667,0.6375821,0.962828,0.5334869,0.5084407,0.565754,0.95355153,0.8161918,0.5350387,0.9986953,0.821061,1.4589039,0.73012424,1.04938,0.7960313,1.2938912,0.8431867,1.1099601,0.73571664,0.9260816,0.7750174,0.85519147,0.91163224,1.130855,0.7686628,1.3765247,0.9176779,4.1647353,0.44188482,1.3120197,0.7509653,2.2245696,0.25298154,0.7183927,0.8302137,2.8957596,0.3971004,1.1792567,0.6956914,3.2945201,0.3537436,1.0475652,0.6929641,1.1195093,0.31042048,0.92990136,0.9369711,0.8017488,0.25491306,0.9204549,0.8078898,1.1220717,0.41777056,0.98264164,0.78091913,1.1009538,0.5422231,0.8774019,0.8978565
38,2.877908,0.5519126,0.9265039,0.82742184,1.9609331,0.5812395,0.5692352,0.94325936,0.43853736,0.48503712,0.5551636,0.9743757,0.86727345,0.5672345,0.85828716,0.8359222,3.4160323,0.5150116,1.0333961,0.82444674,1.2844514,0.8235468,1.0692514,0.80463195,2.8125954,0.5678547,0.845692,0.8361958,1.0984474,0.7333128,1.1390544,0.77328324,3.845601,0.43904495,1.1583136,0.7749888,2.1074424,0.2442445,0.71207696,0.8820807,2.807657,0.41147232,1.1144892,0.67985076,3.1096926,0.3771979,1.0278393,0.73666346,1.1270192,0.20923683,0.8894912,0.9279776,0.77432996,0.26121625,0.7931087,0.8249224,0.9904628,0.38558376,0.9369504,0.78346205,1.0777268,0.5643324,0.89759773,0.8641545
39,2.7149177,0.5945261,0.8424614,0.8706267,1.956672,0.5811891,0.53605527,0.98572576,0.38344124,0.4850472,1.2537099,0.8991964,0.79317945,0.5847364,0.79626113,0.88215715,2.7464905,0.4922909,0.94257116,0.8430304,1.1236061,0.8573446,1.0826906,0.7781106,2.1972377,0.63535285,0.6989959,0.8195633,1.0777304,0.7410626,1.1306893,0.78828037,3.6508083,0.42621934,1.062782,0.76733255,1.9074659,0.24371734,1.8932737,0.7642508,2.6349502,0.23751849,1.0590067,0.785714,3.0543814,0.40119013,0.93471825,0.77734935,0.991307,0.20943199,0.8304612,0.8894023,0.7552104,0.26999396,0.8234645,0.8186507,0.9353235,0.4302227,0.8631698,0.7688891,1.0454804,0.60172457,0.8369894,0.86407155
40,2.534064,0.5668866,0.85308385,0.79726136,2.101256,0.555915,0.56982535,0.95656216,0.34891894,0.50686616,0.95449984,0.9599109,0.8036022,0.53794485,0.7139826,0.9113106,2.4828343,0.49228007,0.88450676,0.78145504,1.0464392,0.88046825,0.93276715,0.74460036,1.9269081,0.5909737,0.6755379,0.9134809,0.9590996,0.74484754,0.9200437,0.8157486,3.5341082,0.44390142,0.9625095,0.7648524,1.7992758,0.24526322,1.3845356,0.81758535,2.2733736,0.23301814,0.9529093,0.72422415,2.1711147,0.23426272,0.94361424,0.758211,0.9165054,0.21941641,1.8667253,0.7913268,0.7307073,0.2414989,0.75631154,0.8206068,0.8695896,0.45879176,0.87669593,0.7719305,1.0009773,0.79883593,0.828432,0.90026414
41,2.254519,0.54757154,0.7634091,0.83047956,1.6001928,0.46025375,0.5332674,0.9498153,0.34560496,0.503844,0.8324364,1.0268372,0.7680997,0.52581525,0.6638581,0.837455,2.1893704,0.49258417,0.82992715,0.83917534,1.118514,0.8303199,0.8247474,0.8386419,1.6216283,0.57972544,0.689233,0.85643256,0.90647966,0.7666091,0.8222835,0.887954,3.412142,0.42053202,0.8825983,0.76800376,1.7535533,0.24296856,1.2255697,0.7038767,1.9492377,0.23668832,0.9303539,0.71139157,1.8505853,0.2325006,0.8603779,0.8099864,0.8539755,0.19812801,1.3242581,0.7296605,0.7129391,0.22829218,0.6862219,0.81204957,0.8401627,0.40510222,0.78763837,0.7868321,0.9868101,0.60889816,0.82458705,0.85385615
42,2.2286513,0.5585744,0.7122155,0.83566594,1.5848922,0.45712882,0.5275877,0.99238104,0.30401787,0.5027658,0.7778791,0.9143294,0.69836646,0.5317327,0.6907152,0.85067034,2.0480776,0.49976966,1.9357609,0.7273752,1.0097353,0.8608251,0.88244134,0.73270136,1.5495158,0.6092181,1.5787462,0.7524156,2.846267,0.56676614,0.8373622,0.7764786,3.1023676,0.42959154,0.8942285,0.78652453,1.7077333,0.25159654,1.162785,0.80426264,1.888905,0.22946201,0.94316715,0.75683975,1.6521449,0.22798921,0.77182394,0.7869324,0.8177209,0.18756157,1.1518917,0.83137393,0.6946341,0.18441588,0.68463707,0.8234329,0.79533786,0.41479722,0.76321167,0.7963791,1.1678518,0.38179785,1.6874168,0.7666981
43,2.088138,0.55671906,0.7060156,0.8835101,1.377203,0.4500694,0.46020898,0.96711904,0.3148212,0.49963665,0.6909941,0.9359821,0.45844153,0.5230548,0.6186162,0.9993166,1.8623568,0.5023127,1.471682,0.70741963,4.1379523,0.5705839,0.83254373,0.75138557,1.419617,0.58536756,1.2049167,0.7742702,2.2265205,0.5505092,0.7399448,0.89455795,3.0907512,0.25234494,0.8147903,0.77590847,1.6293368,0.24203485,1.0949615,0.7686049,1.6837479,0.23013683,0.873169,0.7388838,1.6521841,0.22579537,0.79235715,0.7801356,0.78090984,0.18719958,1.1206123,0.813543,0.61953247,0.17505094,0.66708374,0.8473757,0.75398904,0.41592193,0.71454453,0.81548744,0.99931675,0.3809077,1.3440648,0.7463666
44,1.9692584,0.5605048,0.72324187,0.91945446,1.2965046,0.4497163,1.5391589,0.8455025,0.2878597,0.49385148,0.69306624,0.8952763,0.36949223,0.5177336,0.6040416,0.9054964,1.7137829,0.5132861,1.2821329,0.7455585,3.2817311,0.5474836,0.77927196,0.7530682,1.3335944,0.5982367,1.0471033,0.7473711,1.890423,0.56355613,0.6664987,0.8151211,2.6184828,0.25605464,0.7970355,0.7872449,1.6015301,0.24144335,0.91357183,0.7644257,1.6002556,0.23301716,0.80411243,0.6990352,1.5300814,0.24128486,0.7364433,0.7758411,0.76175684,0.19693436,1.074114,0.7837676,0.5749439,0.17496099,0.66596854,0.85867655,0.72884524,0.45108357,0.71070075,0.8234329,0.93481266,0.38800567,1.1713767,0.7496817
45,1.5940533,0.48363623,0.61534745,0.8636576,1.2124641,0.4634441,1.2467921,0.81752706,0.2686568,0.5120703,0.57643133,1.0499468,0.3567322,0.48058137,0.5570647,0.8906967,1.6533041,0.50974697,1.1300025,0.72311765,2.9482799,0.54673016,0.70008093,0.7614574,1.2211142,0.63676137,0.9618401,0.7749356,1.6902266,0.5598382,0.7002688,0.825145,2.3031898,0.25000405,0.7571368,0.79987115,1.5429313,0.24643004,0.8599343,0.7343411,1.5897791,0.22669947,0.80941564,0.71504253,1.4693742,0.22512625,0.7220449,0.7765167,0.71693796,0.18507484,1.0106313,0.77435714,0.5446366,0.16608277,0.6170395,0.8408716,0.70785624,0.46668842,0.6941157,0.8152002,0.8686122,0.37954357,1.0480423,0.7460565
46,1.1874617,0.4453148,0.6069161,0.86279434,1.1018634,0.44765243,0.97545826,0.8502802,0.25884387,0.50539595,0.5727719,0.9756101,0.31683367,0.4829283,0.54542154,0.8657007,1.5481725,0.5087705,1.0552527,0.7285511,2.7595026,0.53866273,0.7180408,0.7964282,1.1160556,0.5952085,0.85002804,0.7652267,1.6321223,0.5528513,0.60165375,0.8033863,2.1339839,0.24557118,0.7528283,0.8216262,1.5060221,0.24029875,0.89080095,0.78967726,1.5151635,0.2305521,1.9513606,0.61975497,1.4635745,0.22561243,0.6952453,0.77442694,0.69938445,0.19535366,0.9028981,0.8486168,0.51506376,0.17146641,0.58804536,0.86600024,0.6798749,0.4319029,1.5910894,0.75568295,0.8294157,0.4271775,0.96438503,0.81267315
47,1.1419007,0.44754344,0.59389615,0.94107723,1.0864913,0.48177108,0.9193805,0.81344324,0.25301135,0.49414182,0.5642788,0.98727274,0.2907812,0.47282878,1.3945223,0.8624844,1.405014,0.54142135,0.98502594,0.74921316,2.4511724,0.5864558,1.8319081,0.6669821,1.0300697,0.63627094,0.8096698,0.7631527,1.4647696,0.5945044,0.6126066,0.8398223,1.9486994,0.25011614,1.9686888,0.7345141,1.4824193,0.24622418,0.8452519,0.7709089,1.472039,0.22963507,1.4370733,0.6179851,1.3452979,0.22465406,0.63316697,0.7831158,0.6803029,0.19788568,0.84878665,0.7786483,0.49232405,0.16662909,0.6145162,0.8380217,0.6547242,0.42398307,1.282861,0.7209649,0.78545034,0.41131565,0.9300627,0.76571244
48,0.9747403,0.44462138,0.61067235,0.84021026,0.93034893,0.49277407,0.8190665,0.82332265,0.25018555,0.49707958,0.5119527,0.8947633,0.2683939,0.49148676,1.0766599,0.8507861,1.3987694,0.51943845,0.9523794,0.76026833,2.3413603,0.5255049,1.4482317,0.6391312,1.0155774,0.61378825,0.79267746,0.810276,1.3296605,0.59198844,0.57452416,0.8705502,1.9249238,0.26727358,1.4414767,0.7141131,1.3900137,0.25059178,0.8239441,0.813414,1.3796217,0.23104958,1.2583994,0.6514309,1.3123907,0.22425784,1.7538161,0.67867196,0.6557809,0.1911034,0.8263224,0.75214124,0.47634545,0.18738392,1.7527361,0.6768496,0.6299027,0.34437075,1.1490796,0.77794987,0.73700047,0.34010577,0.8700451,0.8005149
49,0.9196483,0.4481587,0.5550314,0.95717144,0.9666406,0.4778145,0.70307255,0.86577594,0.45140037,0.47044632,0.5046524,0.90994304,0.25736564,0.4866746,0.94455594,0.8033524,1.3995398,0.54452294,0.8776469,0.77309585,2.2011607,0.5437187,1.2463771,0.65443,2.155802,0.47427192,0.7363332,0.82878256,1.2337526,0.59759283,1.8971637,0.7573335,1.7851863,0.26361483,1.3469061,0.6722708,1.3728226,0.25142604,0.6941696,0.7646329,1.3525763,0.23259853,1.1624194,0.6584012,1.2205648,0.2300377,1.313235,0.6918489,0.6211062,0.19552115,0.78948504,0.85367304,0.44798803,0.17219573,1.3662943,0.6589037,0.60815626,0.40646198,1.0614057,0.6843824,0.71777135,0.4284942,0.8094903,0.8448041
50,0.9125661,0.45412216,0.5182683,1.0178998,0.8755806,0.4669308,0.7200963,0.8899718,0.3804833,0.47543392,0.4375804,0.92116326,0.24983825,0.5130642,0.8197265,0.83807486,1.2893242,0.5404617,0.82496136,0.73338175,2.0223365,0.5582403,1.1063192,0.68901706,1.6523443,0.53895575,0.70041084,0.7649166,1.1649262,0.77677286,1.4192121,0.70280176,1.7250398,0.26666707,1.1403202,0.6755203,1.3363316,0.25339112,0.71054745,0.8094074,1.3258277,0.23772804,1.0864244,0.6342139,1.1849449,0.23104288,1.1225405,0.6469814,0.6077804,0.19474417,0.7758345,0.8222368,0.43279013,0.16140755,1.1287655,0.6747547,0.5875359,0.45967382,0.96667355,0.70842606,0.6764239,0.4711961,0.80280596,0.9283634
51,0.8385421,0.44536564,1.287733,0.85145575,0.8499283,0.48877782,0.6130249,0.84480304,0.33762535,0.4787496,0.4741131,0.9096801,0.2458271,0.49199706,0.7878976,0.8382466,2.9882972,0.3537231,0.7412393,0.7585569,1.8167577,0.56226605,1.0365412,0.7172428,1.4187043,0.48815224,0.66132677,0.78716105,1.14335,0.5927426,1.236221,0.7612403,1.6959745,0.2520364,1.0301155,0.6990551,1.2722023,0.24678242,0.6918513,0.8426527,1.3282572,0.23963726,0.9549018,0.7396941,1.1687548,0.22872952,1.0014759,0.70845014,0.5889363,0.19008711,0.7999194,0.7958702,0.41258648,0.1903684,1.0780349,0.7071038,0.5801894,0.42350474,0.87227124,0.7541915,0.66558963,0.38126245,0.74058396,0.8173869
52,0.7744343,0.46469077,1.0210285,0.7551975,0.82921714,0.4945124,0.645812,0.858485,0.32365212,0.4816817,0.47740835,0.96235,0.2165824,0.49954262,0.66101617,0.83150744,2.3213024,0.3472927,0.7492763,0.7814322,1.8447398,0.57954895,0.9799404,0.6518692,1.3720144,0.49070603,0.64341563,0.78340876,1.0368102,0.6195581,1.1113175,0.73327273,1.6544096,0.2529196,1.0036352,0.74973035,1.2872291,0.24751425,1.4427357,0.7012816,1.2394192,0.23036315,0.9217706,0.6697833,1.1313578,0.23931572,0.8638099,0.73409575,0.5686123,0.18419905,1.8473377,0.65338856,0.40048617,0.1937642,0.9576277,0.71131456,0.55139124,0.4337241,0.8061781,0.72709817,0.633412,0.37793282,0.75036603,0.8165948
53,0.734623,0.46364096,0.8606526,0.77630067,0.81052667,0.49502316,0.59444106,0.88199586,0.30128384,0.44777122,0.45828232,0.9522362,0.21642962,0.53217244,0.6472138,0.8751588,2.0769277,0.344208,0.7145334,0.7689151,1.6759505,0.5689849,0.8949669,0.76013964,1.2005069,0.51806414,0.6065995,0.83746606,0.9756096,0.6336246,1.0036621,0.83530676,1.5749801,0.2561241,0.9163688,0.7578466,1.2473367,0.24856088,1.4895377,0.83670545,1.2007169,0.23532769,0.90693665,0.6581976,1.0665878,0.2305612,0.84056634,0.70927155,0.5578636,0.22592181,1.4188637,0.6872137,0.38795415,0.18550375,0.89403564,0.77622926,0.5386895,0.40225583,0.74928707,0.7171895,0.6099766,0.4328632,0.6734031,0.8746517
54,0.6617827,0.45513716,0.7457681,0.8049665,0.78925306,0.49301282,0.52940845,0.8577822,0.28916454,0.4706683,0.4439484,0.9644917,0.22296911,0.5138296,0.594159,0.8932116,1.8154913,0.34466693,1.8061785,0.6978986,1.5868256,0.57822263,0.9766935,0.68733793,1.095996,0.4936546,0.56900084,0.8194109,1.8309014,0.5158949,0.95233107,0.71416384,1.496321,0.25432953,0.8817066,0.7429586,1.1896657,0.25564414,1.0873419,0.7377654,1.1606675,0.23596932,0.7720581,0.67695326,1.0475293,0.23183821,0.7517214,0.69958144,0.5399814,0.19538806,1.1511391,0.7592711,0.37517604,0.19740142,0.84865695,0.6830603,0.5147886,0.42550153,0.7382687,0.7092962,0.5901394,0.3634876,0.6537518,0.8271006
55,0.64852375,0.46164572,0.68141943,0.79059404,0.7647771,0.5006173,0.5408685,0.9049073,0.2723662,0.45633706,0.40258062,0.9150866,0.20206875,0.5133771,0.56359005,0.84673005,1.6053553,0.34168816,1.5160828,0.63395786,1.5258148,0.5638988,0.7914531,0.6924983,1.0151813,0.4771846,1.6242249,0.6494628,1.3268704,0.5426124,0.9014043,0.7731313,1.4674745,0.2533578,0.82297534,0.73639554,1.1665857,0.25868213,0.9551523,0.65924895,1.1167212,0.23677488,0.86897415,0.6345002,0.98687357,0.23942535,0.7502209,0.69021815,0.50999653,0.20442896,1.1156816,0.66601396,0.36285177,0.18931894,0.8161606,0.69676644,0.5082309,0.40668833,0.7222206,0.7598495,0.5695169,0.34394652,0.64578474,0.8233018
56,0.65463316,0.49401954,0.66751814,0.8383585,0.6961146,0.50078684,0.5120272,0.9751748,0.25813574,0.48090774,0.39898843,0.9520966,0.20460157,0.52902734,0.51263446,0.91293544,1.5062383,0.33755437,1.2946002,0.6559461,1.3578818,0.58814704,0.8156438,0.7276983,0.9835861,0.50927645,1.2820747,0.6894905,1.25245,0.5154905,0.7849168,0.76390195,1.4619781,0.26273137,0.80889267,0.7458904,1.1265173,0.264256,0.89566463,0.7302407,1.3463907,0.15851478,0.72306824,0.6379515,0.9531834,0.23237903,0.71914834,0.7490742,0.50478286,0.20467846,0.955718,0.68944263,0.34941512,0.1944851,0.7359608,0.7517235,0.48385474,0.41649637,0.68172055,0.76398987,0.54997057,0.4394511,1.9152775,0.6695246
57,0.56160456,0.4849471,0.5812177,0.82278365,0.57633364,0.44552672,0.49148253,0.9459609,0.26177666,0.46369845,0.35909253,0.9519629,0.18756479,0.5214789,0.5139471,0.88564754,1.3944348,0.3623872,1.0891021,0.66559124,1.4281791,0.56802577,0.75174075,0.70859104,0.91934437,0.48582083,1.0526097,0.68741125,1.0555437,0.5419233,0.76771015,0.7748425,1.458206,0.17158823,0.76787335,0.7171708,1.2694798,0.17644574,0.8820122,0.6825549,1.2073507,0.16127019,0.73000854,0.67304295,0.9162055,0.2384557,0.6781555,0.7228185,0.48700252,0.20053464,0.8888489,0.68152654,0.338593,0.18120085,0.74810654,0.7517047,0.47441128,0.39642173,0.60998774,0.74708235,0.53315973,0.44089666,1.4696839,0.75425684
58,0.6131922,0.4716607,0.5851472,0.7840743,0.46918195,0.4716969,1.5862044,0.7957153,0.2368517,0.47129583,0.32495317,0.9443187,0.38884732,0.50437146,0.5216311,0.8990332,1.2978017,0.35872975,0.9720732,0.6856149,1.2854034,0.5899692,0.7939693,0.7047286,0.92343026,0.48069903,0.93813396,0.7173929,0.95780784,0.5481149,0.72537214,0.7738304,1.298253,0.17116922,0.68947107,0.7661591,1.1122701,0.17271657,0.7670577,0.7039777,1.1180035,0.15486807,1.8040847,0.60592186,0.90548784,0.23738126,0.6703315,0.73719466,0.4778575,0.20388213,0.8286673,0.69676805,0.32820088,0.19021507,0.6770649,0.69916,0.4542328,0.43112364,0.592659,0.74856734,0.51667756,0.44534853,1.272251,0.6254961
