,spatio-temporal None PL train,spatio-temporal None PL val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,"spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val"
2,0.8957160115242,1.20472896099091,3.72118306159973,1.00888168811798,5.28029108047485,0.849563241004944,5.93358516693115,0.820078015327454,7.16523885726929,0.775331735610962,1.87301683425903,1.15573525428772,2.19928121566772,1.06943690776825,2.0747549533844,1.06287515163422,2.19816946983337,0.971072912216186,0.855266988277435,1.55384469032288,1.03698527812958,1.43054628372192,1.19773817062378,1.48393225669861,1.23803782463074,1.46553707122803,3.7929368019104,1.04002249240875,5.33434009552002,1.16561365127563,6.67814636230469,1.1990077495575,7.54187202453613,1.00457799434662
3,0.857341885566711,1.17700409889221,3.52631664276123,0.88272362947464,5.03397703170776,0.863762617111206,5.50840950012207,0.853522837162018,6.90805435180664,0.762213468551636,1.81891298294067,1.0576753616333,2.20228433609009,0.989815235137939,1.98254501819611,1.087162733078,1.97558701038361,0.971452474594116,0.779554784297943,1.47011768817902,0.993439078330994,1.46628165245056,1.16635012626648,1.46141481399536,1.13573694229126,1.46714556217194,3.44569039344788,1.15730798244476,4.82718133926392,1.06545770168304,5.97656440734863,0.982367694377899,6.80442714691162,0.997743368148804
4,0.809583961963654,1.35534691810608,3.35753345489502,0.904337704181671,4.6062388420105,0.80983430147171,5.02268648147583,0.81073385477066,6.41376209259033,0.879377782344818,1.75373840332031,1.01093244552612,2.08539795875549,0.963044047355652,1.92447853088379,1.03508186340332,1.9519168138504,0.998859286308289,0.752212047576904,1.52654087543488,0.933968365192413,1.44446575641632,1.04869413375855,1.48667323589325,1.10025477409363,1.43132412433624,3.14195656776428,1.08337163925171,4.62088584899902,0.92247349023819,5.58452033996582,0.98210334777832,6.28679609298706,1.05516636371613
5,0.79963481426239,1.26330161094666,3.11948609352112,0.90619832277298,4.21393299102783,0.830584108829498,4.74361371994019,0.788290143013001,5.7737512588501,0.721534609794617,1.64219617843628,1.01780879497528,1.9462263584137,0.960061848163605,1.76714181900024,1.03783118724823,1.76041400432587,0.958548426628113,0.724060595035553,1.45582401752472,0.886645436286926,1.44180989265442,1.0315021276474,1.44924819469452,1.0516551733017,1.44233703613281,3.16156601905823,1.02758026123047,4.34460210800171,0.97677206993103,5.17326879501343,0.876984417438507,5.89214420318604,0.892097771167755
6,0.800913095474243,1.08856666088104,2.92197847366333,0.93335610628128,4.01195240020752,0.799431025981903,4.4504714012146,0.822203636169434,5.49404954910278,0.875397920608521,1.51575088500977,1.25317931175232,1.94620943069458,0.964183568954468,1.65237855911255,0.998481452465057,1.79411268234253,0.984063386917114,0.681419849395752,1.45841419696808,0.869143784046173,1.43070912361145,1.00295341014862,1.45451080799103,1.01865327358246,1.48454809188843,2.99721693992615,1.14827930927277,4.0960259437561,0.888913035392761,4.99348163604736,0.762862384319305,5.68448400497437,0.899842083454132
7,0.721527814865112,1.10407543182373,2.92282938957214,0.88338303565979,3.77726244926453,0.808345675468445,4.29792594909668,0.789882063865662,5.28957462310791,0.799544513225555,1.47920441627502,0.916054964065552,1.83674085140228,0.953192949295044,1.60525894165039,0.955002963542938,1.7331748008728,0.951937139034271,0.659846425056458,1.45896279811859,0.806257665157318,1.41693150997162,0.976800084114075,1.43552160263062,0.990735352039337,1.43097138404846,2.80159687995911,1.01683616638184,3.99999070167542,1.24365675449371,4.84261274337769,0.824674546718597,5.4980411529541,1.02034592628479
8,0.692668735980987,1.1587301492691,2.66263556480408,0.880795896053314,3.81800055503845,0.772580027580261,4.14590787887573,0.812737882137299,5.12455940246582,0.763840079307556,1.39197933673859,0.975927889347076,1.69833481311798,0.915936708450317,1.4975380897522,1.00630128383636,1.56376326084137,0.934504806995392,0.649384319782257,1.4783296585083,0.77637505531311,1.4012610912323,0.940051019191742,1.48952186107636,0.963789641857147,1.45389938354492,2.6498236656189,1.07205164432526,3.97598767280579,0.94502192735672,4.74765491485596,1.13753819465637,5.3995943069458,0.920469760894775
9,0.630593001842499,1.09486174583435,2.62732148170471,0.886801838874817,3.50165843963623,0.775056660175324,4.06016206741333,0.815827548503876,4.96257638931274,0.720627427101135,1.34686172008514,0.928906381130218,1.65298128128052,0.94330108165741,1.49948966503143,0.917710602283478,1.58169722557068,0.939892888069153,0.622146427631378,1.44334816932678,0.753976583480835,1.42211472988129,0.952332377433777,1.43283951282501,0.943887650966644,1.43248653411865,2.60088586807251,1.02784287929535,3.82235527038574,0.915187656879425,4.58412265777588,1.08842182159424,5.21905088424683,0.807876288890839
10,0.6574347615242,1.1794753074646,2.48203539848328,0.834540069103241,3.48567843437195,0.809536695480347,3.84728717803955,0.802094876766205,4.79892110824585,0.735126733779907,1.28908061981201,0.989891052246094,1.62782037258148,0.974505186080933,1.44442367553711,0.993351340293884,1.43239557743073,0.999937534332275,0.597352981567383,1.49637973308563,0.743874132633209,1.42081773281097,0.912510275840759,1.4350653886795,0.92573469877243,1.41941630840302,2.544588804245,0.972064137458801,3.69110512733459,1.10363113880157,4.47632503509522,1.0367419719696,5.09613227844238,0.816818535327911
11,0.611329317092896,1.15643405914307,2.31582236289978,0.813638985157013,3.3566722869873,0.788530468940735,3.78381848335266,0.793681502342224,4.73624467849731,0.704172551631928,1.2530403137207,1.03946387767792,1.50937938690186,0.952300369739532,1.3680032491684,0.958426773548126,1.41423678398132,1.07984554767609,0.583772420883179,1.43224442005157,0.716216266155243,1.41560387611389,0.887553334236145,1.43548440933228,0.888349592685699,1.45796918869019,2.47623419761658,1.01171326637268,3.58826804161072,1.05533516407013,4.34971284866333,0.782368421554565,5.00010347366333,1.07701575756073
12,0.576466262340546,1.11911690235138,2.34662294387817,0.841270565986633,3.22727036476135,0.838845193386078,3.62930297851562,0.791249632835388,4.58799839019775,0.708351790904999,1.23352694511414,0.957191526889801,1.43478858470917,1.13618850708008,1.30128228664398,1.00624084472656,1.39366412162781,0.937305331230164,0.562802731990814,1.45031630992889,0.685017287731171,1.40625405311584,0.858534455299377,1.41516637802124,0.875427782535553,1.47874021530151,2.33674740791321,1.17994236946106,3.51254296302795,0.949827075004577,4.31130266189575,0.77540647983551,4.89020967483521,1.0286477804184
13,0.553989052772522,1.09451293945313,2.18123245239258,0.804512619972229,3.20797491073608,0.910162389278412,3.55915117263794,0.876405596733093,4.34479761123657,0.72751659154892,1.1711311340332,0.938358187675476,1.40953254699707,0.883463740348816,1.26994633674622,0.968024551868439,1.3112108707428,1.05520033836365,0.560270369052887,1.44599318504334,0.682332098484039,1.41965734958649,0.843059182167053,1.47355651855469,0.84252268075943,1.44375360012054,2.26646280288696,1.00163221359253,3.44821572303772,0.901120960712433,4.18490695953369,0.829409539699554,4.75256729125977,1.01429045200348
14,0.525788843631744,1.0878096818924,2.20337462425232,0.80955046415329,3.0544421672821,0.791164934635162,3.46178150177002,0.828460812568665,4.36870956420898,0.759804666042328,1.15513491630554,1.00112891197205,1.38103556632996,0.942947745323181,1.2616126537323,0.943393528461456,1.32729113101959,0.966362178325653,0.535665154457092,1.43787729740143,0.659056544303894,1.41956031322479,0.832670331001282,1.43485569953918,0.823082685470581,1.43435311317444,2.18403339385986,1.13577342033386,3.3485541343689,0.873649895191193,4.04933404922485,0.993223547935486,4.65251684188843,0.9982048869133
15,0.51632434129715,1.19864010810852,2.18863987922668,0.783811688423157,2.87311029434204,0.784621119499206,3.44890761375427,0.798079669475555,4.22554636001587,0.751847863197327,1.14248692989349,0.919283986091614,1.3153909444809,0.945597231388092,1.20082914829254,0.951103568077087,1.23624169826508,1.04434442520142,0.54499214887619,1.45910704135895,0.640851378440857,1.40138232707977,0.806657969951629,1.42165338993073,0.817740857601166,1.44872879981995,2.14665198326111,1.02563166618347,3.26632380485535,0.938492953777313,4.01319122314453,0.961966037750244,4.51249313354492,0.920712113380432
16,0.500982165336609,1.13522493839264,2.02281284332275,0.835248589515686,2.87546229362488,0.776853978633881,5.57273101806641,0.639829337596893,4.06264925003052,0.738491833209991,1.06514644622803,0.95653110742569,1.25796020030975,0.941358089447022,1.1414088010788,0.945890426635742,1.23331260681152,0.978546500205994,0.524317502975464,1.46441197395325,0.6357262134552,1.42689871788025,0.785777747631073,1.41674029827118,0.803171038627625,1.44525277614594,2.10079622268677,1.02400279045105,3.09348154067993,1.10473251342773,3.96850275993347,0.920028567314148,4.43957233428955,0.859069883823395
17,0.441795885562897,1.13136112689972,2.02238011360168,0.820341289043427,2.81621050834656,0.778299689292908,5.03570413589478,0.60627818107605,3.97365093231201,0.737938225269318,1.03423547744751,1.0055056810379,1.25907385349274,1.00646114349365,1.14843928813934,0.899884641170502,1.19823813438416,0.890521943569183,0.498935848474503,1.44801378250122,0.630594611167908,1.40292501449585,0.784995496273041,1.41369009017944,0.788271069526672,1.44283950328827,2.058598279953,1.0183961391449,3.12477993965149,1.12108552455902,4.28398370742798,0.733497798442841,4.3279299736023,1.02945387363434
18,0.422331959009171,1.17385375499725,1.87988269329071,0.81917005777359,2.69745206832886,0.759086787700653,5.00112533569336,0.717081427574158,3.8349916934967,0.74291205406189,2.67866921424866,0.746371805667877,1.20186579227448,1.06361353397369,1.08430731296539,0.910593390464783,1.11058473587036,0.917711615562439,0.494791269302368,1.46573877334595,0.617861092090607,1.39254009723663,0.762755990028381,1.41461634635925,0.783182144165039,1.4581378698349,2.00932645797729,0.925272285938263,3.101802110672,0.967600107192993,4.13938713073731,0.84365040063858,4.25096988677979,1.09830188751221
19,0.396511882543564,1.1382999420166,1.8719619512558,0.84003072977066,2.50779342651367,0.806346297264099,4.73237657546997,0.624626874923706,3.67552161216736,0.790477454662323,2.22232866287231,0.82952231168747,1.11004853248596,0.992687165737152,1.01052212715149,0.981612026691437,1.12385165691376,0.930752038955688,0.486069917678833,1.44774782657623,0.582043528556824,1.40207576751709,0.73654705286026,1.42808330059052,0.768027901649475,1.4403190612793,1.95600318908691,1.18199527263641,2.98891377449036,0.937527179718018,4.00239992141724,0.850094497203827,4.17151260375977,0.833717107772827
20,0.432143241167069,1.11844408512115,1.7650511264801,0.826469242572784,2.44309163093567,0.757687747478485,4.47053003311157,0.653932154178619,3.49321269989014,0.755134165287018,2.18921184539795,0.735713958740234,1.0975581407547,0.934278249740601,1.03052139282227,0.936545729637146,1.0726044178009,0.932848930358887,0.460284769535065,1.48279452323914,0.575226187705994,1.43757283687592,0.726358711719513,1.43835127353668,0.739774942398071,1.44000542163849,1.85820174217224,1.10105609893799,2.91567921638489,0.933923125267029,3.86353659629822,0.883583128452301,4.33243751525879,0.891331255435944
21,0.393966853618622,1.25532960891724,1.67675673961639,0.826395153999329,2.41206860542297,0.771938323974609,4.37731647491455,0.686834335327148,3.55612921714783,0.76830667257309,1.93296694755554,0.790439307689667,1.06262588500977,1.04398107528687,0.990964353084564,0.922859728336334,1.04646837711334,0.991237461566925,0.44487065076828,1.46178436279297,0.566236734390259,1.42929935455322,0.717352151870728,1.44029378890991,1.83889198303223,1.36079275608063,1.8022243976593,1.46747183799744,2.80698037147522,1.03442919254303,3.76750445365906,0.662938833236694,4.24787282943726,0.74731433391571
22,0.363082110881805,1.14377784729004,1.64279234409332,0.842126607894897,2.20782494544983,0.83338189125061,4.13142395019531,0.599624514579773,5.76355409622192,0.637409090995789,2.02308249473572,0.799050331115723,1.01707482337952,1.0972865819931,0.9388707280159,0.950834572315216,1.01129400730133,0.95856112241745,1.48393440246582,1.33387470245361,0.559655606746674,1.39846467971802,0.692113161087036,1.4429224729538,1.67990303039551,1.31894385814667,1.78519952297211,1.14801442623138,2.74174785614014,1.03628885746002,3.60753011703491,0.829337060451508,4.09314632415772,0.758195042610168
23,0.357797116041184,1.18884563446045,1.57721304893494,0.839277744293213,2.19449472427368,0.888223946094513,4.01000738143921,0.647557377815247,5.33876276016235,0.718293786048889,1.81031656265259,0.747217357158661,0.997819244861603,1.01390087604523,0.922300398349762,0.930147767066956,0.994667112827301,1.05323171615601,1.3124452829361,1.25001382827759,0.529723763465881,1.41421365737915,0.683762133121491,1.44435858726501,1.6000269651413,1.32377541065216,1.72735226154327,1.0253369808197,2.65992283821106,1.1824449300766,3.55095362663269,0.774519324302673,3.92155337333679,0.746395647525787
24,0.359215348958969,1.13649022579193,1.53991377353668,0.857617318630219,2.17063450813293,0.772745907306671,3.76663184165955,0.6768679022789,5.11434650421143,0.749879419803619,1.77790987491608,0.803550004959106,2.56533288955688,0.778165519237518,0.893519937992096,0.927913725376129,0.909319162368774,0.934177219867706,1.24805688858032,1.39262998104095,0.528325855731964,1.40984845161438,0.670067965984345,1.42736423015594,1.55244672298431,1.32146942615509,1.67529571056366,1.04555213451386,2.58235621452332,1.25647234916687,3.5026273727417,0.861732482910156,3.81328010559082,0.944023013114929
25,1.16084957122803,0.987808406352997,1.4855740070343,0.922715187072754,2.03701615333557,0.814823031425476,3.64757180213928,0.680800437927246,4.73861074447632,0.621951043605804,1.64363992214203,0.754472136497498,2.16565895080566,0.764625549316406,0.836362659931183,0.947552263736725,0.879184782505035,0.940164387226105,1.20903480052948,1.25179135799408,0.501556813716888,1.42957055568695,0.657058119773865,1.4479386806488,1.51597762107849,1.31543123722076,1.61876904964447,1.04667556285858,3.76769733428955,0.839474499225616,3.41192698478699,0.869472086429596,3.84507870674133,0.886605679988861
26,0.949749410152435,0.947295725345612,3.32983016967773,0.664105653762817,1.95376360416412,0.817886769771576,3.53130793571472,0.639441013336182,4.54794883728027,0.605806171894074,1.63112735748291,0.793996572494507,2.02632474899292,0.74014288187027,0.834934532642365,0.964784681797028,0.853454887866974,0.928941428661346,1.17958641052246,1.2973940372467,0.495858579874039,1.39190924167633,0.662950098514557,1.42971110343933,1.48204302787781,1.32889819145203,1.58570790290833,1.08768260478973,3.39164471626282,0.9695143699646,3.24467802047729,0.674948990345001,3.67677855491638,0.995218276977539
27,0.82469779253006,0.947898149490356,2.76495480537415,0.707535922527313,1.93890762329102,0.833307445049286,3.40252542495728,0.755603313446045,4.35173034667969,0.612501382827759,1.57641088962555,0.772413671016693,1.91758513450623,0.782011806964874,0.786229968070984,0.980510592460632,0.853565275669098,0.953396618366241,1.131023645401,1.30699682235718,0.490144312381744,1.45927286148071,0.623042821884155,1.441859126091,1.42454087734222,1.32987439632416,1.55566084384918,1.08767354488373,3.18384528160095,0.902793765068054,3.20456171035767,0.774779200553894,3.63580179214478,0.780978381633758
28,0.747706949710846,0.919060111045837,2.50467586517334,0.670885324478149,1.74226057529449,0.787482380867004,3.17633271217346,0.663264691829681,4.15712356567383,0.611273050308228,1.54901456832886,0.792322874069214,1.75450992584229,0.799115836620331,2.57456183433533,0.749960780143738,2.50868558883667,0.794840931892395,1.10783505439758,1.22110545635223,0.483408451080322,1.43731462955475,1.86076188087463,1.31005442142487,1.39834856987,1.29001879692078,1.53095889091492,1.07677662372589,3.04064273834229,0.757996559143066,3.12783718109131,0.801614940166473,3.48323965072632,0.910896837711334
29,0.760859549045563,0.93649172782898,2.27522897720337,0.670761704444885,1.75359261035919,0.816089868545532,3.1447594165802,0.644005179405212,3.98425078392029,0.628277897834778,1.38419699668884,0.76641970872879,1.67687940597534,0.897757828235626,2.26908755302429,0.932680666446686,2.14164924621582,0.737034738063812,1.07377254962921,1.28380525112152,0.473149091005325,1.47169184684753,1.64564561843872,1.33242499828339,1.36348009109497,1.3242621421814,2.86122941970825,0.911809980869293,2.90744209289551,0.853252172470093,3.06925201416016,0.865067660808563,3.42147731781006,1.06151080131531
30,0.672124445438385,1.01894676685333,2.14144253730774,0.669543981552124,3.72002863883972,0.631681501865387,3.05273628234863,0.662126243114471,3.78436517715454,0.655234634876251,1.35061585903168,0.811690747737885,1.61088335514069,0.763974606990814,1.99453353881836,0.786883473396301,1.93972313404083,0.73501718044281,1.05830061435699,1.17809653282166,1.99980688095093,1.20186579227448,1.59213066101074,1.27923893928528,1.32099056243896,1.32147347927094,2.37705302238464,0.867774367332459,2.78213620185852,0.804085433483124,2.9743013381958,0.948648571968079,3.27532339096069,0.873845160007477
31,0.707998633384705,0.998965740203857,1.93896865844727,0.687458038330078,3.03750109672546,0.63377833366394,2.84875774383545,0.734868586063385,3.77568697929382,0.700742483139038,2.77983212471008,0.645188331604004,1.49750089645386,0.797370553016663,1.84782791137695,0.758579254150391,1.68916177749634,0.825731933116913,1.03215944766998,1.32213056087494,1.73701536655426,1.26508057117462,1.51499402523041,1.27096259593964,1.30135226249695,1.31841540336609,2.24976396560669,0.802585363388062,2.74139904975891,0.866634368896484,2.87396764755249,0.795426070690155,3.26400470733643,1.01867425441742
32,0.64583945274353,0.949388146400452,1.82596921920776,0.702663898468018,2.78941988945007,0.640352666378021,2.66180968284607,0.630074143409729,3.50857162475586,0.65791642665863,2.31572127342224,0.648191869258881,1.44122731685638,0.789566814899445,1.72713983058929,0.759486794471741,1.65342903137207,0.758289098739624,0.993188500404358,1.32638323307037,1.63914179801941,0.955673277378082,1.45298767089844,1.29184317588806,1.24679565429688,1.29890251159668,2.11288571357727,0.832321465015411,2.52798819541931,0.884891092777252,3.63427448272705,0.602621793746948,3.13964319229126,0.831482768058777
33,0.582288384437561,1.03683757781982,1.76352000236511,0.712504386901856,2.51903629302979,0.624179184436798,3.76645517349243,0.574015736579895,3.38319659233093,0.65761524438858,2.22122168540955,0.649388909339905,1.34329795837402,0.796578764915466,1.64625120162964,0.749165236949921,1.47027003765106,0.810049712657928,0.982959270477295,1.2847056388855,1.57692658901215,1.0179808139801,1.41242301464081,1.2720742225647,1.22728025913239,1.26646482944489,2.00067543983459,0.759335279464722,2.57441258430481,0.901336669921875,3.38761973381042,0.746701776981354,3.08060097694397,0.929616928100586
34,0.621563971042633,0.952961623668671,1.66197276115417,0.714108347892761,2.43128252029419,0.63620001077652,3.27536225318909,0.610818207263947,3.26921367645264,0.613763749599457,2.04769206047058,0.667414665222168,1.25338423252106,0.833364546298981,1.59631907939911,0.757742345333099,1.39538788795471,0.786711573600769,0.955690622329712,1.11386394500732,1.52615189552307,1.00043201446533,1.37652432918549,1.28145718574524,1.22131705284119,1.29206299781799,1.84878754615784,0.860651671886444,2.409508228302,0.807200372219086,3.26315379142761,0.740409135818481,3.36084651947021,0.91952258348465
35,0.521928012371063,1.01506507396698,1.56261992454529,0.73920089006424,2.26709008216858,0.63379579782486,2.88445854187012,0.593589246273041,3.09088945388794,0.666741609573364,1.84336650371552,0.661414325237274,1.29958724975586,0.799948930740356,1.43358910083771,0.842705190181732,1.26053380966187,0.786786377429962,0.940459191799164,1.13883411884308,1.46813774108887,0.928378582000732,1.32170259952545,1.2525532245636,1.17442345619202,1.24680805206299,1.76568341255188,0.849191725254059,2.33718395233154,0.759624898433685,3.12673282623291,0.792254328727722,3.18630886077881,0.826875686645508
36,0.538279354572296,0.964256167411804,1.46402394771576,0.688009738922119,2.12752294540405,0.619964778423309,2.90046668052673,0.612380504608154,2.97644901275635,0.72953999042511,1.70489692687988,0.64106148481369,1.13369822502136,0.901504755020142,1.33838331699371,0.815479278564453,1.25642716884613,0.771898567676544,0.904842436313629,1.13008892536163,1.42209219932556,0.960914731025696,1.27756345272064,1.28052914142609,1.14958155155182,1.2889723777771,1.63143336772919,0.822967946529388,2.24344825744629,0.869919359683991,3.03291821479797,0.831870019435883,3.06282830238342,1.00859665870667
37,0.506596624851227,0.995936930179596,2.35699009895325,0.59674084186554,1.96912097930908,0.627418279647827,2.65375161170959,0.588731527328491,3.39329934120178,0.599335730075836,1.76457369327545,0.67585813999176,2.90420866012573,0.683787822723389,1.30986726284027,0.798225462436676,1.1499400138855,0.793944001197815,0.890666842460632,1.29010093212128,1.38365137577057,0.993026196956634,1.2567195892334,1.29344046115875,1.13851070404053,1.29520189762115,1.5938116312027,0.847136080265045,2.14682245254517,0.888065099716187,2.88332486152649,0.929471731185913,3.06205868721008,0.896363914012909
38,0.451610535383225,1.02375340461731,1.91861963272095,0.607848286628723,1.90193927288055,0.630496561527252,2.50373435020447,0.631631791591644,3.04983758926392,0.579322457313538,1.54716539382935,0.701982975006104,2.43463969230652,0.658010303974152,1.24315106868744,0.825673997402191,1.01280069351196,0.849166214466095,0.8709956407547,1.26748633384705,1.3449627161026,0.936566174030304,1.21920692920685,1.27735912799835,1.09157311916351,1.30492103099823,1.55007231235504,0.924569368362427,2.12885594367981,0.946414530277252,2.8054416179657,0.776311457157135,2.90843224525452,0.767567098140717
39,0.79387241601944,0.93419349193573,1.69152343273163,0.593142330646515,1.79822111129761,0.631104111671448,2.46964383125305,0.62577748298645,2.99747014045715,0.63426685333252,1.4759007692337,0.6685711145401,2.06750559806824,0.673495292663574,1.13198208808899,0.822822153568268,1.0820130109787,0.813352584838867,0.845106661319733,1.16087007522583,1.31019902229309,0.907097637653351,1.15887224674225,1.2820702791214,1.06656980514526,1.29149580001831,1.484166264534,0.791445255279541,3.14707660675049,0.67727267742157,2.66874980926514,0.860250413417816,2.83955430984497,0.878245294094086
40,0.619781255722046,0.942089200019836,1.54036939144135,0.616476476192474,1.68818819522858,0.672024250030518,2.29764103889465,0.608072757720947,2.91713976860046,0.628180146217346,1.4704749584198,0.671839416027069,1.84375584125519,0.669921636581421,1.12393248081207,0.863592803478241,0.974078476428986,0.816852509975433,0.810242772102356,1.3573979139328,1.24465930461884,1.03579568862915,1.13761687278748,1.31215262413025,1.04726707935333,1.29953825473785,1.35561144351959,0.884260237216949,2.78780150413513,0.736849248409271,2.66602611541748,0.860310077667236,2.73792672157288,1.01720440387726
