,spatio-temporal None PL train,spatio-temporal None PL val,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
3,0.776290714740753,0.751355290412903,1.09002459049225,0.740841329097748,1.30989015102386,0.737201929092407,1.07122230529785,0.859405636787415,1.05378401279449,0.82498973608017,1.09012937545776,0.821430504322052,0.983046412467956,0.770786643028259,1.03125143051147,0.770737946033478,1.05671966075897,0.729421436786652,1.0784740447998,0.785744786262512,1.10348069667816,0.77208411693573,1.18150544166565,0.769155442714691,1.21210181713104,0.733050107955933,3.22513794898987,0.624074757099152,3.2982873916626,0.740018367767334,3.28357148170471,1.34341883659363,3.36138415336609,0.817725360393524
4,0.73268461227417,0.722598373889923,0.994957447052002,0.678243398666382,1.19764637947083,0.687375485897064,0.954923391342163,0.877999007701874,0.919579267501831,0.783441424369812,1.00171983242035,0.714105248451233,0.922900676727295,0.703764975070953,0.993309855461121,0.743850648403168,0.990565836429596,0.713898956775665,1.04778385162354,0.755986630916595,1.07335388660431,0.756555318832397,1.13554155826569,0.74585485458374,1.15206718444824,0.69651460647583,2.95542788505554,0.615959107875824,2.90712761878967,0.645784795284271,3.04500889778137,0.845239758491516,3.07755160331726,0.694828510284424
5,0.680916011333466,0.772550404071808,0.904457449913025,0.734783291816711,1.08451676368713,0.666904211044312,0.878463685512543,0.800927877426147,0.824196875095367,0.839257478713989,0.955854177474976,0.701823472976685,0.883846461772919,0.660701453685761,0.940657019615173,0.769532799720764,0.940606653690338,0.734523057937622,0.996412038803101,0.799235284328461,1.02045750617981,0.737520158290863,1.07892549037933,0.753241658210754,1.07816779613495,0.704149067401886,2.6947009563446,0.513481616973877,2.71497392654419,0.629680335521698,2.86777997016907,1.08115231990814,2.86562299728394,0.866498947143555
6,0.661063373088837,0.685615539550781,0.832733929157257,0.629588603973389,0.984253466129303,0.670344531536102,0.801038205623627,0.837930083274841,0.773650288581848,0.791732609272003,0.891488075256348,0.665874660015106,0.840426027774811,0.655052721500397,0.905535697937012,0.713105440139771,0.913348436355591,0.700366199016571,0.947231769561768,0.702368080615997,0.952116250991821,0.735166311264038,1.03267276287079,0.702521979808807,1.03341197967529,0.703447878360748,2.56837677955627,0.558454215526581,2.63733124732971,0.54682731628418,2.71726274490356,0.880194485187531,2.72322225570679,0.771685600280762
7,0.634289145469666,0.695284962654114,0.821069180965424,0.61438399553299,0.934282064437866,0.612098336219788,0.779466807842255,0.7550208568573,0.735045373439789,0.74942547082901,0.88079446554184,0.722270965576172,0.819540619850159,0.675582826137543,0.873612940311432,0.706124126911163,0.894047737121582,0.690308094024658,0.896384179592133,0.689185559749603,0.933429419994354,0.677068829536438,1.00041019916534,0.738954424858093,0.958878695964813,0.647286534309387,2.46851205825806,0.536958515644074,2.50911593437195,0.602575778961182,2.56177663803101,0.884862244129181,2.55192923545837,0.799047231674194
8,0.608091115951538,0.671676695346832,0.775076150894165,0.579269230365753,0.88248199224472,0.590657711029053,0.727814197540283,0.738825380802154,0.711630702018738,0.756666541099548,0.833476305007935,0.596863269805908,0.779262363910675,0.630831301212311,0.837223410606384,0.689021944999695,0.844826579093933,0.69106251001358,0.815342783927918,0.658466279506683,0.89283150434494,0.670442223548889,0.94746994972229,0.678788363933563,0.917242884635925,0.722544610500336,2.3525550365448,0.492244958877564,2.41919898986816,0.578105390071869,2.51447176933289,1.24002873897553,2.49755525588989,0.635240912437439
9,0.597200572490692,0.684427380561829,0.744976162910461,0.609432995319366,0.86352014541626,0.601364731788635,0.691952407360077,0.721077442169189,0.67842698097229,0.736087203025818,0.795399725437164,0.636557519435883,0.756982386112213,0.593674063682556,0.799139380455017,0.703079700469971,0.813820123672485,0.654989540576935,0.789060890674591,0.631270289421081,0.879002034664154,0.648417830467224,0.897343814373016,0.659428060054779,0.885885536670685,0.674381732940674,2.25264477729797,0.537797927856445,2.34412121772766,0.675872147083283,2.45312333106995,0.671318411827087,2.41509342193604,0.935951411724091
10,0.556035280227661,0.679698586463928,0.727905571460724,0.610967695713043,0.802307188510895,0.583073258399963,0.664795875549316,0.711614966392517,0.664268136024475,0.766206383705139,0.780911445617676,0.675601422786713,0.752631664276123,0.71169775724411,0.768279194831848,0.728850364685059,0.790025651454926,0.649734437465668,0.759937465190887,0.677645087242126,0.836070895195007,0.663114547729492,0.866328060626983,0.679333865642548,0.847411811351776,0.666692435741425,2.20159268379211,0.495938926935196,2.24350309371948,0.489413321018219,2.34488153457642,0.952051281929016,2.3349769115448,0.705877184867859
11,0.536877036094666,0.639655828475952,0.700350105762482,0.66336989402771,0.795063376426697,0.611953914165497,0.645962119102478,0.683389842510223,0.651008665561676,0.726868510246277,0.755178689956665,0.843644678592682,0.710024833679199,0.573496103286743,0.748992085456848,0.653395235538483,0.766490817070007,0.670856773853302,0.723764419555664,0.612100541591644,0.813420057296753,0.609340012073517,0.845475912094116,0.677078604698181,0.828678786754608,0.68659108877182,2.17232370376587,0.497399181127548,2.20641112327576,0.520272016525269,2.33204889297485,0.728871822357178,2.27914023399353,0.732198059558868
12,0.532991707324982,0.62480640411377,0.680289626121521,0.583393156528473,0.766720175743103,0.770650982856751,0.645541667938232,0.704119682312012,0.622376382350922,0.775119423866272,0.733826160430908,0.58578896522522,0.681065499782562,0.695639312267303,0.741354405879974,0.648097693920136,0.749500334262848,0.635137617588043,0.718610763549805,0.632710456848145,0.771795511245728,0.576758086681366,0.818151593208313,0.62938666343689,0.8135045170784,0.642291367053986,2.10699844360352,0.475269943475723,2.14427518844604,0.472739219665527,2.25590538978577,0.739893436431885,2.17428517341614,0.813753485679626
13,0.481563329696655,0.629115104675293,0.667162120342255,0.55132120847702,0.73663592338562,0.61169421672821,0.585954785346985,0.709995090961456,0.589941024780273,0.715876400470733,0.724611937999725,0.613074064254761,0.690934836864471,0.597458362579346,0.700677335262299,0.678857147693634,0.729582130908966,0.660498797893524,0.685621023178101,0.621178865432739,0.723454117774963,0.594423413276672,0.808612525463104,0.638124704360962,0.777796328067779,0.720817923545837,2.07080793380737,0.466194301843643,2.12228655815125,0.494429737329483,2.23577475547791,0.726461350917816,2.1499195098877,0.732110977172852
14,0.494274228811264,0.648632884025574,0.652544796466827,0.56844025850296,0.742019891738892,0.575757563114166,0.605101346969605,0.729286253452301,0.5704265832901,0.73134309053421,0.698618948459625,0.596394896507263,0.662455797195435,0.577527761459351,0.689486861228943,0.619592070579529,0.716784536838532,0.67302531003952,0.67635315656662,0.593297064304352,0.691845595836639,0.660736560821533,0.764378309249878,0.63609904050827,0.760496377944946,0.609699428081512,2.02733516693115,0.458939403295517,2.016930103302,0.676708102226257,2.15744471549988,0.760449290275574,2.13128566741943,0.780764818191528
15,0.490137606859207,0.598034024238586,0.626675367355347,0.558530807495117,0.676922261714935,0.592544317245483,0.577140927314758,0.7102991938591,0.563569724559784,0.723277509212494,0.68769633769989,0.571841835975647,0.639529228210449,0.555598914623261,0.659199059009552,0.645481646060944,0.670696437358856,0.642800390720367,0.640611231327057,0.590042591094971,0.674285709857941,0.619111657142639,0.755253851413727,0.635986149311066,0.755506217479706,0.618850469589233,1.97811782360077,0.520573198795319,2.01840305328369,0.525779008865356,2.10230922698975,0.98954051733017,2.08614039421082,0.635392963886261
16,0.457733422517777,0.608863949775696,0.61437726020813,0.583062767982483,0.699589371681213,0.61837512254715,0.565281510353088,0.807049810886383,0.554876327514648,0.769492030143738,0.674056231975555,0.617674231529236,0.633225858211517,0.610213279724121,0.639040887355804,0.615848183631897,0.666398882865906,0.644688665866852,0.646464467048645,0.611310541629791,0.644443213939667,0.70748370885849,0.720508277416229,0.626148045063019,0.722153842449188,0.620495617389679,1.91859173774719,0.578494191169739,1.94773650169373,0.544151067733765,2.07201170921326,0.903341233730316,2.02035665512085,0.893851578235626
17,0.43320882320404,0.627044081687927,0.608012735843658,0.547456443309784,0.690354764461517,0.613886952400208,0.553893983364105,0.750493168830872,0.536427915096283,0.700508177280426,0.653400540351868,0.558512568473816,0.620423316955566,0.596344828605652,0.607673227787018,0.69250214099884,0.634130597114563,0.616502702236176,0.620506465435028,0.589268505573273,0.625331044197083,0.57581627368927,0.72209894657135,0.623782277107239,0.717289447784424,0.69406920671463,1.86897492408752,0.416224718093872,1.91888725757599,0.522382020950317,2.03596115112305,0.902768552303314,1.97499418258667,0.836122989654541
18,0.421793937683106,0.610664844512939,0.579127669334412,0.566579937934876,0.67300146818161,0.545601904392242,0.557822465896606,0.780986309051514,0.562678694725037,0.7591193318367,0.637758791446686,0.583332300186157,0.601541459560394,0.604384899139404,0.596462607383728,0.701483368873596,0.625982701778412,0.64310210943222,0.613030433654785,0.59593540430069,0.615201830863953,0.60191023349762,0.695052862167358,0.646256327629089,0.700008034706116,0.616986632347107,1.85588264465332,0.514882862567902,1.85901761054993,0.4784155189991,1.99911463260651,0.871012449264526,1.95497250556946,0.709695041179657
19,0.407382279634476,0.601495802402496,0.583673238754272,0.561930239200592,0.617307364940643,0.606190860271454,0.524486362934112,0.736616373062134,0.50424587726593,0.712370038032532,0.619603633880615,0.682686328887939,0.576418340206146,0.597928881645203,0.572289824485779,0.672067165374756,0.60773104429245,0.61797821521759,0.596920967102051,0.622754991054535,0.602651417255402,0.646460890769959,0.6968754529953,0.655216038227081,0.69603842496872,0.606727600097656,1.82061767578125,0.425544530153275,1.83066201210022,0.471886336803436,1.94985389709473,1.01289474964142,2.09503841400146,0.674485623836517
20,0.404300004243851,0.575506627559662,0.591644704341888,0.631367087364197,0.637620270252228,0.55616295337677,0.519432127475739,0.692363500595093,0.487850487232208,0.711215019226074,0.598434865474701,0.568739891052246,0.547747313976288,0.587442815303803,0.555704593658447,0.718608677387237,0.582404315471649,0.608074247837067,0.592501223087311,0.582404613494873,0.590645849704742,0.582695841789246,0.665413618087769,0.627124190330505,0.670441925525665,0.594307661056519,1.76928234100342,0.50763875246048,1.79191946983337,0.461032062768936,2.12963199615479,0.676139891147614,2.02693939208984,0.756219983100891
21,0.370268195867538,0.623934209346771,0.568612277507782,0.576938629150391,0.6241255402565,0.576187193393707,0.493355095386505,0.697926938533783,0.484982490539551,0.721912026405335,0.584117531776428,0.571017563343048,0.55259895324707,0.575947761535645,0.540172159671783,0.644495964050293,0.573893845081329,0.623701453208923,0.559277713298798,0.61884617805481,0.564865827560425,0.567365348339081,0.661230623722076,0.642966210842133,0.65687507390976,0.610920071601868,1.73792338371277,0.43563836812973,1.75228309631348,0.525409817695618,2.03925323486328,0.731326758861542,1.95058059692383,0.62528657913208
22,0.361954391002655,0.610335409641266,0.529002070426941,0.566604197025299,0.609460175037384,0.580020487308502,0.742087721824646,0.681936383247376,0.486065208911896,0.752227544784546,0.578626096248627,0.556784272193909,0.543692052364349,0.585184037685394,0.515183448791504,0.719829559326172,0.545347392559052,0.647948920726776,0.567889392375946,0.57511818408966,0.554216861724854,0.59346467256546,0.633655428886414,0.619907379150391,0.630746126174927,0.640118062496185,1.68951690196991,0.472317487001419,1.70485544204712,0.499527812004089,2.01994204521179,0.873418390750885,1.90011739730835,0.606103181838989
23,0.360057860612869,0.621964275836945,0.531585872173309,0.558813869953156,0.591887176036835,0.564348876476288,0.64307165145874,0.669221818447113,0.476253628730774,0.701726198196411,0.559883058071137,0.587242603302002,0.519562900066376,0.579030096530914,0.512247025966644,0.664716005325317,0.536104619503021,0.599210202693939,0.536683261394501,0.600642681121826,0.534706711769104,0.571033716201782,0.63529896736145,0.634321570396423,0.64233261346817,0.642818450927734,1.66836082935333,0.457924634218216,1.67753374576569,0.461908340454102,1.95010793209076,0.820822834968567,1.84644985198975,0.672530472278595
24,0.346196532249451,0.62805038690567,0.50914716720581,0.552465200424194,0.567318439483643,0.570705354213715,0.625738263130188,0.626098275184631,0.463535785675049,0.790637195110321,0.537363708019257,0.607227683067322,0.497624009847641,0.639035940170288,0.494688838720322,0.663736581802368,0.509960114955902,0.630997836589813,0.541654467582703,0.598261296749115,0.529464542865753,0.618832767009735,0.609710991382599,0.62401670217514,0.606869578361511,0.716356158256531,1.62798810005188,0.446814388036728,1.656867146492,0.516273021697998,1.89967858791351,0.772950351238251,1.79223883152008,0.668990612030029
25,0.322248548269272,0.575852811336517,0.525118708610535,0.559816420078278,0.556669473648071,0.564352869987488,0.579898297786713,0.651834309101105,0.432098090648651,0.811680972576141,0.527271449565887,0.559706449508667,0.479592025279999,0.602995097637177,0.472887873649597,0.661699593067169,0.510768175125122,0.620352745056152,0.540633678436279,0.595323741436005,0.515875220298767,0.573123931884766,0.598299086093903,0.641294240951538,0.600112617015839,0.62838214635849,1.6081565618515,0.425469070672989,1.62220299243927,0.577414214611053,1.84880316257477,0.983831405639648,1.75792872905731,0.632400870323181
26,0.324858546257019,0.573184192180633,0.506314992904663,0.554052591323853,0.553202569484711,0.566522717475891,0.560275435447693,0.683586597442627,0.454284191131592,0.739059984683991,0.505633473396301,0.579224586486816,1.38750112056732,0.488221943378449,0.459892362356186,0.655850470066071,0.478211373090744,0.661720216274262,0.515419483184814,0.594345927238464,0.489226907491684,0.604115664958954,0.60333651304245,0.654105603694916,0.578535616397858,0.604069411754608,1.56335127353668,0.43001663684845,1.56295001506805,0.483054608106613,1.8231372833252,0.795730531215668,1.73523950576782,0.658252537250519
27,0.317614763975143,0.590138375759125,0.484028339385986,0.585248649120331,0.539314031600952,0.579802930355072,0.562013626098633,0.674330174922943,0.425916999578476,0.699014842510223,0.477156430482864,0.597668349742889,1.11091148853302,0.459137052297592,1.32736873626709,0.483481526374817,0.463588565587997,0.610483527183533,0.507939338684082,0.62744015455246,0.478621810674667,0.579608857631683,0.584600985050201,0.636855959892273,0.573712646961212,0.58275979757309,1.5411890745163,0.49976059794426,1.55000996589661,0.481239676475525,1.77707171440125,0.685233175754547,1.66095542907715,0.59553998708725
28,0.303672701120377,0.609437465667725,0.733176231384277,0.508927464485168,0.537217199802399,0.604244947433472,0.532829463481903,0.655829787254334,0.437237858772278,0.707975387573242,0.469472140073776,0.605331957340241,1.05912530422211,0.445474654436111,1.11883473396301,0.509074807167053,0.462711453437805,0.647173225879669,0.495739817619324,0.569284677505493,0.465572267770767,0.629345059394836,0.570870697498322,0.664026498794556,0.567149162292481,0.660905003547668,1.91504204273224,0.427196532487869,1.49700486660004,0.567126393318176,1.73863232135773,0.889962375164032,1.65845251083374,0.767853260040283
29,0.29030105471611,0.610834419727325,0.667507588863373,0.512609660625458,0.75560462474823,0.574498116970062,0.509884417057037,0.658755302429199,0.399869173765182,0.710329115390778,0.463370591402054,0.592095017433167,0.958146750926971,0.458913505077362,1.02243840694428,0.432934403419495,0.441507041454315,0.614864468574524,0.490257143974304,0.575843989849091,0.454035609960556,0.591802060604095,0.560048520565033,0.687623858451843,0.542135536670685,0.609041631221771,1.81382310390472,0.443802386522293,1.49416744709015,0.559505999088287,1.69285488128662,0.930855393409729,1.58900856971741,0.751150548458099
30,0.553511440753937,0.604287803173065,0.620463609695435,0.49946802854538,0.68928188085556,0.504791498184204,0.487967967987061,0.648657083511353,0.703352808952331,0.625397443771362,1.10460567474365,0.516322553157806,0.915578365325928,0.42999455332756,0.933944404125214,0.43592369556427,1.20259153842926,0.488546550273895,2.35849142074585,0.386293977499008,2.23055076599121,0.38913482427597,2.54431056976318,0.395752936601639,2.4134259223938,0.373392432928085,1.73445749282837,0.394329726696014,1.7291054725647,0.465336740016937,1.66599559783936,0.795498669147491,1.54924392700195,0.628337204456329
31,0.448054730892181,0.548556208610535,0.593888163566589,0.509640157222748,0.633410513401032,0.508374273777008,0.49138668179512,0.6485515832901,0.598706543445587,0.645167469978333,0.933945655822754,0.454001307487488,0.89225560426712,0.424040585756302,0.875616431236267,0.468823105096817,0.9632288813591,0.467132389545441,1.95778906345367,0.382457226514816,1.9185129404068,0.388020753860474,2.15210127830505,0.385706663131714,2.01502656936645,0.390589088201523,1.68090152740479,0.407529652118683,1.65404963493347,0.444085091352463,1.82488417625427,0.814702808856964,1.54659831523895,0.669319152832031
32,0.422408044338226,0.542436122894287,0.571027994155884,0.505498826503754,0.607823848724365,0.498003840446472,0.472526460886002,0.708288192749023,0.570216417312622,0.67980831861496,0.863718509674072,0.436056911945343,0.825642645359039,0.484893262386322,0.840937733650208,0.436514884233475,0.846893668174744,0.469344794750214,1.78072535991669,0.38169276714325,1.75459766387939,0.376761078834534,1.99475514888763,0.352621167898178,1.83396399021149,0.390538066625595,1.58984625339508,0.415733993053436,1.57391083240509,0.471844226121902,1.74084174633026,0.744403600692749,1.50815343856812,0.77313244342804
33,0.395492643117905,0.537678897380829,0.521142184734345,0.521364450454712,0.59373664855957,0.529455006122589,0.443330079317093,0.655955970287323,0.532335817813873,0.601906657218933,0.797316193580627,0.442495405673981,0.805975556373596,0.440975844860077,0.818509340286255,0.460116446018219,0.79296225309372,0.46447080373764,1.73830032348633,0.371243834495544,1.68587267398834,0.379098474979401,1.81652867794037,0.357246577739716,1.74736535549164,0.367080688476562,1.5849449634552,0.423264563083649,1.5166529417038,0.44067907333374,1.67863821983337,0.877004563808441,1.47779071331024,0.707115471363068
34,0.377905368804932,0.549029588699341,0.5051189661026,0.504645526409149,0.554993689060211,0.491792052984238,0.439940005540848,0.676195085048676,0.509299516677856,0.659429490566254,0.756870567798615,0.43544015288353,0.771782875061035,0.432413786649704,0.760070741176605,0.432836294174194,0.731801271438599,0.468244582414627,1.67613172531128,0.365810841321945,1.60592615604401,0.366081357002258,1.75510346889496,0.368276089429855,1.69801795482636,0.358876764774322,1.52017951011658,0.401157230138779,1.49497413635254,0.475889623165131,1.63687980175018,0.782181918621063,1.4301495552063,0.650877773761749
35,0.350622326135635,0.534251868724823,0.511427700519562,0.500567018985748,0.540671586990356,0.529880702495575,0.680564165115356,0.623029351234436,0.483770936727524,0.625864148139954,0.722263753414154,0.452557176351547,0.742512166500092,0.450265228748322,0.729032576084137,0.442203849554062,0.674237489700317,0.498829513788223,1.58169662952423,0.356986463069916,1.54008054733276,0.372572898864746,1.65536236763001,0.359455972909927,1.64786851406097,0.358466267585754,1.48211574554443,0.401673465967178,1.45154631137848,0.472394227981567,1.60810816287994,0.819224059581757,1.39411437511444,0.673444509506226
36,0.331197023391724,0.566387057304382,0.483734548091888,0.515558779239655,0.528080344200134,0.505610406398773,0.577494084835053,0.714645981788635,0.469016999006271,0.685744941234589,0.694423794746399,0.466515570878983,0.700347721576691,0.442162096500397,0.708909332752228,0.447961717844009,0.641471683979034,0.484376966953278,1.54746532440186,0.388639748096466,1.49733245372772,0.362695693969727,1.60218644142151,0.361360907554626,1.53359043598175,0.351668030023575,1.4450968503952,0.421852499246597,1.4136483669281,0.455956190824509,1.5615838766098,0.832887351512909,1.37473320960999,0.763231635093689
37,0.321879625320435,0.555565536022186,0.473243862390518,0.517418920993805,0.515331566333771,0.494923084974289,0.555948138237,0.638649046421051,0.449214696884155,0.630038678646088,0.655976057052612,0.433826237916946,0.687742471694946,0.44984033703804,0.661562502384186,0.438749551773071,0.618573844432831,0.459155172109604,1.47457087039948,0.363513171672821,1.42420291900635,0.360946983098984,1.54846501350403,0.355995565652847,1.50993049144745,0.365067839622498,1.43372964859009,0.455863326787949,1.36690175533295,0.449916213750839,1.52703809738159,0.75754988193512,1.33882522583008,0.744018375873566
38,0.310303092002869,0.600528359413147,0.447141170501709,0.548182129859924,0.484856218099594,0.527078330516815,0.516268849372864,0.673781931400299,0.427015364170074,0.624340534210205,0.639586687088013,0.444591730833054,0.650989830493927,0.455418735742569,0.657669544219971,0.450034886598587,0.578402996063232,0.477315604686737,1.42996942996979,0.382975727319717,1.40809988975525,0.364676415920258,1.47944378852844,0.38546147942543,1.45424818992615,0.364880681037903,1.37982428073883,0.398837953805923,1.32698941230774,0.503403604030609,1.48815715312958,0.810681283473969,1.73776137828827,0.700108349323273
39,0.296041518449783,0.557098507881165,0.447519540786743,0.517332792282105,0.462162047624588,0.520866632461548,0.506900787353516,0.63167816400528,0.410476177930832,0.609938144683838,0.603739321231842,0.459625035524368,0.621020615100861,0.451958924531937,0.619493842124939,0.464161813259125,0.544073700904846,0.464954197406769,1.4093896150589,0.368936538696289,1.34232652187347,0.366990327835083,1.44572973251343,0.359599620103836,1.42551279067993,0.372189909219742,1.32922554016113,0.454298824071884,1.31389844417572,0.563346982002258,1.44248950481415,1.06207013130188,1.58592021465302,0.611493647098541
40,0.267396837472916,0.580293715000153,0.412453770637512,0.531097412109375,0.463436275720596,0.548557579517365,0.481663435697556,0.635814964771271,0.411835193634033,0.619719505310059,0.592024624347687,0.43451264500618,0.601892650127411,0.440135985612869,0.587351262569428,0.455118924379349,0.523754298686981,0.476245015859604,1.3620263338089,0.371356755495071,1.30344152450562,0.37009009718895,1.37146723270416,0.361905932426453,1.36250448226929,0.379336923360825,1.30510067939758,0.415493011474609,1.27776825428009,0.479393780231476,1.420614361763,0.781571447849274,1.51261627674103,0.648232340812683
