,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
9,0.2762623,0.49247703,0.6205861,0.44870046,0.6616705,0.5122231,0.7520468,0.49406087,0.71640164,0.38809964,0.57541573,0.38303614,0.71814066,0.4088982,0.74210364,0.38162482,0.9634512,0.4241868,0.98285925,0.35302857,1.1120269,0.35263112,1.1127354,0.34310576,1.0436612,0.4373885,1.2985318,0.4398709,1.2498893,0.58535844,1.3661096,0.49623
10,0.27695832,0.4821301,0.59050167,0.4071327,0.6206681,0.4928391,0.7060632,0.49215224,0.6856159,0.3712122,0.5037432,0.39111784,0.6187585,0.4069477,0.67813045,0.3882772,0.8733177,0.3709982,0.9127557,0.34253255,1.0594469,0.34668386,1.1698099,0.36989665,0.9519227,0.4285421,1.2163999,0.46781355,1.2557465,0.54525965,1.289851,0.51844704
11,0.25360343,0.43696028,0.58035314,0.4148069,0.5620801,0.49645114,0.7035845,0.59403884,0.70730746,0.36987388,0.4998703,0.38864183,0.604638,0.40126827,0.685144,0.3678471,0.8336706,0.3572412,0.896474,0.33430722,1.0208389,0.33685035,1.0324693,0.3624064,0.88321286,0.37872252,1.167807,0.4071914,1.1899699,0.53442824,1.2254848,0.43715897
12,0.24920861,0.47430345,0.51701677,0.4060341,0.56384504,0.5619147,0.71735567,0.49807316,0.6585529,0.37070686,0.46102583,0.37663892,0.5657704,0.45374617,0.64275986,0.35629082,0.87025046,0.3739513,0.86495215,0.35149717,0.9833607,0.34239754,1.0251632,0.34570622,0.90153223,0.39246258,1.0986576,0.43697894,1.1827502,0.59316534,1.1782544,0.46506184
13,0.23847282,0.49450994,0.4841419,0.45411894,0.5594612,0.49995837,0.64418316,0.49757588,0.5911445,0.37769476,0.4455818,0.39454937,0.60783154,0.39128855,0.5971381,0.36786228,0.80922985,0.36147562,0.7954281,0.40621755,0.94214064,0.35049948,0.9567565,0.35894686,0.84332186,0.4091636,1.0747459,0.45230708,1.1382158,0.53008705,1.1092917,0.51766837
14,0.22746421,0.46754637,0.47011214,0.4187464,0.5113578,0.5210131,0.59958905,0.48779523,0.6020788,0.3741624,0.45120144,0.4010518,0.56910676,0.37043244,0.5775091,0.37453574,0.76500505,0.36146128,0.76410663,0.33934006,0.9008412,0.3719521,0.9642148,0.33468077,0.7952062,0.38369587,1.0113813,0.47784743,1.0783408,0.5992876,1.1033734,0.5056958
15,0.22739078,0.5119219,0.49417257,0.38670766,0.47922847,0.49193043,0.5799205,0.48904893,0.5614119,0.3892579,0.41430706,0.38293383,0.5270062,0.37864497,0.559481,0.39610896,0.71292496,0.35796472,0.74646646,0.34514058,0.86899906,0.3438022,0.87809086,0.38442358,0.8027472,0.36701152,1.0066415,0.4838476,1.3280663,0.6172473,0.99485046,0.48920646
16,0.21877827,0.49455437,0.46831846,0.4143666,0.4433238,0.50148785,0.59556514,0.49421948,0.557736,0.37636197,0.36397138,0.36769384,0.51157933,0.3968441,0.57005125,0.36689773,0.69602853,0.3578949,0.6684647,0.35074618,0.82785034,0.3409611,0.95984846,0.3249432,0.76230353,0.39687127,0.9874516,0.48213544,1.2461623,0.5546947,1.024573,0.4624539
17,0.20849398,0.47219342,0.45868316,0.41390395,0.4373122,0.4854976,0.56342065,0.4998582,0.49613523,0.3814379,0.39035562,0.38589242,0.4795676,0.378324,0.51128227,0.3560901,0.6921813,0.35604072,0.6869692,0.33831137,0.80757856,0.3490002,0.8476303,0.34835166,0.7500483,0.38869742,0.96029544,0.42129698,1.181377,0.5332609,0.9343456,0.46743092
18,0.20351686,0.4804465,0.42900094,0.38777176,0.430658,0.49451253,0.57185835,0.5034879,0.48681405,0.3767103,0.35962015,0.37170044,0.47431496,0.38458228,0.50009274,0.3560478,0.6217705,0.35719866,0.6670302,0.33206815,0.77366626,0.34312883,0.81968194,0.32796094,0.706182,0.48695558,0.9233321,0.5280607,1.0975366,0.6004615,0.9211638,0.48397008
19,0.19895165,0.4444568,0.4080993,0.4106088,0.39910352,0.5311764,0.4917265,0.48613152,0.47074443,0.3705283,0.33904347,0.38979214,0.4632016,0.41136652,0.49014536,0.359877,0.6366874,0.3725199,0.625771,0.32965368,0.72899646,0.33893174,0.82146287,0.33149,0.6883569,0.413184,0.8532122,0.4650944,1.0855297,0.5738995,0.9066357,0.518168
20,0.19631168,0.4626615,0.43719834,0.41720697,0.40815243,0.50371915,0.5242311,0.4891086,0.46041274,0.37457013,0.30604663,0.38748783,0.42475262,0.38324496,0.46644765,0.35546008,0.5928983,0.3412355,0.6034188,0.35511068,0.7345872,0.3391453,0.72442675,0.33612075,0.6773825,0.3685857,0.86848116,0.41172224,1.0319374,0.64040184,0.87200403,0.50818205
21,0.19084425,0.45489475,0.41110075,0.40128064,0.38172948,0.4872639,0.5043756,0.514255,0.4495249,0.38795415,0.32825637,0.3716563,0.43376264,0.3978589,0.47776726,0.35799962,0.57407784,0.35004616,0.5864223,0.33382604,0.7443506,0.3578566,0.79318565,0.32788637,0.65501463,0.410719,0.81531304,0.42715323,1.002509,0.5813076,0.81751436,0.5845012
22,0.44192603,0.4063052,0.40220806,0.4008485,0.35906222,0.5145583,0.49926215,0.51637024,0.75504714,0.37467867,0.31116095,0.37413156,0.41570115,0.40887043,0.41773242,0.364058,0.5747732,0.3444065,0.5675239,0.3317871,1.209132,0.36781874,0.70229787,0.33729714,0.6249886,0.393954,1.3944341,0.42958412,0.95900685,0.5286214,1.3077853,0.4777589
23,0.40636313,0.3833602,0.37778115,0.4084244,0.3485531,0.50738573,0.49035388,0.4821059,0.67173886,0.36791667,0.30822444,0.3933689,0.38805768,0.3835216,0.43664303,0.35917422,0.5472562,0.3582701,0.5516018,0.37374443,1.0798855,0.31971538,0.6713779,0.31727865,0.5925375,0.39243472,1.2217618,0.46316916,0.94051445,0.56496274,1.1466721,0.4473139
24,0.38893872,0.42497957,0.35237637,0.3982694,0.34807774,0.48709577,0.44418398,0.48650292,0.6309042,0.34714428,0.3058212,0.38038564,0.3671934,0.36194775,0.40993336,0.36335036,0.5213554,0.37009928,0.54094243,0.3300502,0.9182722,0.34886727,0.65168446,0.33202413,0.5805106,0.38143128,1.1287788,0.38277078,0.89668083,0.5332316,1.0571388,0.47889215
25,0.32636088,0.48742527,0.40076163,0.43946022,0.32461408,0.5224646,0.4614087,0.5146293,0.5737501,0.34293172,0.26716492,0.39733943,0.36715287,0.3805267,0.4074765,0.36206365,0.5145826,0.388987,0.49774918,0.36929947,0.87982166,0.3556237,0.631118,0.34494513,0.60008883,0.37001154,1.0691622,0.41624486,0.86556077,0.53734434,0.9568923,0.4452243
26,0.34540954,0.3937999,0.7626222,0.3860057,0.33701345,0.49232662,0.43744308,0.54643154,0.52152115,0.3487474,0.29385605,0.3730829,0.35980883,0.40791705,0.3882867,0.35194096,0.4865244,0.34698534,0.5134549,0.34618032,0.81797546,0.31790048,0.6264374,0.3234911,1.0791379,0.37061656,0.96269214,0.3962944,0.85088867,0.59519714,0.94077927,0.44373715
27,0.31798047,0.39500695,0.66288936,0.3731617,0.31910804,0.49143866,0.45240006,0.5089191,0.49607733,0.3725981,0.6946607,0.38108256,0.35115364,0.3809493,0.371911,0.36328924,0.51022476,0.36795065,0.5130186,0.33309346,0.8403606,0.3179075,0.60041505,0.32088873,1.0030484,0.37809175,0.92573106,0.4085516,0.84357613,0.6029146,0.8600554,0.48956934
28,0.28995135,0.3834007,0.57366234,0.39254043,0.6713217,0.4763387,0.48297846,0.4802098,0.45718786,0.34369782,0.54977566,0.32458344,0.3438728,0.37977526,0.36411035,0.37223175,0.47621763,0.35889366,0.449259,0.34161356,0.7617341,0.3157959,0.5806089,0.31928447,0.84254473,0.38006812,0.9380267,0.39111704,0.8314184,0.52783257,0.8484865,0.48841605
29,0.26511064,0.39946756,0.5384159,0.37386802,0.5900787,0.4806211,0.40575215,0.48906687,0.43155417,0.35953698,0.50027466,0.32437563,0.34049243,0.38124266,0.3407879,0.38802147,0.428069,0.34735996,0.49739566,0.32953978,0.729877,0.34856975,0.55659854,0.3139566,0.8480784,0.37813348,0.85093474,0.42729706,0.8032907,0.6056363,0.7843795,0.4809714
30,0.25579554,0.37866488,0.59364885,0.374932,0.52371275,0.48578316,0.6916605,0.4954699,0.37586895,0.36089352,0.45752165,0.33067036,0.82832587,0.40228406,0.68639964,0.3445099,1.280092,0.3392731,1.1755012,0.32849675,0.6928718,0.3683266,1.2597574,0.39389557,0.76629966,0.34375846,0.81636137,0.40980336,0.7524268,0.5134009,0.7723717,0.4840702
31,0.22773598,0.41242722,0.44654322,0.39004502,0.50197965,0.47577238,0.6811835,0.5105586,0.4012004,0.34016433,0.408576,0.33996496,0.61123633,0.35106415,0.57093,0.35064965,0.9886001,0.3196004,0.9376599,0.31944215,0.67975324,0.3234908,1.257781,0.32948205,0.6983602,0.35296297,0.7555739,0.4246695,0.7407197,0.52001894,0.772082,0.49839896
32,0.23655893,0.38409987,0.43665224,0.4051738,0.43883073,0.4825894,0.5801847,0.4724787,0.34910914,0.36151135,0.41246504,0.34248593,0.55722016,0.34053916,0.5460537,0.3505863,0.9244801,0.31242695,0.87222934,0.3146277,0.6479469,0.31023917,1.0220884,0.31529358,0.6979826,0.33053067,0.7634312,0.40309823,0.7080702,0.5298997,0.71652323,0.4197913
33,0.2261616,0.3941187,0.44737104,0.399492,0.4149859,0.47636896,0.60787535,0.4649939,0.36065865,0.3416007,0.37888741,0.3353033,0.52030146,0.3502389,0.46044433,0.3399049,0.840295,0.30439556,0.7932695,0.33845925,0.57945967,0.32967705,0.91132027,0.30556858,0.64077896,0.3578403,0.73066646,0.44688645,0.69549596,0.5417079,0.71104366,0.46905398
34,0.22944951,0.38645664,0.41025034,0.3929001,0.39380613,0.4756674,0.48067063,0.4765423,0.3236161,0.33045778,0.39744413,0.3256336,0.44413003,0.38335514,0.43109384,0.34269077,0.7920264,0.35144487,0.7277983,0.34038526,0.5758513,0.3398956,0.7876224,0.3029525,0.6196795,0.3492473,0.6635813,0.4131036,0.6974273,0.6317032,0.6808188,0.41901848
35,0.2150895,0.41572398,0.3706824,0.4039682,0.35905614,0.48618,0.50268316,0.4708462,0.3473458,0.4659871,0.33883178,0.3411243,0.42557243,0.35684225,0.41028988,0.3995883,0.7364993,0.31280255,0.65007037,0.30653116,0.5776496,0.31372988,0.645063,0.32930496,0.569903,0.3595931,1.2730108,0.4009775,0.66499835,0.55559313,0.6561757,0.48610336
36,0.214135,0.40235487,0.3548879,0.4026662,0.3415757,0.4833017,0.43163458,0.4832985,0.2939289,0.36154488,0.32731792,0.33707854,0.42544672,0.35724276,0.39675185,0.34867823,0.74024236,0.30171877,0.64263976,0.33571628,0.57130194,0.3064705,0.6520677,0.2927893,0.5393365,0.35119992,1.0826443,0.37596774,0.6367527,0.56962866,0.62829524,0.47525835
37,0.20079409,0.41706476,0.3723127,0.40402597,0.32642052,0.47671783,0.4239786,0.4837612,0.30895835,0.35224327,0.31075653,0.32171088,0.3942572,0.35421917,0.36788207,0.33215556,0.6542972,0.3016353,0.61696404,0.3162043,0.55254346,0.3314224,0.58199894,0.3205484,0.54905105,0.33696482,1.000372,0.3959182,0.62412983,0.58159506,0.62393284,0.4776806
38,0.19393122,0.38622767,0.59233624,0.3830823,0.3197088,0.47976774,0.4076017,0.47519988,0.27323213,0.3496111,0.30070022,0.33427992,0.35155013,0.35908327,0.355215,0.35272282,0.6292041,0.30102837,0.6238193,0.33622122,0.5011627,0.3292875,0.56906575,0.30652708,0.49438334,0.3368027,0.92134833,0.4023695,0.62293065,0.5073595,0.6174842,0.51320994
39,0.18424052,0.41031298,0.50267726,0.37858507,0.29078493,0.4841511,0.38977715,0.5026269,0.27723226,0.34541115,0.30319417,0.35048366,0.35026544,0.34578216,0.30951092,0.34250942,0.601018,0.34160286,0.5287436,0.31629017,0.5378717,0.3345699,0.52779365,0.29639378,0.4861907,0.34020385,0.85215884,0.39844418,0.60627997,0.5702084,0.5907767,0.45300633
40,0.18880548,0.4040368,0.45736086,0.37215662,0.28783932,0.48892683,0.36142987,0.47552106,0.26505813,0.3627997,0.30672303,0.3313543,0.34184775,0.34616908,0.3333185,0.3499405,0.55219334,0.30400103,0.5093727,0.31355464,0.49466452,0.33200473,0.5281734,0.3219831,0.45536762,0.37926212,0.8528406,0.41571394,0.5817358,0.5865778,0.5907457,0.443257
41,0.4687416,0.5027892,0.41106117,0.37702587,0.29535207,0.5000288,0.35714218,0.48709923,0.2573627,0.36755252,0.29639164,0.33309826,0.32245278,0.34630945,0.2744879,0.44576213,0.54445213,0.30108917,0.5179936,0.3157617,0.44638252,0.32727104,0.5020801,0.30516025,0.48032442,0.3579441,0.7503914,0.360757,0.5861188,0.5605866,0.57440495,0.44940844
42,0.39578548,0.3806903,0.36423552,0.5132866,0.2856263,0.48113033,0.35257322,0.47280908,0.26683673,0.34846702,0.2756628,0.33210567,0.28824615,0.3643561,0.2890072,0.35023317,0.49642962,0.30912748,0.50017554,0.3254992,0.47255108,0.31537837,0.45437664,0.3197212,0.4191121,0.3503832,0.7475795,0.40561333,0.5574452,0.58080685,0.5370549,0.494234
43,0.35361475,0.36272103,0.3996804,0.37970692,0.24386697,0.504662,0.30861935,0.48184606,0.24552022,0.41826162,0.2649451,0.35037342,0.7852303,0.34279534,0.26492575,0.36845604,0.49125984,0.3109865,0.46209145,0.32643124,0.42920914,0.32261732,0.47860515,0.30563593,1.0583701,0.35320777,0.72280747,0.3922202,0.544006,0.5852255,0.5319393,0.4200448
44,0.34201315,0.39155197,0.3297796,0.3904657,0.23987418,0.48663357,0.665736,0.46360093,0.22572541,0.3578459,0.25165576,0.39006788,0.6212906,0.3451292,0.28563333,0.36682728,0.48257306,0.3062876,0.46110833,0.31101394,0.42482623,0.3234451,0.44108906,0.3035997,0.8872116,0.34039482,0.67908823,0.37095058,0.5421835,0.5291357,0.51071626,0.4833262
45,0.2974988,0.35532767,0.30644104,0.39481837,0.5056289,0.48194948,0.5949704,0.46307918,0.7018973,0.32337594,0.26366013,0.34555885,0.55021864,0.319299,0.26598895,0.3483163,0.465239,0.32390898,0.42896312,0.314853,0.42377487,0.33287835,0.46118286,0.30858436,0.75889516,0.34400705,0.6652021,0.39942387,1.0779572,0.5261691,1.2696141,0.42258778
46,0.28274724,0.35787752,0.28828198,0.40017325,0.41597623,0.479126,0.4932372,0.49555212,0.54311657,0.3238705,0.2385067,0.37235534,0.46367943,0.33466655,0.25322244,0.3610106,0.48211145,0.30781278,1.0793318,0.29432443,0.39059213,0.3174762,0.43962324,0.31555623,0.67223066,0.3311206,0.61862475,0.40369976,0.9197739,0.46599743,1.0631908,0.414318
47,0.27108893,0.36295444,0.31649598,0.38052976,0.44424492,0.47314045,0.44390938,0.48289922,0.46985072,0.3305289,0.2571869,0.34972382,0.45199567,0.33370852,0.2422519,0.36129138,0.40328735,0.3065853,0.8785961,0.2801431,1.1326638,0.32803473,1.1704556,0.28242716,0.63213557,0.3231212,0.5924507,0.41354367,0.843115,0.5056393,0.9644624,0.40753937
48,0.2697997,0.36759666,0.2941682,0.40372556,0.34750938,0.46842563,0.49478135,0.46787605,0.44398308,0.321191,0.83978224,0.33317885,0.4077026,0.3428618,0.84131634,0.34487742,0.46243152,0.30541152,0.7540152,0.43850726,0.99241865,0.30213788,0.9430235,0.28135315,0.596414,0.35983428,0.5749384,0.38460973,0.77100253,0.5284335,0.83907384,0.47896045
49,0.24707004,0.36016876,0.24680209,0.40611872,0.33570334,0.47066304,0.43104437,0.47320053,0.39102507,0.3222419,0.70604706,0.32366914,0.41504246,0.33757702,0.6651122,0.43484655,1.082716,0.2919701,0.7688992,0.28094712,0.7558568,0.30096224,0.7640544,0.27721474,0.5493771,0.3345659,0.5812722,0.3933697,0.75042903,0.49934304,0.8258462,0.3999315
50,0.23673074,0.36336413,0.27124214,0.3855908,0.293806,0.4630695,0.3552189,0.4634562,0.3672472,0.32956758,0.60311824,0.31282508,0.4089318,0.34093818,0.5329072,0.32325494,0.8687765,0.29355767,0.6750379,0.29196727,0.6793666,0.29476073,0.72103536,0.2672288,0.53671086,0.34350088,0.5310364,0.40773395,0.6938384,0.4922072,0.81546354,0.42637882
51,0.21537966,0.36340162,0.5706528,0.35599536,0.28556377,0.4800437,0.4043218,0.46204582,0.3543361,0.3243293,0.54154426,0.36959854,0.33701277,0.34267586,0.5173343,0.32916108,0.78395236,0.3182732,0.58893186,0.27790684,0.7680932,0.29279318,0.6415462,0.27335173,0.53048587,0.32925633,0.5005735,0.41169435,0.6507283,0.49806154,0.71984595,0.47467336
52,0.21787459,0.41870147,0.44341692,0.38154173,0.26933727,0.5051245,0.341886,0.47650415,0.33879298,0.32800877,0.5936882,0.35017547,0.3136825,0.3345237,0.49058217,0.32993308,0.710536,0.2709231,0.57495993,0.2842514,0.5847238,0.3194884,0.5869911,0.27707508,0.49887288,0.33611968,0.98941326,0.468288,0.63607436,0.4879663,0.69051456,0.50628453
53,0.21413167,0.3758657,0.42198995,0.3579065,0.28605378,0.4763335,0.36444876,0.46007973,0.30051106,0.31927705,0.5785739,0.32954428,0.295739,0.33284566,0.4348028,0.3191192,0.60870427,0.28170225,0.5651075,0.28029728,0.56517994,0.28931344,0.5417435,0.27157992,0.4805017,0.32917136,0.79323715,0.3684927,0.5847493,0.48867592,0.65996206,0.4140046
54,0.19899285,0.39467177,0.3421329,0.35916108,0.24789569,0.48254347,0.30387107,0.47739258,0.3425186,0.32137266,0.46551034,0.3204713,0.28439733,0.35678387,0.39337578,0.3237796,0.61505216,0.27570772,0.47797927,0.30591014,0.5099332,0.40365732,0.51367253,0.28310782,0.45643687,0.32928815,0.7186585,0.42012453,0.5964315,0.59084594,0.62918204,0.49012512
55,0.1964621,0.3799709,0.34725022,0.36588463,0.25396708,0.4837196,0.33242542,0.46795225,0.31218532,0.35385877,0.40022478,0.33550295,0.27992293,0.34475884,0.36588705,0.3192054,0.5617928,0.27174976,0.49299172,0.274286,0.519986,0.29186627,0.52432746,0.27569664,0.45753065,0.35809818,0.6672414,0.40014988,0.55336547,0.49137017,0.6077159,0.44976866
56,0.31811506,0.42935783,0.3576919,0.37378782,0.25317594,0.481965,0.2891694,0.4838217,0.28083444,0.31578714,0.37283525,0.3349231,0.6068465,0.32830453,0.35627228,0.4369889,0.50015205,0.2784576,0.45893466,0.3301598,0.4763173,0.29440153,0.50629234,0.29199234,0.40302494,0.3213868,0.6174438,0.38507578,0.5557384,0.46396285,0.55321753,0.4574056
57,0.2953317,0.37640318,0.309692,0.46900365,0.26594093,0.5455135,0.31383383,0.47805405,0.27804866,0.3582138,0.362107,0.3393295,0.49969965,0.3122792,0.36064395,0.3091496,0.4573659,0.27885333,0.4264284,0.2812738,0.4363508,0.28642052,0.44743934,0.28188226,0.42166612,0.32499567,0.57349527,0.37078774,0.5384983,0.51273394,0.57187074,0.46534625
58,0.2739343,0.35550642,0.30744573,0.37888277,0.2671954,0.48500687,0.3105781,0.47874257,0.25883737,0.32700276,0.32464293,0.32421324,0.43934685,0.32539064,0.3076244,0.3473129,0.44552526,0.30372524,0.43437785,0.30012873,0.43773308,0.28814864,0.46331227,0.2714579,0.40449023,0.34092632,0.5504621,0.3774438,0.507187,0.5154502,0.5255131,0.4682051
59,0.23926702,0.39234534,0.27916637,0.36980712,0.23061125,0.5064767,0.29762837,0.48970953,0.2705811,0.3218364,0.32920992,0.33766398,0.39712524,0.31793147,0.32262668,0.32415336,0.4650473,0.30667657,0.38601702,0.29243326,0.4481872,0.31213692,0.429465,0.2971089,0.39873216,0.35215718,0.5253157,0.36564985,0.48985797,0.5180563,0.5404702,0.51001054
60,0.24110982,0.35563225,0.2641531,0.375611,0.22211841,0.49587464,0.28364065,0.47660723,0.26810786,0.32802698,0.3112356,0.32234365,0.36676905,0.32569742,0.28433985,0.354708,0.40727398,0.27589804,0.41616043,0.30615512,0.40685344,0.2868147,0.39858666,0.27982903,0.36887473,0.3702218,0.50273836,0.41147396,0.46692905,0.61637527,1.0655683,0.43455133
61,0.23576316,0.35924774,0.2920278,0.35931244,0.50425154,0.46609405,0.3041253,0.48860025,0.24417719,0.31231546,0.6544211,0.32827014,0.34944856,0.3192791,0.2919717,0.32946882,0.39935356,0.29758006,0.38882148,0.2771707,0.36888295,0.2916691,1.0178902,0.2598389,0.3596276,0.33313033,0.48583895,0.36885294,0.47059464,0.48567343,0.89014167,0.41083774
62,0.20763664,0.36164406,0.5732332,0.34133464,0.3548815,0.469979,0.26352966,0.48455283,0.24486375,0.32412416,0.5605963,0.331092,0.3291534,0.3010326,0.25136688,0.32424632,0.42147377,0.29630268,0.40951118,0.2767639,0.41563407,0.30629078,0.727183,0.2586854,0.37436336,0.35957444,0.4837662,0.4131799,0.45589578,0.501598,0.7503578,0.40264848
63,0.20981883,0.35607982,0.3987154,0.35560745,0.3406292,0.45253697,0.28407907,0.4807537,0.23109147,0.3211458,0.46921873,0.33067352,0.3075748,0.33214247,0.25167274,0.3267219,1.0322636,0.26680732,0.38334057,0.31100327,0.36998084,0.3033081,0.6574801,0.2630621,0.3484917,0.32382813,0.45331344,0.40354246,0.43948293,0.54952127,0.66201645,0.44548967
