,spatio-temporal None PL train,spatio-temporal None PL val,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
2,0.299784451723099,0.313969731330872,0.507717192173004,0.38300022482872,0.479564845561981,0.340220987796783,0.515242218971252,0.360975682735443,0.515252947807312,0.36615714430809,0.485161304473877,0.318628638982773,0.462384164333344,0.398736536502838,0.455452084541321,0.30543714761734,0.507127940654755,0.336041778326035,0.668615937232971,0.425839424133301,0.543651878833771,0.428769290447235,0.662342846393585,0.431412845849991,0.629756391048431,0.37936407327652,1.7727210521698,0.326094418764114,1.71761417388916,1.01944398880005,1.76816976070404,11.9375171661377,1.78229439258575,6.24810457229614
3,0.268540352582932,0.276272147893906,0.394620716571808,0.301981687545776,0.346266001462936,0.30020397901535,0.400025367736816,0.341251045465469,0.362079501152039,0.355258822441101,0.448315531015396,0.28365159034729,0.372076213359833,0.310526162385941,0.368143141269684,0.299713104963303,0.368748515844345,0.303649514913559,0.607229948043823,0.42103374004364,0.550057768821716,0.429070174694061,0.652071118354797,0.352490127086639,0.44147053360939,0.319360017776489,1.70224130153656,0.309873104095459,1.65616130828857,0.412890046834946,1.72762727737427,6.02443027496338,1.74368000030518,2.74578261375427
4,0.249784097075462,0.266962975263596,0.341511100530624,0.314269125461578,0.289881348609924,0.287981033325195,0.34142729640007,0.333885967731476,0.316374927759171,0.335992127656937,0.360962778329849,0.289739817380905,0.312236487865448,0.322133779525757,0.332305252552033,0.308671832084656,0.323928713798523,0.294669955968857,0.595161914825439,0.421627312898636,0.477017015218735,0.37672147154808,0.452558577060699,0.329395771026611,0.395967811346054,0.433739095926285,1.66082632541657,0.368689358234406,1.62814176082611,0.362844735383987,1.69547927379608,6.94229650497437,1.71266531944275,1.10490274429321
5,0.24143148958683,0.254443407058716,0.308573067188263,0.28195059299469,0.265177458524704,0.276973396539688,0.327978372573853,0.323969125747681,0.329773992300034,0.323683112859726,0.347431212663651,0.27288281917572,0.285259157419205,0.298258304595947,0.322443306446075,0.286576181650162,0.299373537302017,0.299156069755554,0.579192757606506,0.413158774375915,0.378240495920181,0.345111787319183,0.378896921873093,0.589046835899353,0.346979379653931,10.848575592041,1.63364052772522,0.283662617206573,1.59068369865417,0.589559435844421,1.6527726650238,4.13783550262451,1.67726027965546,4.86040639877319
6,0.231945246458054,0.254143238067627,0.295074135065079,0.278487801551819,0.256857514381409,0.267043262720108,0.309208154678345,0.314249694347382,0.298784166574478,0.333593368530273,0.335967302322388,0.264525890350342,0.28209325671196,0.285825550556183,0.319267183542252,0.290288925170898,0.289766848087311,0.300406396389008,0.669261693954468,0.360885441303253,0.347595125436783,0.299504309892654,0.347071588039398,0.467105537652969,0.340991228818893,0.451328605413437,1.56831061840057,0.290345400571823,1.51872313022614,0.433231443166733,1.60590159893036,7.15474700927734,1.6565033197403,0.999934017658233
7,0.228171363472939,0.249456763267517,0.278579413890839,0.273774117231369,0.249628275632858,0.267272531986237,0.31095078587532,0.319866627454758,0.290170639753342,0.33781686425209,0.335030049085617,0.26435112953186,0.279759228229523,0.277616024017334,0.308913111686707,0.287454932928085,0.291075706481934,0.278774559497833,0.449219793081284,0.314406722784042,0.320219725370407,0.645996153354645,0.332692414522171,9.20572185516357,0.318158507347107,3.40930891036987,1.49496388435364,0.43717959523201,1.44416928291321,0.351019889116287,1.52452886104584,5.40752744674683,1.6045628786087,0.454228222370148
8,0.218896105885506,0.24966549873352,0.280159890651703,0.266913205385208,0.247402682900429,0.259969681501389,0.308875143527985,0.313059270381927,0.307063519954681,0.315345495939255,0.323387444019318,0.277418166399002,0.274805516004562,0.279772400856018,0.304938733577728,0.29777729511261,0.27862748503685,0.331238150596619,0.389731645584106,0.287070363759995,0.301772058010101,1.95636546611786,0.310283809900284,7.98175382614136,0.315724909305572,1.11267077922821,1.42549467086792,0.382526606321335,1.38582789897919,0.68242734670639,1.45928859710693,6.20609569549561,1.54562020301819,0.540592908859253
9,0.210671052336693,0.254308730363846,0.271841734647751,0.256090730428696,0.242423966526985,0.257219791412354,0.304812014102936,0.322587937116623,0.280544102191925,0.336069166660309,0.308574348688126,0.265132367610931,0.350477814674377,0.275255173444748,0.307002186775208,0.310881018638611,0.273410022258759,0.279390931129456,0.349175304174423,0.280153691768646,0.300347566604614,2.13267850875854,0.302660554647446,11.0979204177856,0.303934633731842,0.696080923080444,1.35118913650513,0.280866026878357,1.32838320732117,1.33344113826752,1.41837513446808,10.0011234283447,1.45955336093903,0.566969394683838
10,0.212565019726753,0.249605521559715,0.270816296339035,0.259380280971527,0.23819625377655,0.253753691911697,0.302948147058487,0.310420721769333,0.279193222522736,0.327242583036423,0.302260547876358,0.261900842189789,0.259645283222198,0.275422900915146,0.301832258701324,0.289503395557404,0.271117329597473,0.272072792053223,0.331884980201721,0.271666079759598,0.297918170690536,0.49102196097374,0.303359508514404,0.290371656417847,0.299683302640915,0.348981738090515,1.31631362438202,0.355833381414413,1.26989006996155,4.97296762466431,1.37467563152313,7.66046762466431,1.40697574615479,0.519879758358002
11,0.201080679893494,0.255754917860031,0.27246618270874,0.252458602190018,0.237383931875229,0.253538012504578,0.302394449710846,0.315521121025085,0.273095339536667,0.333039999008179,0.300665497779846,0.255997508764267,0.266198813915253,0.276712208986282,0.295133650302887,0.283562183380127,0.271319538354874,0.271860510110855,0.320995658636093,0.255894362926483,0.29363277554512,0.358302175998688,0.30141693353653,0.363307386636734,0.29489529132843,0.288271605968475,1.2744232416153,0.333718627691269,1.19379162788391,6.95389032363892,1.33419728279114,3.36194038391113,1.35401332378387,0.556385159492493
12,0.201619684696197,0.25950288772583,0.26617693901062,0.261222183704376,0.233138635754585,0.253714501857758,0.299605309963226,0.307217121124268,0.271619349718094,0.317885488271713,0.299248784780502,0.257439881563187,0.267826378345489,0.277786493301392,0.304676026105881,0.291934341192245,0.263375788927078,0.263291358947754,0.321355134248734,0.253131777048111,0.285572111606598,0.377641409635544,0.295429021120071,4.23947763442993,0.293327629566193,0.456476449966431,1.24479675292969,0.251524567604065,1.15414071083069,6.39551401138306,1.2985303401947,3.58984971046448,1.31392526626587,0.494722366333008
13,0.195059895515442,0.251502931118011,0.266440898180008,0.250949770212173,0.23014310002327,0.260325402021408,0.297274261713028,0.3072569668293,0.270176321268082,0.321847647428513,0.311849623918533,0.256352216005325,0.254517912864685,0.283198893070221,0.307389199733734,0.281668156385422,0.261355251073837,0.264785051345825,0.3133904337883,0.254490733146667,0.284531593322754,0.467763632535934,0.297248810529709,1.11323988437653,0.293897658586502,0.455820798873901,1.21312022209167,0.300045013427734,1.13848388195038,8.47249507904053,1.27375054359436,3.17757058143616,1.27671086788178,0.558028995990753
14,0.191164672374725,0.277931749820709,0.260135471820831,0.253193974494934,0.231909364461899,0.260763823986053,0.295455366373062,0.311337113380432,0.265882104635239,0.321468561887741,0.309218794107437,0.257309436798096,0.677060902118683,0.274784862995148,0.438070625066757,0.282884776592255,0.266357690095901,0.26497682929039,0.309451758861542,0.250749617815018,0.282071322202682,0.661815524101257,0.291044235229492,1.12058103084564,0.292886793613434,0.268639415502548,1.19749271869659,0.292988628149033,1.10204935073853,8.45072269439697,1.22905921936035,3.43869113922119,1.24096870422363,0.415399014949799
15,0.189459413290024,0.268490135669708,0.265643537044525,0.263824433088303,0.26492166519165,0.263250321149826,0.295108437538147,0.317992597818375,0.267608135938644,0.322117030620575,0.310060322284698,0.258664458990097,0.254337698221207,0.278123587369919,0.300106942653656,0.277552902698517,0.256803095340729,0.264991581439972,0.302091002464294,0.25249645113945,0.272214710712433,0.565453112125397,0.290808945894241,0.300543904304504,0.290260970592499,0.258152931928635,1.17065703868866,0.314873307943344,1.05735290050507,7.89059257507324,1.20758855342865,2.28460836410522,1.2107537984848,0.561098217964172
16,0.189358904957771,0.259140729904175,0.264850616455078,0.263949990272522,0.226764336228371,0.250269025564194,0.291604667901993,0.309501528739929,0.268544226884842,0.31740865111351,0.304685354232788,0.252642601728439,0.266850382089615,0.273791909217834,0.294098943471909,0.277804851531982,0.256277978420258,0.264312028884888,0.300407439470291,0.254895329475403,0.276897877454758,1.30823135375977,0.300065606832504,0.393030822277069,0.28996667265892,0.263026356697083,1.13667964935303,0.288295358419418,1.03561246395111,10.6514911651611,1.17848122119904,2.65542650222778,1.17053806781769,0.513509094715118
17,0.180375784635544,0.268609166145325,0.260984808206558,0.256340056657791,0.2627292573452,0.248788356781006,0.295342028141022,0.306222945451736,0.266338139772415,0.317172586917877,0.30256375670433,0.255092084407806,0.26058503985405,0.279294103384018,0.305040031671524,0.316961795091629,0.255559742450714,0.266111463308334,0.297870755195618,0.244363605976105,0.509695053100586,0.246273294091225,0.287261515855789,0.324324190616608,0.287247091531754,0.257808029651642,1.10452473163605,0.376023262739182,1.004225730896,7.56639003753662,1.16062963008881,3.02855443954468,1.14911353588104,0.434666752815247
18,0.260677993297577,0.260472923517227,0.255165934562683,0.259457319974899,0.219046220183372,0.247976034879684,0.288678675889969,0.306627571582794,0.263187676668167,0.317705631256104,0.301390796899796,0.255681067705154,0.263441890478134,0.283273547887802,0.304197996854782,0.297962695360184,0.259553730487823,0.260514110326767,0.294369250535965,0.252235680818558,0.472797423601151,0.244242787361145,0.289513975381851,0.284554570913315,0.288730472326279,0.258320271968842,1.08746325969696,0.316366046667099,2.18411684036255,0.222392424941063,1.14175808429718,4.25567674636841,1.12242126464844,0.516143918037415
19,0.24048587679863,0.247151300311089,0.24769301712513,0.250538229942322,0.217915505170822,0.254139989614487,0.292469382286072,0.313697159290314,0.268617659807205,0.313582956790924,0.300087600946426,0.25692281126976,0.257858425378799,0.277092099189758,0.291829288005829,0.298825174570084,0.253765642642975,0.262885391712189,0.295738697052002,0.257108926773071,0.462207525968552,0.245925277471542,0.283464759588242,0.305672168731689,0.28477680683136,0.260464906692505,1.05084419250488,0.287834018468857,0.67118513584137,0.229205101728439,1.11812043190002,4.45079135894775,1.11292958259583,0.542908608913422
20,0.234401926398277,0.242246001958847,0.234474837779999,0.256820738315582,0.21538995206356,0.250752151012421,0.287710636854172,0.308835834264755,0.259955257177353,0.314335286617279,0.297499686479568,0.252987891435623,0.253758728504181,0.276136964559555,0.287414878606796,0.287808030843735,0.252909570932388,0.274261087179184,0.287236213684082,0.259849518537521,0.453743994235992,0.238026887178421,0.280367344617844,0.284891128540039,0.283796787261963,0.265128880739212,1.0331666469574,0.308160245418549,0.636422991752625,0.235381916165352,1.07865858078003,4.96008062362671,1.08233368396759,0.571240603923798
21,0.229780420660973,0.244358822703361,0.23929651081562,0.251494139432907,0.210257023572922,0.252003580331802,0.287001997232437,0.311194777488708,0.257205545902252,0.311241984367371,0.284281045198441,0.250511109828949,0.257600456476212,0.273253202438354,0.284298181533813,0.292539596557617,0.249465614557266,0.262762606143951,0.290663510560989,0.248495504260063,0.454797387123108,0.240830659866333,0.281112939119339,0.289433211088181,0.283668458461761,0.265542358160019,1.020991563797,0.286180853843689,0.596529603004456,0.237566530704498,1.06360733509064,6.03399419784546,1.06627690792084,0.504414081573486
22,0.222444802522659,0.246719047427177,0.23086442053318,0.251561015844345,0.211906880140305,0.252878695726395,0.283718705177307,0.307430624961853,0.258961200714111,0.312795519828796,0.292296826839447,0.255709111690521,0.247238159179687,0.275052756071091,0.284507572650909,0.287832528352737,0.244910553097725,0.313702970743179,0.282930552959442,0.260386914014816,0.451755493879318,0.239370033144951,0.275757998228073,0.40030363202095,0.287171423435211,0.258294224739075,0.989643216133118,0.356942027807236,0.561866402626038,0.276720434427261,1.05002212524414,3.15954422950745,1.02594745159149,0.410616844892502
23,0.213745847344398,0.244699478149414,0.228642374277115,0.257412552833557,0.207516640424728,0.248993575572968,0.285049617290497,0.309386730194092,0.255023419857025,0.322838544845581,0.308790177106857,0.255750089883804,0.246306031942368,0.281036138534546,0.283811897039413,0.282807886600494,0.244741946458817,0.265451461076736,0.279030591249466,0.254294961690903,0.441912710666657,0.247660174965858,0.28242951631546,0.299677580595016,0.276986688375473,0.267015427350998,0.727204442024231,0.208391889929771,0.551033794879913,0.221442222595215,1.03127813339233,4.61227607727051,1.01324081420898,0.494055867195129
24,0.208532527089119,0.243537306785583,0.227876856923103,0.263419449329376,0.202947542071342,0.262173712253571,0.280076295137405,0.310443550348282,0.246053978800774,0.316087663173676,0.274472266435623,0.251283437013626,0.245441377162933,0.274808615446091,0.278340190649033,0.306981176137924,0.241724029183388,0.273195952177048,0.273264884948731,0.255221158266067,0.439902007579803,0.242852538824081,0.275101214647293,0.31655141711235,0.281870067119598,0.264521718025208,0.667268514633179,0.195541858673096,0.528401613235474,0.274228125810623,1.00261902809143,1.89843928813934,0.99620932340622,0.604866683483124
25,0.218619018793106,0.249950394034386,0.224878385663033,0.254404127597809,0.200618222355843,0.254764080047607,0.273238390684128,0.313549160957336,0.238354489207268,0.338285386562347,0.276662826538086,0.251296132802963,0.241623863577843,0.276253014802933,0.277915358543396,0.308226019144058,0.241130396723747,0.272877126932144,0.269255936145783,0.257028669118881,0.437143862247467,0.242931872606277,0.267205327749252,0.302783817052841,0.282439142465591,0.485706686973572,0.638009488582611,0.194583520293236,0.504952669143677,0.221683323383331,0.993925869464874,3.20769906044006,0.977394580841064,0.535965859889984
26,0.209645852446556,0.246207982301712,0.224372059106827,0.269045323133469,0.192780122160912,0.251448839902878,0.261080026626587,0.314247488975525,0.244913876056671,0.304598361253738,0.265423834323883,0.256981015205383,0.262848168611526,0.273514032363892,0.238472983241081,0.265908092260361,0.239030852913856,0.268442660570145,0.260432302951813,0.269854336977005,0.429903507232666,0.240641370415688,0.271981239318848,0.368528842926025,0.272346645593643,0.261752247810364,0.618483245372772,0.186239719390869,0.49048712849617,0.198421806097031,0.969981253147125,2.40989089012146,0.961843132972717,0.519618570804596
27,0.196362525224686,0.251147985458374,0.221543967723846,0.252407193183899,0.19197154045105,0.255532681941986,0.258462816476822,0.312415391206741,0.230021208524704,0.319388568401337,0.270147740840912,0.256551623344421,0.228655338287354,0.289968252182007,0.224926292896271,0.258941322565079,0.22715237736702,0.281773537397385,0.255431860685348,0.27406769990921,0.42259669303894,0.234977558255196,0.265962928533554,0.288534134626389,0.27138414978981,0.26858526468277,0.597335875034332,0.184132024645805,0.47670316696167,0.266773700714111,0.940751433372498,2.39643096923828,0.939742565155029,0.538228690624237
28,0.196391299366951,0.250108808279037,0.216652721166611,0.255056202411652,0.200435310602188,0.254431992769241,0.230768859386444,0.314396142959595,0.228504166007042,0.309992283582687,0.265889525413513,0.260496318340302,0.231357350945473,0.267654120922089,0.216493725776672,0.257631659507751,0.241696029901504,0.267507016658783,1.03327929973602,0.188493028283119,0.42737540602684,0.240586668252945,0.261911302804947,0.290218651294708,0.609763920307159,0.224952146410942,0.579331338405609,0.203903377056122,0.452506422996521,0.226719677448273,0.932829678058624,6.19000053405762,0.916549026966095,0.526477515697479
29,0.184254422783852,0.255038142204285,0.20962743461132,0.280560225248337,0.305252522230148,0.243430972099304,0.21760793030262,0.311612784862518,0.223866000771522,0.313265174627304,0.260035634040833,0.253592669963837,0.211801737546921,0.277904957532883,0.214178487658501,0.257562279701233,0.297420561313629,0.244349867105484,0.922703444957733,0.185062572360039,0.411773234605789,0.231062963604927,1.01828694343567,0.235222667455673,0.571652889251709,0.224054887890816,0.55944561958313,0.200056731700897,0.441993325948715,0.253203690052032,0.921044588088989,5.91746044158936,0.900921881198883,0.612200558185577
30,0.18310321867466,0.294204920530319,0.20488828420639,0.25626328587532,0.213608413934708,0.238335520029068,0.212298631668091,0.315124422311783,0.224232241511345,0.311796188354492,0.21913830935955,0.246250316500664,0.187043786048889,0.258496344089508,0.206152245402336,0.26175120472908,0.27283501625061,0.241359084844589,0.867898106575012,0.183717727661133,0.401728212833404,0.236803457140923,0.799545764923096,0.233849957585335,0.549558818340302,0.221959590911865,0.545080482959747,0.189685389399529,0.420612663030624,0.238730221986771,0.944448471069336,0.386572897434235,0.724814593791962,0.297662794589996
31,0.245974034070969,0.238979741930962,0.198654726147652,0.247046321630478,0.20436704158783,0.251014411449432,0.200278475880623,0.308753341436386,0.214239776134491,0.309813857078552,0.207383379340172,0.245178550481796,0.172803178429604,0.258095592260361,0.197731882333756,0.257571041584015,0.261798977851868,0.237247720360756,0.829318046569824,0.18221940100193,0.39412248134613,0.22929659485817,0.752553224563599,0.229259371757507,0.541489005088806,0.227637529373169,0.53165328502655,0.200106248259544,0.419336348772049,0.232268616557121,0.656522572040558,0.444535166025162,0.645207166671753,0.312380164861679
32,0.229328915476799,0.237058535218239,0.187437042593956,0.246732160449028,0.202206656336784,0.236604809761047,0.19742614030838,0.312473118305206,0.209922298789024,0.316918790340424,0.200745061039925,0.249021545052528,0.164287999272347,0.258286267518997,0.191584259271622,0.261196672916412,0.244921281933784,0.239499539136887,0.80157744884491,0.180899322032928,0.386339217424393,0.227890357375145,0.707450926303864,0.22709921002388,0.522529006004334,0.2326570302248,0.511620998382568,0.189244821667671,0.40142485499382,0.293190449476242,0.617470324039459,0.427210569381714,0.610516905784607,0.379666805267334
33,0.219165176153183,0.233564019203186,0.183596581220627,0.249797031283379,0.189986407756805,0.237540945410728,0.190036490559578,0.310911893844604,0.206503331661224,0.31664502620697,0.191427662968636,0.244381263852119,0.157215297222137,0.259576231241226,0.186921373009682,0.257039546966553,0.235591694712639,0.242446914315224,0.765106201171875,0.180364295840263,0.381939083337784,0.237725496292114,0.67309707403183,0.227779448032379,0.506634116172791,0.215470686554909,0.505476534366608,0.230339482426643,0.388695180416107,0.256200730800629,0.585530698299408,0.334217101335526,0.577117145061493,0.299550533294678
34,0.213096663355827,0.23282840847969,0.179020971059799,0.256551861763,0.192106977105141,0.23731242120266,0.190535485744476,0.312388867139816,0.199315458536148,0.3206527531147,0.185183927416801,0.248615354299545,0.151477217674255,0.273968726396561,0.183304533362389,0.265295922756195,0.229255467653275,0.236851274967194,0.74617326259613,0.184269160032272,0.374407768249512,0.23157162964344,0.647576689720154,0.232716977596283,0.48586767911911,0.229571104049683,0.480788916349411,0.218433976173401,0.370447963476181,0.254740357398987,0.569305896759033,0.405095458030701,0.558358192443848,0.305729150772095
35,0.203553929924965,0.232750132679939,0.170533984899521,0.254564255475998,0.183278635144234,0.235728800296783,0.18278793990612,0.313656002283096,0.196805030107498,0.314509987831116,0.182816490530968,0.244025602936745,0.145294845104218,0.264457851648331,0.176187232136726,0.266464084386826,0.220522567629814,0.238891512155533,0.724472641944885,0.183601140975952,0.532901704311371,0.231876939535141,0.63110339641571,0.223558723926544,0.469058960676193,0.226310089230537,0.469618946313858,0.189657315611839,0.362638145685196,0.24225315451622,0.538487195968628,0.364380568265915,0.539140224456787,0.338667929172516
36,0.19616524875164,0.231275945901871,0.165111497044563,0.250430345535278,0.175603643059731,0.237896740436554,0.174118965864182,0.308803021907806,0.206162139773369,0.314152449369431,0.173890173435211,0.252155840396881,0.14343024790287,0.298180550336838,0.167334735393524,0.267100989818573,0.212455421686172,0.239671975374222,0.713749945163727,0.185674980282784,0.364084899425507,0.235752895474434,0.609419465065002,0.22461824119091,0.454208076000214,0.222491934895515,0.4578737616539,0.214323565363884,0.357215970754623,0.285284698009491,0.529181361198425,0.416905105113983,0.52351301908493,0.330727279186249
37,0.185622051358223,0.235488086938858,0.16113743185997,0.258392572402954,0.175124362111092,0.243902191519737,0.172412440180779,0.316107928752899,0.235720053315163,0.324293404817581,0.171724766492844,0.246383368968964,0.133573964238167,0.278971582651138,0.165386781096458,0.260439544916153,0.200422927737236,0.243492737412453,0.696414351463318,0.181187987327576,0.353862315416336,0.237325415015221,0.57152932882309,0.219438463449478,0.432712525129318,0.221763372421265,0.451562434434891,0.195581957697868,0.432710558176041,0.18896096944809,0.496563971042633,0.373016476631165,0.496358633041382,0.332251369953156
38,0.18375900387764,0.234172314405441,0.155589506030083,0.263116747140884,0.170762822031975,0.25240296125412,0.16677588224411,0.313712954521179,0.222247526049614,0.306588768959045,0.166220605373383,0.254688233137131,0.134745135903358,0.278521120548248,0.16373011469841,0.258888334035873,0.203535288572311,0.249605223536491,0.677043974399567,0.184416636824608,0.337378919124603,0.241402149200439,0.558344006538391,0.223265692591667,0.421545505523682,0.215010032057762,0.437774837017059,0.141422837972641,0.368850708007812,0.173190772533417,0.497241109609604,0.368459433317184,0.479909151792526,0.298758774995804
39,0.177444666624069,0.242816060781479,0.150540590286255,0.254564523696899,0.168074876070023,0.242297127842903,0.16396352648735,0.318690150976181,0.212898477911949,0.302178114652634,0.161496177315712,0.252005308866501,0.134620293974876,0.331333875656128,0.15676449239254,0.262578219175339,0.189551576972008,0.245776355266571,0.66697484254837,0.196625620126724,0.340496093034744,0.247966229915619,0.544025599956512,0.224281072616577,0.404964625835419,0.219794064760208,0.382910817861557,0.14277395606041,0.346365332603455,0.175105273723602,0.479499936103821,0.382219344377518,0.467537641525269,0.368058890104294
40,0.172012731432915,0.240226626396179,0.151303663849831,0.264444082975388,0.164241388440132,0.248816668987274,0.162352800369263,0.325094908475876,0.208152040839195,0.310307264328003,0.15402527153492,0.252344250679016,0.132323905825615,0.273342847824097,0.158211588859558,0.266989916563034,0.18382465839386,0.244617909193039,0.647814154624939,0.199475467205048,0.332199841737747,0.237711980938911,0.522999346256256,0.218357414007187,0.398649424314499,0.214457631111145,0.365159183740616,0.137875512242317,0.320998162031174,0.183862596750259,0.45530703663826,0.37813264131546,0.452704429626465,0.316226810216904
