,spatio-temporal None PL train,spatio-temporal None PL val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,"spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val"
4,0.506769955158234,0.605870425701141,0.677032828330994,0.495424151420593,0.7712641954422,0.509072244167328,0.896315574645996,0.470599383115768,0.9538933634758,0.497826844453812,1.03195667266846,0.44924333691597,1.20328760147095,0.422424763441086,1.25487446784973,0.477445662021637,1.40731823444366,0.441154032945633,1.14602911472321,0.460124522447586,1.05714988708496,0.464374929666519,1.29704284667969,0.424002528190613,1.39486956596375,0.447150886058807,1.83570599555969,0.787339150905609,2.51668667793274,0.609630823135376,2.80391645431519,0.886954188346863,3.56948709487915,0.776697635650635
5,0.536300480365753,0.489690542221069,0.649295568466187,0.44318813085556,0.681543052196503,0.587899565696716,0.884297311306,0.482676327228546,0.851167440414429,0.501197695732117,0.949241280555725,0.456231594085693,1.28216028213501,0.43795844912529,1.24428725242615,0.506078600883484,1.42476642131805,0.443086624145508,0.95282119512558,0.6415074467659,1.06962931156158,0.490072965621948,1.27136611938477,0.421961516141892,1.3384964466095,0.458549857139587,1.70592427253723,0.64860600233078,2.31384325027466,1.06541383266449,2.63719701766968,0.730257868766785,3.30158948898315,0.748924076557159
6,0.504560589790344,0.457962512969971,0.611596941947937,0.47523707151413,0.724223852157593,0.494728624820709,0.862936139106751,0.472399741411209,0.759621977806091,0.480501502752304,0.938918769359589,0.465399891138077,1.12124872207642,0.441121518611908,1.08391213417053,0.454456984996796,1.38072025775909,0.462866991758347,1.02380442619324,0.451791852712631,1.02721655368805,0.432126939296722,1.16890323162079,0.427175164222717,1.33696329593658,0.421564280986786,1.67692685127258,0.653428614139557,2.283367395401,0.680591225624085,2.50689506530762,1.12339961528778,3.02374339103699,0.742309808731079
7,0.488167673349381,0.509811460971832,0.577116012573242,0.464998155832291,0.689067602157593,0.489226043224335,0.788309097290039,0.473008006811142,0.831397950649262,0.479811728000641,0.909208297729492,0.447251319885254,1.10110688209534,0.5635746717453,1.17812478542328,0.419471561908722,1.32850432395935,0.437932699918747,0.978493869304657,0.455689489841461,0.986702799797058,0.459375143051147,1.12005150318146,0.808331549167633,1.35192239284515,0.419740885496139,1.59303617477417,0.593504309654236,2.08264827728271,0.618182241916657,2.42220616340637,0.767055928707123,2.95349717140198,0.786283910274506
8,0.429662674665451,0.581544935703278,0.549951374530792,0.481937825679779,0.643495440483093,0.481685429811478,0.818331301212311,0.477554559707642,0.813482701778412,0.484727561473846,0.90364933013916,0.477031230926514,1.09631323814392,0.488539755344391,1.11760950088501,0.442905426025391,1.29248905181885,0.416236340999603,0.952952265739441,0.533649861812592,0.981404602527618,0.449652820825577,1.12294280529022,0.403376281261444,1.19246852397919,0.448788702487946,1.49864494800568,0.57232677936554,1.97137403488159,0.612449467182159,2.33677458763123,0.780524671077728,2.78400897979736,0.671840965747833
9,0.455461531877518,0.49716192483902,0.567466378211975,0.444315880537033,0.61976557970047,0.503791570663452,0.767930686473846,0.505488693714142,0.715061247348785,0.489854782819748,0.88787579536438,0.444821298122406,1.05518531799316,0.430874139070511,1.10853326320648,0.44626784324646,1.24338889122009,0.444109469652176,0.798918724060059,0.428405523300171,0.966552555561066,0.43548721075058,1.11988723278046,0.402736753225327,1.30820727348328,0.419541269540787,1.43374872207642,0.626980185508728,1.89326870441437,0.771304845809937,2.1716570854187,0.818654477596283,2.64890313148499,0.84575480222702
10,0.45231020450592,0.508997142314911,0.535574316978455,0.478199303150177,0.607078611850739,0.497819513082504,0.769500076770783,0.465716391801834,0.790731251239777,0.488893032073975,0.793677449226379,0.448033809661865,1.0158451795578,0.431703716516495,1.08639109134674,0.427318274974823,1.2008535861969,0.439388424158096,0.86695259809494,0.467483937740326,0.924771428108215,0.445578873157501,1.02622067928314,0.410160183906555,1.1938169002533,0.442526996135712,1.3774254322052,0.539601743221283,1.82939386367798,0.742293357849121,2.12632393836975,0.778346300125122,2.50473952293396,0.729733467102051
11,0.404223382472992,0.484214037656784,0.554793298244476,0.462716907262802,0.569612443447113,0.519253969192505,0.67740797996521,0.49194473028183,0.697417736053467,0.469076305627823,0.77829772233963,0.445159614086151,0.963280558586121,0.466031104326248,0.997618675231934,0.458239167928696,1.19220852851868,0.455240815877914,0.812539458274841,0.429195255041122,0.905906856060028,0.456620007753372,0.978843152523041,0.397634297609329,1.14607560634613,0.406652271747589,1.32560729980469,0.721905112266541,1.76875305175781,0.784614264965057,1.38059949874878,0.510661244392395,2.50047850608826,0.806106984615326
12,0.386172026395798,0.555942535400391,0.540944635868073,0.44455298781395,0.552713215351105,0.631218314170837,0.692068517208099,0.460752904415131,0.688993275165558,0.473490029573441,0.732221841812134,0.451210498809814,0.992977499961853,0.428683161735535,1.06702077388763,0.420230984687805,1.19819128513336,0.430369734764099,0.842898309230804,0.434204280376434,0.905513823032379,0.425361633300781,0.943821132183075,0.594373941421509,1.06161308288574,0.401516824960709,1.26917922496796,0.62989741563797,1.74472451210022,0.82390022277832,1.23198485374451,0.448571234941483,2.37990283966064,0.77476954460144
13,0.406704246997833,0.489619970321655,0.505767166614533,0.458212167024612,0.525676906108856,0.482990115880966,0.670024693012237,0.495955586433411,0.760974407196045,0.474146038293839,0.763479828834534,0.48028427362442,0.91155219078064,0.418476402759552,0.96218866109848,0.42649632692337,1.09422969818115,0.470430701971054,0.82843554019928,0.465839177370071,0.868669092655182,0.439918905496597,0.95713347196579,0.403124094009399,1.03610813617706,0.416997492313385,1.21863687038422,0.643954336643219,1.60599493980408,0.800891518592835,1.11044383049011,0.50570672750473,0.939205348491669,0.45503693819046
14,0.385260164737701,0.459214091300964,0.528907537460327,0.490273833274841,0.524337410926819,0.507413685321808,0.674410223960876,0.475521773099899,0.62682980298996,0.480645507574081,0.732606172561646,0.480149060487747,0.872217178344727,0.422015994787216,0.972702383995056,0.434697985649109,1.06038415431976,0.431639581918716,0.750142872333527,0.438604235649109,0.869362831115723,0.450222432613373,0.876879096031189,0.456118643283844,0.938973307609558,0.452497899532318,1.21806490421295,0.548113942146301,1.57028412818909,0.549576461315155,1.01482236385345,0.451692134141922,0.816278755664825,0.538177788257599
15,0.363797187805176,0.453365743160248,0.497580498456955,0.450872123241425,0.485711127519608,0.618898630142212,0.708405494689941,0.483784317970276,0.601106584072113,0.489830046892166,0.718771576881409,0.450130462646484,0.881886303424835,0.422830790281296,0.945548355579376,0.444398790597916,1.01886093616486,0.409470081329346,0.772324144840241,0.455664932727814,0.802961349487305,0.494883060455322,0.894206404685974,0.465277403593063,0.97707337141037,0.424961596727371,1.1800731420517,0.631597101688385,1.55618906021118,0.657443940639496,0.979706585407257,0.499940663576126,0.756395876407623,0.553154051303864
16,0.336332947015762,0.490769296884537,0.396393954753876,0.469069570302963,0.504421770572662,0.485221892595291,0.701891481876373,0.46849200129509,0.590367317199707,0.478701412677765,0.698212444782257,0.508912146091461,0.783216416835785,0.431266188621521,0.848539590835571,0.431591242551804,0.987322509288788,0.443947792053223,0.73624974489212,0.439947903156281,0.813612282276154,0.434780955314636,0.817047894001007,0.395363926887512,0.952939808368683,0.417021930217743,1.11312198638916,0.951655805110931,1.48239231109619,0.752787351608276,0.925479292869568,0.582992672920227,0.722925186157227,0.465698271989822
17,0.323151856660843,0.470207303762436,0.359772384166718,0.471004366874695,0.45698618888855,0.478307217359543,0.578995823860168,0.570048391819,0.594467103481293,0.487322688102722,0.705269813537598,0.436104565858841,0.805310070514679,0.434467345476151,0.84555059671402,0.446024775505066,0.9699627161026,0.439912796020508,0.698634922504425,0.46441650390625,0.776798605918884,0.437026500701904,0.786692619323731,0.418162494897842,0.898544073104858,0.435733944177628,1.21019375324249,0.694220006465912,1.4412225484848,0.728398501873016,0.86870288848877,0.562062740325928,0.691316485404968,0.491353154182434
18,0.300796627998352,0.547723948955536,0.340647518634796,0.479750365018845,0.463998019695282,0.47193118929863,0.610044658184052,0.476226210594177,0.554470121860504,0.4944808781147,0.655847251415253,0.627973258495331,0.81896710395813,0.42836993932724,0.80094975233078,0.399760216474533,0.99270635843277,0.439200103282928,0.660365164279938,0.488037168979645,0.788796365261078,0.431879669427872,0.686084628105164,0.435564875602722,0.925946593284607,0.422962695360184,1.10999369621277,0.604079246520996,1.42141222953796,0.694316804409027,0.87572169303894,0.569398045539856,0.659943997859955,0.35511040687561
19,0.322402805089951,0.527072131633758,0.31804159283638,0.541576683521271,0.427859276533127,0.475672006607056,0.557992100715637,0.488017618656158,0.568129479885101,0.489452600479126,0.699248969554901,0.457540452480316,0.715321004390717,0.425821959972382,0.70568984746933,0.39337283372879,0.9080451130867,0.426696002483368,0.681434631347656,0.463598072528839,0.743288993835449,0.422211110591888,0.733064711093903,0.462216675281525,0.912026762962341,0.405389577150345,1.02330493927002,0.61177784204483,1.33093452453613,0.723437130451202,0.815277993679047,0.536817014217377,0.639204859733581,0.349421471357346
20,0.258403778076172,0.478902578353882,0.328056216239929,0.535361111164093,0.417024374008179,0.490842431783676,0.556668877601624,0.489810198545456,0.512950718402862,0.480667233467102,0.677287697792053,0.46113383769989,0.768685519695282,0.420236051082611,0.703751564025879,0.408467471599579,0.838509142398834,0.540140330791473,1.44619786739349,0.346620619297028,0.745541512966156,0.500702023506165,0.664982318878174,0.390062898397446,0.845447659492493,0.544861614704132,1.06678533554077,0.711677074432373,1.30302369594574,0.665256142616272,0.803015530109406,0.528758823871612,0.623181939125061,0.419704228639603
21,0.294505476951599,0.509305238723755,0.28631928563118,0.442622274160385,0.408472150564194,0.463233292102814,0.570283949375153,0.48662456870079,0.556608200073242,0.503196835517883,0.639914870262146,0.478786587715149,0.743894040584564,0.42411145567894,0.688994288444519,0.384776800870895,0.822198629379272,0.437129944562912,1.28524363040924,0.336429685354233,0.752818167209625,0.452001601457596,0.639053404331207,0.43266698718071,0.826064467430115,0.420673787593842,1.16984212398529,0.541997969150543,1.26793825626373,0.632932364940643,0.754173576831818,0.376643061637878,0.59559041261673,0.380124002695084
22,0.26493039727211,0.506891548633575,0.294320583343506,0.451806217432022,0.391968727111816,0.472424924373627,0.539961040019989,0.492828965187073,0.752537429332733,0.448956370353699,0.652294933795929,0.461964815855026,0.640523254871368,0.435628533363342,0.598539292812347,0.375973790884018,0.796656668186188,0.433735817670822,1.19679951667786,0.345216631889343,0.677893102169037,0.436722934246063,0.651569962501526,0.402921706438065,0.825333297252655,0.624271333217621,1.07321095466614,0.517779409885407,1.25987899303436,0.767396807670593,0.734036207199097,0.420794129371643,0.576894164085388,0.471556663513184
23,0.241213530302048,0.497857540845871,0.266675710678101,0.475076615810394,0.391418635845184,0.618289709091187,0.697115898132324,0.44478651881218,0.64789080619812,0.442118495702744,0.603583991527557,0.54906040430069,0.721285879611969,0.436358481645584,0.607207179069519,0.378096699714661,0.841467201709747,0.428578853607178,1.15446126461029,0.339182555675507,0.685214340686798,0.426420778036118,0.597681105136871,0.396956562995911,3.01156497001648,0.245989799499512,0.995661973953247,0.417936116456986,1.18391501903534,0.732358694076538,0.728003859519959,0.462998509407043,0.560009300708771,0.440232843160629
24,0.240958452224731,0.546060621738434,0.25697922706604,0.444621413946152,0.375160962343216,0.468463450670242,0.642782926559448,0.4314846098423,0.600499987602234,0.436598777770996,0.63580995798111,0.461709499359131,0.706319928169251,0.464714139699936,0.552416682243347,0.422154933214188,0.727453112602234,0.421699345111847,1.06632328033447,0.336231529712677,0.695188224315643,0.432440131902695,0.58106404542923,0.432273805141449,2.60576820373535,0.235927224159241,0.928221046924591,0.530152380466461,1.15070116519928,0.667028367519379,0.69221818447113,0.429066956043243,0.553783416748047,0.507672071456909
25,0.23029537498951,0.582439184188843,0.235545098781586,0.476305216550827,0.33868607878685,0.632213354110718,0.539451539516449,0.444693177938461,0.53440535068512,0.481625080108643,0.544432997703552,0.451852262020111,0.71495246887207,0.415255188941956,0.510981857776642,0.409368097782135,0.695332527160645,0.433511108160019,1.04198110103607,0.34741148352623,0.680680215358734,0.457974165678024,0.578866541385651,0.397972404956818,2.44121766090393,0.235605910420418,0.898038744926453,0.502920925617218,1.44663333892822,0.50224894285202,0.695384383201599,0.478067308664322,0.521942138671875,0.439575463533402
26,0.568900108337402,0.423771679401398,0.232537597417831,0.483368873596191,0.339646965265274,0.501578330993652,0.575235903263092,0.589289247989655,0.522430121898651,0.442286193370819,0.601185739040375,0.458950966596603,0.642599582672119,0.388945192098618,0.57411539554596,0.385488748550415,0.784257113933563,0.485115110874176,0.993288695812225,0.345851451158524,0.605843305587769,0.426777601242065,0.600287437438965,0.417704999446869,2.38759207725525,0.231143355369568,0.831007599830627,0.554942905902862,1.3354709148407,0.626296103000641,0.640604019165039,0.489863812923431,0.518015742301941,0.403115659952164
27,0.473628729581833,0.444131553173065,0.226925268769264,0.4909628033638,0.358697444200516,0.462874621152878,0.525779485702515,0.443633198738098,0.503278970718384,0.467362493276596,0.558876991271973,0.474229872226715,0.539547145366669,0.396380335092545,0.469296544790268,0.408221870660782,0.724171459674835,0.370792657136917,0.925478100776672,0.34464755654335,0.646626174449921,0.444083869457245,0.542270004749298,0.462003976106644,2.13195943832397,0.230079978704452,0.836497247219086,0.625093877315521,1.18384993076324,0.506468713283539,0.630980551242828,0.473373591899872,0.500037372112274,0.481211006641388
28,0.371565610170364,0.451859325170517,0.212097719311714,0.485883057117462,0.353098034858704,0.508403062820435,0.472919225692749,0.442676484584808,0.461839437484741,0.440567851066589,0.779525578022003,0.398157089948654,0.511802852153778,0.368161857128143,0.488546431064606,0.384001880884171,0.642546236515045,0.382416725158691,0.933802485466003,0.321862667798996,0.596276640892029,0.490961134433746,0.542983114719391,0.398287326097488,2.06573629379272,0.221773788332939,0.793717265129089,0.600621700286865,1.10623443126678,0.691337645053864,0.590795338153839,0.524969041347504,0.487576693296433,0.481318086385727
29,0.393000602722168,0.472546964883804,0.210019573569298,0.600473821163178,0.31914296746254,0.541610240936279,0.502431631088257,0.442628145217896,0.483551740646362,0.438473016023636,0.662385821342468,0.418136656284332,0.467697620391846,0.375722736120224,0.464943617582321,0.381901919841766,0.598527848720551,0.412148654460907,0.899648606777191,0.327935367822647,0.54710179567337,0.469252407550812,0.515375137329102,0.490851908922195,2.05722498893738,0.217478469014168,0.79325783252716,0.49842181801796,1.03256928920746,0.639161229133606,0.585004210472107,0.571117281913757,0.472031861543655,0.405706197023392
30,0.323932319879532,0.447006493806839,0.206316277384758,0.480723768472672,0.714299559593201,0.432055205106735,0.45692053437233,0.455248028039932,0.454869776964188,0.469083100557327,0.596264004707336,0.397281855344772,0.450825303792954,0.393235564231873,0.486487746238709,0.385012447834015,0.512371718883514,0.402325063943863,0.834385931491852,0.334450364112854,2.21503329277039,0.30250084400177,2.55219435691833,0.242085754871368,1.951052069664,0.239746898412704,0.774066865444183,0.603219985961914,0.936865925788879,0.547645568847656,0.567198514938355,0.535055577754974,0.491140127182007,0.303528636693955
31,0.333819061517715,0.438832759857178,0.210510671138763,0.509392619132996,0.536434948444366,0.431985408067703,0.430326253175736,0.496212840080261,0.421130001544952,0.455281406641007,0.515341103076935,0.405411094427109,0.420418381690979,0.40263232588768,0.422299891710281,0.377713173627853,0.482193320989609,0.351193368434906,0.808854460716248,0.330308318138123,1.80981719493866,0.275766551494598,2.16866421699524,0.245042994618416,1.82095563411713,0.221286475658417,0.738515138626099,0.507021427154541,0.917268574237824,0.587100625038147,0.561198532581329,0.420877128839493,0.429540812969208,0.275082588195801
32,0.292190879583359,0.432470619678497,0.523999989032745,0.42150342464447,0.514362454414368,0.43130224943161,0.403969705104828,0.453418016433716,0.390193790197372,0.458416402339935,0.576734840869904,0.405967891216278,0.417114794254303,0.380222767591476,0.426785051822662,0.425887227058411,0.467075765132904,0.435148030519486,0.784824728965759,0.343828648328781,1.7299941778183,0.273131996393204,2.03790521621704,0.236566707491875,1.79433178901672,0.222562596201897,0.691428482532501,0.524811208248138,0.867720782756805,0.6915123462677,0.758877515792847,0.33717280626297,0.391647219657898,0.253777295351028
33,0.298249572515488,0.473316609859467,0.434385389089584,0.391939967870712,0.46491539478302,0.419411212205887,0.396016597747803,0.531413972377777,0.393749833106995,0.487023144960403,0.484281212091446,0.409219712018967,0.439260840415955,0.3923299908638,0.943147361278534,0.324943244457245,0.512808799743652,0.361248433589935,0.738626837730408,0.338895350694656,1.59829998016357,0.272212713956833,1.88174831867218,0.237727850675583,1.69027578830719,0.229851827025413,0.688546597957611,0.508395671844482,0.826621353626251,0.577792048454285,0.651639640331268,0.325860917568207,0.370147526264191,0.230915784835815
34,0.279999226331711,0.432308167219162,0.423128306865692,0.403526663780212,0.456303626298904,0.422277450561523,0.428997308015823,0.469531565904617,0.401836514472961,0.459714621305466,0.478393167257309,0.398649901151657,0.364870011806488,0.393198788166046,0.723506450653076,0.341755837202072,0.445338726043701,0.400006681680679,0.750717401504517,0.324235528707504,1.55319023132324,0.264187425374985,1.77430427074432,0.238487854599953,1.64793217182159,0.217168271541595,0.958975911140442,0.413450717926025,0.75624006986618,0.635752975940704,0.568730771541595,0.396101653575897,0.343877613544464,0.210951000452042
35,0.255893617868423,0.440271735191345,0.451020896434784,0.423928827047348,0.404713124036789,0.454564034938812,0.469366937875748,0.42581969499588,0.352202951908112,0.425634890794754,0.430702120065689,0.41716194152832,0.385620296001434,0.405148088932037,0.697223901748657,0.351411998271942,0.395247310400009,0.372521936893463,0.700963377952576,0.335446029901505,1.47937893867493,0.266191095113754,1.72030305862427,0.238841488957405,1.46335959434509,0.227366834878921,0.949736177921295,0.437200903892517,0.787099540233612,0.678968548774719,0.557991504669189,0.349438399076462,0.330441623926163,0.247490733861923
36,0.248137429356575,0.438594698905945,0.382830739021301,0.40591636300087,0.403705894947052,0.4327771961689,0.343180954456329,0.470910102128983,0.314550459384918,0.417096972465515,0.429225087165832,0.403089195489883,0.3379787504673,0.380522638559341,0.656221449375153,0.340086162090302,0.38010185956955,0.356115907430649,0.69012850522995,0.327534258365631,1.3512099981308,0.270424544811249,1.68642854690552,0.234624281525612,1.45829260349274,0.229216367006302,0.876049637794495,0.434891879558563,0.917063295841217,0.362870365381241,0.530761241912842,0.341117173433304,0.319863587617874,0.254389375448227
37,0.552144050598145,0.409126311540604,0.339555501937866,0.41434982419014,0.389253586530685,0.423915088176727,0.378751784563065,0.454916596412659,0.294595420360565,0.430167019367218,0.377740263938904,0.405624866485596,0.306913822889328,0.393815755844116,0.607364416122437,0.325798839330673,0.375857651233673,0.38440078496933,0.680634379386902,0.343468487262726,1.33742380142212,0.276211380958557,1.52267038822174,0.237064868211746,1.42362761497498,0.226775825023651,0.846253275871277,0.450022459030151,0.733845233917236,0.412502288818359,0.48144006729126,0.405524015426636,0.304827123880386,0.289889186620712
38,0.47333836555481,0.434331983327866,0.334125220775604,0.422277688980103,0.336032062768936,0.477076768875122,0.327984720468521,0.421052366495132,0.276141315698624,0.450796604156494,0.354121834039688,0.414424031972885,0.322511970996857,0.407538682222366,0.582969844341278,0.332525819540024,0.353946834802628,0.358927071094513,0.666300237178803,0.328555434942245,1.35735702514648,0.272791236639023,1.46703290939331,0.235651880502701,1.37704110145569,0.217347517609596,0.730400145053864,0.384647995233536,0.671270668506622,0.4081149995327,0.460458248853684,0.379473716020584,0.29472216963768,0.254213571548462
39,0.459113508462906,0.395262777805328,0.311868637800217,0.402904003858566,0.361382901668549,0.430346608161926,0.320528626441956,0.424199640750885,0.250883132219315,0.429112702608108,0.390767604112625,0.399320274591446,0.873371362686157,0.344802558422089,0.50998067855835,0.344243377447128,0.348240882158279,0.375494539737701,1.25326120853424,0.282873153686523,1.27924644947052,0.281193554401398,1.40047836303711,0.241007700562477,1.2692346572876,0.21897654235363,0.68486475944519,0.53400993347168,0.668252408504486,0.343274503946304,0.448655873537064,0.365013211965561,0.285351037979126,0.251908361911774
40,0.392305284738541,0.389009326696396,0.282907068729401,0.426195740699768,0.317424446344376,0.429536819458008,0.283575534820557,0.414646178483963,0.253334671258926,0.42923104763031,0.319163173437119,0.405405938625336,0.611841797828674,0.351272076368332,0.480740308761597,0.343465179204941,0.330979853868484,0.41764310002327,1.08773696422577,0.294550269842148,1.18908846378326,0.27397683262825,1.3165454864502,0.245745554566383,1.2630969285965,0.234170690178871,0.752810776233673,0.44309675693512,0.596285283565521,0.361314922571182,0.3915835916996,0.371636539697647,0.278737217187882,0.286806702613831
