,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
92,0.7862331,0.65575147,0.60488087,0.7883492,0.51424265,0.73333687,0.5672363,0.7961341,0.6748974,0.668962,0.62851864,0.62625194,1.2587532,0.562926,1.3071489,0.68087715,0.9472488,0.42573205,0.65199983,0.5250253,0.58889997,0.5259448,1.2786354,0.4211842,1.1054565,0.49481612,1.5024009,0.49019343,1.638632,0.52074844,1.1265122,0.50944036
93,0.6997692,0.7521997,1.5362718,0.62309533,0.50787556,0.7327198,0.58867127,0.77420735,0.6206276,0.6509567,0.6104545,0.60129964,1.0913702,0.53722066,1.1817936,0.66983634,0.88908565,0.44943044,0.62945783,0.5476199,0.6029122,0.54187924,1.0891458,0.47289658,1.0176591,0.49349195,1.2559769,0.4796942,1.325809,0.49434963,0.9774529,0.50756115
94,0.6651901,0.69534814,1.1915804,0.62719333,0.47043973,0.71879864,0.5327813,0.7772727,1.6759143,0.56835634,1.5968288,0.513345,1.0037487,0.52017105,1.0058126,0.6465772,0.8045194,0.43461126,0.59336126,0.54253834,0.58217156,0.5301692,1.0020078,0.45182025,0.9504926,0.4678646,1.0813993,0.4890526,1.1565429,0.50168777,0.90880114,0.5620735
95,0.6033233,0.6678557,0.99341726,0.63747895,0.47566548,0.7552623,0.51845384,0.7931724,1.3073653,0.54029614,1.2102476,0.49862608,0.86279243,0.52959436,0.9238883,0.6447405,0.7785292,0.44568732,1.6928575,0.422646,0.5565387,0.5473803,0.90649974,0.45813987,0.8893121,0.4914759,0.98100305,0.49967942,1.0076785,0.49747762,0.85080576,0.51197684
96,0.5844877,0.7324768,0.94127345,0.63103116,0.42656404,0.72216934,0.47385055,0.8152744,1.0637442,0.53151035,1.0930974,0.50207514,0.7895929,0.52292055,0.8373166,0.6406113,0.7348295,0.4332617,1.291367,0.42838025,0.53209734,0.5362112,0.8004826,0.4441439,0.85098255,0.515497,0.9498522,0.48425457,0.9354992,0.5015987,0.8178872,0.5051505
97,0.53627324,0.6994465,0.8500664,0.67599225,0.44837478,0.7772242,0.47127643,0.79908836,0.9370677,0.53158617,0.9641852,0.49617133,0.8233853,0.5399632,0.7465652,0.64016294,0.70252264,0.51994735,1.1479378,0.42463234,0.510742,0.5605582,0.77262014,0.4537276,0.8369283,0.50984377,0.882561,0.5772946,0.8716044,0.5092061,0.7496675,0.5849514
98,0.5589606,0.6880077,0.7227191,0.6551149,1.4020152,0.65359664,0.49359164,0.79600585,0.8345972,0.55587256,0.8704139,0.4952393,0.68973607,0.5370133,0.7220078,0.66171473,0.6798054,0.44159955,1.0621657,0.43431935,1.7300963,0.46991077,0.7672133,0.46341395,0.7855027,0.46875077,0.81647754,0.49035573,0.8172687,0.5660885,0.7218301,0.49528906
99,0.4975935,0.716474,0.69671196,0.7030671,1.0617646,0.6464971,0.4243037,0.7876131,0.83438265,0.54982066,0.8399549,0.49392185,0.68153477,0.52364516,0.66998386,0.67304194,0.6624372,0.4565005,0.9180161,0.43249312,1.3636345,0.4134569,0.7007289,0.44849172,0.7529909,0.5222306,0.7903934,0.514078,0.7759582,0.506065,0.6507733,0.52402943
100,1.177021,0.6247787,0.67284065,0.66917515,0.8784357,0.6239294,1.3178301,0.6850572,0.7693922,0.57614285,0.7650434,0.5047016,0.6313363,0.5426306,0.66453534,0.6548515,0.6248877,0.4443091,0.8917642,0.43010327,1.1647362,0.4167088,0.69958097,0.4728985,1.5906761,0.43687078,0.7326246,0.5351477,0.76107764,0.5220394,0.63257915,0.5827635
101,0.90600973,0.6208438,0.6425772,0.6815985,0.71083933,0.66362643,1.0096835,0.71785593,0.7258465,0.5853736,0.70839477,0.48973173,0.602409,0.52670985,0.6677203,0.6525928,0.6372806,0.44222513,0.8203836,0.43844917,1.0111806,0.42557636,0.67743504,0.4532617,1.2799717,0.37848213,0.678898,0.53495294,0.7347358,0.5414383,1.4815992,0.39105743
102,0.7271078,0.61298287,0.6221498,0.6666393,0.68553156,0.6436644,0.8392426,0.69459665,0.68351847,0.5514847,0.6878811,0.49668166,0.57683706,0.5416634,1.480238,0.56069547,0.59084076,0.44264212,0.76223344,0.43181846,0.9606237,0.40819517,0.62436354,0.4684435,1.1080931,0.37832522,1.6663688,0.40988457,0.6975848,0.5161837,1.1570078,0.4674738
103,0.7003089,0.61855316,0.5767246,0.70365214,0.65991277,0.64168453,0.7690568,0.69491196,0.67389196,0.5400853,0.6665544,0.49688667,0.56953454,0.53197306,1.1326885,0.559236,1.721634,0.34188363,0.7322509,0.43046921,0.91762674,0.45046204,1.778785,0.3618516,1.013128,0.41827556,1.327402,0.40550363,0.69299346,0.5693798,1.0144407,0.43091416
104,0.6073833,0.64798295,1.5039103,0.5568539,0.60806,0.6540894,0.71520674,0.6794996,0.6191824,0.5656529,0.6350134,0.4995471,0.54488236,0.53852373,0.9926322,0.5661044,1.2839584,0.3336175,0.6919709,0.44370723,0.86312616,0.4297343,1.2140704,0.34975702,0.9067223,0.3720583,1.1538675,0.38917887,1.5453951,0.40329936,0.85758275,0.42483777
105,0.5613574,0.61913365,1.1487305,0.5595747,0.57154226,0.6568166,0.6301716,0.68733704,0.6126539,0.57561606,0.59721464,0.51998526,1.5179354,0.46003866,0.8862823,0.5962554,1.176329,0.33005247,0.6858991,0.43745866,0.78289616,0.42323506,1.0462713,0.35747564,0.8459707,0.3991677,1.0659612,0.42114538,1.2087786,0.49038404,0.7907631,0.45886615
106,0.5326893,0.6560932,0.9495711,0.55657583,0.5344697,0.6698795,0.6044648,0.73271906,0.5884265,0.5389605,0.6091406,0.5110437,1.1774063,0.45873007,0.8470699,0.56835014,1.0071317,0.35403562,1.5687058,0.32429007,0.7679577,0.4423391,0.92501265,0.3640572,0.7996081,0.4019771,0.9593441,0.40190533,1.0505788,0.44423243,0.7535234,0.54125845
107,0.5150407,0.6419716,0.82490593,0.5546336,0.50928444,0.66437924,0.5449277,0.69845057,1.4899669,0.46576664,0.5639161,0.53307736,0.97254187,0.4428042,0.7433069,0.5679927,0.94102174,0.3444849,1.1816984,0.34002373,0.7202792,0.44887608,0.7980304,0.34848404,0.78831923,0.42411873,0.85507244,0.40293947,0.9677396,0.43189144,0.7179109,0.4296783
108,0.499083,0.66258883,0.77226806,0.5842555,0.50374925,0.6761132,0.54206747,0.7279353,1.1070949,0.47466636,0.56348604,0.5171924,0.88166237,0.47348168,0.7505316,0.55305904,0.83283395,0.34531635,1.0758449,0.32138044,0.68599856,0.4285011,0.7605443,0.376148,0.7066344,0.41937783,0.8252341,0.42159677,0.84234,0.43026328,0.6901127,0.46295226
109,0.48387736,0.6641228,0.6664911,0.5738827,0.48115504,0.69004756,0.5063973,0.7280054,0.940738,0.4547197,0.54247665,0.5408651,0.8202545,0.446268,0.6771413,0.5857448,0.8375969,0.35448176,0.93040425,0.3280366,0.65545857,0.4536315,0.7383207,0.36134735,0.69357663,0.41024062,0.7533632,0.41764277,0.8310812,0.4154394,0.63740325,0.48612413
110,0.43643373,0.6494455,0.64350873,0.5732899,0.48810768,0.6794578,0.48410803,0.800467,0.8560371,0.4534565,0.5325269,0.5220965,0.8269719,0.44760114,0.66078365,0.5977412,0.77327114,0.3428992,0.91752595,0.33159938,0.6465765,0.44492018,0.72105753,0.35710692,0.65567374,0.423198,0.7612352,0.43082687,0.75866234,0.4411235,0.692116,0.4484176
111,0.42993647,0.6847298,0.5737174,0.58067,1.5242069,0.5416029,0.46206722,0.73625374,0.75553286,0.45855123,0.49547082,0.51791835,0.72239083,0.44581646,0.59517616,0.5949871,0.6690614,0.36035624,0.8220269,0.365676,0.6047119,0.45563033,0.65551007,0.35806543,0.6271356,0.43463272,0.7054401,0.42532524,0.7372435,0.43026033,0.6114082,0.4528651
112,0.41411877,0.69602585,0.60070163,0.60552084,1.123085,0.5385684,0.46068752,0.77067804,0.7495559,0.45604283,1.5387179,0.45016524,0.70254135,0.46538597,0.6160111,0.57396513,0.6543653,0.33809713,0.7648416,0.32667875,0.59801173,0.4394919,0.6429831,0.39693207,0.6165126,0.4308237,0.6810239,0.41266766,0.724732,0.43675223,1.7421838,0.28189057
113,1.2238228,0.58088607,0.52824455,0.58631825,0.98371595,0.544468,0.42362988,0.7290242,0.6996702,0.46416718,1.159818,0.4357837,0.63235176,0.47576064,0.5635953,0.57581514,0.6269722,0.35071772,0.7108921,0.3453231,1.5887232,0.37686247,0.6472511,0.35111812,0.566725,0.44232863,0.6541639,0.44216928,0.682823,0.44424018,1.3965458,0.3149144
114,0.84907496,0.5716164,0.51879954,0.5962207,0.86042887,0.5490546,0.42750105,0.76405776,0.65836936,0.46906096,0.9715476,0.4333995,0.6478112,0.45498246,0.5702712,0.5855025,0.60170704,0.35047874,0.71036863,0.33506534,1.3186178,0.34564966,0.59581864,0.35455978,0.57852864,0.38973257,0.6332317,0.43590814,0.6708336,0.42761025,1.1877266,0.30697504
115,0.69368774,0.5630237,0.5070989,0.6023611,0.77641624,0.54396695,1.6068864,0.62627494,0.64174646,0.46588153,0.8974399,0.4348595,0.6324164,0.45459786,0.5022978,0.61844885,0.5858238,0.34727404,0.65784115,0.33988765,1.020253,0.3613693,0.5586724,0.3590915,1.5947847,0.39568707,1.6084388,0.2698162,1.4505446,0.37075794,1.0893495,0.30078197
116,0.6450826,0.5784764,0.49496135,0.6285131,0.73776686,0.55601555,1.1586701,0.61867803,0.5889414,0.4547076,0.790559,0.42726842,0.56913805,0.4633685,0.5135409,0.5882816,1.8932794,0.2065444,0.64330626,0.3448984,0.9239942,0.33822757,0.56900537,0.356185,1.2864115,0.30314848,1.2777715,0.31712458,1.1128904,0.35523984,0.9623878,0.32091206
117,0.58077127,0.5600007,0.46489227,0.6161867,0.67533004,0.5881407,0.9840697,0.61296904,0.6012258,0.45515594,0.7207209,0.4298955,0.5569703,0.48854965,0.5035822,0.6071208,1.401777,0.21217903,0.6089247,0.34729853,0.8124103,0.3439122,0.53102374,0.37225384,1.1302142,0.31983393,1.1153013,0.3270117,1.0095752,0.32189175,0.84718126,0.29351053
118,0.5279642,0.5758647,1.5196784,0.50219315,0.60839707,0.5816878,0.83907837,0.63504416,0.56905097,0.47596315,0.6780076,0.40989852,1.4898055,0.3578512,0.49670574,0.57292944,1.1954125,0.20733157,0.5991316,0.3477053,0.80781186,0.357615,1.721392,0.24308686,1.0076911,0.29131782,1.037319,0.2667421,0.91882175,0.32309365,0.78658164,0.2931282
119,0.5006192,0.5712248,1.1261116,0.48743796,0.60240555,0.572422,0.73215353,0.62886137,0.55085194,0.47731102,0.642648,0.4297427,1.1225548,0.35540995,1.553988,0.5281445,1.0506971,0.20730682,1.6654427,0.21512604,0.754066,0.3446982,1.3109751,0.2453428,0.89973956,0.3229937,0.9292532,0.2532638,0.8500254,0.34622186,0.7428134,0.33437485
120,0.51632357,0.5757853,0.9127331,0.48780674,0.551799,0.5629167,0.70406,0.6402895,0.5355856,0.4689414,0.617702,0.41059685,1.0162349,0.33019376,1.2028996,0.4621412,0.9826887,0.20696129,1.3015895,0.2067858,0.69175476,0.34168324,1.0493182,0.25521153,0.86741734,0.29978433,0.854197,0.30823347,0.7771097,0.32322007,0.7120397,0.34174216
121,0.4539012,0.57622546,0.7991344,0.48733038,0.54029894,0.6086749,0.6717859,0.6301024,1.6037704,0.36492148,0.56982374,0.4175132,0.8828191,0.34199768,0.99513876,0.5022122,0.8549735,0.20762663,1.1220708,0.21859083,0.6516698,0.3436701,0.9318072,0.23282476,0.79214925,0.29602924,0.77922237,0.30652192,0.7373797,0.38033685,0.6968689,0.2822189
122,0.460382,0.5872003,0.7145011,0.4923594,0.5347508,0.5770815,0.5942325,0.6444711,1.3184544,0.3502581,0.57378507,0.4578849,0.7883719,0.33002475,0.87320375,0.47897246,0.8005807,0.2147856,1.0344274,0.20358515,0.619319,0.3519488,0.88541514,0.24494871,0.75671023,0.3145617,0.7818219,0.2800893,0.7028166,0.3493462,0.6643411,0.30594173
123,0.42380607,0.5914814,0.64884084,0.50470674,1.2915059,0.46888718,0.5901084,0.6557227,1.1035205,0.364311,0.5435156,0.44855022,0.7456093,0.34620246,0.8435553,0.4885444,0.7478464,0.21262024,0.9497201,0.20940337,0.6160428,0.34747094,0.78941774,0.2380998,0.72284675,0.32128203,0.7488134,0.28284425,0.6458016,0.32785955,1.5560625,0.144678
124,0.41948438,0.58594334,0.6561469,0.5049782,0.9417568,0.47700462,0.53928727,0.6628211,0.9293841,0.35776767,0.50840837,0.4463628,0.7069618,0.37678996,0.73652387,0.47995377,0.72885823,0.21889813,0.8479711,0.21367694,0.57235485,0.36381835,0.7345124,0.25179082,0.6807762,0.34963635,0.6916499,0.32130688,0.6633649,0.3460156,1.2099304,0.19701457
125,0.39790377,0.59739447,0.57448703,0.51496786,0.8759501,0.47058216,0.54262966,0.6567428,0.8525839,0.341068,0.5055183,0.43882293,0.62587637,0.34126905,0.6916485,0.51860225,0.6750428,0.2127617,0.80357265,0.21844159,0.58574134,0.35820413,0.6886576,0.23958197,0.65357137,0.33635885,0.6882379,0.28639346,0.63810515,0.32376105,1.1059009,0.18841366
126,0.3911012,0.6332343,0.5418689,0.5055098,0.7172719,0.47524607,0.5006218,0.6569434,0.787794,0.36019468,0.47987008,0.44273758,0.6432574,0.35365555,0.6815622,0.507447,0.63677037,0.21476467,0.76496834,0.21223831,0.5288799,0.36976367,0.6889911,0.23819286,0.63914824,0.27899075,0.63253134,0.27537414,0.60687447,0.3373081,0.9597828,0.1466646
127,0.37353134,0.617089,0.5372058,0.5132288,0.6882414,0.49241647,0.48349336,0.6748341,0.7530697,0.3731511,0.46978897,0.43924552,0.5821413,0.36183777,0.6122886,0.49598193,1.5643879,0.079275936,0.72677946,0.20957002,1.754435,0.22426653,0.63147265,0.24232514,0.62006664,0.28061765,0.62592405,0.32043386,0.58946186,0.33208695,0.8869446,0.16605018
128,1.4447607,0.5091858,0.54799587,0.53844076,0.6253669,0.51001954,1.3233271,0.5460326,0.7460587,0.36787742,0.46811754,0.44066265,0.5846004,0.34922945,0.59284276,0.48982945,1.1737454,0.08103597,0.6804585,0.21947892,1.3117687,0.2924086,0.6236894,0.2405406,0.58713806,0.41723824,0.60374033,0.31115264,1.6256639,0.19515634,0.82412255,0.1852005
129,1.1010803,0.5164411,0.5137947,0.53946507,0.6398362,0.52610075,0.9405426,0.5595524,0.6632293,0.36234698,1.3443958,0.33463657,0.5364618,0.35538852,0.5788145,0.5131222,1.0182935,0.07835169,0.6689201,0.21007372,1.4026359,0.2048782,0.57833004,0.23795792,0.57566136,0.30937836,0.5913256,0.29777294,1.2706468,0.25266743,0.7539364,0.19216242
130,0.8911778,0.5071933,0.4585891,0.53375745,0.5307631,0.50808364,0.82760316,0.5536622,0.6420544,0.37352628,1.0310895,0.3296127,0.5459533,0.37276992,0.54044527,0.52249485,0.9017848,0.07803986,0.63258827,0.21144696,0.96938056,0.20828377,0.57699543,0.24773024,0.5565593,0.32290632,1.4746026,0.11704266,1.1571485,0.26015055,0.67541057,0.18898022
131,0.779547,0.5371999,0.5096084,0.5398034,0.5130985,0.5017475,0.6903194,0.5596804,0.61612916,0.36730832,0.87684834,0.33682385,0.510837,0.36078164,1.5926558,0.39337102,0.8348568,0.07693029,0.6226508,0.21393572,0.8759474,0.21034889,0.54151475,0.24404274,0.5619412,0.30930585,1.1032513,0.1599724,1.0167857,0.16690478,0.6535402,0.18237522
132,0.7095871,0.5003768,1.3994431,0.40562955,0.5416702,0.54229236,0.635983,0.55445075,0.58240473,0.3583835,0.7773709,0.33384424,0.4802946,0.367608,1.1831787,0.37662464,0.79188466,0.07727562,0.63320404,0.21770121,0.83420897,0.22922292,1.8107824,0.07884878,0.54218084,0.3585349,0.9764799,0.1897493,0.970422,0.2230296,0.64695466,0.17899048
133,0.65539885,0.50562644,1.0558455,0.40690118,0.49418756,0.50703585,0.54060185,0.5703131,0.54212636,0.3799245,0.72885656,0.33109146,1.6504722,0.22306657,1.0027337,0.36892307,0.7405628,0.08433151,1.5306876,0.0867932,0.74363816,0.21333706,1.3796479,0.07534644,0.5167356,0.32651642,0.8846999,0.17086868,0.8381112,0.21870269,0.57162374,0.1750661
134,0.6063546,0.5228136,0.8913629,0.3886516,,,0.5483758,0.5681747,0.533547,0.36834535,0.6759924,0.33771962,1.2479125,0.22466268,0.8820555,0.38079932,0.7109004,0.078375086,1.1781693,0.08313535,0.6930061,0.20942223,1.162036,0.07707942,0.5193633,0.33282095,0.7431637,0.1317269,0.83549994,0.25130215,,
135,0.54282403,0.5131257,0.77908987,0.3910276,,,0.50378305,0.5676879,0.5062599,0.37158766,0.62450755,0.3337303,1.164183,0.21633458,0.819905,0.37704363,0.64334035,0.077722445,1.0288155,0.081167236,0.691514,0.21653016,1.0528225,0.07670509,0.5018112,0.30088222,0.6646639,0.17372045,0.7643394,0.21524924,,
136,0.5392445,0.5352492,0.6679576,0.4042822,,,0.46691138,0.5770692,1.5060014,0.25683826,0.5953783,0.34769398,0.96606815,0.22117741,0.7417889,0.3913624,0.63890517,0.07743142,0.9188241,0.0819486,0.67171735,0.21457301,0.9591816,0.07654043,0.46827608,0.3497755,0.67982346,0.14059329,0.7682623,0.21029097,,
137,0.50380695,0.5381797,0.68313944,0.4017324,,,0.47445405,0.5799158,1.2495348,0.25144985,0.58114016,0.3439674,0.9015841,0.21397133,0.72998005,0.40315363,0.61865085,0.078531355,0.8424204,0.08465955,0.6107422,0.21689953,0.8546419,0.07848787,1.6094787,0.13215667,0.62688416,0.14221908,0.7151395,0.2238212,,
138,0.49201554,0.52378595,0.611991,0.4018376,,,0.43192378,0.5762446,1.0629747,0.24363181,0.5493992,0.35112533,0.86518955,0.21406582,0.6438603,0.39189854,0.56325066,0.07769127,0.77213454,0.08366158,0.60883003,0.21221665,0.7970444,0.07925438,1.2023649,0.1487641,0.55686504,0.15448545,0.70057964,0.2572862,,
139,0.45587215,0.53350395,0.58504134,0.40303612,,,1.4430573,0.46088967,0.92532295,0.25265437,0.5284963,0.339701,0.7361211,0.2182179,0.6603795,0.39430615,0.5753863,0.08032138,0.7353364,0.083408095,0.5637129,0.22622666,0.7611322,0.07622426,1.0185227,0.19066235,0.5950091,0.158999,0.6537878,0.22577499,,
140,0.49960107,0.5385165,0.57788455,0.40669313,,,1.1155647,0.46557862,0.8531692,0.2474013,0.5295888,0.33927748,0.7108132,0.23878312,0.59339726,0.38158053,0.5671252,0.07851168,0.6759577,0.08303239,1.6449113,0.077603586,0.70576066,0.07518739,0.9418898,0.16032413,0.52678454,0.14606917,0.65275514,0.252118,,
141,0.45099214,0.537346,0.5312725,0.4068177,,,0.95628095,0.45652792,0.7666225,0.26657936,1.733122,0.20561613,0.66114193,0.21855481,0.5595079,0.40741387,0.5293877,0.07895133,0.6616046,0.08231095,1.3173162,0.07787711,0.68818223,0.07502159,0.88694817,0.16379201,,,0.62759304,0.22080052,,
142,0.45495248,0.5335907,0.5171861,0.4335229,,,0.877789,0.46715584,0.72133195,0.3126195,1.3190709,0.20095615,0.66951627,0.21878324,0.56240016,0.3848778,,,0.6200411,0.080818094,1.0892628,0.07562514,0.6274111,0.0804943,0.7626807,0.18552917,,,,,,
143,1.3424077,0.4165913,0.48555386,0.40981182,,,0.7288442,0.46149507,0.6850098,0.2670802,1.1183295,0.20669474,0.6221274,0.23079292,0.5627961,0.41120148,,,0.59583163,0.084813714,0.95715344,0.076324135,0.6127056,0.07653186,0.728549,0.1848465,,,,,,
144,1.032216,0.40391383,0.4729298,0.43122435,,,0.6733689,0.473497,0.6334046,0.2570924,0.9729794,0.20229675,0.5988727,0.22077903,1.5668688,0.26166815,,,0.5990786,0.08183781,0.87618923,0.07472885,0.60393685,0.075956024,0.6670687,0.16558339,,,,,,
145,0.78248876,0.40933317,,,,,0.62271154,0.4757464,0.6511585,0.25481302,0.92093307,0.20430398,0.56636024,0.22569534,1.1463628,0.2587663,,,0.61213684,0.082455896,0.80974,0.08009687,0.5894151,0.07723301,0.6091732,0.19550732,,,,,,
146,0.72009355,0.4171726,,,,,0.5963394,0.4778836,0.6035839,0.25755635,0.8491429,0.2027909,0.55917627,0.22377947,0.9369632,0.27901894,,,0.53874457,0.08557461,0.7507739,0.07625364,0.5414846,0.07893535,0.5963682,0.15389962,,,,,,
147,0.6469054,0.41767904,,,,,0.6005469,0.48837692,0.5631429,0.26193482,0.784933,0.20465067,0.5343329,0.21901122,0.8378009,0.28726694,,,0.5291909,0.08370602,0.72619766,0.08195036,0.5597067,0.07659363,0.5794113,0.14759758,,,,,,
148,0.5512484,0.42991555,,,,,0.55754393,0.48895323,0.5781286,0.25596175,0.74784094,0.19686142,,,0.77303725,0.27327415,,,0.5134256,0.08359444,0.6751806,0.0786913,0.51672876,0.07677851,,,,,,,,
149,0.56546503,0.42377806,,,,,0.5435147,0.50254595,,,0.67657804,0.20165046,,,0.71366686,0.26749337,,,0.49773008,0.0837898,0.6437369,0.08193695,0.5088867,0.0773477,,,,,,,,
150,0.5195424,0.43626267,,,,,0.5081872,0.4838902,,,0.67191964,0.20125505,,,0.64446104,0.2789204,,,0.49149817,0.08472546,0.61450213,0.0775531,0.48543295,0.07986179,,,,,,,,
151,0.51460785,0.44465244,,,,,0.5043436,0.5059202,,,0.63499266,0.20896971,,,0.58476865,0.2793958,,,0.47040963,0.08403742,0.5961637,0.07660469,0.47177798,0.08188991,,,,,,,,
152,0.46715677,0.4402419,,,,,,,,,0.6171473,0.2018787,,,0.56954604,0.27576038,,,0.47656387,0.08921179,0.5619317,0.076342605,,,,,,,,,,
153,0.45508528,0.44577157,,,,,,,,,0.5719121,0.2209245,,,0.54884267,0.26904765,,,,,0.535672,0.07670936,,,,,,,,,,
154,0.41472864,0.4510207,,,,,,,,,0.5928752,0.20627597,,,0.5642237,0.2691833,,,,,0.5374983,0.07693902,,,,,,,,,,
155,,,,,,,,,,,0.5310121,0.20580605,,,0.5053754,0.27561292,,,,,,,,,,,,,,,,
156,,,,,,,,,,,0.55636483,0.20519517,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,0.49222192,0.21151598,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,0.52045196,0.20864873,,,,,,,,,,,,,,,,,,,,
