,spatio-temporal None PL train,spatio-temporal None PL val,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
n_iterations,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
t_iterations,633.0,633.0,13064.0,13064.0,12970.0,12970.0,15455.0,15455.0,14455.0,14455.0,15600.0,15600.0,16170.0,16170.0,15854.0,15854.0,15253.0,15253.0,17655.0,17655.0,17768.0,17768.0,23325.0,23325.0,23981.0,23981.0,23498.0,23498.0,19962.0,19962.0,18391.0,18391.0,18130.0,18130.0
budget_usage,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sensor_usage,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9538461538461539,0.9538461538461539,0.9846153846153847,0.9846153846153847
streamtime_usage,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RF_loss,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292,1.9360884428024292
test_loss,0.9123777747154236,0.9123777747154236,0.43841472268104553,0.43841472268104553,0.42880162596702576,0.42880162596702576,0.5004135370254517,0.5004135370254517,0.47225165367126465,0.47225165367126465,0.25911176204681396,0.25911176204681396,0.19786876440048218,0.19786876440048218,0.2186690717935562,0.2186690717935562,0.2730817496776581,0.2730817496776581,0.06979026645421982,0.06979026645421982,0.07205440104007721,0.07205440104007721,0.06719008088111877,0.06719008088111877,0.06837733834981918,0.06837733834981918,0.06208384409546852,0.06208384409546852,0.08236079663038254,0.08236079663038254,0.10319595038890839,0.10319595038890839,0.07158979028463364,0.07158979028463364
0,2.2884135246276855,1.7175227403640747,-1.497673749923706,-1.497673749923706,-1.507286787033081,-1.507286787033081,-1.4356749057769775,-1.4356749057769775,-1.4638367891311646,-1.4638367891311646,-1.6769766807556152,-1.6769766807556152,-1.7382197380065918,-1.7382197380065918,-1.7174193859100342,-1.7174193859100342,-1.6630066633224487,-1.6630066633224487,-1.8662981986999512,-1.8662981986999512,-1.8640340566635132,-1.8640340566635132,-1.8688983917236328,-1.8688983917236328,-1.867711067199707,-1.867711067199707,-1.874004602432251,-1.874004602432251,-1.8537276983261108,-1.8537276983261108,-1.8328925371170044,-1.8328925371170044,-1.8644986152648926,-1.8644986152648926
1,1.5216208696365356,1.2863659858703613,-0.47396305203437805,-0.47396305203437805,-0.4835761487483978,-0.4835761487483978,-0.4119642376899719,-0.4119642376899719,-0.44012612104415894,-0.44012612104415894,-0.6532660126686096,-0.6532660126686096,-0.7145090103149414,-0.7145090103149414,-0.6937087178230286,-0.6937087178230286,-0.6392960548400879,-0.6392960548400879,-0.8425875306129456,-0.8425875306129456,-0.8403233885765076,-0.8403233885765076,-0.8451876640319824,-0.8451876640319824,-0.8440004587173462,-0.8440004587173462,-0.8502939343452454,-0.8502939343452454,-0.8300169706344604,-0.8300169706344604,-0.809181809425354,-0.809181809425354,-0.8407880067825317,-0.8407880067825317
2,1.4072480201721191,1.436401128768921,6.590581893920898,1.237330436706543,5.386332035064697,1.1984919309616089,10.107562065124512,1.1251131296157837,9.138590812683105,1.1144014596939087,5.7560133934021,1.236398458480835,4.695903301239014,1.1959365606307983,5.418460845947266,1.2729768753051758,4.8064961433410645,1.4482321739196777,2.164497137069702,3.7972233295440674,2.3067822456359863,3.314781427383423,2.547441244125366,5.650365352630615,2.149665594100952,2.4380455017089844,12.692489624023438,0.8600654602050781,13.8267183303833,1.3462533950805664,13.80994701385498,1.076969027519226,14.649853706359863,1.1034274101257324
3,1.3565536737442017,1.250922441482544,3.427638292312622,1.1689931154251099,3.09086537361145,1.2826848030090332,6.654852867126465,1.1137510538101196,6.50698709487915,1.049957275390625,3.2647483348846436,1.187402606010437,3.1949117183685303,1.1305732727050781,3.3400261402130127,1.1652992963790894,3.220311164855957,1.166139006614685,1.1079556941986084,2.2262535095214844,1.510372281074524,3.377101182937622,1.2141504287719727,5.007656097412109,1.0740444660186768,2.2661280632019043,8.371126174926758,0.7920832633972168,9.530714988708496,0.8911771774291992,8.904155731201172,1.1258549690246582,8.996811866760254,1.0174930095672607
4,1.2799776792526245,1.2336682081222534,3.283667802810669,1.1179354190826416,2.9554600715637207,1.1280046701431274,6.112044811248779,0.9962499737739563,5.867728233337402,1.0008622407913208,3.0034596920013428,1.1100937128067017,3.056391477584839,1.1419109106063843,3.098374843597412,1.1660611629486084,3.0354244709014893,1.2060463428497314,0.9977598190307617,1.6677234172821045,1.0267252922058105,2.3113718032836914,1.077731966972351,3.075711727142334,1.0272101163864136,2.0393946170806885,6.880421161651611,1.0028413534164429,7.464980125427246,0.8192601203918457,7.043489456176758,1.1038645505905151,7.376540660858154,1.0357476472854614
5,1.2455050945281982,1.3349330425262451,3.192495822906494,1.089895248413086,2.9759609699249268,1.1181635856628418,5.519843578338623,0.9862102270126343,5.3051862716674805,0.9542394876480103,2.8531124591827393,1.2816606760025024,2.953126907348633,1.1276564598083496,3.030492067337036,1.1241036653518677,2.905299663543701,1.1886135339736938,0.9564464688301086,2.7225799560546875,0.9710694551467896,2.1218791007995605,1.043213129043579,2.408963918685913,1.0046464204788208,1.5467058420181274,6.172089099884033,0.8540627956390381,6.652370929718018,0.8139780759811401,6.418896675109863,1.490916132926941,6.835502624511719,0.8177207708358765
6,1.2201868295669556,1.3139064311981201,3.1142282485961914,1.1001886129379272,2.8841121196746826,1.1464147567749023,5.074986457824707,0.8904023766517639,4.981756210327148,0.8883712887763977,2.6406869888305664,1.0856969356536865,2.8540778160095215,1.1971384286880493,2.9238064289093018,1.1335504055023193,2.8179678916931152,1.0625147819519043,0.9041383862495422,1.6124341487884521,0.9204199314117432,3.1686885356903076,1.0004053115844727,2.5773704051971436,0.9463430643081665,2.604762554168701,5.7990546226501465,0.7866621017456055,6.248809814453125,0.7786298990249634,6.07976770401001,1.461637258529663,6.482021331787109,1.1508854627609253
7,1.150997281074524,1.2854615449905396,2.8906049728393555,1.053560495376587,2.8498380184173584,1.1473897695541382,4.827857971191406,0.8807705640792847,4.792301177978516,0.8722556233406067,2.6028120517730713,0.9841452240943909,2.87239670753479,1.077122449874878,2.7839648723602295,1.1254862546920776,2.5877368450164795,0.9893990755081177,0.8481649160385132,1.4385581016540527,0.8661893606185913,1.829506754875183,0.9676990509033203,3.9615988731384277,0.911997377872467,1.906056523323059,5.55969762802124,0.744097888469696,5.909359931945801,0.7020828723907471,5.72592306137085,1.113684892654419,6.058089256286621,1.0757383108139038
8,1.0892428159713745,1.2157477140426636,2.7140634059906006,1.0426522493362427,2.810539722442627,1.1261588335037231,4.696633338928223,0.884593665599823,4.586757659912109,0.9316468834877014,2.374511480331421,1.013316035270691,2.6880366802215576,1.0620309114456177,2.6456422805786133,1.040267825126648,2.470991373062134,0.945466160774231,0.794382631778717,1.5478129386901855,0.8137978315353394,2.0149106979370117,0.9032030701637268,3.2167797088623047,0.860836923122406,1.7954984903335571,5.309447765350342,0.8260380625724792,5.704935550689697,0.7331170439720154,5.500380039215088,1.0906858444213867,5.927611351013184,0.8408013582229614
