,spatio-temporal None PL train,spatio-temporal None PL val,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val"
11,1.10278487205505,1.30099523067474,2.84194564819336,1.22728252410889,2.12614130973816,1.02209484577179,4.04107713699341,1.18726289272308,4.03260564804077,1.15371286869049,1.45827984809876,1.20083892345428,1.01793789863586,1.21545207500458,1.68515336513519,1.22630822658539,1.21361529827118,1.18874621391296,0.912630021572113,1.53773212432861,0.673446953296661,1.39870226383209,0.983264803886414,1.53592622280121,0.885683476924896,1.35566818714142,4.49142932891846,0.906361222267151,4.70695734024048,1.03602170944214,4.55009698867798,1.12969851493835,4.77553415298462,1.51704120635986
12,1.01595556735992,1.18481349945068,2.57437658309937,1.05842864513397,2.05111145973206,1.04148530960083,3.94413375854492,1.11035776138306,3.92225575447083,1.16114687919617,1.40772759914398,1.19340014457703,0.969629943370819,1.22500133514404,1.45841670036316,1.26008749008179,1.13648092746735,1.09932971000671,0.864916324615479,1.54854071140289,0.625750362873077,1.51256442070007,0.87827730178833,1.34991657733917,0.831456363201141,1.61606013774872,4.49322891235352,0.992514729499817,4.56928682327271,1.12492156028748,4.44459247589111,1.64144456386566,4.58240842819214,1.3679131269455
13,0.911538779735565,1.213658452034,2.47221398353577,1.11749625205994,1.95999145507813,1.04276072978973,3.82648658752441,1.10916662216187,3.66231441497803,1.17510771751404,1.32324159145355,1.27737939357758,1.00110483169556,1.29518413543701,1.421013712883,1.19278538227081,1.06762564182282,1.13200891017914,0.878966689109802,1.57129418849945,0.583767473697662,1.48021221160889,0.822351634502411,1.41027510166168,0.823297500610352,1.34710991382599,4.30368709564209,0.948324203491211,4.44441080093384,0.919096291065216,4.3552393913269,1.48540759086609,4.52641010284424,1.30357623100281
14,0.938534140586853,1.12924671173096,2.36648273468018,1.03012275695801,1.83675348758698,0.975496470928192,3.73494529724121,1.0726135969162,3.60855722427368,1.15706992149353,1.26181399822235,1.23004651069641,0.921203434467316,1.19559788703918,1.28955614566803,1.21410381793976,1.04156339168549,1.22424077987671,0.784252285957336,1.54558026790619,0.553849577903748,1.42337071895599,0.740335702896118,1.31927192211151,0.786806225776672,1.36495339870453,4.27448701858521,1.10795629024506,4.27238035202026,0.920002639293671,4.26816606521606,1.57810139656067,4.46355628967285,1.2757602930069
15,0.85079699754715,1.09655094146729,2.24107933044434,1.01867735385895,1.73850452899933,1.01149022579193,3.62695002555847,1.1580593585968,3.54247331619263,1.16374039649963,1.18502104282379,1.12267446517944,0.901155173778534,1.31343126296997,1.22123348712921,1.21418738365173,0.947390258312225,1.12163650989532,0.689232409000397,1.58969080448151,0.524081408977508,1.41236615180969,0.667870283126831,1.32481491565704,0.735285222530365,1.32196092605591,4.07701206207275,1.06248009204865,4.19489622116089,1.00507247447968,4.18675899505615,1.32884705066681,4.23716020584106,1.64490580558777
16,0.74776428937912,1.1213264465332,2.24740886688232,1.07736301422119,1.61787617206574,0.956443071365356,3.48461699485779,1.13620781898499,3.37757015228271,1.18987953662872,1.15084004402161,1.14912712574005,0.841109275817871,1.21296501159668,1.17437624931335,1.16901326179504,0.921159148216248,1.08865928649902,0.681742608547211,1.59852457046509,0.516669392585754,1.43236756324768,0.685292422771454,1.45060515403748,0.692545711994171,1.37515902519226,4.0212254524231,1.07657420635223,4.10458898544312,0.984324216842651,4.03570938110352,1.20241510868073,4.19584274291992,1.36547219753265
17,0.744672119617462,1.12047970294952,2.06666421890259,1.01600050926209,1.5820654630661,1.0555123090744,3.33568811416626,1.16298508644104,3.1885290145874,1.1514585018158,1.03486859798431,1.13300251960754,0.861309349536896,1.1632821559906,1.13779294490814,1.07064259052277,0.851704001426697,1.06443583965302,0.636098027229309,1.51588797569275,0.479365646839142,1.43564295768738,0.650742828845978,1.43786513805389,0.665493667125702,1.34502923488617,3.8531653881073,0.987031102180481,3.91988396644592,0.96372377872467,3.97079157829285,1.48854851722717,4.07496690750122,1.82993292808533
18,0.65025120973587,1.14159286022186,1.95590114593506,1.02767956256866,1.52246236801147,0.98690801858902,3.28111004829407,1.12966525554657,3.23656582832336,1.19128215312958,1.00727832317352,1.22203052043915,0.762710571289063,1.24972772598267,1.06757259368896,1.12193739414215,0.858259618282318,1.07541930675507,2.64203953742981,1.20659387111664,0.473780751228332,1.59235954284668,0.618498206138611,1.36130511760712,0.626016914844513,1.26705276966095,3.81262731552124,1.13873970508575,3.8994288444519,1.06833243370056,1.7768280506134,1.32510995864868,1.91061186790466,1.38615715503693
19,0.686413407325745,1.10743689537048,1.94841015338898,0.959616780281067,1.48775625228882,0.991997122764587,3.0338397026062,1.25225734710693,3.04565978050232,1.17290961742401,0.922775268554688,1.05303263664246,0.791438698768616,1.25901782512665,0.95668762922287,1.19057559967041,0.79200690984726,1.08825039863586,2.2804274559021,1.16133785247803,0.469869434833527,1.40754818916321,0.579543173313141,1.32444393634796,0.587616682052612,1.39178705215454,3.73775267601013,1.0005509853363,3.80281734466553,0.985429465770721,1.59147083759308,1.24770748615265,1.63029158115387,1.41388750076294
20,0.628882944583893,1.13894736766815,1.8116180896759,1.00631272792816,1.39501655101776,1.01218688488007,2.96296000480652,1.17439162731171,3.62644934654236,1.01849150657654,0.873990297317505,1.03537201881409,0.733333468437195,1.22470486164093,0.905257165431976,1.11838817596436,0.731105446815491,1.04796671867371,1.99994015693665,1.10294938087463,0.43575045466423,1.56745791435242,0.574381053447723,1.31277811527252,0.603430688381195,1.30600261688232,3.67971253395081,0.97712653875351,3.67215847969055,0.971814155578613,1.51598024368286,1.47267603874207,1.52194333076477,1.32018744945526
21,0.617560386657715,1.10012698173523,1.69040822982788,1.22068536281586,1.27585124969482,0.982809841632843,2.8238263130188,1.06059443950653,3.0165650844574,1.09836733341217,0.837437391281128,1.02635955810547,0.734706938266754,1.20082461833954,0.884835660457611,1.1596611738205,0.698319315910339,1.07901775836945,1.89941930770874,1.10463404655457,0.423484236001968,1.43671894073486,0.532605946063995,1.26892817020416,0.547893941402435,1.24364364147186,3.6278510093689,0.899795472621918,3.53991317749023,1.05574059486389,1.41221868991852,1.16949117183685,1.46191787719727,1.44238495826721
22,0.548215448856354,1.176384806633,1.70447289943695,1.06558537483215,1.20923686027527,0.993802785873413,2.72400307655334,1.04912626743317,2.67082476615906,0.921844959259033,0.770610749721527,1.18487763404846,0.649577498435974,1.25037908554077,0.930887877941132,1.17058300971985,0.696749985218048,1.15162360668182,1.77650618553162,1.07555794715881,3.20215606689453,0.930065393447876,0.542804658412933,1.25033283233643,0.53718113899231,1.28715336322784,3.59346699714661,0.947288155555725,3.49329781532288,0.899561762809753,1.35278904438019,1.27984833717346,1.39131462574005,1.36662900447845
23,0.56753945350647,1.15934085845947,1.72423005104065,1.02432942390442,1.18622028827667,1.00050342082977,2.71964907646179,1.15507066249847,2.56839942932129,0.888631224632263,0.776935636997223,1.00511157512665,0.669206917285919,1.22916567325592,0.812071979045868,1.12384438514709,0.635068655014038,1.16276872158051,1.72688245773315,1.04698169231415,2.43231844902039,0.899009525775909,0.517664611339569,1.26664745807648,0.552981078624725,1.30928373336792,3.3630678653717,1.0955559015274,3.39567637443542,0.905000388622284,1.3062584400177,1.27521419525146,1.33999800682068,1.31613075733185
24,0.546326220035553,1.21717703342438,1.59513592720032,1.00486850738525,1.15529322624207,1.02501094341278,2.48273634910583,1.07339298725128,2.31311798095703,0.957099199295044,0.762639224529266,1.03165745735168,0.658386707305908,1.26044118404388,0.788153231143951,1.16476011276245,0.636827826499939,1.10575997829437,1.67566287517548,1.07432663440704,2.20190382003784,0.852178692817688,0.484175175428391,1.49468696117401,0.50358647108078,1.30308675765991,3.28845739364624,1.04129648208618,3.23328685760498,0.928130328655243,1.2532069683075,1.53072428703308,1.27842593193054,1.37525486946106
25,0.572686851024628,1.31486392021179,1.46190762519836,1.00087916851044,1.09168779850006,0.992613017559052,2.36089324951172,1.18657374382019,2.18492746353149,0.898589670658112,0.732696533203125,1.0548894405365,0.584804534912109,1.28043639659882,0.839477479457855,1.10841619968414,0.641849279403687,1.10699033737183,1.61187708377838,1.04617989063263,2.00932359695435,0.852752923965454,0.480407446622849,1.36569178104401,0.501903653144836,1.38813507556915,3.23414278030395,1.03520798683167,3.1592652797699,0.91586697101593,1.21198737621307,1.48321211338043,1.25437963008881,1.23737573623657
26,0.909731388092041,1.33952414989471,1.43496775627136,0.970253646373749,1.03169703483582,1.01766848564148,2.39442873001099,1.12512481212616,2.05139183998108,0.9102583527565,0.6817427277565,1.05011057853699,0.596978485584259,1.23064291477203,0.720346629619598,1.15840935707092,0.587339758872986,1.11303818225861,1.54284465312958,1.06890249252319,1.97240257263184,1.05569469928741,0.468102335929871,1.2340224981308,0.471753090620041,1.27387595176697,3.10169124603271,1.03472852706909,3.09251856803894,0.999306380748749,1.13961732387543,1.27119696140289,1.18741130828857,1.2362185716629
27,0.852495908737183,1.11396944522858,1.39387500286102,1.00070822238922,2.54762244224548,0.94332891702652,2.26583933830261,1.11984980106354,1.88837921619415,0.923717796802521,0.6689493060112,1.00757670402527,0.604018032550812,1.19851350784302,0.723375260829926,1.11575376987457,0.636213660240173,1.08182847499847,1.49375033378601,0.999473989009857,1.86154270172119,0.900460720062256,0.458083719015122,1.23193025588989,0.473145961761475,1.29751348495483,3.03375577926636,0.988400459289551,3.03006625175476,0.919486045837402,1.12828969955444,1.40290439128876,1.17316591739655,1.4395033121109
28,0.726967930793762,1.01169979572296,1.3295089006424,1.00653481483459,2.01184415817261,0.872756898403168,2.14036870002747,1.15603172779083,1.85497057437897,1.00234878063202,0.652959883213043,1.0284389257431,3.31327128410339,0.97223025560379,2.07247996330261,1.03622531890869,0.529152095317841,1.15555202960968,1.48705220222473,1.06981813907623,1.7868926525116,0.814607501029968,0.44159334897995,1.24625873565674,0.447155803442001,1.38415360450745,2.92259621620178,0.910940289497376,2.90561938285828,0.926150918006897,1.07428646087646,1.25323677062988,1.11550283432007,1.32906603813171
29,0.671266555786133,1.12426054477692,1.30043959617615,1.00308442115784,1.8429137468338,0.869184017181397,2.02493166923523,1.16831922531128,1.71619534492493,0.944246828556061,0.602466523647308,1.05482137203217,2.61414909362793,0.892012059688568,1.59410679340363,0.954679071903229,0.536888182163239,1.08698272705078,1.44464313983917,1.084108710289,1.66684925556183,0.838115990161896,0.417413532733917,1.24984061717987,0.437822192907333,1.41019916534424,2.89019131660461,0.998369932174683,2.90131950378418,0.948236763477325,1.04811716079712,1.35881161689758,1.08391690254211,1.38128328323364
30,0.612127542495728,1.06369757652283,3.95384693145752,0.913535714149475,1.75570714473724,0.858034193515778,5.07125473022461,0.982669174671173,1.68000686168671,0.883425295352936,2.56804776191711,0.933212459087372,2.34727072715759,0.85747355222702,1.41198062896729,0.986892461776733,2.68620252609253,1.05540549755096,1.41976666450501,1.06118702888489,1.6355060338974,0.818362593650818,2.46121311187744,1.0995659828186,2.20260572433472,1.09294331073761,1.83316266536713,0.802353799343109,1.93246388435364,1.08062398433685,0.999020040035248,1.46316385269165,1.05301916599274,1.39422047138214
31,0.590010643005371,1.0911740064621,3.09486508369446,0.926645517349243,1.57883727550507,0.870702266693115,4.22139883041382,1.01470446586609,1.55092656612396,0.935386538505554,1.96914565563202,0.994404852390289,2.18196392059326,0.877074301242828,1.20073354244232,0.923089385032654,2.18559670448303,0.874740958213806,1.37926733493805,1.04604661464691,1.49148762226105,0.831188559532166,1.97619938850403,1.06553816795349,1.68667411804199,1.36685562133789,1.52855753898621,1.03828620910645,1.56451880931854,1.11495685577393,0.993237555027008,1.29468321800232,1.00794410705566,1.29393410682678
32,0.529568791389465,1.05238163471222,2.92978310585022,0.905634105205536,1.58535099029541,0.882394373416901,3.61220598220825,0.912349104881287,1.55814719200134,0.901143014431,1.80869019031525,0.909625351428986,2.06178641319275,0.847575068473816,1.12363123893738,0.904110491275787,1.99703454971313,0.938616752624512,1.36482775211334,1.05631041526794,1.43263506889343,0.856532752513886,1.84698295593262,1.05546522140503,1.63278245925903,1.15509676933289,1.36696457862854,0.964784324169159,1.44893038272858,1.1616108417511,1.20870089530945,1.20666444301605,0.981777846813202,1.31231188774109
33,0.466166913509369,1.00847697257996,2.56117749214172,0.839747548103333,1.5144020318985,0.890142858028412,3.25769114494324,0.914619386196136,1.50999712944031,0.946516335010529,1.67585742473602,0.919572710990906,1.91107845306396,0.87556654214859,1.05156373977661,0.925812602043152,1.89766156673431,0.824756801128387,1.32587516307831,0.993389964103699,1.4232097864151,0.806088924407959,1.70070898532867,1.04061496257782,1.4559885263443,1.20985388755798,1.28985035419464,1.16187655925751,1.3390941619873,1.170081615448,1.04910528659821,1.18316900730133,0.959385752677918,1.4094203710556
34,0.452518612146378,1.13918161392212,2.41085577011108,0.877513825893402,1.3876621723175,0.887474894523621,2.98239970207214,0.900370001792908,1.40889096260071,0.903970658779144,1.5077600479126,1.01753318309784,1.79167532920837,0.86836051940918,0.949629485607147,0.909034252166748,1.78135120868683,0.857073843479157,1.3670300245285,1.08698165416718,1.38663029670715,0.821537435054779,1.60026180744171,1.03523516654968,1.37703168392181,1.05166387557983,1.21955251693726,1.10263645648956,1.22905075550079,1.07564997673035,0.980257034301758,1.23366677761078,0.941575944423676,1.29707324504852
35,0.435515463352203,1.05070698261261,2.20487141609192,0.878038048744202,1.2626143693924,0.901904106140137,2.91517066955566,0.86064600944519,1.32661175727844,1.12500882148743,1.46634447574615,0.88879531621933,1.72900652885437,0.842564880847931,0.917661190032959,0.940271258354187,1.5805459022522,0.882632315158844,1.2966331243515,0.986735820770264,1.32438254356384,0.825693488121033,1.57146894931793,1.17000222206116,1.32708156108856,1.04757881164551,1.16193878650665,1.04471039772034,1.18843376636505,1.08545827865601,0.918713629245758,1.18026649951935,0.89098995923996,1.3927960395813
36,0.370911151170731,1.27907872200012,2.14466309547424,0.895130097866058,1.20635080337524,0.901044905185699,2.57580089569092,0.925253331661224,1.34815573692322,1.08686637878418,1.32769668102264,0.848667323589325,1.65165019035339,0.852845013141632,0.872260808944702,0.885988175868988,1.53498780727386,0.851992607116699,1.24399888515472,1.07560014724731,1.27914619445801,0.837229192256928,1.46613132953644,1.05937063694,1.30169320106506,1.00762212276459,1.11094462871552,1.00750827789307,1.12580144405365,0.979839026927948,0.878839671611786,1.15586411952972,0.862549543380737,1.41256856918335
37,0.366206496953964,1.04845774173737,1.94428086280823,0.8801589012146,1.15969276428223,0.920389115810394,2.37288570404053,0.841537535190582,1.2495778799057,1.12906396389008,1.17035293579102,0.945113122463226,1.58159863948822,0.854041397571564,0.838473558425903,0.925488770008087,1.45834445953369,0.913602352142334,1.23165941238403,1.07573366165161,1.19510018825531,0.793383419513702,1.42932546138763,1.02989172935486,1.24967157840729,1.03638970851898,1.05817794799805,0.972961843013763,1.07882237434387,1.05064380168915,0.837526440620422,1.22173750400543,1.20972692966461,1.34560537338257
38,0.358765333890915,1.06519186496735,1.94919562339783,0.846740663051605,1.13586640357971,0.896385252475739,2.19793295860291,0.830598890781403,1.19471096992493,0.991880774497986,1.163210272789,0.848638236522675,1.42323207855225,0.864836394786835,0.781032621860504,0.938353180885315,1.34763658046722,0.876515030860901,1.22005939483643,1.07001149654388,1.1898707151413,0.81700736284256,1.35961639881134,1.03430557250977,1.19820427894592,1.03630363941193,1.01878345012665,1.01381313800812,1.01544761657715,0.996026158332825,0.81047934293747,1.17531847953796,1.04214680194855,1.30037546157837
39,0.352755457162857,1.16742753982544,1.80090117454529,0.885858654975891,1.0821818113327,0.872217178344727,2.0022292137146,0.8136026263237,1.22104966640472,0.920440375804901,1.10735547542572,0.868550419807434,1.4231721162796,0.882954657077789,0.738864958286285,0.974502503871918,1.26163458824158,0.95376718044281,1.20022594928741,1.39438259601593,1.13104200363159,0.818648874759674,1.38057518005371,1.11192238330841,1.18237292766571,1.03535950183868,1.00263237953186,0.995905518531799,0.980973362922668,0.985266327857971,0.770941913127899,1.12321782112122,0.948703289031982,1.31307637691498
40,0.321527153253555,1.1200864315033,1.66358470916748,0.863515138626099,1.00611937046051,0.905295729637146,1.89192676544189,0.857330501079559,1.1224011182785,1.0198655128479,1.04145622253418,0.868352293968201,1.32578420639038,0.886773526668549,0.732323408126831,0.894833147525787,1.18417465686798,0.848669946193695,1.2657128572464,1.10021674633026,1.12200164794922,0.813611567020416,1.31775832176209,1.0253072977066,1.15401792526245,1.06983280181885,0.953335106372833,1.02898406982422,0.947575807571411,0.977576553821564,0.7532679438591,1.18965768814087,0.911828398704529,1.22836077213287
