,temporal None PL train,temporal None PL val,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
20,0.236740216612816,0.365330666303635,0.377938121557236,0.393250405788422,0.374245077371597,0.402689337730408,0.430212587118149,0.374857097864151,0.496001124382019,0.376528978347778,0.331680536270142,0.349274128675461,0.282127737998962,0.382458031177521,0.503611564636231,0.355473548173904,0.492609053850174,0.366337478160858,0.392066836357117,0.362421900033951,0.386743754148483,0.369729727506638,0.377419859170914,0.349541366100311,0.325765311717987,0.364403545856476,1.16853785514832,0.456880360841751,1.13434863090515,0.467967510223389,1.34015262126923,0.483840316534042,1.22456407546997,0.536883592605591
21,0.218220606446266,0.353216648101807,0.354946255683899,0.372593522071838,0.371887683868408,0.346402198076248,0.435028254985809,0.378192543983459,0.477170944213867,0.377970278263092,0.318431705236435,0.348708301782608,0.285912781953812,0.335596650838852,0.49100124835968,0.357983320951462,0.482970714569092,0.369436085224152,0.376606613397598,0.354159414768219,0.370301365852356,0.367259204387665,0.372037261724472,0.358186364173889,0.323671400547028,0.360948443412781,1.10826218128204,0.437921166419983,1.12526190280914,0.479106426239014,1.27231848239899,0.466596156358719,1.12932443618774,0.452760696411133
22,0.206733167171478,0.351549208164215,0.357661366462708,0.357207834720612,0.345438212156296,0.436926364898682,0.415546298027039,0.369545191526413,0.483290702104569,0.382491856813431,0.313072383403778,0.367717832326889,0.246254429221153,0.517345130443573,0.486392945051193,0.343866616487503,0.475949496030808,0.354739189147949,0.360575437545776,0.369594365358353,0.364570409059524,0.367454022169113,0.352871745824814,0.35648912191391,0.88754266500473,0.326775550842285,1.09673070907593,0.45176112651825,1.09521150588989,0.465478152036667,1.18961119651794,0.48840519785881,1.09972238540649,0.432622492313385
23,0.20294962823391,0.347319602966309,0.438146859407425,0.326798349618912,0.352119594812393,0.35325476527214,0.389620035886764,0.377334654331207,0.456890285015106,0.375245451927185,0.311702251434326,0.357756942510605,0.231901749968529,0.336146652698517,0.466527730226517,0.355474650859833,0.458860695362091,0.391636669635773,0.35563263297081,0.371127068996429,0.367616206407547,0.380993783473969,0.357018768787384,0.356606751680374,0.830270648002625,0.324590444564819,1.00936663150787,0.351631134748459,1.00602805614471,0.534581661224365,1.18268978595734,0.56408566236496,1.10521924495697,0.473434537649155
24,0.201828956604004,0.351223319768906,0.418204963207245,0.330515921115875,0.354259639978409,0.409006178379059,0.380179077386856,0.384444415569305,0.433894842863083,0.37383109331131,0.308037340641022,0.356477111577988,0.211736127734184,0.385130077600479,0.475543886423111,0.364145964384079,0.428303778171539,0.395834863185883,0.352341175079346,0.367473214864731,0.33637535572052,0.377266705036163,0.337666869163513,0.357105702161789,0.766624093055725,0.323068588972092,1.01784992218018,0.451105326414108,1.00129115581512,0.400665879249573,1.11585867404938,0.499986380338669,1.04206967353821,0.463888645172119
25,0.198401764035225,0.34609317779541,0.406692504882813,0.353863090276718,0.358785212039947,0.351102381944656,0.392249405384064,0.376463651657104,0.433448523283005,0.368884712457657,0.298351436853409,0.351675480604172,0.191953554749489,0.351463347673416,0.456842541694641,0.348575234413147,0.348800837993622,0.334596127271652,1.3187004327774,0.32497775554657,0.343999058008194,0.358361810445785,0.336084216833115,0.352163761854172,0.729510366916657,0.319438129663467,0.946528136730194,0.378244578838348,0.940950632095337,0.44327238202095,1.10378623008728,0.540583550930023,1.00945055484772,0.492374569177628
26,0.193049922585487,0.370486468076706,0.393718063831329,0.350215584039688,0.351492673158646,0.381993383169174,0.346887111663818,0.374406307935715,0.426834225654602,0.375838935375214,0.296329587697983,0.357994854450226,0.180349498987198,0.382937908172607,0.474663227796555,0.345291048288345,0.28522127866745,0.33029568195343,1.18066358566284,0.4293412566185,0.338813990354538,0.398599117994309,1.0991553068161,0.332164525985718,0.692219853401184,0.32221981883049,0.937104046344757,0.389181077480316,0.888229370117188,0.382697701454163,0.986998915672302,0.616015374660492,0.916763722896576,0.447586834430695
27,0.196991965174675,0.353177487850189,0.365146338939667,0.337374806404114,0.334298372268677,0.352673500776291,0.614760637283325,0.357914447784424,0.400857090950012,0.374399095773697,0.28225901722908,0.374541103839874,0.167380571365356,0.352122813463211,0.465399712324142,0.347389906644821,0.261178135871887,0.342414945363998,1.07911229133606,0.328874289989471,0.317996889352798,0.38808199763298,0.981031835079193,0.312346667051315,0.650490760803223,0.37452757358551,0.860985517501831,0.466781944036484,0.868360459804535,0.432933509349823,0.961005985736847,0.569287300109863,0.93744945526123,0.49314296245575
28,0.190149933099747,0.346538037061691,0.351859927177429,0.345524042844772,0.347454994916916,0.390417963266373,0.57251912355423,0.372601985931396,0.39100393652916,0.382829964160919,0.273506969213486,0.356867700815201,0.164771139621735,0.387827426195145,0.433220267295837,0.358151197433472,0.232829093933105,0.335828274488449,0.970754325389862,0.290817320346832,0.32983186841011,0.395461827516556,0.890674650669098,0.306641936302185,0.615190863609314,0.409359186887741,0.891255140304565,0.389670372009277,0.832617580890656,0.398475825786591,0.972761809825897,0.556314885616303,0.878298461437225,0.580422341823578
29,0.187743633985519,0.351218402385712,0.351051837205887,0.336834907531738,0.333434253931046,0.414255112409592,0.543140232563019,0.356828331947327,0.384442925453186,0.376002609729767,0.261695176362991,0.373467355966568,0.150466322898865,0.399628102779388,0.454117268323898,0.35901403427124,0.197728961706162,0.347296804189682,0.905433058738708,0.312702029943466,0.328109174966812,0.362350881099701,0.824080467224121,0.310100853443146,0.573892056941986,0.319078922271729,0.861533522605896,0.401383638381958,0.797839939594269,0.545319378376007,0.899219334125519,0.535096883773804,1.22177624702454,0.467440783977508
30,0.343673825263977,0.330289244651794,0.335779577493668,0.351600825786591,0.364044934511185,0.34489968419075,0.51458477973938,0.371385991573334,0.609697341918945,0.366350799798966,0.370489716529846,0.331166326999664,0.139887526631355,0.404891699552536,0.335778295993805,0.335563778877258,0.193576857447624,0.338452786207199,0.820970773696899,0.324383705854416,1.24799203872681,0.319212734699249,0.738205850124359,0.300158739089966,0.544179618358612,0.324707865715027,1.31108593940735,0.301630973815918,1.16108965873718,0.36391469836235,0.90777713060379,0.529651880264282,1.07226264476776,0.443656802177429
31,0.325551837682724,0.337772727012634,0.335884422063828,0.34476637840271,0.358152091503143,0.352667808532715,0.50766521692276,0.348562568426132,0.611979007720947,0.374267190694809,0.336269229650497,0.329430937767029,0.125312641263008,0.375433325767517,0.291383862495422,0.328711420297623,0.163741126656532,0.331184566020966,0.78276389837265,0.282470494508743,1.1115460395813,0.309261351823807,0.713463425636292,0.300409555435181,0.502744078636169,0.35001215338707,1.11757397651672,0.35946974158287,1.00005221366882,0.340981781482697,0.870328962802887,0.539932429790497,0.992759346961975,0.39306229352951
32,0.305606335401535,0.335110127925873,0.308580547571182,0.343439817428589,0.352393090724945,0.35377225279808,0.480656921863556,0.356171429157257,0.582924604415894,0.359328389167786,0.308238983154297,0.333437263965607,0.325403481721878,0.343312114477158,0.266506850719452,0.334671169519424,0.149592489004135,0.362480938434601,0.712552428245544,0.29306960105896,1.03924059867859,0.299564391374588,0.662984371185303,0.302115231752396,0.490280508995056,0.328735023736954,1.01676368713379,0.296656608581543,0.970707356929779,0.346916973590851,1.13006126880646,0.529855728149414,0.921780228614807,0.390634834766388
33,0.288245022296906,0.328311383724213,0.30242395401001,0.337682753801346,0.34919011592865,0.341681778430939,0.430839747190475,0.354220896959305,0.527054011821747,0.365606307983398,0.281242936849594,0.352091282606125,0.288403540849686,0.332447320222855,0.241354569792747,0.322626024484634,0.141922309994698,0.353155642747879,0.666762888431549,0.283940017223358,0.957450330257416,0.308294117450714,0.622529566287994,0.294515401124954,0.450849801301956,0.319812715053558,0.994027853012085,0.323218673467636,0.884930014610291,0.33672484755516,0.984634935855866,0.525743067264557,0.887703537940979,0.396199226379395
34,0.291594117879868,0.323666036128998,0.36648640036583,0.338278561830521,0.344238251447678,0.340169697999954,0.407899886369705,0.357207477092743,0.556284189224243,0.378936231136322,0.257762521505356,0.342308729887009,0.273749262094498,0.33700168132782,0.206447839736938,0.322862923145294,0.131675705313683,0.351951479911804,0.65200686454773,0.282364785671234,0.865827143192291,0.293866485357285,0.602129876613617,0.300190567970276,0.427283048629761,0.314682871103287,0.948582053184509,0.320192068815231,0.849539995193481,0.310710281133652,0.903295814990997,0.491869032382965,0.849038124084473,0.449711441993713
35,0.269742637872696,0.348656356334686,0.345663458108902,0.333699405193329,0.330750674009323,0.373289257287979,0.42902010679245,0.369206070899963,0.529211461544037,0.365371406078339,0.257439613342285,0.336679846048355,0.26175931096077,0.335501194000244,0.193789109587669,0.334064126014709,0.120754815638065,0.356090545654297,0.591261565685272,0.275934517383575,0.81177031993866,0.308199793100357,0.542938053607941,0.345536559820175,0.394238978624344,0.367129266262054,0.884328782558441,0.291701972484589,0.837441205978394,0.388393431901932,0.919077157974243,0.559238135814667,0.797508239746094,0.398987501859665
36,0.261152565479279,0.336405277252197,0.334517478942871,0.329590648412705,0.316292077302933,0.340875864028931,0.387008935213089,0.359022229909897,0.49361526966095,0.364125818014145,0.228762298822403,0.349528133869171,0.251242160797119,0.357811093330383,0.190423458814621,0.326705485582352,0.1133673787117,0.352414667606354,0.560315191745758,0.279623657464981,0.744013130664825,0.287141561508179,0.527464270591736,0.292608976364136,0.362019449472427,0.338834792375565,0.860026717185974,0.315391212701797,0.758955061435699,0.319851279258728,0.872828483581543,0.529638946056366,0.759377598762512,0.458174675703049
37,0.242662891745567,0.335318684577942,0.323596984148026,0.338885009288788,0.316852360963821,0.337851822376251,0.367359757423401,0.365102469921112,0.460770666599274,0.383792459964752,0.221721708774567,0.364594906568527,0.230635449290276,0.333655953407288,0.171496748924255,0.334214508533478,0.342224806547165,0.321986228227615,0.504311501979828,0.315084189176559,0.718404710292816,0.290326803922653,0.504681885242462,0.288282722234726,0.36360701918602,0.333647698163986,0.777593016624451,0.342442899942398,0.712382078170776,0.357060819864273,0.794693768024445,0.544522166252136,0.708893120288849,0.378360509872436
38,0.226552858948708,0.335595011711121,0.306572437286377,0.34278005361557,0.308762222528458,0.331189006567001,0.343164414167404,0.359580218791962,0.452904999256134,0.399277538061142,0.207644522190094,0.355512201786041,0.215081617236137,0.370718628168106,0.161135539412499,0.335822463035583,0.280258744955063,0.318438410758972,0.504954338073731,0.268045574426651,0.645948767662048,0.296492993831635,0.48193433880806,0.29882401227951,0.306214243173599,0.43181374669075,0.782741487026215,0.322096884250641,0.726463496685028,0.3958520591259,0.781796097755432,0.53802102804184,0.700699090957642,0.413628846406937
39,0.223100990056992,0.369113475084305,0.300886631011963,0.342139899730682,0.299445688724518,0.337424278259277,0.305705368518829,0.362093836069107,0.425255656242371,0.405573606491089,0.175583019852638,0.329864650964737,0.202383905649185,0.354679346084595,0.156307712197304,0.34213998913765,0.254858046770096,0.330472052097321,0.466937184333801,0.335401982069015,0.597477555274963,0.281193733215332,0.455154418945313,0.284343957901001,0.302728950977325,0.321785897016525,0.743539392948151,0.331630408763885,0.684068262577057,0.393396943807602,0.746836185455322,0.5777268409729,0.679365813732147,0.397142261266708
40,0.207064896821976,0.324646204710007,0.26876950263977,0.337163865566254,0.299638271331787,0.350567579269409,0.33009546995163,0.361709892749786,0.425513029098511,0.378744572401047,0.167875126004219,0.357248038053513,0.199994280934334,0.355014771223068,0.136638015508652,0.328636527061462,0.235225439071655,0.331637680530548,0.420598864555359,0.289878755807877,0.575427830219269,0.285072475671768,0.431381613016128,0.290306478738785,0.288617163896561,0.332284718751907,0.709341526031494,0.289103984832764,0.639555990695953,0.340443134307861,0.708816766738892,0.468049257993698,0.636405766010284,0.438092857599258
41,0.205306336283684,0.34866338968277,0.288084328174591,0.358403742313385,0.278858721256256,0.334529787302017,0.284800827503204,0.360429674386978,0.384793877601624,0.385830879211426,0.161682650446892,0.382206737995148,0.188306823372841,0.356315165758133,0.134964033961296,0.343516498804092,0.222448334097862,0.331803292036057,0.411823809146881,0.314351111650467,0.541996955871582,0.29522967338562,0.415847480297089,0.312719523906708,0.259039342403412,0.382716476917267,0.688354849815369,0.339368492364883,0.60970264673233,0.386574149131775,0.671876966953278,0.554548442363739,0.621930420398712,0.405675083398819
