,temporal None PL train,temporal None PL val,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
12,0.461733072996139,0.818297624588013,1.19087564945221,0.887579023838043,0.969482958316803,0.919001698493958,0.706568241119385,0.845360338687897,0.738962292671204,0.894065856933594,1.74071538448334,1.06244945526123,1.63286769390106,0.841185867786408,2.15682888031006,0.777686953544617,1.93743574619293,0.799048662185669,2.13733601570129,0.795318841934204,2.11860680580139,0.78369152545929,2.799889087677,0.744121491909027,2.31559371948242,0.754032075405121,5.20994234085083,0.649025738239288,5.55459499359131,0.700644433498383,5.77441883087158,0.795466482639313,5.85907173156738,0.987480401992798
13,0.410051703453064,0.828644096851349,1.02806258201599,0.970435976982117,0.945519626140594,0.93584406375885,0.663659572601318,0.858577430248261,0.814846754074097,0.859268248081207,1.63122260570526,0.880220115184784,1.57839012145996,0.841101348400116,2.06508421897888,0.85668021440506,1.98876476287842,0.776663243770599,1.92412495613098,0.804021537303925,2.05878281593323,0.760187149047852,2.72605800628662,0.752281844615936,2.27250027656555,0.756828248500824,4.85734701156616,0.861431121826172,5.31931066513062,0.78820812702179,5.33257579803467,0.890340268611908,5.14710760116577,1.09669268131256
14,0.424815505743027,0.839450895786285,0.955954253673553,0.882345199584961,0.970719695091248,0.8761186003685,0.668704807758331,0.877142071723938,0.839567422866821,0.829900205135345,1.71696436405182,0.770640254020691,1.57616972923279,0.862360417842865,2.24664688110352,0.786063730716705,1.97538948059082,0.866684377193451,1.89115726947784,0.782067954540253,2.02280187606812,0.932313203811646,2.75486636161804,0.768796384334564,2.33062148094177,0.757445931434631,4.84605264663696,0.650502264499664,4.84492826461792,0.728258490562439,5.10516691207886,0.814991891384125,5.05881547927856,0.802842736244202
15,0.371960520744324,0.889548420906067,1.13540649414063,1.04790830612183,1.16556680202484,0.878619432449341,0.554627954959869,0.863026559352875,0.76051676273346,0.857431411743164,1.65950512886047,0.82738995552063,1.5508040189743,0.749607086181641,2.10568237304687,0.796232223510742,3.03184342384338,0.880522966384888,1.92753195762634,0.78370600938797,2.08781671524048,0.803851425647736,2.60712265968323,0.742376208305359,2.16731071472168,0.751831471920013,4.52848768234253,0.697371184825897,4.64784622192383,0.949091374874115,4.89008045196533,0.750743567943573,1.5222464799881,0.878123879432678
16,0.44899332523346,0.788249313831329,0.980120182037354,0.810319006443024,0.839279770851135,0.837100148200989,0.73853063583374,0.872623980045319,0.992326080799103,0.829278588294983,1.53700840473175,0.794075071811676,1.49408352375031,0.826308786869049,1.98600649833679,0.827832043170929,1.8764967918396,0.972872138023376,1.80032014846802,0.784078598022461,2.01206111907959,0.895657598972321,2.56789660453796,0.7646564245224,2.14166140556335,0.746287763118744,4.38892650604248,0.930099427700043,4.37121105194092,0.885790109634399,4.65363597869873,0.917186796665192,1.24807965755463,0.918403148651123
17,0.391211211681366,0.807023525238037,0.911162614822388,0.854507148265839,0.826381087303162,0.952187657356262,0.849941670894623,0.819155156612396,0.62028032541275,0.840802669525147,1.47505116462708,0.806117236614227,1.60437667369843,0.761562466621399,2.15664911270142,0.788906037807465,1.76974809169769,0.804706931114197,1.77186262607574,0.824344635009766,1.93689501285553,0.823584020137787,2.51673793792725,0.760133981704712,1.84501397609711,0.761097848415375,4.14047384262085,0.622658014297485,4.23745059967041,1.01365339756012,4.49232912063599,0.710939109325409,1.13738548755646,1.12239062786102
18,0.329365998506546,0.829062581062317,0.941526353359222,1.13019239902496,0.810299098491669,2.1389856338501,0.563774645328522,0.820126414299011,0.652000188827515,0.836721420288086,1.52193522453308,0.765590727329254,1.4573096036911,0.803263008594513,1.81431186199188,0.79157167673111,1.99665498733521,0.801504373550415,1.74195575714111,0.747227728366852,1.86577248573303,0.887811422348022,2.32943606376648,0.754746556282043,2.09727025032043,0.748026192188263,3.94343209266663,0.776238262653351,4.20608520507813,0.76335597038269,4.19916772842407,0.88160240650177,1.17714643478394,0.90763121843338
19,0.35576057434082,0.832202911376953,0.890315413475037,1.21574175357819,0.823178648948669,0.864608824253082,0.499466210603714,0.83938205242157,0.646653354167938,0.863246500492096,1.30696082115173,0.868015348911285,1.38921177387238,0.763685584068298,1.78476870059967,0.773712456226349,0.990924119949341,0.829635083675385,1.70139670372009,0.73936915397644,1.79787874221802,0.847164452075958,2.55076599121094,0.742116212844849,2.1924455165863,0.713628232479095,4.04546642303467,0.834932088851929,3.82175064086914,0.733927428722382,4.19499444961548,0.864261627197266,0.99110758304596,1.0895289182663
20,0.324098289012909,0.802521884441376,0.811717569828033,0.837052285671234,0.767175436019897,0.849978506565094,0.524734914302826,0.857328653335571,0.651943385601044,0.821213662624359,1.39338266849518,0.946483910083771,1.38277697563171,0.785054385662079,1.7077409029007,0.826193153858185,0.938539803028107,0.791360795497894,1.61517179012299,0.765678405761719,1.88073301315308,0.787984013557434,2.2994978427887,0.722775936126709,1.69508004188538,0.713452637195587,3.55157494544983,0.689649701118469,3.88475036621094,0.692516386508942,3.99635767936707,0.822485625743866,0.986588776111603,0.833126783370972
21,0.334729254245758,0.845219910144806,0.770367622375488,0.793480932712555,0.812088966369629,0.90077668428421,0.623225748538971,0.837825298309326,0.593346357345581,0.872413992881775,1.28388786315918,0.8778977394104,1.24954426288605,0.758945941925049,1.95689356327057,0.771539688110352,0.957696318626404,0.852562069892883,1.6842337846756,0.751610040664673,1.75495755672455,0.860519111156464,2.26049065589905,0.839218497276306,1.80362594127655,0.70799446105957,3.62590003013611,0.750669598579407,3.50674223899841,0.716512322425842,3.59125757217407,0.694385826587677,0.950409829616547,0.826575815677643
22,0.316827237606049,0.799660801887512,0.798511266708374,0.829105079174042,1.02733433246613,0.89875066280365,0.49037516117096,0.854621827602387,0.660076975822449,0.829142451286316,1.17691218852997,0.776554226875305,1.25711286067963,0.772657155990601,1.56822562217712,0.819531738758087,0.874922811985016,0.820699274539948,1.53546392917633,0.781780362129211,1.84280383586884,0.80938071012497,2.15356969833374,0.753579199314117,1.79106819629669,0.828217327594757,3.36449098587036,0.636293113231659,3.71839308738708,0.766318142414093,3.81694412231445,0.769811570644379,0.884494066238403,0.743913948535919
23,0.324435949325561,0.837700128555298,0.824713051319122,0.968605875968933,0.752133309841156,1.03322231769562,0.478114426136017,0.843705892562866,0.659619987010956,0.847565412521362,1.20149576663971,0.769409954547882,1.08561491966248,0.762167274951935,1.56027269363403,0.762109100818634,0.778210818767548,0.807925701141357,1.60786688327789,0.741452038288116,1.60373067855835,0.825389802455902,2.09534215927124,0.735423386096954,1.73585879802704,0.73103255033493,3.19592642784119,0.670537531375885,3.180100440979,0.692490160465241,3.50646233558655,1.0323086977005,0.856567621231079,0.887716174125671
24,0.302764564752579,0.821115851402283,0.671778500080108,0.982260525226593,0.727052330970764,0.87019020318985,0.541780412197113,0.848614931106567,0.552842974662781,0.809958517551422,1.19480359554291,0.902017593383789,1.09170973300934,0.738519012928009,1.7403781414032,0.752346277236939,0.793497860431671,0.919131934642791,1.67382156848907,0.778732657432556,7.18215751647949,0.691356241703033,2.11427402496338,0.779243350028992,1.69843435287476,0.730804681777954,3.19649386405945,0.723484814167023,3.3681275844574,0.690068423748016,3.55310916900635,0.886274874210358,0.808071374893189,0.864271700382233
25,0.315217077732086,0.811733663082123,0.697278678417206,0.863640546798706,0.907374203205108,0.890363454818726,0.459874480962753,0.878214776515961,0.618162512779236,0.856610417366028,1.19971752166748,0.846592783927918,0.993076145648956,0.772742569446564,1.5520681142807,0.782406568527222,0.728126227855682,0.832777798175812,1.46816372871399,0.785853981971741,7.50592613220215,0.73034930229187,1.99613416194916,0.737152934074402,1.54941272735596,0.728211462497711,3.0304000377655,0.657514631748199,3.0488440990448,0.760845482349396,3.25621318817139,0.820694446563721,0.804144144058227,0.90872985124588
26,0.304510623216629,0.822256207466126,0.681169092655182,0.97001701593399,0.733477711677551,1.00095844268799,0.517518818378449,0.867697060108185,0.546139776706696,0.878335475921631,1.20839965343475,0.799740672111511,1.0528656244278,0.740439355373383,1.67252361774445,0.856935501098633,0.697946846485138,0.81113737821579,1.25993394851685,0.784689366817474,5.6931791305542,0.670445382595062,2.12156224250793,0.760543823242188,1.51364088058472,0.740693986415863,3.01697373390198,0.612366259098053,3.13269710540771,0.850239098072052,3.28002405166626,0.697056591510773,0.714219570159912,0.888257443904877
27,1.20335030555725,0.79137110710144,0.607317328453064,0.967339217662811,1.05488181114197,0.839442133903503,0.452796816825867,0.848283529281616,0.559067189693451,0.88702666759491,1.09290838241577,0.920837342739105,0.854003310203552,0.78631317615509,1.34610259532928,0.798439085483551,0.658428251743317,0.845778226852417,1.19090378284454,0.820788681507111,5.48379039764404,0.659367859363556,1.98758125305176,0.757498323917389,1.46856021881104,0.68350076675415,2.69928455352783,0.724919974803925,3.05293655395508,0.74898374080658,3.07860088348389,0.726046979427338,0.735294222831726,0.881405770778656
28,0.975687623023987,0.756158828735352,0.607022404670715,0.870479822158814,0.903275668621063,0.838939011096954,0.398313522338867,0.904159307479858,0.509984374046326,0.849193513393402,1.07400929927826,0.894996285438538,0.981006979942322,0.761248767375946,1.48615443706512,0.790003061294556,0.594940006732941,0.909274399280548,1.18447625637054,0.739953100681305,5.39871788024902,0.652740478515625,1.92834329605103,0.82397335767746,1.47783887386322,0.746069490909576,2.93076705932617,0.61399382352829,2.79813885688782,0.672214567661285,3.08833336830139,0.737955808639526,0.641896784305573,0.827014684677124
29,0.827202022075653,0.732276558876038,0.633292019367218,0.830700278282166,0.772242724895477,0.812325239181519,0.373279482126236,0.846439898014069,0.809064388275147,0.824879109859467,1.59250247478485,0.788726687431335,0.928896963596344,0.779519557952881,1.42195796966553,0.788575828075409,0.652596414089203,0.899717688560486,1.17445969581604,0.741121590137482,5.0295844078064,0.618241548538208,1.89329445362091,0.834426581859589,1.33044183254242,0.704908907413483,2.5741925239563,0.654735445976257,2.76294875144958,0.662348866462708,2.95647501945496,0.782172024250031,0.69515186548233,0.920737385749817
30,0.701944410800934,0.749469220638275,0.759411931037903,0.823600471019745,0.870489895343781,0.850676357746124,0.343379229307175,0.868265271186829,0.630232036113739,0.854990780353546,1.36198794841766,0.717313349246979,1.52624404430389,0.732445061206818,1.00290834903717,0.749657452106476,0.623834490776062,0.848943471908569,6.645827293396,0.668047785758972,4.73877334594727,0.627077758312225,6.45297956466675,0.654024541378021,6.26269245147705,0.666193783283233,1.44232320785522,0.615361392498016,1.4963550567627,0.74130392074585,1.4239444732666,0.593759834766388,0.69022136926651,0.978560268878937
31,0.625340640544891,0.8065544962883,0.683619558811188,0.756899416446686,0.805387079715729,1.00701463222504,0.314476937055588,0.922583818435669,0.650325000286102,0.844016969203949,1.1246280670166,0.833404064178467,1.21192812919617,0.82446163892746,0.702539205551147,0.784929394721985,1.49351894855499,0.76282924413681,6.22508573532105,0.644698202610016,4.71308898925781,0.594385385513306,5.40440511703491,0.648053467273712,4.95599746704102,0.736703038215637,1.02925932407379,0.708669126033783,1.07607066631317,0.729070901870728,1.10083425045013,0.68147224187851,0.597388625144959,0.880897045135498
32,0.694241464138031,0.803937256336212,0.65344101190567,0.84887969493866,0.72621876001358,0.80318033695221,0.351281732320785,0.857598781585693,0.515834927558899,0.871182024478912,1.05462229251862,0.761173188686371,1.19069600105286,0.704598009586334,0.729916512966156,0.813185393810272,1.19964146614075,0.806447088718414,5.52221870422363,0.576041519641876,4.46839332580566,0.571572244167328,4.9826922416687,0.646831512451172,4.57623291015625,0.653121709823608,0.963318645954132,0.71302741765976,0.92595762014389,0.811969816684723,0.969290614128113,0.743654191493988,0.585950434207916,0.876722872257233
33,0.635060906410217,0.81372344493866,0.64815217256546,0.785073041915894,0.81669545173645,0.871472954750061,0.292285948991776,0.888241827487946,0.719384133815765,0.874401032924652,0.935936331748962,0.734567880630493,1.01812851428986,0.743500947952271,0.647254168987274,0.788537621498108,1.0854674577713,0.785609900951386,4.73498249053955,0.559364497661591,4.08048439025879,0.587254106998444,4.57114553451538,0.621950149536133,4.40341472625732,0.594390571117401,0.89928525686264,0.63991516828537,0.863782405853272,0.828345417976379,0.949594438076019,0.661187767982483,0.680381119251251,0.887536644935608
34,0.647884964942932,0.764175057411194,0.628292143344879,0.856879770755768,0.781312704086304,0.924860537052154,0.295380204916,0.915577292442322,0.525466084480285,0.869076311588287,0.887107670307159,0.722881376743317,0.954632580280304,0.722545146942139,0.537684202194214,0.832164347171783,1.00217807292938,0.739345490932465,4.79791593551636,0.57048761844635,3.9655065536499,0.575955092906952,4.21236276626587,0.638116002082825,3.85456323623657,0.633322060108185,0.804869651794434,0.672672986984253,0.76278156042099,0.795583844184876,0.926860451698303,0.702254474163055,0.570546507835388,0.859940648078918
35,0.537939131259918,0.889871835708618,0.590912699699402,0.814911961555481,0.710058093070984,1.12069416046143,0.324094593524933,0.849388957023621,0.468627005815506,0.955731511116028,0.759718239307404,0.819435834884644,0.786994695663452,0.722603142261505,0.463261216878891,0.782809853553772,0.789440095424652,0.71521532535553,4.39934062957764,0.523406505584717,3.82614779472351,0.543968319892883,3.75068950653076,0.568661987781525,3.70787143707275,0.551385819911957,0.77584570646286,0.667214930057526,0.751248300075531,0.799590647220612,0.830967366695404,0.648606777191162,0.519411146640778,0.788644909858704
36,0.452597945928574,0.822978317737579,0.577133655548096,0.856803357601166,0.651865541934967,0.822324216365814,0.287032127380371,0.888458609580994,0.362961769104004,0.913925468921661,0.60454672574997,0.750144898891449,0.700856447219849,0.73490035533905,0.448784977197647,0.779849767684937,0.7910315990448,0.765626192092896,4.01186800003052,0.505123674869537,3.60538148880005,0.543822824954987,3.69735431671143,0.542244851589203,3.30356073379517,0.584403932094574,0.741973638534546,0.680035471916199,0.654771566390991,0.864938259124756,0.780979752540588,0.675134897232056,0.500043451786041,0.802187025547028
37,0.517215669155121,0.821401953697205,0.55696028470993,0.833101630210876,0.696540653705597,0.846938669681549,0.304638415575027,0.843584001064301,0.431754350662231,0.956747114658356,0.639560997486115,0.728931486606598,0.777982294559479,0.764194786548615,0.468682944774628,0.780031561851501,0.78169196844101,0.760769546031952,3.68579959869385,0.531597673892975,3.50739979743958,0.564860999584198,3.25453639030457,0.545573890209198,3.34371280670166,0.547730386257172,0.688677430152893,0.681886970996857,0.666955471038818,0.780932009220123,0.746813833713532,0.681892871856689,0.45665892958641,0.785987615585327
38,0.446030139923096,0.949055075645447,0.535189688205719,0.86166125535965,0.66650527715683,0.766063928604126,0.250035256147385,0.916542112827301,0.353742808103561,0.861933767795563,0.691936731338501,0.735391676425934,0.6345574259758,0.788919568061829,0.480243593454361,0.782439410686493,0.705462455749512,0.742872953414917,3.67076563835144,0.482187867164612,3.33033156394958,0.556597709655762,3.0089271068573,0.537510752677918,3.12700343132019,0.565081596374512,0.664234220981598,0.684152543544769,0.624073326587677,0.817912697792053,0.700933396816254,0.690064013004303,0.419002711772919,0.785071194171906
39,0.504879653453827,0.848409354686737,0.520152986049652,0.821757435798645,0.639568090438843,1.02254700660706,0.279520303010941,0.832511603832245,0.431394547224045,0.977491855621338,0.552278578281403,0.773062586784363,0.687663853168487,0.733298718929291,0.380392044782639,0.804833173751831,0.642840445041657,0.765924155712128,3.58573055267334,0.55450302362442,3.21414995193481,0.540352165699005,2.79785537719727,0.530027329921722,2.94781923294067,0.559138536453247,0.632672965526581,0.765051364898681,0.610903024673462,0.786352396011353,0.67402720451355,0.769797384738922,0.396716803312302,0.784621059894562
40,0.686954915523529,0.75745153427124,0.482702523469925,0.815162658691406,0.609999597072601,0.791741073131561,0.255598604679108,0.886411666870117,0.352467805147171,0.913385033607483,0.58464115858078,0.77836948633194,0.598008632659912,0.82080739736557,0.361013174057007,0.806595683097839,0.645008862018585,0.799685895442963,3.21989417076111,0.46260941028595,3.2281231880188,0.521173596382141,2.53361415863037,0.566946804523468,2.7898383140564,0.54561859369278,0.604766547679901,0.688086330890656,0.533725678920746,0.828918933868408,0.668738961219788,0.709062159061432,0.396373093128204,0.765686392784119
41,0.423511058092117,0.743577837944031,0.507017910480499,0.963087797164917,0.561292409896851,1.03310918807983,0.25762414932251,0.869423151016235,0.318107426166534,0.955956280231476,2.1431577205658,0.722210347652435,0.574101090431213,0.754415452480316,1.25488090515137,0.775462865829468,0.618814408779144,0.797599494457245,3.04625654220581,0.504807710647583,2.8887255191803,0.543379545211792,2.61949825286865,0.580388844013214,2.69820308685303,0.561564743518829,0.618514537811279,0.744722306728363,0.547430217266083,0.799068689346314,0.699510335922241,0.788973271846771,0.360743314027786,0.808151781558991
