,temporal None PL train,temporal None PL val,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
n_iterations,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
t_iterations,508.0,508.0,4783.0,4783.0,4522.0,4522.0,4348.0,4348.0,4743.0,4743.0,6324.0,6324.0,6722.0,6722.0,6625.0,6625.0,6932.0,6932.0,8341.0,8341.0,8132.0,8132.0,8448.0,8448.0,8114.0,8114.0,8310.0,8310.0,8353.0,8353.0,7625.0,7625.0,6618.0,6618.0
budget_usage,0.7988851145370612,0.7988851145370612,0.7736259907673547,0.7736259907673547,0.28821531225503005,0.28821531225503005,0.20207299015765176,0.20207299015765176,0.1949307551607003,0.1949307551607003,0.7659611532096507,0.7659611532096507,0.7087361728072468,0.7087361728072468,0.5563975263478791,0.5563975263478791,0.6419301454577128,0.6419301454577128,0.4718230119327585,0.4718230119327585,0.47922654821008626,0.47922654821008626,0.3825450744708649,0.3825450744708649,0.40501698458322444,0.40501698458322444,0.39604564062363906,0.39604564062363906,0.27506314780942426,0.27506314780942426,0.23543245361902274,0.23543245361902274,0.2660047034230468,0.2660047034230468
sensor_usage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
streamtime_usage,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959349593495935,0.9959349593495935,0.983739837398374,0.983739837398374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959349593495935,0.9959349593495935,0.9959349593495935,0.9959349593495935,0.991869918699187,0.991869918699187,0.991869918699187,0.991869918699187
RF_loss,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517,0.36476263403892517
test_loss,0.27464163303375244,0.27464163303375244,0.2631266415119171,0.2631266415119171,0.3675018548965454,0.3675018548965454,0.4863521158695221,0.4863521158695221,0.4770195782184601,0.4770195782184601,0.21058405935764313,0.21058405935764313,0.21735458076000214,0.21735458076000214,0.2525186240673065,0.2525186240673065,0.2275201827287674,0.2275201827287674,0.136085644364357,0.136085644364357,0.15538473427295685,0.15538473427295685,0.14984235167503357,0.14984235167503357,0.14316889643669128,0.14316889643669128,0.22580505907535553,0.22580505907535553,0.381575345993042,0.381575345993042,0.5386964678764343,0.5386964678764343,0.4385949671268463,0.4385949671268463
0,5.2255539894104,0.4369293749332428,-0.10163599252700806,-0.10163599252700806,0.0027392208576202393,0.0027392208576202393,0.12158948183059692,0.12158948183059692,0.11225694417953491,0.11225694417953491,-0.15417857468128204,-0.15417857468128204,-0.14740805327892303,-0.14740805327892303,-0.11224400997161865,-0.11224400997161865,-0.13724245131015778,-0.13724245131015778,-0.22867698967456818,-0.22867698967456818,-0.20937789976596832,-0.20937789976596832,-0.2149202823638916,-0.2149202823638916,-0.2215937376022339,-0.2215937376022339,-0.13895757496356964,-0.13895757496356964,0.01681271195411682,0.01681271195411682,0.17393383383750916,0.17393383383750916,0.07383233308792114,0.07383233308792114
1,0.4062555432319641,0.43813297152519226,-0.011514991521835327,-0.011514991521835327,0.09286022186279297,0.09286022186279297,0.21171048283576965,0.21171048283576965,0.20237794518470764,0.20237794518470764,-0.06405757367610931,-0.06405757367610931,-0.057287052273750305,-0.057287052273750305,-0.022123008966445923,-0.022123008966445923,-0.047121450304985046,-0.047121450304985046,-0.13855598866939545,-0.13855598866939545,-0.1192568987607956,-0.1192568987607956,-0.12479928135871887,-0.12479928135871887,-0.13147273659706116,-0.13147273659706116,-0.04883657395839691,-0.04883657395839691,0.10693371295928955,0.10693371295928955,0.2640548348426819,0.2640548348426819,0.16395333409309387,0.16395333409309387
2,0.38676413893699646,0.36950457096099854,9.663996696472168,0.42788559198379517,19.567665100097656,0.4964204430580139,14.797136306762695,0.44819751381874084,23.297746658325195,0.40344294905662537,12.240598678588867,0.39966854453086853,5.9256744384765625,0.4972231686115265,20.108097076416016,0.47025585174560547,14.037764549255371,0.4440917670726776,37.369564056396484,0.42953652143478394,12.02881145477295,0.42519888281822205,14.468990325927734,0.501095712184906,16.044525146484375,0.37216004729270935,4.300948143005371,0.39063504338264465,4.790348052978516,0.37880566716194153,4.866405487060547,0.818109393119812,9.045004844665527,0.5012515783309937
