air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.163,0.87,2014-01-01 01:00:00,0.001,0.0,0.0,19.006,0.0,-3.451,3.55
1.163,0.87,2014-01-01 01:15:00,0.001,0.0,0.0,19.006,0.0,-3.451,3.55
1.163,0.87,2014-01-01 01:30:00,0.001,0.0,0.0,19.006,0.0,-3.451,3.55
1.163,0.87,2014-01-01 01:45:00,0.001,0.0,0.0,19.006,0.0,-3.451,3.55
1.163,0.97,2014-01-01 02:00:00,0.016,0.0,0.0,19.009,0.0,-3.024,3.583
1.163,0.97,2014-01-01 02:15:00,0.016,0.0,0.0,19.009,0.0,-3.024,3.583
1.163,0.97,2014-01-01 02:30:00,0.016,0.0,0.0,19.009,0.0,-3.024,3.583
1.163,0.97,2014-01-01 02:45:00,0.016,0.0,0.0,19.009,0.0,-3.024,3.583
1.163,0.9420000000000001,2014-01-01 03:00:00,0.079,0.0,0.0,19.028,0.017,-2.2,3.641
1.163,0.9420000000000001,2014-01-01 03:15:00,0.079,0.0,0.0,19.028,0.017,-2.2,3.641
1.163,0.9420000000000001,2014-01-01 03:30:00,0.079,0.0,0.0,19.028,0.017,-2.2,3.641
1.163,0.9420000000000001,2014-01-01 03:45:00,0.079,0.0,0.0,19.028,0.017,-2.2,3.641
1.163,0.731,2014-01-01 04:00:00,0.14400000000000002,0.0,0.0,19.083,0.009000000000000001,-1.442,3.519
1.163,0.731,2014-01-01 04:15:00,0.14400000000000002,0.0,0.0,19.083,0.009000000000000001,-1.442,3.519
1.163,0.731,2014-01-01 04:30:00,0.14400000000000002,0.0,0.0,19.083,0.009000000000000001,-1.442,3.519
1.163,0.731,2014-01-01 04:45:00,0.14400000000000002,0.0,0.0,19.083,0.009000000000000001,-1.442,3.519
1.163,0.5690000000000001,2014-01-01 05:00:00,0.149,0.0,0.0,19.139,0.007,-0.9440000000000001,3.36
1.163,0.5690000000000001,2014-01-01 05:15:00,0.149,0.0,0.0,19.139,0.007,-0.9440000000000001,3.36
1.163,0.5690000000000001,2014-01-01 05:30:00,0.149,0.0,0.0,19.139,0.007,-0.9440000000000001,3.36
1.163,0.5690000000000001,2014-01-01 05:45:00,0.149,0.0,0.0,19.139,0.007,-0.9440000000000001,3.36
1.161,0.51,2014-01-01 06:00:00,0.088,0.0,0.0,19.184,0.013000000000000001,-0.6000000000000001,3.197
1.161,0.51,2014-01-01 06:15:00,0.088,0.0,0.0,19.184,0.013000000000000001,-0.6000000000000001,3.197
1.161,0.51,2014-01-01 06:30:00,0.088,0.0,0.0,19.184,0.013000000000000001,-0.6000000000000001,3.197
1.161,0.51,2014-01-01 06:45:00,0.088,0.0,0.0,19.184,0.013000000000000001,-0.6000000000000001,3.197
