air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.161,0.835,2014-01-01 01:00:00,0.0,0.0,0.0,20.13,0.0,-4.174,3.585
1.161,0.835,2014-01-01 01:15:00,0.0,0.0,0.0,20.13,0.0,-4.174,3.585
1.161,0.835,2014-01-01 01:30:00,0.0,0.0,0.0,20.13,0.0,-4.174,3.585
1.161,0.835,2014-01-01 01:45:00,0.0,0.0,0.0,20.13,0.0,-4.174,3.585
1.16,0.9390000000000001,2014-01-01 02:00:00,0.012,0.0,0.0,20.132,0.0,-3.823,3.571
1.16,0.9390000000000001,2014-01-01 02:15:00,0.012,0.0,0.0,20.132,0.0,-3.823,3.571
1.16,0.9390000000000001,2014-01-01 02:30:00,0.012,0.0,0.0,20.132,0.0,-3.823,3.571
1.16,0.9390000000000001,2014-01-01 02:45:00,0.012,0.0,0.0,20.132,0.0,-3.823,3.571
1.161,0.9500000000000001,2014-01-01 03:00:00,0.064,0.0,0.0,20.148,0.014,-3.164,3.607
1.161,0.9500000000000001,2014-01-01 03:15:00,0.064,0.0,0.0,20.148,0.014,-3.164,3.607
1.161,0.9500000000000001,2014-01-01 03:30:00,0.064,0.0,0.0,20.148,0.014,-3.164,3.607
1.161,0.9500000000000001,2014-01-01 03:45:00,0.064,0.0,0.0,20.148,0.014,-3.164,3.607
1.161,0.77,2014-01-01 04:00:00,0.124,0.0,0.0,20.193,0.009000000000000001,-2.305,3.481
1.161,0.77,2014-01-01 04:15:00,0.124,0.0,0.0,20.193,0.009000000000000001,-2.305,3.481
1.161,0.77,2014-01-01 04:30:00,0.124,0.0,0.0,20.193,0.009000000000000001,-2.305,3.481
1.161,0.77,2014-01-01 04:45:00,0.124,0.0,0.0,20.193,0.009000000000000001,-2.305,3.481
1.16,0.599,2014-01-01 05:00:00,0.14,0.0,0.0,20.243,0.012,-1.654,3.315
1.16,0.599,2014-01-01 05:15:00,0.14,0.0,0.0,20.243,0.012,-1.654,3.315
1.16,0.599,2014-01-01 05:30:00,0.14,0.0,0.0,20.243,0.012,-1.654,3.315
1.16,0.599,2014-01-01 05:45:00,0.14,0.0,0.0,20.243,0.012,-1.654,3.315
1.158,0.501,2014-01-01 06:00:00,0.097,0.0,0.0,20.29,0.022,-1.264,3.154
1.158,0.501,2014-01-01 06:15:00,0.097,0.0,0.0,20.29,0.022,-1.264,3.154
1.158,0.501,2014-01-01 06:30:00,0.097,0.0,0.0,20.29,0.022,-1.264,3.154
1.158,0.501,2014-01-01 06:45:00,0.097,0.0,0.0,20.29,0.022,-1.264,3.154
1.157,0.458,2014-01-01 07:00:00,0.028,0.0,0.0,20.317,0.007,-0.875,2.9779999999999998
1.157,0.458,2014-01-01 07:15:00,0.028,0.0,0.0,20.317,0.007,-0.875,2.9779999999999998
1.157,0.458,2014-01-01 07:30:00,0.028,0.0,0.0,20.317,0.007,-0.875,2.9779999999999998
1.157,0.458,2014-01-01 07:45:00,0.028,0.0,0.0,20.317,0.007,-0.875,2.9779999999999998
1.156,0.61,2014-01-01 08:00:00,0.005,16.509,52.544,20.324,0.0,-0.535,2.876
1.156,0.61,2014-01-01 08:15:00,0.005,16.509,52.544,20.324,0.0,-0.535,2.876
1.156,0.61,2014-01-01 08:30:00,0.005,16.509,52.544,20.324,0.0,-0.535,2.876
1.156,0.61,2014-01-01 08:45:00,0.005,16.509,52.544,20.324,0.0,-0.535,2.876
1.154,0.839,2014-01-01 09:00:00,0.002,107.755,224.894,20.312,0.0,0.404,2.803
1.154,0.839,2014-01-01 09:15:00,0.002,107.755,224.894,20.312,0.0,0.404,2.803
1.154,0.839,2014-01-01 09:30:00,0.002,107.755,224.894,20.312,0.0,0.404,2.803
1.154,0.839,2014-01-01 09:45:00,0.002,107.755,224.894,20.312,0.0,0.404,2.803
1.153,0.9470000000000001,2014-01-01 10:00:00,0.001,195.936,362.148,20.163,0.0,1.721,2.77
1.153,0.9470000000000001,2014-01-01 10:15:00,0.001,195.936,362.148,20.163,0.0,1.721,2.77
1.153,0.9470000000000001,2014-01-01 10:30:00,0.001,195.936,362.148,20.163,0.0,1.721,2.77
1.153,0.9470000000000001,2014-01-01 10:45:00,0.001,195.936,362.148,20.163,0.0,1.721,2.77
1.152,0.9480000000000001,2014-01-01 11:00:00,0.0,275.433,447.109,19.806,0.0,2.946,2.626
1.152,0.9480000000000001,2014-01-01 11:15:00,0.0,275.433,447.109,19.806,0.0,2.946,2.626
1.152,0.9480000000000001,2014-01-01 11:30:00,0.0,275.433,447.109,19.806,0.0,2.946,2.626
1.152,0.9480000000000001,2014-01-01 11:45:00,0.0,275.433,447.109,19.806,0.0,2.946,2.626
1.15,0.9490000000000001,2014-01-01 12:00:00,0.0,311.266,474.088,19.338,0.0,3.622,2.448
1.15,0.9490000000000001,2014-01-01 12:15:00,0.0,311.266,474.088,19.338,0.0,3.622,2.448
1.15,0.9490000000000001,2014-01-01 12:30:00,0.0,311.266,474.088,19.338,0.0,3.622,2.448
1.15,0.9490000000000001,2014-01-01 12:45:00,0.0,311.266,474.088,19.338,0.0,3.622,2.448
1.148,0.97,2014-01-01 13:00:00,0.001,256.837,441.237,18.893,0.0,3.775,2.435
1.148,0.97,2014-01-01 13:15:00,0.001,256.837,441.237,18.893,0.0,3.775,2.435
1.148,0.97,2014-01-01 13:30:00,0.001,256.837,441.237,18.893,0.0,3.775,2.435
1.148,0.97,2014-01-01 13:45:00,0.001,256.837,441.237,18.893,0.0,3.775,2.435
1.148,0.96,2014-01-01 14:00:00,0.002,167.348,350.668,18.54,0.001,3.089,2.674
1.148,0.96,2014-01-01 14:15:00,0.002,167.348,350.668,18.54,0.001,3.089,2.674
1.148,0.96,2014-01-01 14:30:00,0.002,167.348,350.668,18.54,0.001,3.089,2.674
1.148,0.96,2014-01-01 14:45:00,0.002,167.348,350.668,18.54,0.001,3.089,2.674
1.149,0.9570000000000001,2014-01-01 15:00:00,0.001,98.853,208.74,18.397,0.001,1.843,3.063
1.149,0.9570000000000001,2014-01-01 15:15:00,0.001,98.853,208.74,18.397,0.001,1.843,3.063
1.149,0.9570000000000001,2014-01-01 15:30:00,0.001,98.853,208.74,18.397,0.001,1.843,3.063
1.149,0.9570000000000001,2014-01-01 15:45:00,0.001,98.853,208.74,18.397,0.001,1.843,3.063
1.149,0.977,2014-01-01 16:00:00,0.0,13.582,39.421,18.382,0.0,-0.148,3.445
1.149,0.977,2014-01-01 16:15:00,0.0,13.582,39.421,18.382,0.0,-0.148,3.445
1.149,0.977,2014-01-01 16:30:00,0.0,13.582,39.421,18.382,0.0,-0.148,3.445
1.149,0.977,2014-01-01 16:45:00,0.0,13.582,39.421,18.382,0.0,-0.148,3.445
