,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
65,0.16861644,0.2598976,0.122479245,0.27667207,0.08917393,0.33274725,0.14627063,0.27845922,0.18501242,0.21119763,0.28586742,0.18914592,0.1395373,0.22873001,0.18997967,0.20691697,0.12038524,0.19213012,0.13241889,0.20537192,0.15666592,0.20525843,0.16673405,0.18735501,0.28755668,0.18939373,0.29571185,0.17844605,0.17690638,0.21550864,0.24622612,0.17999116
66,0.14638999,0.27855375,0.11455557,0.28875938,0.08571384,0.31800994,0.13367453,0.28545722,0.15497538,0.22074999,0.23612598,0.1929819,0.13209206,0.22895865,0.1722596,0.2070823,0.49572775,0.15187897,0.123827435,0.18991357,0.12933533,0.21283503,0.1617548,0.18685718,0.2533396,0.18866159,0.26809412,0.1742797,0.16709135,0.20816863,0.22375007,0.1891888
67,0.12833878,0.28154975,0.10209506,0.28034404,0.08838746,0.32439402,0.123239584,0.29385653,0.15210992,0.22050162,0.21560402,0.19468567,0.46766737,0.18477039,0.15978858,0.2262528,0.37467,0.15997922,0.54213077,0.15367928,0.39589918,0.1783567,0.14520152,0.19413295,0.2298622,0.19164456,0.24331853,0.17465466,0.15705553,0.20020668,0.2038661,0.19060664
68,0.12439686,0.27197322,0.09405451,0.28857738,0.3454567,0.28300858,0.118116066,0.31893188,0.1425045,0.23045215,0.17494051,0.19414054,0.32533902,0.18928872,0.14594635,0.23029466,0.3128864,0.14774995,0.37532476,0.15022561,0.2777042,0.17583603,0.14467552,0.18732193,0.2215843,0.17125441,0.21670814,0.17278963,0.14053157,0.21462893,0.18971255,0.19207314
69,0.1009695,0.27259955,0.08818148,0.2939533,0.2535488,0.2767144,0.104974985,0.29275414,0.13763948,0.22666651,0.16234162,0.195411,0.27224934,0.18730316,0.14095642,0.20966195,0.27492085,0.15365763,0.31863487,0.15785791,0.24244763,0.1819684,0.13972002,0.18189184,0.20317541,0.20240448,0.19364025,0.1702526,0.14216286,0.21482398,0.17819753,0.21356018
70,0.10811676,0.27531886,0.38226786,0.25998217,0.19885865,0.28064653,0.09665793,0.31748977,0.12646997,0.22724809,0.15397583,0.20106801,0.23947977,0.19317067,0.13038321,0.22809331,0.25286558,0.15601736,0.27836886,0.15674338,0.2174371,0.17416432,0.48654893,0.15231316,0.18780868,0.18466052,0.18303539,0.17718865,0.13362882,0.2218766,0.16345464,0.19220795
71,0.09680821,0.29628995,0.25097626,0.2647772,0.16055937,0.29099408,0.08980948,0.32345727,0.121524535,0.2306703,0.14250752,0.20060933,0.20585157,0.18889815,0.4329858,0.1858428,0.22650072,0.15965244,0.24577034,0.1613333,0.19571625,0.18215512,0.35563537,0.15808618,0.17462851,0.21422951,0.17720035,0.17343518,0.13165174,0.23279803,0.16333923,0.1936402
72,0.08623365,0.28379664,0.21229722,0.26011962,0.14176287,0.30582064,0.07955136,0.29604554,0.39475384,0.19036515,0.12916055,0.20718068,0.19435774,0.19364612,0.31975418,0.19278145,0.20659044,0.16215116,0.20654383,0.17389587,0.17613803,0.18881641,0.30200133,0.14562859,0.16286236,0.18575552,0.15895116,0.17592622,0.4579465,0.17641585,0.15022217,0.2040769
73,0.085687585,0.2888317,0.17884524,0.25807062,0.12571755,0.31302616,0.088149436,0.31269214,0.29243222,0.19119257,0.13106705,0.19310255,0.16928765,0.19929075,0.24165457,0.18773374,0.19605932,0.15892,0.19538535,0.16986953,0.16751958,0.18167204,0.25926146,0.15113848,0.15809017,0.20488149,0.14358282,0.20000969,0.33916077,0.16127612,0.14222734,0.19222178
74,0.33194724,0.2658295,0.1468987,0.26853263,0.11876901,0.31260914,0.071162716,0.30388075,0.2460673,0.19962238,0.116023995,0.20371746,0.15645297,0.20460361,0.2162306,0.18869211,0.16530553,0.16640367,0.17783211,0.17906816,0.15069231,0.18181117,0.23287354,0.16731271,0.15454201,0.18753181,0.4569812,0.14234444,0.2821313,0.16527212,0.42194965,0.18566711
75,0.23374483,0.25317538,0.147398,0.27282357,0.11050698,0.29981303,0.2760482,0.2806687,0.21525738,0.20074779,0.40383613,0.15691733,0.14685374,0.20639025,0.19338574,0.18277173,0.1757486,0.168542,0.17674056,0.16405183,0.14847854,0.19238442,0.22002186,0.15362911,0.1343929,0.20851889,0.33576527,0.1455351,0.25965893,0.18516636,0.30650184,0.1645103
76,0.17963511,0.27358723,0.12601814,0.26312035,0.09469666,0.32005677,0.20728834,0.29776308,0.19086678,0.20133929,0.28917003,0.1619403,0.1432806,0.21205716,0.18074,0.1994825,0.15645307,0.17154264,0.16026285,0.16233055,0.13944066,0.18320842,0.19349444,0.16089642,0.13900012,0.1925367,0.2778508,0.14206183,0.23849471,0.18340181,0.28023264,0.18148895
77,0.1536089,0.2828756,0.12203914,0.28634438,0.10257242,0.30607235,0.17267874,0.28578863,0.17975393,0.20373456,0.24707052,0.1578421,0.1287736,0.20203419,0.1533742,0.20115243,0.15006688,0.16923414,0.15303528,0.16476998,0.12438758,0.18872349,0.17937176,0.16078936,0.13309614,0.2013384,0.24255902,0.14627412,0.21283093,0.17732638,0.24977812,0.16022287
78,0.14913307,0.2669684,0.10492892,0.29155862,0.0864033,0.32805255,0.14122875,0.29329744,0.1637504,0.20709828,0.21182936,0.16457582,0.3810666,0.17152292,0.14483738,0.18632479,0.14677928,0.1751869,0.14296877,0.16242032,0.122069374,0.18722394,0.17076415,0.1562666,0.12102892,0.18799163,0.22068577,0.14784373,0.18604594,0.19174448,0.21685714,0.17387408
79,0.11736959,0.30454093,0.10027625,0.2781929,0.08554988,0.31377017,0.12965576,0.28797218,0.14977221,0.19654936,0.1909165,0.16403098,0.26626992,0.1751834,0.14064363,0.1975221,0.52650076,0.13209291,0.4158794,0.13600102,0.11220295,0.18230936,0.16372517,0.15772228,0.38558125,0.15384924,0.19878674,0.14300467,0.17791243,0.18424675,0.20130141,0.19590007
80,0.117710814,0.2886219,0.10017299,0.29228622,0.29013032,0.26705247,0.10462714,0.2880386,0.13509949,0.20633718,0.17744988,0.16087684,0.2175735,0.18490355,0.13805227,0.18613748,0.39277732,0.12699443,0.31040266,0.14027087,0.11235568,0.18988973,0.15049578,0.15880099,0.29898652,0.17691796,0.18625663,0.14454138,0.17024836,0.19044645,0.18807988,0.16073567
81,0.09647287,0.27775693,0.08500785,0.2878147,0.19988479,0.26565662,0.11863836,0.29542938,0.13019393,0.2109247,0.16373652,0.16150759,0.19600847,0.18472959,0.12198844,0.19955756,0.32742712,0.13406716,0.2693109,0.14274313,0.45039555,0.16171755,0.14463031,0.1577951,0.2536238,0.16199765,0.17226031,0.14918596,0.16085224,0.19769631,0.17790811,0.17589466
82,0.10354847,0.2766618,0.08433986,0.29739305,0.1632335,0.26266664,0.09316658,0.3087885,0.12114893,0.20861378,0.15267125,0.1722598,0.17934814,0.18161875,0.12349475,0.19189543,0.2882439,0.1364645,0.23391573,0.14048453,0.32203552,0.15831302,0.137666,0.15588214,0.21727647,0.17324734,0.15169698,0.14567558,0.14322762,0.17199978,0.16364259,0.17134947
83,0.08831533,0.28730252,0.08096913,0.29206485,0.14990836,0.26233512,0.12488674,0.30393955,0.42640945,0.17836687,0.1416181,0.1655036,0.1703596,0.18593782,0.11051397,0.19607362,0.24746764,0.1340455,0.19829683,0.14835998,0.26341045,0.15293254,0.46108148,0.11928327,0.19908915,0.18314433,0.15451223,0.15908861,0.14710954,0.18923204,0.15049666,0.1898296
84,0.081030004,0.2981295,0.33015692,0.25722736,0.12672453,0.2693618,0.0832035,0.3084597,0.31039512,0.17715302,0.1364075,0.16683124,0.14422561,0.18714617,0.10235272,0.19654581,0.2187956,0.14131178,0.17649761,0.15381624,0.23369984,0.15980175,0.3490651,0.1200726,0.18625186,0.1725462,0.13921407,0.1583639,0.41410628,0.14923294,0.14775361,0.17830366
85,0.08786103,0.29240826,0.20937844,0.25292718,0.12194619,0.27900368,0.08054057,0.3157007,0.25638625,0.16522492,0.12188291,0.1715968,0.13242505,0.18400301,0.109813295,0.19744655,0.1923641,0.14235783,0.1688768,0.14897856,0.20388679,0.15781772,0.2942805,0.12125247,0.16560665,0.1874623,0.12836231,0.15245132,0.31093332,0.16860443,0.13781057,0.18811262
86,0.40408593,0.2370475,0.16655105,0.27145013,0.105986424,0.28855377,0.35516116,0.26455885,0.21769883,0.17608447,0.43082264,0.13671625,0.13275835,0.18726736,0.39945772,0.16985604,0.17990847,0.14159645,0.14744091,0.14580916,0.18813647,0.16338076,0.25181666,0.12413829,0.15659733,0.18794666,0.12901096,0.1489605,0.26540112,0.15282679,0.1357134,0.17589942
87,0.2740916,0.26453662,0.13460048,0.26862,0.100132845,0.27586058,0.23567206,0.28909266,0.19826283,0.17881349,0.2979277,0.13518977,0.11563678,0.18946421,0.2780484,0.16832365,0.1751574,0.14334014,0.14396833,0.15131916,0.17002793,0.16168928,0.22180755,0.12479868,0.15390415,0.16984837,0.43121472,0.13038188,0.23745078,0.16230606,0.12084084,0.20681366
88,0.20066535,0.25599113,0.13611858,0.2607455,0.09201354,0.28840992,0.1980439,0.28789613,0.18850681,0.17535502,0.2584514,0.13396561,0.11815221,0.19306016,0.23113042,0.1709375,0.1597222,0.14837405,0.13019928,0.14793435,0.15213992,0.16149966,0.2038762,0.12821148,0.13743046,0.17334433,0.32771844,0.118099146,0.21689646,0.16889523,0.3952132,0.16198541
89,0.1691905,0.26306146,0.11109932,0.2860287,0.087895624,0.2849341,0.1629228,0.28827336,0.16988297,0.17369618,0.21542029,0.14321151,0.38958272,0.15540895,0.19733228,0.17172897,0.14529273,0.14311086,0.12643409,0.1531921,0.1430976,0.16486448,0.17644925,0.12765044,0.13000327,0.15927383,0.2760039,0.12540418,0.19939163,0.15887885,0.28526527,0.19024141
90,0.14065284,0.26791534,0.11140651,0.26775113,0.08586608,0.28862637,0.1341659,0.30078328,0.14697744,0.17610213,0.2090624,0.14400953,0.2800139,0.15603681,0.17630596,0.16973767,0.14175709,0.14467376,0.49626738,0.100529194,0.13300553,0.16296075,0.16354473,0.1306228,0.41289935,0.13184899,0.24213284,0.12371537,0.18793997,0.19214074,0.24695112,0.16499795
91,0.12853761,0.2572297,0.09777801,0.2831438,0.07407114,0.30105233,0.12312196,0.3297535,0.13771407,0.18203871,0.19148718,0.13977426,0.23779967,0.15502436,0.15178639,0.17251314,0.5246001,0.11060309,0.37440264,0.09926702,0.121610954,0.16888943,0.15882392,0.12895295,0.31470817,0.12021599,0.2287963,0.1175235,0.16695704,0.16487707,0.23264846,0.15385072
92,0.12065977,0.26176775,0.08994714,0.28195512,0.08410984,0.296262,0.11976437,0.30244493,0.12966838,0.19510414,0.18072361,0.13765751,0.20351093,0.15170519,0.15031858,0.18785885,0.36906615,0.102319576,0.31085277,0.10051889,0.1282893,0.164788,0.15795429,0.13002066,0.29222393,0.13003881,0.19853885,0.13070929,0.16054429,0.15837215,0.21143198,0.17684677
93,0.11368493,0.25838014,0.091526985,0.28708026,0.06933586,0.28659067,0.12304617,0.33986264,0.12866168,0.18009879,0.15692295,0.13865826,0.1843714,0.15384884,0.12811342,0.17464972,0.3056933,0.099022135,0.28021926,0.0994407,0.117754765,0.16236779,0.13415472,0.12710048,0.2488429,0.14473216,0.18651053,0.12224146,0.14479479,0.15344693,0.18565881,0.17381927
94,0.105650365,0.27744982,0.08027454,0.27469337,0.3054384,0.27042338,0.10336516,0.33790952,0.110116646,0.18219693,0.14591296,0.14065234,0.16927141,0.15857348,0.13025704,0.17946361,0.26682115,0.09614783,0.24401177,0.10369026,0.4157406,0.1329067,0.4230641,0.098670796,0.21572424,0.12714925,0.1756941,0.14082429,0.13950455,0.17054805,0.17326047,0.15202121
95,0.09882029,0.26016036,0.083979465,0.28778952,0.1983584,0.2743079,0.09233497,0.30948567,0.10272476,0.184224,0.13960919,0.14186475,0.15493463,0.16384019,0.114392824,0.17910516,0.22437768,0.09909116,0.21558116,0.09991023,0.30648932,0.1337175,0.3035355,0.097607814,0.21195592,0.11617529,0.16448624,0.12391651,0.3460078,0.1476556,0.15943803,0.16112258
96,0.085855626,0.2747559,0.32566234,0.23822314,0.16138144,0.28033444,0.09556116,0.3160899,0.36442786,0.15813702,0.13515066,0.14245185,0.14917701,0.17190595,0.104097605,0.18966942,0.20674439,0.10267231,0.20839584,0.103244655,0.2581898,0.13061802,0.258584,0.09615496,0.18266611,0.14070517,0.15378442,0.13063894,0.24654208,0.1354473,0.1519579,0.15269993
97,0.2945602,0.23658141,0.23044589,0.2331254,0.1303506,0.27516693,0.2780129,0.26707697,0.25526077,0.15169579,0.13078877,0.13812877,0.14050528,0.16328967,0.11560241,0.18068597,0.19015612,0.10380098,0.18831207,0.10989596,0.22159414,0.13323732,0.21749757,0.09551147,0.17534874,0.13449512,0.14684588,0.12958056,0.21968983,0.14867976,0.14111461,0.16319965
98,0.19765478,0.24798504,0.17776068,0.24774837,0.11642622,0.2803589,0.21007802,0.26690352,0.20988055,0.15819937,0.11464966,0.14558688,0.12335575,0.1597425,0.47347707,0.13903308,0.17680012,0.10082788,0.1675828,0.105144784,0.18602496,0.13722378,0.21011323,0.09597281,0.1574604,0.13230674,0.1360285,0.13581373,0.18539484,0.13786578,0.13702463,0.15814564
99,0.16462676,0.26081172,0.17071566,0.24018238,0.11405319,0.27326742,0.17088467,0.25884396,0.19064842,0.16009371,0.41221893,0.11155748,0.118298955,0.16574082,0.31756842,0.14052431,0.1602806,0.10481651,0.16070572,0.10053669,0.16467705,0.13145377,0.17962122,0.099707946,0.15025409,0.14685044,0.13385625,0.14255673,0.1720184,0.1469696,0.120926425,0.16526864
100,0.14020607,0.24060938,0.12879236,0.26241052,0.10729127,0.28554595,0.15320845,0.28455552,0.16281767,0.16877459,0.30011502,0.11389778,0.113498464,0.16662611,0.25292772,0.14254119,0.15683332,0.104321375,0.15734413,0.104621686,0.15393056,0.13887227,0.18343818,0.09985768,0.13529645,0.1401795,0.12340798,0.14468238,0.15197295,0.18007651,0.11962503,0.17806834
101,0.1184517,0.24695179,0.13478528,0.25112644,0.09191246,0.2932245,0.11541623,0.27514187,0.154926,0.16896994,0.25506184,0.11286352,0.10636192,0.16078576,0.2292202,0.15045978,0.14937921,0.104713574,0.13711043,0.104537,0.14123395,0.1344373,0.15960935,0.099375024,0.13107547,0.13213529,0.120040886,0.12072401,0.15678981,0.14965053,0.11651042,0.1731586
102,0.12042569,0.2388275,0.11630611,0.2592233,0.086667426,0.28505486,0.121318474,0.27580315,0.13724124,0.17424947,0.21361552,0.11154519,0.10734295,0.16545925,0.19273046,0.1429398,0.13866012,0.10379222,0.4315586,0.07115213,0.13048567,0.1390996,0.15255502,0.09908683,0.1286704,0.14926761,0.3869874,0.10074008,0.13579902,0.14446463,0.11248016,0.16459116
103,0.09981195,0.25000125,0.10435202,0.28120825,0.08570844,0.2825644,0.11006151,0.26966274,0.13525964,0.1667553,0.19199122,0.11689535,0.4772923,0.13103025,0.1764884,0.1477341,0.1284604,0.10231284,0.3370202,0.07107066,0.118802704,0.13503942,0.14017041,0.1024338,0.11709621,0.12812854,0.28312844,0.11270062,0.1330904,0.14750426,0.108798474,0.1620603
104,0.091160245,0.28320545,0.10399563,0.26034376,0.081664145,0.3044388,0.098250166,0.28593713,0.11824423,0.16946867,0.1692496,0.11867104,0.3266105,0.13326542,0.14849897,0.15345708,0.11869708,0.1073553,0.27540383,0.07254304,0.112838075,0.13837582,0.13920644,0.09994455,0.112325564,0.12342344,0.23583442,0.09630818,0.12052488,0.15116107,0.102266185,0.16585031
105,0.091189854,0.25886217,0.09038861,0.27015898,0.25303498,0.26392105,0.0869351,0.2906357,0.10992045,0.17344677,0.15792169,0.11748248,0.2773765,0.12834851,0.14217003,0.15074575,0.5070316,0.06394503,0.24136242,0.07166684,0.10882061,0.13960089,0.1182833,0.101498015,0.11312415,0.14102997,0.21185106,0.107634075,0.114392236,0.14708559,0.43346334,0.11760911
106,0.08016786,0.25984728,0.09377201,0.25888786,0.20153874,0.2594027,0.08388634,0.31971753,0.111111455,0.16869062,0.14703986,0.11692016,0.22900665,0.13425374,0.12556523,0.15114847,0.35633937,0.062293205,0.20920204,0.07100357,0.10892837,0.13771723,0.12110522,0.107600436,0.4114265,0.08483212,0.19176933,0.09513747,0.10817223,0.1456038,0.3025555,0.102383316
107,0.07642229,0.26072663,0.08447339,0.2609887,0.15745284,0.26463664,0.08795498,0.28608656,0.10801191,0.16721104,0.13652122,0.11914046,0.20131768,0.13704881,0.12523262,0.1554967,0.27992356,0.064661324,0.18757467,0.07399155,0.48800382,0.10087263,0.12345544,0.10264737,0.30188397,0.11779454,0.18607014,0.10381632,0.3847996,0.13256283,0.25873968,0.123998284
108,0.27866355,0.22559799,0.34622654,0.2231458,0.13705114,0.2695631,0.073113725,0.29552487,0.39540693,0.13808334,0.12162039,0.11658208,0.19183365,0.13600749,0.11377813,0.16016069,0.25550774,0.065306306,0.17826928,0.07337831,0.329445,0.10259013,0.4615597,0.067128904,0.2575885,0.11106728,0.16243668,0.09564539,0.27479738,0.11503735,0.22379573,0.13097961
109,0.20457703,0.23698631,0.24397014,0.22871585,0.10646262,0.29249498,0.07708925,0.3061975,0.28251782,0.13667902,0.12400191,0.11709239,0.1624116,0.13779269,0.39287007,0.12151963,0.22168979,0.065212786,0.15878609,0.07518026,0.27086458,0.103879035,0.35211998,0.0712151,0.22982444,0.108405754,0.15234627,0.08981165,0.23575942,0.13549264,0.19094485,0.10452838
110,0.16400245,0.2360978,0.18577862,0.2324364,0.10326167,0.28778315,0.23252732,0.26672828,0.23621629,0.14818053,0.10196244,0.123745695,0.16271734,0.13936652,0.2801084,0.12334273,0.18958086,0.0662336,0.15411006,0.07539639,0.22308615,0.099984,0.27752247,0.066458434,0.20348406,0.09824076,0.14444971,0.107756324,0.2128093,0.13783607,0.17879146,0.12986827
111,0.12971544,0.23971574,0.15375653,0.23214401,0.084828146,0.3048748,0.15290222,0.2629443,0.20767151,0.13968864,0.112000145,0.12033418,0.14247371,0.14261894,0.22671543,0.122126825,0.18316194,0.0665632,0.14315082,0.07270989,0.19836138,0.10220056,0.250114,0.06529672,0.18116468,0.12935683,0.13669354,0.090814985,0.18028818,0.10986727,0.15746054,0.12813282
112,0.11337099,0.24617818,0.13979352,0.23717323,0.09133196,0.2879718,0.14116234,0.26250762,0.17784575,0.14127138,0.10609843,0.12017519,0.1415641,0.13758428,0.1897586,0.1251219,0.15951635,0.066909984,0.13950771,0.0746049,0.1679069,0.10488506,0.22549136,0.0641573,0.16623148,0.11509542,0.12904987,0.09425632,0.176783,0.130292,0.14743198,0.13923892
113,0.10936374,0.26899657,0.13223198,0.23359849,0.079522446,0.29811943,0.117691904,0.26287577,0.1662952,0.14942577,0.4075781,0.08982048,0.12575257,0.13995591,0.16633435,0.12688573,0.15532765,0.06665446,0.12554482,0.07668571,0.16586474,0.10508755,0.19674538,0.067571074,0.15705682,0.10405854,0.12991521,0.09282807,0.15356939,0.13492787,0.13799316,0.14012444
114,0.08827881,0.2680252,0.11537637,0.24658461,0.07799011,0.2907553,0.10364556,0.2653441,0.1481928,0.14343506,0.27920383,0.08670306,0.11986884,0.13958596,0.15544064,0.1250504,0.14702669,0.06942761,0.12181658,0.07452897,0.14269823,0.10969047,0.18736301,0.065086685,0.14525728,0.10804952,0.120066985,0.10143063,0.14204897,0.14758305,0.12299047,0.12041772
115,0.08700317,0.26634753,0.11019818,0.2426036,0.07504702,0.30873522,0.10069848,0.2792669,0.14105484,0.14153266,0.24221462,0.086705156,0.11263388,0.13722658,0.14004219,0.12842609,0.13419965,0.069750376,0.119570404,0.074273504,0.14346285,0.109170675,0.16704042,0.06803008,0.13804148,0.10542646,0.11193915,0.08961764,0.1415175,0.12446656,0.121715575,0.12530717
116,0.089127414,0.26485842,0.10483725,0.24825068,0.07424597,0.29640934,0.08717235,0.27752092,0.12696789,0.14197102,0.20940416,0.08631749,0.5096691,0.095843606,0.12944199,0.13247964,0.13585244,0.071640305,0.11620661,0.07590878,0.12884562,0.11091193,0.14612718,0.068832524,0.14561145,0.10037279,0.10443253,0.10703,0.1296027,0.12741461,0.1169657,0.113731585
117,0.07756892,0.2791253,0.08818792,0.24868427,0.33893788,0.25409883,0.076200664,0.31302276,0.11421429,0.1505391,0.18372566,0.088128924,0.35301197,0.09787883,0.11849,0.13391757,0.40123624,0.03557753,0.43781522,0.037817646,0.12364756,0.110977985,0.15006329,0.06677354,0.3584821,0.09965293,0.10032989,0.10167542,0.12502073,0.13647397,0.33841866,0.08992768
118,0.0772321,0.27228743,0.093371585,0.25262326,0.21178383,0.26559868,0.07686857,0.274203,0.115064494,0.14560434,0.16639714,0.09092046,0.2804261,0.096054494,0.110340014,0.13008825,0.28488556,0.033727586,0.31497294,0.035643432,0.11577407,0.10711992,0.13449222,0.06778898,0.2741825,0.08892095,0.10575297,0.109743565,0.1139732,0.12130624,0.24644586,0.09841998
119,,,0.30270326,0.23793377,0.16368741,0.27182406,0.07554102,0.27442625,0.099807076,0.1451961,0.16054101,0.088815734,0.25421175,0.09469824,0.11374347,0.13444884,0.24680029,0.034237325,0.25759244,0.03478414,0.110568434,0.10869297,0.1282895,0.066708356,0.22609666,0.10028167,0.08976354,0.0911324,0.10822652,0.16391934,0.20381801,0.09840905
120,,,0.18570314,0.23201874,0.14008544,0.2610867,0.06769801,0.29616228,0.42870995,0.109817736,0.14024667,0.090865806,0.21431711,0.096586466,0.43431094,0.09213327,0.20142613,0.033127576,0.23050703,0.036667943,0.099633396,0.1130506,0.128503,0.06861654,0.1981963,0.09376118,0.09088812,0.106894866,0.10678392,0.12720034,0.17769718,0.09424582
121,,,0.14458808,0.24048099,0.11042,0.266587,0.072419226,0.28576317,0.29625133,0.109832056,0.13483018,0.08887089,0.19129096,0.10097031,0.29145792,0.09711739,0.18374956,0.03486622,0.19917992,0.03518293,0.42423293,0.07290715,0.1128717,0.07045863,0.18622126,0.10445463,0.08547541,0.094934,0.10121533,0.13532054,0.15287925,0.100782424
122,,,0.11688393,0.23878235,0.12150407,0.2732197,0.06258049,0.2795218,0.23143244,0.11771864,0.13237144,0.09047939,0.17377105,0.09887953,0.23342595,0.09530757,0.16084291,0.033466738,0.17525119,0.036615305,0.29380938,0.07138978,0.11474949,0.0665819,0.16589628,0.09060809,0.093547806,0.09642902,0.394021,0.091766335,0.1471982,0.100599885
123,,,0.10535768,0.2451694,0.105269305,0.2758573,,,0.19851923,0.1141375,0.11178096,0.089921854,0.15602866,0.098974995,0.19847962,0.09270624,0.14012086,0.03303796,0.16315264,0.03744205,0.24526428,0.068764135,0.4002153,0.031814586,0.15664338,0.09205462,0.08033328,0.11216557,0.2762566,0.11121559,0.13657026,0.10139681
124,,,0.106561355,0.25065428,0.098271124,0.28082615,,,0.17415681,0.11472653,0.11165246,0.0904862,0.15720251,0.103521876,0.18464795,0.09613761,0.13817672,0.03356185,0.15408546,0.035297744,0.20272574,0.07017202,0.28165683,0.03282628,0.14435668,0.0898659,0.079223305,0.09970811,0.23031336,0.10602258,0.12237195,0.09751885
125,,,0.087205976,0.25682437,0.08740118,0.2935432,,,0.15219034,0.11253239,0.10399905,0.095704675,0.13373877,0.09879346,0.16704015,0.09519044,0.13183549,0.034375124,0.13584906,0.03538925,0.18560033,0.07157405,0.22199595,0.036082905,0.13636278,0.08178858,0.08289987,0.0973382,0.19991185,0.094035685,0.122487344,0.1118709
126,,,0.081624776,0.25671858,0.08384575,0.27843025,,,0.15055078,0.124501996,0.10539336,0.0913433,0.13030371,0.10154532,0.15177593,0.09651129,0.12102205,0.03502582,0.13161518,0.036012877,0.16639765,0.06948946,0.18944028,0.031592727,0.13304187,0.08302074,0.36610213,0.061383493,0.1814493,0.099608555,0.11014546,0.12748976
127,,,0.07895615,0.24433452,0.0823227,0.2854165,,,0.13591437,0.12274935,,,0.12954925,0.097420916,0.12996987,0.10366135,0.11222119,0.034559652,0.120248094,0.03566941,0.15043075,0.07052396,0.17037514,0.032129366,0.11690411,0.09977039,0.2719538,0.07225324,0.15655984,0.08843253,0.10425723,0.09606969
128,,,0.08030031,0.25130764,,,,,0.12675254,0.12108177,,,0.108906366,0.10073979,0.1243036,0.1016977,0.11409981,0.03364574,0.12287706,0.037081193,0.14158592,0.070000134,0.15483074,0.031527102,0.11460587,0.07873671,0.21448664,0.0833213,0.1591216,0.09730372,0.40958095,0.06238369
129,,,0.06534388,0.24808791,,,,,0.11812087,0.11474777,,,0.111789845,0.102376975,0.120520465,0.09983456,0.10289717,0.034379806,0.11131761,0.036014333,0.13074794,0.07260963,0.14559798,0.032487087,0.109942354,0.08699133,0.18251038,0.0771037,0.12513489,0.0949934,0.2933238,0.06650622
130,,,0.07616614,0.26082608,,,,,0.1176298,0.11481406,,,,,0.10848566,0.10111153,0.096358605,0.03381879,,,0.12046895,0.07001326,0.13172977,0.0326944,0.10971583,0.10148658,0.16585153,0.06286139,0.13046466,0.09318287,0.23781227,0.07098199
131,,,,,,,,,,,,,,,,,0.096370384,0.033837166,,,0.11406213,0.0717913,0.12380554,0.032133885,0.10180152,0.073809505,0.14816257,0.07277313,0.11485673,0.10430287,0.20202637,0.07436244
132,,,,,,,,,,,,,,,,,0.09221772,0.036356088,,,0.106687635,0.07401899,0.11646209,0.032597296,0.100855835,0.07393637,0.13771117,0.08980604,0.11078739,0.0772437,0.18437637,0.065009296
133,,,,,,,,,,,,,,,,,0.08477855,0.034727726,,,0.10238113,0.0707835,0.10629223,0.032077737,0.094567,0.08725934,0.12878488,0.08320827,0.10777049,0.11424965,0.17385262,0.059291296
134,,,,,,,,,,,,,,,,,,,,,0.465599,0.030684328,0.10594858,0.03174197,0.09236908,0.091871776,0.119818635,0.079600334,0.099771716,0.09661399,0.15249227,0.064354874
135,,,,,,,,,,,,,,,,,,,,,0.33620808,0.030652247,0.10518011,0.032415517,0.0882469,0.08740709,0.11427362,0.08024454,0.10598653,0.09615813,0.144069,0.070765264
136,,,,,,,,,,,,,,,,,,,,,0.25718793,0.030421356,0.0992017,0.03674341,0.084662594,0.08239104,0.10335942,0.07904492,0.08981819,0.11156401,0.1278372,0.059722185
137,,,,,,,,,,,,,,,,,,,,,0.22194248,0.03130581,0.09353084,0.03298516,0.084083065,0.0790654,,,0.0927978,0.094854645,0.13212155,0.06619109
138,,,,,,,,,,,,,,,,,,,,,0.19420126,0.030681109,0.090289615,0.033270862,0.08428295,0.06977235,,,0.08272553,0.09093599,0.11813949,0.06853182
139,,,,,,,,,,,,,,,,,,,,,0.17586415,0.031418234,,,0.07760595,0.08370221,,,0.09134539,0.10532291,0.110305734,0.06991395
140,,,,,,,,,,,,,,,,,,,,,0.1469708,0.031373475,,,0.07880994,0.09717228,,,0.07729042,0.113197096,0.10929221,0.06829784
