,spatial None PL train,spatial None PL val,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
23,0.28883421421051025,0.28986403346061707,0.17565776407718658,0.23944537341594696,0.1343289464712143,0.24450287222862244,0.12380114197731018,0.2661156952381134,0.18386927247047424,0.28074386715888977,0.28707316517829895,0.26059865951538086,0.2982056140899658,0.26764893531799316,0.32845860719680786,0.25852927565574646,0.15392206609249115,0.3271905779838562,0.24250109493732452,0.27930283546447754,0.6994539499282837,0.18056216835975647,0.8103675246238708,0.18559223413467407,0.490668922662735,0.21157783269882202,0.606903612613678,0.15795555710792542,0.680934488773346,0.22734305262565613,0.704287588596344,0.18918479979038239,0.9080328941345215,0.2692275047302246
24,0.21798869967460632,0.29094478487968445,0.16195440292358398,0.2407466024160385,0.13841238617897034,0.24716800451278687,0.10708324611186981,0.27097854018211365,0.17703168094158173,0.2668766677379608,0.25805211067199707,0.26730430126190186,0.26722481846809387,0.27644583582878113,0.3051590323448181,0.2691831588745117,0.5456727147102356,0.26972296833992004,0.22701671719551086,0.34516745805740356,0.6687785983085632,0.19427192211151123,0.7390863299369812,0.1834622025489807,0.460079163312912,0.20086902379989624,0.5729677081108093,0.1851683109998703,0.6324564814567566,0.17750228941440582,0.6571065783500671,0.2123604416847229,0.8808579444885254,0.2593759596347809
25,0.18388094007968903,0.29358088970184326,0.14497147500514984,0.25576484203338623,0.12005659937858582,0.24496492743492126,0.10884569585323334,0.2627860903739929,0.1485634744167328,0.2784993648529053,0.2434769868850708,0.26361221075057983,0.23799046874046326,0.2783453166484833,0.273296594619751,0.28648242354393005,0.43671268224716187,0.2601797580718994,0.20726270973682404,0.2924041152000427,0.6476876735687256,0.18881553411483765,0.6915268898010254,0.19858652353286743,0.439389169216156,0.21047066152095795,0.558791995048523,0.1568140983581543,0.6017038226127625,0.18374763429164886,0.6319506764411926,0.1767737865447998,0.8983433246612549,0.19243988394737244
26,0.16174519062042236,0.30276069045066833,0.14414577186107635,0.25045108795166016,0.11658995598554611,0.25498461723327637,0.09774933755397797,0.2728870213031769,0.13614659011363983,0.27465078234672546,0.23128105700016022,0.26588210463523865,0.22680644690990448,0.2826128304004669,0.2685913145542145,0.26878175139427185,0.3864762783050537,0.2687095105648041,0.20295244455337524,0.30728912353515625,0.6040831804275513,0.18917407095432281,0.6700819134712219,0.18421311676502228,0.42521435022354126,0.20544598996639252,0.5452712774276733,0.1590975970029831,0.6059862375259399,0.22108496725559235,0.6138352155685425,0.21332600712776184,0.7799064517021179,0.17737068235874176
27,0.15444044768810272,0.3221917450428009,0.13433969020843506,0.25315767526626587,0.12850989401340485,0.24875099956989288,0.09310406446456909,0.26110559701919556,0.12743045389652252,0.26675623655319214,0.2232305109500885,0.2776027023792267,0.2150706648826599,0.27761468291282654,0.2558860182762146,0.27075430750846863,0.35379233956336975,0.26998376846313477,1.2514135837554932,0.1798856556415558,0.5916606783866882,0.18403644859790802,0.6515119671821594,0.1849428117275238,0.39283666014671326,0.2042318433523178,0.5190554857254028,0.1670888066291809,0.4391518235206604,0.12577888369560242,0.5656691193580627,0.19314120709896088,0.7228612303733826,0.19844822585582733
28,0.1354796439409256,0.30964797735214233,0.12688767910003662,0.27501216530799866,0.09877578169107437,0.2590385675430298,0.09826391935348511,0.2781910300254822,0.1191587969660759,0.26718705892562866,0.20892177522182465,0.26556190848350525,0.21947099268436432,0.29309168457984924,0.2355215698480606,0.2690272927284241,0.3053264617919922,0.2758790850639343,1.059971809387207,0.17865559458732605,0.5623801350593567,0.18573768436908722,0.6077790856361389,0.19206783175468445,0.36924898624420166,0.21425193548202515,0.4939274489879608,0.1679939478635788,0.364034503698349,0.1043461412191391,0.558853268623352,0.20703749358654022,0.6736249327659607,0.18620209395885468
29,0.13107845187187195,0.2977628707885742,0.12565617263317108,0.260463148355484,0.09780504554510117,0.2671467363834381,0.08795659244060516,0.27932021021842957,0.11003591865301132,0.279202401638031,0.19048424065113068,0.2996727526187897,0.2051311880350113,0.29275259375572205,0.22466246783733368,0.2901904881000519,0.29278042912483215,0.2770891785621643,0.9774889945983887,0.17062586545944214,0.5357909202575684,0.18915241956710815,0.5961467623710632,0.1865474283695221,1.2726798057556152,0.12040503323078156,0.47818583250045776,0.17026066780090332,0.3332068622112274,0.14399079978466034,0.5391249060630798,0.19350825250148773,0.6311219334602356,0.17157889902591705
30,0.11796991527080536,0.3257891535758972,0.1141524612903595,0.28178131580352783,0.10072607547044754,0.2787116467952728,0.08670955151319504,0.2783563733100891,0.09719663858413696,0.278401643037796,0.19418306648731232,0.2797512412071228,0.17319324612617493,0.29500943422317505,0.21301190555095673,0.2801956832408905,0.27014243602752686,0.29072728753089905,0.9099201560020447,0.17468343675136566,0.4947965443134308,0.19344462454319,0.5704809427261353,0.18874292075634003,1.1223992109298706,0.12202613055706024,0.4640260934829712,0.1605069786310196,0.31960922479629517,0.1364932805299759,0.5209822058677673,0.20026680827140808,0.590350329875946,0.17933042347431183
31,0.11027781665325165,0.3239836096763611,0.11248034238815308,0.27274835109710693,0.19482864439487457,0.2338089793920517,0.15707829594612122,0.2543662190437317,0.10988611727952957,0.28693854808807373,0.16986055672168732,0.28335627913475037,0.17631930112838745,0.30654582381248474,0.5056362748146057,0.2523159086704254,0.25096023082733154,0.28206291794776917,0.8624093532562256,0.17330749332904816,0.4834255278110504,0.19653305411338806,0.5241907835006714,0.19533264636993408,1.05293869972229,0.11701464653015137,0.44576719403266907,0.17661283910274506,0.29168426990509033,0.1361825168132782,0.48790115118026733,0.207204669713974,0.5933372378349304,0.1742529720067978
32,0.10494332015514374,0.3127215504646301,0.10565439611673355,0.2803410291671753,0.16144980490207672,0.23091749846935272,0.13484874367713928,0.25161612033843994,0.09392519295215607,0.2965039610862732,0.4987100064754486,0.24386800825595856,0.5433957576751709,0.23504716157913208,0.4378713071346283,0.2338358610868454,0.23653873801231384,0.3227134048938751,0.8147737979888916,0.1710289567708969,0.4690941870212555,0.19291187822818756,0.5219936966896057,0.1958707869052887,0.9733168482780457,0.12417621165513992,0.4264436662197113,0.12886081635951996,0.27454808354377747,0.1355789601802826,0.4712178707122803,0.18899014592170715,0.5434237122535706,0.1796109527349472
