,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
9,0.11461381,0.29554924,0.42604733,0.2698032,0.16772279,0.27923322,0.33945516,0.28796354,0.23846923,0.31004608,0.32913327,0.28614163,0.28121156,0.2617986,0.29200825,0.24979942,0.41895813,0.23142456,0.4146082,0.25107217,0.44383657,0.23670723,0.45605242,0.23214978,0.43040654,0.32247746,0.6521523,0.32930574,0.59749293,0.298599,0.6578483,0.25773013
10,0.08254108,0.3605052,0.44443104,0.24150732,0.18841808,0.2863428,0.37567365,0.2918777,0.2395105,0.25780278,0.31923807,0.25594074,0.22819392,0.6255464,0.24690431,0.24737747,0.362548,0.2613285,0.4087423,0.24112347,0.42310223,0.24440952,0.42138112,0.22621699,0.43347496,0.23263621,0.6444887,0.26442078,0.6392228,0.2757914,0.61889195,0.2639101
11,0.073885396,0.31383917,0.3555324,0.2391177,0.12238439,0.3964686,0.3806862,0.29002163,0.24275112,0.2658797,0.24520475,0.2668933,0.24988419,0.26015756,0.2387366,0.30381227,0.31482306,0.2551089,0.44628954,0.23729783,0.41983962,0.23804983,0.41378787,0.22237186,0.35315433,0.27452096,0.6258848,0.2937182,0.52031624,0.271675,0.5638683,0.23774725
12,0.07950704,0.28006613,0.36095092,0.3083647,0.16239774,0.30488753,0.31529483,0.29125163,0.22055139,0.25732198,0.25674617,0.24960683,0.22209905,0.26057,0.22992165,0.25005648,0.30228204,0.27202937,0.35656705,0.24774216,0.3769995,0.23024318,0.33398423,0.26773363,0.35238272,0.24540882,0.5448071,0.2651377,0.50162894,0.27253243,0.5119274,0.27182505
13,0.060744863,0.4443937,0.33732423,0.26616526,0.1559791,0.29455483,0.3287705,0.30283564,0.21616402,0.25721073,0.23038882,0.24956952,0.21128708,0.2616906,0.23879375,0.24803638,0.26911426,0.23545772,0.39409968,0.2385153,0.37540463,0.23322096,0.35444623,0.24279223,0.3483232,0.2556995,0.48956856,0.29998964,0.47088706,0.28594133,0.51050436,0.25080243
14,0.061115496,0.32482257,0.3539728,0.2583343,0.123652816,0.29123044,0.29822636,0.28962263,0.17598172,0.25982925,0.23169436,0.24314521,0.15750758,0.27284798,0.22243683,0.25225806,0.27123138,0.23192081,0.32162273,0.23051246,0.41222394,0.23464502,0.3601979,0.22579618,0.33804452,0.24251689,0.48912355,0.27268982,0.45374033,0.30069268,0.47017542,0.28125897
15,0.07868324,0.2955554,0.3269196,0.2547781,0.12062073,0.30429316,0.3007809,0.29574051,0.20065354,0.26068127,0.23298319,0.28098124,0.19819392,0.25499612,0.17844234,0.25489044,0.22520797,0.23416118,0.3348372,0.23380177,0.33228743,0.23778516,0.31449664,0.21878996,0.28871882,0.24156453,0.94513786,0.2733091,0.4713796,0.2606006,0.48958322,0.28032023
16,0.05128947,0.29984322,0.33523917,0.24581797,0.094884545,0.29292998,0.25991067,0.30264926,0.5482473,0.22500406,0.20808458,0.24902062,0.14350711,0.27262765,0.21890059,0.27674508,0.20623225,0.24374649,0.3434597,0.26620102,0.3328261,0.22495602,0.9036323,0.2955571,0.3177624,0.26650298,0.7065079,0.25214675,0.4299698,0.26247144,0.44769323,0.2536778
17,0.057467904,0.43965736,0.6369727,0.23760466,0.1277982,0.32991198,0.78241104,0.2998762,0.3974043,0.23785967,0.18572538,0.25925007,0.1497895,0.25390136,0.17463382,0.24281752,0.21458519,0.25181693,0.8439773,0.22575413,0.36718094,0.23105006,0.71235436,0.19799834,0.25915176,0.2647443,0.6140843,0.2690283,0.41110122,0.3346336,0.4033612,0.2835787
18,0.053710602,0.2963903,0.52367747,0.24802458,0.13051015,0.29550976,0.64854497,0.26680708,0.3042544,0.23685317,0.2108505,0.2897347,0.18049371,0.2535626,0.32292834,0.24988472,0.78008103,0.3259412,0.7578992,0.28854752,0.29487357,0.24170373,0.61282945,0.19537814,0.43524808,0.2464587,0.5857258,0.27394828,0.4001339,0.33491954,0.3998343,0.271144
19,0.06401423,0.32000637,0.63551885,0.2298682,0.10181235,0.28797933,0.5287969,0.26415357,0.31744552,0.21865872,0.1933841,0.26005325,0.61281717,0.28509355,0.16041663,0.24519397,0.793442,0.20984803,0.6281813,0.1903081,0.33760375,0.22415422,0.4443007,0.19696619,0.249526,0.24919556,0.488279,0.24285337,1.1509342,0.24498437,0.427208,0.25702187
20,0.05070494,0.3285306,0.40285134,0.2218795,0.46498787,0.28878367,0.43316558,0.27950788,0.25652823,0.2255656,0.1430307,0.26066995,0.4546547,0.34567797,0.16104399,0.27220845,0.5699143,0.21789217,0.48065197,0.2011482,0.29355305,0.23631652,0.44682163,0.21732499,0.31142402,0.25667667,0.42790225,0.2509003,0.87544614,0.25123453,0.41007727,0.25267753
21,0.06332557,0.30790088,0.44921446,0.22444355,0.37472662,0.31413928,0.42042568,0.2645274,0.24352492,0.22804019,0.15863913,0.25619125,0.5102584,0.24432546,0.16218431,0.2500169,0.58956635,0.21001105,0.44825268,0.20317602,0.28133556,0.35328358,0.40036833,0.19307593,0.75901663,0.32920593,0.4391964,0.25384995,0.75802684,0.2340742,0.36594957,0.30157617
22,0.03995304,0.33712316,0.3407892,0.2318674,0.2948806,0.2813716,0.3244118,0.2774172,0.2359578,0.23607714,0.21441026,0.29925096,0.35444912,0.3246866,0.18531908,0.24988993,0.45723957,0.20517536,0.37979066,0.20981304,0.52126455,0.2258363,0.33622918,0.20016563,0.60216355,0.24940042,0.42814258,0.28452763,0.73025995,0.22219834,1.3295077,0.24486192
23,0.4515083,0.2910611,0.3453848,0.21842074,0.25613865,0.28817835,0.32069337,0.2735386,0.19860941,0.23802115,0.19486137,0.26771718,0.41804945,0.24147628,0.15331918,0.25308985,0.37846616,0.21454628,0.31275976,0.21181904,0.27818114,0.23309857,0.38399398,0.22967868,0.49165523,0.21314198,0.36213267,0.24853596,0.57672644,0.22971919,1.1444083,0.24528521
24,0.36483243,0.282314,0.2903679,0.23619042,0.28544194,0.2939681,0.3091854,0.2754187,0.21588248,0.23382473,0.14119741,0.2934867,0.3013659,0.24414589,0.12560636,0.24543275,0.3387442,0.2041804,0.37749392,0.20328255,0.2500447,0.25827315,0.30975094,0.2176386,0.43261185,0.30964148,0.3816554,0.24740149,0.6038002,0.26634452,0.92063755,0.22132641
25,0.36339384,0.3001756,0.33582085,0.24503493,0.20055647,0.35896707,0.26300046,0.27224156,0.1856496,0.23179145,0.5315872,0.24122421,0.23996118,0.22615275,0.22016075,0.25324282,0.30328885,0.19998853,0.3281077,0.21787602,0.38476166,0.25821605,0.31814635,0.21730928,0.364074,0.21489926,0.33989275,0.25819215,0.5482631,0.23156518,0.7715367,0.21707402
26,0.34374037,0.268526,0.2351597,0.23342158,0.2160391,0.29743052,0.36450344,0.2649801,0.17802155,0.23427966,0.43499154,0.23966512,0.24533397,0.23339337,0.18421039,0.25971776,0.2861995,0.22319105,0.27925447,0.22300744,0.25756848,0.22801524,0.46748346,0.19570284,0.34692326,0.22074352,0.3321788,0.24028738,0.4937821,0.25193462,0.80606675,0.22887917
27,0.32193714,0.27168304,0.25106478,0.23918015,0.1608033,0.3122754,0.22300717,0.26512212,0.16794616,0.22812828,0.36277518,0.22973767,0.18735445,0.22632149,0.15720919,0.2571581,0.26459372,0.21947838,0.2892139,0.20745043,0.26496494,0.24135816,0.25864446,0.20691428,0.32532012,0.23818521,0.3235451,0.27922,0.45350033,0.23844452,0.6619912,0.24996477
28,0.26956338,0.27153352,0.25232905,0.2433524,0.22023383,0.34409577,0.22601199,0.26353756,0.15237433,0.2316782,0.3163989,0.2741311,0.2640131,0.31964234,0.5962422,0.23679216,0.30238685,0.2022862,0.24748121,0.19886573,0.26578996,0.23154663,0.25474215,0.20860718,0.32829398,0.20591079,0.29816616,0.2684541,0.40847737,0.21081446,0.6090329,0.21749677
29,0.24623853,0.26778507,0.23458391,0.2627156,0.21316655,0.2929652,0.2697683,0.35208413,0.19384073,0.2402156,0.2802508,0.28291243,0.17446262,0.23667936,0.3712754,0.25975972,0.2494703,0.20271875,0.2505626,0.19810717,0.22859295,0.25516164,0.23999313,0.20509449,0.25689057,0.2178037,0.31073034,0.256511,0.42439935,0.25850958,0.55128974,0.21076374
30,0.19897063,0.25307366,0.33801964,0.23583728,0.1662019,0.3100708,0.241272,0.27433324,0.6010347,0.25062877,0.2869407,0.2787029,0.20787089,0.23782988,0.26491985,0.29086533,0.24934022,0.21033384,0.5949107,0.26514906,0.8596633,0.2869146,0.23206657,0.19701669,0.2451868,0.23635133,0.2803242,0.2954752,0.3852214,0.26364884,0.5520832,0.22890443
31,0.16838679,0.2925584,0.28255522,0.24455824,0.14534883,0.3048575,0.28224644,0.26675946,0.4866158,0.21814854,0.21323507,0.25980476,0.17199644,0.2280799,0.44676605,0.23508132,0.22495972,0.19739328,0.47920084,0.18589045,0.6934007,0.22115383,0.21583687,0.21504706,0.29892752,0.22701924,0.25406897,0.2619706,0.42077178,0.2594127,0.4745316,0.2529816
32,0.15948832,0.26025847,0.21452689,0.28387874,0.13779074,0.28686613,0.27179936,0.27668867,0.36063054,0.26379594,0.2222757,0.2255151,0.15019734,0.24323721,0.26599064,0.2583024,0.17654231,0.23865458,0.3442616,0.21273077,0.5431168,0.2295393,0.71185833,0.21407785,0.24516055,0.21278012,0.247819,0.27762103,0.36820984,0.22930981,0.46925914,0.24784617
33,0.11955604,0.27448836,0.176609,0.23897013,0.09435555,0.37403572,0.20443098,0.27315158,0.26983836,0.22306836,0.17278636,0.2503524,0.1451296,0.23453793,0.22142243,0.23499952,0.18828662,0.23256548,0.35351095,0.19463655,0.41763905,0.24509297,0.49364343,0.24960251,0.19540735,0.28486368,0.2831813,0.26566377,0.4332213,0.24672873,0.46180916,0.22593707
34,0.17174453,0.28256032,0.6980267,0.2412611,0.102737315,0.2986976,0.17296872,0.30581626,0.291331,0.23928276,0.19008893,0.24380088,0.15658869,0.24744773,0.2981227,0.25513318,0.16766782,0.20806776,0.31786525,0.1868349,0.3913472,0.23064183,0.5561378,0.22382936,0.29211336,0.22260338,0.23147133,0.28705293,0.3374441,0.2636256,0.43515188,0.22495718
35,0.11885026,0.27717412,0.4868076,0.22427833,0.096788414,0.30119163,0.20841235,0.28680897,0.21996957,0.24435844,0.14993492,0.23408052,0.13677198,0.25534177,0.15669118,0.23937923,0.19345525,0.2082466,0.22514248,0.18547393,0.34119952,0.22188926,0.5423322,0.20386167,0.22777793,0.24152853,0.35927284,0.26567918,0.32477912,0.21947007,0.3545333,0.22430041
36,0.10484819,0.27978432,0.41638175,0.22441594,0.06995066,0.3029544,0.20620415,0.3106223,0.22356957,0.24888025,0.16723996,0.25413767,0.4395745,0.21150446,0.13304098,0.24713519,0.16847134,0.20013122,0.23578419,0.27194673,0.31082448,0.24069826,0.39557356,0.19308242,0.22253966,0.22901843,0.22868103,0.26888254,0.33417228,0.2498901,0.37740967,0.23335758
37,0.0912083,0.2759464,0.32436773,0.21760581,0.08113319,0.30639502,0.21865605,0.2776962,0.23926681,0.22491741,0.15895109,0.26495492,0.32793462,0.25520152,0.18581758,0.26381534,0.16280892,0.20203152,0.26019096,0.21445511,0.27856725,0.22828749,0.33940536,0.20263149,0.17577273,0.23059389,1.0705056,0.28176606,0.31313694,0.27471977,0.36311722,0.21990848
38,0.11014211,0.28000197,0.31799108,0.21961083,0.08981445,0.30610168,0.13393535,0.28838232,0.16802655,0.22844195,0.1538422,0.24475695,0.2816103,0.2507861,0.13267788,0.24242856,0.18365121,0.20740373,0.25545108,0.2051637,0.22234713,0.22922762,0.2587381,0.19384408,0.18249309,0.25212273,0.74775714,0.24936311,0.28997076,0.23816976,0.34358776,0.23629144
39,0.07604539,0.26788184,0.28666493,0.21157163,0.08462249,0.30167717,0.48616096,0.26500326,0.19434379,0.23307516,0.10765691,0.23388156,0.24816598,0.22234167,0.1523985,0.24487017,0.19241974,0.20322876,0.23417026,0.18618555,0.28340438,0.23291884,0.34224954,0.19473885,0.7231396,0.1894588,0.6789739,0.24402714,0.8094169,0.23753545,0.3211818,0.22171487
40,0.09273518,0.278084,0.23739846,0.22045143,0.097256474,0.32109466,0.3488382,0.27355817,0.14929661,0.23453265,0.1324297,0.24052693,0.21893357,0.21785668,0.11071824,0.24515043,0.12013891,0.23234528,0.204179,0.19533025,0.23320699,0.23631668,0.22957894,0.2106082,0.49658436,0.26753312,0.63071096,0.23686726,0.5661608,0.22027916,0.8373954,0.22550555
41,0.25975838,0.24779579,0.38144007,0.24320062,0.057144597,0.29612508,0.25959656,0.2659323,0.16395658,0.23051308,0.11704138,0.2415501,0.22231735,0.20566098,0.13066405,0.24892157,0.18045717,0.22352362,0.20739965,0.20612581,0.19718325,0.23352098,0.22842667,0.20262863,0.46487442,0.26954523,0.5505669,0.22229643,0.52062106,0.23530126,0.5706875,0.20476109
42,0.16060682,0.24306513,0.26819417,0.2442881,0.0984798,0.31231835,0.19965938,0.26850906,0.467718,0.23786682,0.12924916,0.26317543,0.17779097,0.21819605,0.10736899,0.2485854,0.62813586,0.2816739,0.18581948,0.23295683,0.83458865,0.21761437,0.17769293,0.19088387,0.3545767,0.23094542,0.45371935,0.21794383,0.39346015,0.25286582,0.50197214,0.19542144
43,0.19019331,0.24099797,0.22135356,0.2151547,0.06954264,0.3085037,0.19780035,0.29588467,0.3992434,0.2360663,0.5101888,0.21787967,0.17894799,0.26209256,0.12737733,0.24340044,0.58201236,0.27202412,0.18613622,0.19746073,0.63397163,0.20936996,0.1916801,0.20550868,0.36115944,0.22335626,0.45504057,0.30921936,0.44014537,0.2364918,0.46432412,0.19726619
44,0.12620945,0.2482269,0.18836024,0.21277808,0.07115422,0.30718452,0.18017149,0.2654355,0.27598962,0.2379366,0.37403175,0.21947418,0.16292168,0.20815116,0.60148495,0.23560925,0.5190106,0.25132185,0.16536798,0.2264328,0.5764681,0.23907454,0.32453787,0.20120002,0.28049815,0.22327769,0.43414897,0.24090269,0.40021938,0.24278654,0.40217054,0.21590416
45,0.11631715,0.24954158,0.2825613,0.21351816,0.103756405,0.2966041,0.18856037,0.260613,0.2785777,0.22856417,0.27399382,0.230443,0.17102844,0.23241927,0.37389746,0.26853016,0.38257188,0.18133247,0.16206624,0.27716735,0.448796,0.18664913,0.14545622,0.20425785,0.3268471,0.205667,0.37396887,0.24550027,0.34379122,0.23901847,0.38848427,0.21865675
46,0.119470626,0.25961503,0.15043975,0.23955004,0.09519858,0.30314726,0.15401377,0.26689464,0.21757242,0.24056582,0.241264,0.24241348,0.15442108,0.24119136,0.45244038,0.22531368,0.2813521,0.19084623,0.6640146,0.1752594,0.40920156,0.1994243,0.16804637,0.22936353,0.27345756,0.1933602,0.35138524,0.23651215,0.350078,0.24094236,0.33522692,0.21880065
47,0.09393063,0.26568142,0.19891983,0.22237036,0.07718521,0.2936109,0.1668882,0.26558024,0.17565823,0.2682694,0.19908057,0.21759482,0.13960901,0.23420964,0.38047904,0.21395425,0.2651126,0.19759575,0.52867043,0.18400261,0.41199005,0.19337742,0.16768272,0.210049,0.25834906,0.20893101,0.3748484,0.21555783,0.34265098,0.25022268,0.34161898,0.20612384
48,0.12029866,0.24677245,0.14523858,0.2281989,0.039728224,0.30240873,0.14049333,0.2707137,0.15196142,0.24249662,0.18148977,0.23876344,0.14255452,0.20980297,0.26681244,0.2241211,0.23368523,0.1805655,0.37571743,0.19226341,0.32013944,0.19041651,0.13457586,0.20714413,0.2616826,0.18558957,0.31319565,0.22463955,0.27853796,0.22541024,0.3486265,0.20668109
49,0.0763083,0.24952972,0.1808409,0.25695527,0.046188384,0.300005,0.22122592,0.2740586,0.14426844,0.23782125,0.1668787,0.24022618,0.14787656,0.2323233,0.44017002,0.24050485,0.19160576,0.18196093,0.35853547,0.27128884,0.3362072,0.19596747,0.17819381,0.3093583,0.24182802,0.1942996,0.3197074,0.23532605,0.28893697,0.22873503,0.31174564,0.21767901
50,0.08513347,0.25158224,0.46122345,0.21614553,0.03444995,0.30640534,0.1274705,0.2662502,0.15868372,0.24694052,0.16855854,0.23656383,0.17209356,0.2409359,0.24284011,0.22126599,0.18702993,0.18610866,0.49245188,0.17650627,0.26456213,0.19977932,0.17224753,0.20640609,0.2075235,0.20318592,0.22335607,0.25077808,0.26489836,0.22808543,0.26206753,0.2043807
51,0.08216579,0.27522838,0.25493103,0.21540351,0.055508133,0.32202053,0.13849857,0.25777623,0.098940216,0.2422989,0.14349136,0.239227,0.14730452,0.24318552,0.18126653,0.23204564,0.19787745,0.18818927,0.40108037,0.20054471,0.23029473,0.1886216,0.1944031,0.20990017,0.25683248,0.20898452,0.29726598,0.21177022,0.91638684,0.24865396,0.2404168,0.22795859
52,0.1485707,0.25521073,0.35148025,0.20447646,0.097782314,0.31282344,0.14040811,0.26508525,0.10757571,0.27755433,0.17850296,0.22691262,0.31351566,0.24555773,0.13419512,0.23949875,0.16891903,0.19659497,0.28708777,0.2046191,0.25491542,0.19189015,0.120964445,0.21091035,0.19503516,0.18810806,0.26949418,0.22660293,0.56283957,0.20834999,0.24440397,0.2254789
53,0.07213193,0.24429612,0.23954517,0.329925,0.03766856,0.3119007,0.120374545,0.26805872,0.11131588,0.25240478,0.18151781,0.32306048,0.18013448,0.20988052,0.115263075,0.25685748,0.16548274,0.19506682,0.24070083,0.19592345,0.2196291,0.19136044,0.7790639,0.18402205,0.20210165,0.19841886,0.22182277,0.21714136,0.44620752,0.22950064,0.6332141,0.18067215
54,0.24175593,0.23400328,0.2750828,0.20328541,0.042907063,0.30652803,0.11562109,0.26559466,0.15107353,0.23978664,0.18697597,0.24156223,0.14270955,0.20218949,0.13429068,0.23719892,0.18537381,0.21660233,0.2582584,0.20504016,0.21751694,0.19096741,0.65047723,0.24961616,0.18862824,0.18955368,0.23071034,0.22056387,0.39818308,0.2734861,0.44598448,0.19997086
55,0.17982064,0.23790169,0.30026007,0.20953819,0.033656698,0.30925825,0.11398518,0.26685518,0.12725991,0.24619094,0.20089382,0.23788172,0.11851275,0.22019857,0.25031903,0.24825537,0.18298236,0.20123857,0.23362139,0.19989708,0.25480068,0.20175396,0.60796064,0.33927318,0.2500559,0.19554323,0.25470465,0.21536382,0.4210888,0.23676029,0.42206085,0.2084876
56,0.1259839,0.24809033,0.20195384,0.19890834,0.08074886,0.31531692,0.12628695,0.27038187,0.43107608,0.29160556,0.15795487,0.23392558,0.10950205,0.22188593,0.099834725,0.23782536,0.15020329,0.20322582,0.21369874,0.19786339,0.9202604,0.18347862,0.4778453,0.26654106,0.16295609,0.1998442,0.20950025,0.22450005,0.3496785,0.22525527,0.37878335,0.19562483
57,0.10689064,0.24684595,0.16275439,0.21082248,0.042308193,0.3243438,0.10057237,0.28220665,0.40138596,0.31501585,0.0974371,0.24256839,0.106514,0.20848566,0.107955076,0.24888931,0.15332776,0.19966127,0.5876986,0.17507428,0.6175647,0.19251674,0.3410472,0.19148472,0.19860226,0.20572165,0.22213823,0.22786649,0.3807932,0.22437386,0.31382072,0.18976586
58,0.059938774,0.25611493,0.14877695,0.20674239,0.39759165,0.3350607,0.1398951,0.26753893,0.31634882,0.2190786,0.27838683,0.23727764,0.0861077,0.21284401,0.55391663,0.25138718,0.1334258,0.20052293,0.44695795,0.16883667,0.39110792,0.19821815,0.2857437,0.1935179,0.1914951,0.2119181,0.19171077,0.2518387,0.32345316,0.22609381,0.27750236,0.22539215
59,0.08124331,0.24467677,0.15908273,0.20606081,0.26184854,0.33063376,0.15160172,0.2667928,0.24627787,0.21865743,0.2079528,0.25290594,0.10239792,0.21287453,0.3508991,0.30850074,0.7018775,0.18244036,0.3355253,0.16647899,0.42921615,0.1941704,0.2684169,0.18880759,0.6927748,0.2279605,0.23869044,0.2149621,0.35458717,0.33351615,0.26688316,0.22276144
60,0.0792738,0.2655769,0.15675199,0.20452021,0.19535822,0.31431547,0.09974555,0.26738682,0.21254893,0.206432,0.28841668,0.20637125,0.08745551,0.25969425,0.40669286,0.20836681,0.5320575,0.19186008,0.34735367,0.16569243,0.28720406,0.19585389,0.2708275,0.28062224,0.5487697,0.17654978,0.16907002,0.25384298,0.3016716,0.23195627,0.3116737,0.23432568
61,0.061173823,0.26094037,0.11596492,0.20851159,0.14168742,0.30143067,0.09806123,0.26932487,0.20018624,0.21655181,0.15230696,0.22222446,0.123245984,0.21065797,0.25106695,0.2176205,0.34950763,0.1890011,0.2650507,0.1680362,0.24903695,0.21584275,0.33578873,0.30786544,0.37759382,0.170172,0.25611466,0.24224086,0.2588017,0.21373713,0.23230593,0.20379777
62,0.05871294,0.29636243,0.14871669,0.20494598,0.20639458,0.28976232,0.35392767,0.26922312,0.15745598,0.22828452,0.13159129,0.20686395,0.07125524,0.21989238,0.20500846,0.21657422,0.29469508,0.1829446,0.20296218,0.17312561,0.2530232,0.19253355,0.31603906,0.24815708,0.35459507,0.18184125,0.404286,0.20471452,0.3335067,0.24808885,0.22777241,0.20562027
63,0.0900433,0.25871462,0.108927004,0.21582033,0.11201915,0.30679512,0.19536106,0.24938199,0.115756184,0.20729855,0.09626788,0.21744756,0.06872764,0.23883547,0.19807708,0.22029874,0.2783965,0.19050436,0.25874007,0.17897655,0.19640806,0.20445968,0.30530432,0.2559157,0.4920055,0.20090187,0.31565398,0.21238413,0.5589547,0.24089436,0.24326594,0.19710195
64,0.045206003,0.25346264,0.122188926,0.22258833,0.17492142,0.29784763,0.19818221,0.25594404,0.11486861,0.22640814,0.090023816,0.24701841,0.08897528,0.21731849,0.15312117,0.21848316,0.20249236,0.17779854,0.221937,0.18297057,0.23785132,0.18926665,0.61479354,0.2594315,0.33118,0.18326579,0.3421036,0.21603869,0.43971503,0.2226238,0.70927304,0.19186722
