,temporal X_st rnd d_c train,temporal X_st rnd d_c val,temporal X_st min d_c train,temporal X_st min d_c val,temporal X_st max d_c train,temporal X_st max d_c val,temporal X_st avg d_c train,temporal X_st avg d_c val,"temporal X_(t,s) rnd d_c train","temporal X_(t,s) rnd d_c val","temporal X_(t,s) min d_c train","temporal X_(t,s) min d_c val","temporal X_(t,s) max d_c train","temporal X_(t,s) max d_c val","temporal X_(t,s) avg d_c train","temporal X_(t,s) avg d_c val","temporal Y_hat_(t,s) rnd d_c train","temporal Y_hat_(t,s) rnd d_c val","temporal Y_hat_(t,s) min d_c train","temporal Y_hat_(t,s) min d_c val","temporal Y_hat_(t,s) max d_c train","temporal Y_hat_(t,s) max d_c val","temporal Y_hat_(t,s) avg d_c train","temporal Y_hat_(t,s) avg d_c val","temporal Y_(t,s) rnd d_c train","temporal Y_(t,s) rnd d_c val","temporal Y_(t,s) min d_c train","temporal Y_(t,s) min d_c val","temporal Y_(t,s) max d_c train","temporal Y_(t,s) max d_c val","temporal Y_(t,s) avg d_c train","temporal Y_(t,s) avg d_c val"
15,0.11885611,0.26162085,0.15187402,0.25766364,0.09547272,0.28571743,0.097455874,0.27397695,0.1840166,0.22584625,0.17110626,0.2413843,0.14447404,0.24431838,0.16221754,0.23006926,0.30474785,0.19276738,0.29078874,0.19177744,0.34573847,0.1947287,0.3309222,0.2105901,0.34365752,0.2394607,0.36613396,0.26881173,0.46685028,0.3202115,0.44275957,0.22516066
16,0.11518189,0.25557178,0.14523801,0.26845956,0.09243521,0.2743241,0.09858651,0.2643838,0.18103026,0.22169706,0.17383197,0.24000868,0.13927439,0.2472368,0.14686115,0.24539176,0.29460815,0.18789467,0.2859245,0.19001968,0.33892792,0.18938091,0.31714854,0.19708122,0.3237035,0.21204147,0.57023454,0.2188935,0.450593,0.25909862,0.41838852,0.25548843
17,0.24712978,0.22241224,0.14132136,0.2564558,0.095406234,0.28038985,0.08857036,0.26588044,0.16505426,0.22283192,0.16647723,0.24018916,0.13105525,0.2385952,0.14238231,0.26371485,0.27469453,0.1979797,0.26472315,0.18786402,0.5611494,0.15203652,0.30838445,0.18045384,0.31538975,0.22002631,0.4893765,0.22523345,0.43640575,0.29644707,0.41062522,0.23572384
18,0.20697226,0.22648573,0.13278838,0.27039966,0.08832179,0.2760955,0.087067544,0.266978,0.16008136,0.24927635,0.16044633,0.23826063,0.12805739,0.23504461,0.13363685,0.25050858,0.26873413,0.1937509,0.2579546,0.1960692,0.48062423,0.14623205,0.2864947,0.18629521,0.29344735,0.21821624,0.44430804,0.20676973,0.41579702,0.31580845,0.39543647,0.2702232
19,0.18544143,0.21788363,0.1286926,0.2615387,0.087500244,0.27681154,0.08716654,0.26587892,0.1525883,0.22865316,0.15044464,0.2716639,0.29178262,0.21133308,0.2935212,0.21037063,0.25532103,0.23338832,0.24422653,0.19108948,0.42953506,0.15153755,0.27501753,0.18926324,0.28292993,0.20724958,0.40575376,0.2599011,0.4051138,0.28496516,0.381455,0.26540914
20,0.17285578,0.2130158,0.12922087,0.26303145,0.08369304,0.28040475,0.07920822,0.26852077,0.14150545,0.22476843,0.13831946,0.24051479,0.2424115,0.2059237,0.24563827,0.2042616,0.2469448,0.19396889,0.23783442,0.2082655,0.40738901,0.15701836,0.26609552,0.19371948,0.27090198,0.22231793,0.3811069,0.2391974,0.6075432,0.2741813,0.36048958,0.24200699
21,0.15904798,0.22113086,0.12187536,0.2527875,0.078951165,0.2793393,0.08047736,0.26603743,0.13965285,0.24939619,0.25411436,0.20858999,0.21337451,0.21229792,0.20955661,0.21092984,0.5181607,0.16553931,0.22687815,0.19275843,0.37625772,0.15394956,0.25554085,0.19092551,0.5575452,0.17945936,0.3581938,0.23096803,0.52700824,0.27627397,0.35570917,0.2738745
22,0.1533885,0.22290395,0.11803025,0.2716074,0.0789991,0.28566915,0.07626421,0.27716506,0.13123244,0.22994977,0.21445422,0.21649873,0.19831486,0.2069298,0.19815627,0.19999449,0.42465818,0.16488574,0.21432284,0.1985094,0.35840112,0.17389287,0.24622262,0.18406895,0.4571018,0.17560738,0.33087033,0.26327857,0.4922149,0.2540862,0.34414697,0.26010913
23,0.14267956,0.22347318,0.16506585,0.23576012,0.07362631,0.28036407,0.0765375,0.26978737,0.2819276,0.19820951,0.1941696,0.20446351,0.1793969,0.21458776,0.1811764,0.20287713,0.37844995,0.15590352,0.21093051,0.19907865,0.33166134,0.14966446,0.23878978,0.18883511,0.4211344,0.19231923,0.32085022,0.22931826,0.4560743,0.2821573,0.32469454,0.25958443
24,0.13461481,0.22731814,0.1462822,0.23315242,0.07070101,0.27974182,0.072195224,0.2688853,0.23610042,0.193509,0.17081757,0.21059246,0.16472347,0.21225758,0.16937353,0.20793004,0.34357196,0.16567251,0.19996804,0.19823818,0.31810144,0.1564274,0.49414283,0.15679114,0.38139105,0.18948013,0.31087455,0.22375263,0.4278987,0.29356456,0.32285085,0.26634434
25,0.12144629,0.23879622,0.12972751,0.22777747,0.11906756,0.2803914,0.06725259,0.2667197,0.20316999,0.19994117,0.1646796,0.2123909,0.15744674,0.2233493,0.15395539,0.2303837,0.3196165,0.1579593,0.1932754,0.2021086,0.30348018,0.15197478,0.4082892,0.15903436,0.3578329,0.1869816,0.29776552,0.24253793,0.40990427,0.302755,0.29892665,0.26182157
26,0.12335938,0.22827214,0.12024788,0.22578016,0.103816114,0.27386788,0.06636776,0.2793002,0.19111541,0.19735308,0.15183647,0.21204312,0.14749861,0.23453829,0.15115127,0.20767032,0.30323428,0.15293159,0.17643408,0.20147833,0.2877769,0.15583292,0.36501637,0.15251434,0.33916324,0.18550533,0.2763672,0.23656942,0.38590193,0.30359575,0.59270644,0.21852136
27,0.11402947,0.22535416,0.1131054,0.22979933,0.097209014,0.27325004,0.10385598,0.26512563,0.16878574,0.20171963,0.14310244,0.20868157,0.13630806,0.22865804,0.1392944,0.21477242,0.27634925,0.15716939,0.18199672,0.20627055,0.27123418,0.153522,0.33449346,0.14927474,0.31292775,0.1802251,0.26277387,0.25186837,0.37261018,0.3131031,0.5051039,0.20678706
28,0.11080482,0.2360383,0.10245301,0.23751079,0.09120314,0.28379843,0.09431253,0.2667042,0.16072366,0.20170134,0.14114931,0.21301506,0.12900747,0.22223976,0.13434726,0.21300913,0.2658555,0.16268085,0.47083542,0.15784109,0.26558214,0.16814637,0.31245247,0.15979455,0.30061695,0.20243125,0.25346816,0.24595875,0.35839903,0.28943643,0.45180684,0.22402093
29,0.101038076,0.22749981,0.09473722,0.23255299,0.08465232,0.27629247,0.08499651,0.26924837,0.14920719,0.21198589,0.121914625,0.2145153,0.12532668,0.2326891,0.12586357,0.22529593,0.25466487,0.15776849,0.38169548,0.16003157,0.5194249,0.12886876,0.28394142,0.15659118,0.28508186,0.18899736,0.49188307,0.21073489,0.33802536,0.30331936,0.4105908,0.22648996
30,0.096632354,0.22606419,0.097308,0.24177942,0.08210201,0.27812198,0.0807203,0.27121484,0.13710493,0.2025387,0.12187193,0.2281082,0.11779377,0.22483051,0.1281096,0.21726021,0.23814276,0.1683061,0.34205958,0.15457258,0.41307002,0.1334599,0.27177912,0.15071355,0.27835748,0.18968399,0.39238745,0.23003279,0.32053113,0.32331482,0.37560934,0.22322188
31,0.1941299,0.2111528,0.089185566,0.24983354,0.0806865,0.2712497,0.07699302,0.26788583,0.1295253,0.21187074,0.1154354,0.22740187,0.25198755,0.19549204,0.11293661,0.21680552,0.22553983,0.1632568,0.30142495,0.15985152,0.37163088,0.12882261,0.2608887,0.15500548,0.25621092,0.20935339,0.35506418,0.2034074,0.30916023,0.2998116,0.35907975,0.23342867
32,0.1564191,0.22049816,0.084901445,0.24207562,0.07364206,0.2810297,0.073817894,0.26475042,0.12451222,0.2056902,0.10979797,0.22644587,0.20476231,0.1929852,0.11312274,0.21606588,0.21686196,0.16761698,0.288853,0.15985458,0.3389218,0.13292566,0.24626166,0.15896668,0.25113612,0.19806962,0.32627937,0.25098056,0.30192104,0.34596857,0.34314457,0.2341132
33,0.13724732,0.2155864,0.08117029,0.24375378,0.07575599,0.27792063,0.071668185,0.2685431,0.121215686,0.21316338,0.1030067,0.21600296,0.18147333,0.20000648,0.29696482,0.18588929,0.20417364,0.1692948,0.2697404,0.15544967,0.31798133,0.13506882,0.22779806,0.16120413,0.46554264,0.16881709,0.30489457,0.23853527,0.5492447,0.25138673,0.31473812,0.24025422
34,0.12771954,0.22068068,0.076628596,0.24248098,0.06853293,0.2805579,0.06904762,0.2696413,0.11303152,0.20899066,0.27122566,0.19465981,0.16394785,0.19823462,0.23902042,0.19767901,0.19840346,0.16760376,0.24688469,0.15929165,0.2928966,0.13690431,0.21933304,0.16152614,0.38516095,0.17752151,0.28162134,0.24159709,0.4563638,0.25905782,0.30770192,0.24743941
35,0.12179609,0.21866505,0.075760886,0.2396266,0.06868471,0.2814611,0.06522082,0.27602333,0.28714392,0.18676518,0.21051656,0.19070348,0.14766026,0.19976713,0.20662533,0.18816103,0.19419254,0.16898939,0.23766512,0.15793803,0.27978256,0.1308798,0.2073135,0.16152197,0.3428931,0.17566267,0.26957035,0.23085211,0.41404158,0.27514815,0.29182172,0.27163565
36,0.10748038,0.22476304,0.07123144,0.24513032,0.06544767,0.2846962,0.06349442,0.2721823,0.22155024,0.18794958,0.1829092,0.19040233,0.14090967,0.20040463,0.19244923,0.18896455,0.18043429,0.16689503,0.21557587,0.15833999,0.26920894,0.13819104,0.1995029,0.15818097,0.30503145,0.16823936,0.25424424,0.25356102,0.3878953,0.3122808,0.27516943,0.25203678
37,0.105183505,0.2339086,0.18997826,0.22601067,0.062585294,0.28639114,0.061273932,0.2786055,0.19942021,0.18367347,0.16764858,0.1934144,0.1344033,0.204339,0.17931305,0.19124213,0.45949405,0.14120427,0.20790079,0.16278997,0.24850595,0.1457794,0.18999949,0.18497393,0.28479928,0.17284662,0.23920551,0.20293185,0.35720077,0.2702522,0.26621273,0.26137692
38,0.09831083,0.22443952,0.154999,0.22305442,0.06069672,0.28794348,0.060495887,0.27105314,0.17873175,0.18913363,0.15023896,0.2077519,0.12115448,0.20217152,0.16282064,0.194252,0.36977547,0.14170164,0.19625863,0.16119532,0.24271533,0.13706517,0.48614675,0.13535601,0.26758114,0.175954,0.23708852,0.24573767,0.33581123,0.3130465,0.48743016,0.23344342
39,0.09143392,0.23859698,0.14337587,0.2230713,0.05867584,0.29141146,0.056912713,0.27332294,0.16192138,0.1935858,0.13622184,0.206235,0.11277359,0.2037381,0.15185969,0.20631766,0.32758242,0.14146046,0.18916324,0.16696775,0.2289064,0.14198048,0.39513645,0.13238142,0.2526754,0.16914706,0.21886505,0.2337557,0.3281379,0.31160575,0.39986068,0.22347362
40,0.08722329,0.23792918,0.13213156,0.22856331,0.058199614,0.2861235,0.056090005,0.2741574,0.1465471,0.18644784,0.12665756,0.19706854,0.10700359,0.20173487,0.14016488,0.20108429,0.2902074,0.13811821,0.17903054,0.16592002,0.21519627,0.14283419,0.34218693,0.13129659,0.23479876,0.17273797,0.21208166,0.23829244,0.3118113,0.29459605,0.36722323,0.22754799
41,0.08503085,0.23083302,0.11707769,0.23731034,0.054501023,0.29041073,0.0538087,0.27564174,0.13721637,0.19436237,0.12071126,0.20610155,0.10171871,0.20223734,0.13766953,0.21004817,0.2706043,0.13981792,0.44262448,0.1418733,0.21326716,0.14336674,0.30818805,0.13835864,0.22585645,0.18503076,0.20460388,0.23821546,0.29196262,0.32498187,0.3293865,0.24390906
42,0.2051613,0.20737407,0.1105305,0.22876346,0.09333025,0.2883091,0.053295527,0.2781038,0.13218261,0.18927054,0.121171735,0.19351608,0.09509214,0.20963207,0.12594993,0.20127518,0.2546129,0.13861181,0.35041583,0.13938285,0.4599915,0.13868903,0.28032437,0.13526025,0.21324375,0.18555503,0.19439241,0.23579451,0.2817635,0.27445918,0.3092625,0.2174637
43,0.15548769,0.2121336,0.110250026,0.22575036,0.07566131,0.28994533,0.096508816,0.2749353,0.11870732,0.19288811,0.10610676,0.20231235,0.24483608,0.18498844,0.125696,0.20160763,0.23396984,0.14025673,0.31075245,0.14006625,0.35540327,0.117889516,0.26704988,0.13617419,0.20148392,0.16663322,0.18023168,0.2433366,0.27559537,0.2973879,0.2894869,0.22364365
44,0.13602361,0.20641251,0.09967644,0.23928,0.06824976,0.28563344,0.08128504,0.27574524,0.11390512,0.1986515,0.10351735,0.20174783,0.18622327,0.18895301,0.24104795,0.18782538,0.2169578,0.14178091,0.27977973,0.13910961,0.32266322,0.1210297,0.24524508,0.1378619,0.19961837,0.18940113,0.17823079,0.27114224,0.48206148,0.28686488,0.272536,0.24744955
45,0.12144065,0.21392809,0.09176496,0.23578829,0.06525594,0.28224507,0.076710366,0.2692475,0.11403718,0.20152023,0.098298624,0.21107927,0.16450806,0.18962659,0.19935182,0.18239073,0.2127334,0.13976885,0.25115412,0.14164685,0.2870008,0.12050965,0.23621908,0.15035318,0.1854383,0.18975239,0.16805659,0.23229654,0.40104315,0.25709513,0.2687545,0.20523548
46,0.1139774,0.2153766,0.088436626,0.23930351,0.061620526,0.28241655,0.069368206,0.2784826,0.10357456,0.19901314,0.09496225,0.20454746,0.15366298,0.18861583,0.16657712,0.17895517,0.19668107,0.14543256,0.23496099,0.14341755,0.26246765,0.12509622,0.21708888,0.13660352,0.17682414,0.18116069,0.16548355,0.25485826,0.3593207,0.30280226,0.25105932,0.2492312
47,0.108511455,0.23769122,0.08242853,0.2334951,0.05935855,0.28560755,0.06654511,0.27175736,0.09733637,0.19923565,0.27995944,0.18358886,0.1353337,0.19099084,0.15122385,0.19309437,0.19673246,0.14447016,0.22020361,0.14519048,0.24362494,0.12442179,0.20614173,0.14479898,0.17162152,0.1930414,0.15712059,0.24906832,0.3371121,0.2998066,0.2391888,0.2516292
48,0.10011972,0.21008213,0.080832824,0.23771723,0.055969916,0.285817,0.06501369,0.2726713,0.27191693,0.17695697,0.22189283,0.17859703,0.12573995,0.19510031,0.13908027,0.18734784,0.18029836,0.14285512,0.20456372,0.14601317,0.23208866,0.12170582,0.19868009,0.1445764,0.1607901,0.1905194,0.44978553,0.2377483,0.3103031,0.30342337,0.23128761,0.23263502
49,0.09766558,0.21335776,0.16778056,0.21927217,0.05155162,0.28785652,0.060806993,0.27514994,0.20659916,0.17789118,0.1915848,0.18117979,0.11342072,0.19225444,0.13107298,0.18976957,0.1778821,0.14806414,0.2002268,0.15051308,0.22392376,0.12792808,0.19313848,0.14330687,0.15873957,0.17713103,0.36095768,0.23241,0.29385242,0.29548097,0.21450938,0.21964785
50,0.08997927,0.2190487,0.12645091,0.22172871,0.050315034,0.28934258,0.05778361,0.27499038,0.17979993,0.17642835,0.17504618,0.18156211,0.109929696,0.20430084,0.121198535,0.19097018,0.16369708,0.16675353,0.189607,0.15268815,0.20964812,0.1260314,0.17936917,0.14122358,0.15254919,0.20024732,0.3040475,0.20794299,0.28417948,0.2984592,0.20933026,0.24992242
51,0.08485424,0.22225027,0.11079375,0.23118359,0.05132053,0.29139525,0.057899423,0.27485266,0.1659046,0.17954877,0.15590811,0.18440305,0.10213911,0.1985382,0.113479175,0.19559355,0.3936469,0.12715544,0.17737338,0.15039945,0.19690762,0.13095786,0.44523346,0.12117875,0.14731768,0.1914763,0.2836569,0.2287268,0.2645039,0.29764923,0.2065604,0.22399636
52,0.084191315,0.2352831,0.10718059,0.23044188,0.047949664,0.28683367,0.05528891,0.2756173,0.15311368,0.17748623,0.14383744,0.1918908,0.09756283,0.19672336,0.10823691,0.1955905,0.30663645,0.1247558,0.17620632,0.15348934,0.19134097,0.12443098,0.3447614,0.118526645,0.14086543,0.209331,0.25581697,0.21229841,0.25026754,0.33661723,0.19027548,0.24836978
53,0.07413742,0.22218585,0.098934814,0.2326358,0.045264065,0.28716752,0.05184509,0.28435078,0.14152288,0.17568359,0.13623698,0.1914899,0.09565725,0.1973449,0.10366921,0.19512755,0.26775518,0.1279972,0.16271566,0.15388975,0.18024664,0.13184203,0.306783,0.12787445,0.13478896,0.19926007,0.23704295,0.22685692,0.24062613,0.3296239,0.19096425,0.23934217
54,0.073675305,0.21867047,0.0945477,0.23462522,0.043161888,0.28477556,0.049762823,0.28185138,0.12978931,0.18632393,0.1282529,0.19954158,0.23635413,0.18414176,0.09412744,0.19947118,0.24694781,0.12637328,0.15757291,0.15423404,0.39866984,0.112252854,0.27334586,0.12072267,0.46193266,0.16959532,0.22909693,0.22394076,0.2293064,0.34376055,0.18202162,0.24399322
55,0.1706821,0.20253785,0.085541144,0.22518446,0.045334883,0.29090962,0.0490581,0.28008246,0.11972451,0.19282588,0.12040122,0.19950885,0.18168548,0.18505856,0.093290724,0.20386826,0.22961563,0.12828901,0.40728706,0.12976731,0.32265297,0.12042561,0.25443745,0.12350079,0.3572995,0.17462716,0.20785446,0.23019539,0.23243546,0.35082665,0.17881879,0.25883678
56,0.14001173,0.19935632,0.0812971,0.22890054,0.07812482,0.28783864,0.082603104,0.2768832,0.11629782,0.18832073,0.11065473,0.19847181,0.15294237,0.19071293,0.08707083,0.1962492,0.20987688,0.12686962,0.31372848,0.12620166,0.28065968,0.11714581,0.23026995,0.12470819,0.31170857,0.16526352,0.20159253,0.23208438,0.44613475,0.3060354,0.47167313,0.21441744
57,0.1203888,0.20533241,0.080325335,0.2315025,0.06490802,0.2839521,0.068362765,0.2763114,0.10816211,0.19339013,0.105416626,0.20902915,0.14521748,0.18829815,0.23076582,0.17866589,0.19872361,0.12663315,0.2771944,0.1296068,0.2524275,0.112653434,0.2214863,0.120615,0.28110382,0.1567073,0.19417156,0.21697634,0.36184162,0.3251733,0.3660174,0.20504828
58,0.10937333,0.20869216,0.07171921,0.22958384,0.057595883,0.28418064,0.062080532,0.2732697,0.0996965,0.18722014,0.100784525,0.19806536,0.13084392,0.18976328,0.17949255,0.1788311,0.18039303,0.1308661,0.24183209,0.13303573,0.23289374,0.116723,0.20708899,0.13339783,0.2553842,0.1604674,0.18258369,0.24228488,0.3179063,0.30548847,0.3273356,0.22702189
59,0.104645036,0.21012877,0.072974525,0.23490289,0.05645742,0.28714433,0.056892168,0.2794841,0.09687162,0.19175959,0.261304,0.17837477,0.11907608,0.20063579,0.15910573,0.17447773,0.18043444,0.13649157,0.23232546,0.13098627,0.21743292,0.117182635,0.19533749,0.13064587,0.23294175,0.1713466,0.17417242,0.24139546,0.30247638,0.30662224,0.28950813,0.23287232
60,0.09492828,0.21329512,0.13851483,0.22855356,0.051928658,0.29081145,0.05413701,0.2782129,0.09404787,0.1853577,0.19996192,0.17589664,0.11440692,0.19880985,0.14251822,0.17860079,0.16700628,0.13069688,0.21033975,0.1304217,0.20210576,0.11777841,0.18226568,0.12971126,0.21889679,0.17886901,0.16497467,0.24725974,0.27083158,0.301496,0.26807827,0.22471683
61,0.09037154,0.20917828,0.10926498,0.22333275,0.050638415,0.29144236,0.05059695,0.2784427,0.08779762,0.18684724,0.17242931,0.1876948,0.105220504,0.19704908,0.13184907,0.18191133,0.16626959,0.13152629,0.198622,0.13313444,0.19467413,0.116440766,0.17461447,0.12526487,0.20527506,0.16920875,0.39766237,0.23903139,0.264563,0.35923705,0.24602257,0.22682843
62,0.08212262,0.21121837,0.09745305,0.2213981,0.047896795,0.28371665,0.049280513,0.28383577,0.085280456,0.18995015,0.15580745,0.17548242,0.0997533,0.19324128,0.12189234,0.18241048,0.15017088,0.13491525,0.17783642,0.1318973,0.18333365,0.12340376,0.16709451,0.13287453,0.19098647,0.16740496,0.2932102,0.24281037,0.24679378,0.30210468,0.24071509,0.22582145
63,0.08198626,0.21201581,0.0881645,0.22270285,0.04472144,0.28816062,0.045995764,0.28115585,0.082397096,0.20251487,0.1403414,0.17989773,0.09328953,0.19514811,0.11386221,0.18889791,0.3899749,0.11363197,0.17185456,0.1314087,0.17803137,0.11941867,0.422306,0.12388402,0.18299627,0.1792139,0.2538995,0.20112106,0.22950424,0.3025398,0.2219897,0.23797643
64,0.07421544,0.21927978,0.08387876,0.2234821,0.04399752,0.28653893,0.045626562,0.28599998,0.2469292,0.16748852,0.1286906,0.17763022,0.08433415,0.19739625,0.10551739,0.18567677,0.30711263,0.11439109,0.16318463,0.13441217,0.16001007,0.119147584,0.3223422,0.1181909,0.17577411,0.17905192,0.22905809,0.2179361,0.2215763,0.29500753,0.21655646,0.22283417
