,spatial None PL train,spatial None PL val,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
2,0.445607602596283,0.339116364717484,0.390202850103378,0.356106221675873,0.395391076803207,0.338622152805328,0.349765986204147,0.410965263843536,0.264101386070251,0.373286724090576,0.482388377189636,0.317431211471558,0.479282259941101,0.330636382102966,0.652252614498138,0.334399968385696,0.503138363361359,0.29512095451355,0.124976515769959,0.421086132526398,0.108460761606693,0.423584014177322,0.183191865682602,0.425772547721863,0.129794105887413,0.409245014190674,2.49123382568359,0.353815734386444,2.37995004653931,0.298840522766113,2.69661617279053,0.304092913866043,2.82826042175293,0.398854970932007
3,0.424415469169617,0.339019417762756,0.335451513528824,0.371462285518646,0.355606079101562,0.353976905345917,0.360443323850632,0.37316632270813,0.228368937969208,0.35896760225296,0.518231809139252,0.337016642093658,0.419498413801193,0.384267300367355,0.553645193576813,0.32866820693016,0.480436533689499,0.314581692218781,0.108589217066765,0.419980525970459,0.098048597574234,0.429103940725327,0.136982426047325,0.561619102954865,0.117588818073273,0.454854846000671,2.2433545589447,0.451849818229675,2.0326075553894,0.442370712757111,2.42630386352539,0.32016134262085,2.45788359642029,0.359199225902557
4,0.382393151521683,0.311085343360901,0.290137112140656,0.335735738277435,0.246746957302093,0.344117522239685,0.275305092334747,0.347997456789017,0.184521824121475,0.421108603477478,0.382595956325531,0.295269250869751,0.508778154850006,0.376591175794601,0.489022105932236,0.321876972913742,0.433149605989456,0.328013926744461,0.094905734062195,0.413794606924057,0.093480721116066,0.417267322540283,0.155876830220223,0.410496294498444,0.114184081554413,0.410841315984726,2.0965268611908,0.280443847179413,1.90302741527557,0.42253789305687,2.16685509681702,0.337039113044739,2.2074728012085,0.323755890130997
5,0.365548104047775,0.299855321645737,0.268937140703201,0.322699785232544,0.224810540676117,0.334310322999954,0.221394523978233,0.352027207612991,0.186699062585831,0.41739347577095,0.391587018966675,0.29305037856102,0.401570081710815,0.286085367202759,0.487342178821564,0.294009983539581,0.428374260663986,0.298548012971878,0.085498757660389,0.414855450391769,0.083937302231789,0.415009766817093,0.113197967410088,0.459906965494156,0.102984957396984,0.408355742692947,2.08571100234985,0.268922567367554,1.84762573242188,0.346740275621414,2.03968667984009,0.389511853456497,1.9592376947403,0.328214019536972
6,0.373184084892273,0.333345770835876,0.272864907979965,0.343135863542557,0.170783892273903,0.397598773241043,0.203674808144569,0.353848516941071,0.143985942006111,0.389752089977264,0.205583438277245,0.340933829545975,0.371973305940628,0.321812927722931,0.419758856296539,0.326447606086731,0.398374170064926,0.304383337497711,0.082760356366634,0.422905266284943,0.076662741601467,0.421227633953095,0.120958372950554,0.505555391311646,0.103047557175159,0.409884124994278,1.82958722114563,0.299479573965073,1.71402442455292,0.383726745843887,1.7636890411377,0.353315234184265,1.86175072193146,0.316040456295013
7,0.362851709127426,0.29717218875885,0.233009487390518,0.343002051115036,0.166328400373459,0.337455362081528,0.178008645772934,0.353710025548935,0.158131167292595,0.349560797214508,0.398580998182297,0.293231397867203,0.342955887317658,0.312185913324356,0.465641289949417,0.301576972007751,0.374355018138885,0.290194571018219,0.081030339002609,0.414372980594635,0.070192344486713,0.449780523777008,0.100600883364677,0.413709372282028,0.093114487826824,0.434027820825577,1.73227846622467,0.330808609724045,1.64934456348419,0.434825003147125,1.74859428405762,0.404790252447128,1.634681224823,0.354150414466858
8,0.349510997533798,0.308012306690216,0.251640290021896,0.315478920936584,0.181114614009857,0.564088344573975,0.190501838922501,0.351349711418152,0.16140703856945,0.350100517272949,0.293197333812714,0.302093148231506,0.31234011054039,0.341181308031082,0.349875390529633,0.300466924905777,0.326946467161179,0.29999503493309,0.075164675712586,0.415954411029816,0.066834896802902,0.417745739221573,0.084334880113602,0.4210384786129,0.092165373265743,0.409570753574371,1.69654035568237,0.284511804580688,1.52732706069946,0.322772264480591,1.64726614952087,0.314146906137466,1.75308310985565,0.32145544886589
9,0.298916071653366,0.308511972427368,0.194182708859444,0.331512808799744,0.161873579025269,0.359126150608063,0.147035986185074,0.344166487455368,0.135504633188248,0.339446604251862,0.298088669776917,0.306630492210388,0.3281329870224,0.35166347026825,0.350767314434052,0.29923003911972,0.341171622276306,0.303061842918396,0.066010698676109,0.422296464443207,0.064950183033943,0.449876636266708,0.078272111713886,0.421993792057037,0.089211605489254,0.529331803321838,1.57097613811493,0.292555600404739,1.5174218416214,0.371510952711105,1.53937029838562,0.411729484796524,1.60430002212524,0.380809605121613
10,0.326721340417862,0.340641319751739,0.183552995324135,0.33892285823822,0.132974043488503,0.341293781995773,0.20837014913559,0.341393023729324,0.117539912462235,0.871189773082733,0.273621201515198,0.313264936208725,0.269053518772125,0.33871141076088,0.34001487493515,0.311225831508636,0.312070399522781,0.299615740776062,0.072200685739517,0.430887877941132,0.071505300700665,0.433359056711197,0.085122615098953,0.422248005867004,0.07803937792778,0.445135802030563,1.45159816741943,0.244452551007271,1.41603231430054,0.480907589197159,1.55802798271179,0.468935281038284,1.5392746925354,0.351078629493713
11,0.341498911380768,0.331633716821671,0.151854664087296,0.353033691644669,0.15287247300148,0.411488503217697,0.12749058008194,0.39517268538475,0.155238211154938,0.377802133560181,0.247710406780243,0.283605456352234,0.285923659801483,0.30874839425087,0.33954393863678,0.316837459802628,0.291440904140472,0.296625882387161,0.057108126580715,0.424695014953613,0.062266189604998,0.452366888523102,0.073127292096615,0.432674109935761,0.07214867323637,0.419794768095017,1.33320891857147,0.364726573228836,1.33250379562378,0.336918503046036,1.3156236410141,0.333102345466614,1.39568448066711,0.362241506576538
12,0.242851108312607,0.303083330392837,0.142828926444054,0.338692605495453,0.09681835770607,0.587068617343903,0.147507607936859,0.528117179870606,0.157958880066872,0.757391810417175,0.268338173627853,0.305918604135513,0.27628019452095,0.318759202957153,0.237903103232384,0.306713491678238,0.303806573152542,0.303199738264084,0.058577254414559,0.434793710708618,0.052621219307184,0.421797335147858,0.071289129555225,0.42718243598938,0.072067566215992,0.422977030277252,1.30061376094818,0.296829372644424,1.4667888879776,0.323669523000717,1.38579654693604,0.376675069332123,1.33807253837585,0.431545406579971
13,0.241616785526276,0.320334583520889,0.186389908194542,0.335791796445847,0.129195541143417,0.392406523227692,0.16871502995491,0.339210003614426,0.117889933288097,0.403101712465286,0.215229213237762,0.298239648342133,0.241313800215721,0.297095507383347,0.263436824083328,0.335641086101532,0.246955543756485,0.349629878997803,0.054535709321499,0.423975944519043,0.052764844149351,0.440651804208756,0.067191809415817,0.440401345491409,0.065117694437504,0.43166720867157,1.29725980758667,0.326175361871719,1.34127151966095,0.296434313058853,1.33676266670227,0.402576386928558,1.2521163225174,0.347619771957397
14,0.220840185880661,0.30679976940155,0.169332608580589,0.323863804340363,0.113912329077721,0.357660412788391,0.126362875103951,0.417835354804993,0.169279664754868,0.371815472841263,0.205469503998756,0.301183998584747,0.220265433192253,0.314726561307907,0.280749142169952,0.319367110729218,0.242607116699219,0.306743443012238,0.052546840161085,0.438387811183929,0.052515599876642,0.423922389745712,0.063426293432713,0.426243007183075,0.061295852065086,0.431446939706802,1.10730755329132,0.353898197412491,1.17702436447144,0.264374494552612,1.19026458263397,0.328580737113953,1.19503080844879,0.446156948804855
15,0.22272714972496,0.390077412128448,0.122055076062679,0.334740251302719,0.099524632096291,0.68311870098114,0.1429672986269,0.351690590381622,0.142880365252495,0.35638016462326,0.187648013234139,0.29334169626236,0.250064045190811,0.323463648557663,0.273976713418961,0.325965166091919,0.235398188233376,0.309982001781464,0.447136282920837,0.396220415830612,0.045795977115631,0.434537559747696,0.553794145584106,0.391260206699371,0.058874383568764,0.51142156124115,1.11801302433014,0.319088310003281,1.10722303390503,0.27533632516861,1.22509121894836,0.3908751308918,1.0976710319519,0.36850768327713
16,0.127820447087288,0.323553532361984,0.09494011849165,0.349655210971832,0.370608538389206,0.316657811403275,0.114612735807896,0.357253521680832,0.103297241032124,0.427150934934616,0.13148345053196,0.378516584634781,0.474677741527557,0.331957787275314,0.611267268657684,0.285899102687836,0.189027234911919,0.307487517595291,0.34696701169014,0.387361884117126,0.407562732696533,0.40978941321373,0.455523699522018,0.392953336238861,0.905381739139557,0.304797470569611,1.06611335277557,0.352539747953415,1.08975112438202,0.28945118188858,1.05061078071594,0.301938980817795,1.06569790840149,0.440255105495453
17,0.137424781918526,0.58323746919632,0.170073866844177,0.342366844415665,0.20554506778717,0.363590031862259,0.106225401163101,0.426137685775757,0.121886804699898,0.382240682840347,0.150934830307961,0.312430620193481,0.336545884609222,0.298271298408508,0.554406404495239,0.270969599485397,0.180049911141396,0.31472709774971,0.309591293334961,0.38701856136322,0.293313473463059,0.400092244148254,0.384746819734573,0.391163259744644,0.738913178443909,0.295935094356537,0.965629816055298,0.360576182603836,0.919305503368378,0.258598834276199,1.02023541927338,0.386778891086578,1.2489287853241,0.446378618478775
18,0.183795526623726,0.36804187297821,0.113319098949432,0.321622610092163,0.163905650377274,0.3678839802742,0.105856850743294,0.351304531097412,0.105884306132793,0.479032337665558,0.162004321813583,0.37799808382988,0.436822265386581,0.303841471672058,0.507066547870636,0.279563337564468,0.452676028013229,0.27674612402916,0.283386498689651,0.385191291570663,0.256999403238296,0.395331233739853,0.346180111169815,0.388986855745316,0.59520697593689,0.324144601821899,0.906661629676819,0.331691771745682,0.9597128033638,0.272663503885269,1.00490641593933,0.469422876834869,0.98794823884964,0.367029517889023
19,0.190726101398468,0.299044221639633,0.482272446155548,0.297369092702866,0.162380740046501,0.314852386713028,0.141720116138458,0.343702763319015,0.087405130267143,0.497154295444488,0.255384474992752,0.315973162651062,0.307340323925018,0.28768390417099,0.422877103090286,0.28001806139946,0.496857792139053,0.269588351249695,0.243178740143776,0.388916671276093,0.235365867614746,0.394778907299042,0.306410551071167,0.386090844869614,0.479960471391678,0.310184359550476,0.835474610328674,0.355637013912201,0.892551183700562,0.320587337017059,0.979287683963776,0.429840385913849,1.05358052253723,0.312055498361587
20,0.141606345772743,0.309116542339325,0.294095158576965,0.309719115495682,0.151021718978882,0.806145906448364,0.101084351539612,0.336586028337479,0.253439098596573,0.399436324834824,0.118179298937321,0.393908143043518,0.411783039569855,0.299437403678894,0.419298261404038,0.278059422969818,0.267557859420776,0.308593451976776,0.232684463262558,0.389054626226425,0.206515908241272,0.39225310087204,0.270278602838516,0.388600200414658,0.403900116682053,0.29170349240303,0.835921466350555,0.397551387548447,0.884920060634613,0.292439788579941,0.90692526102066,0.506851851940155,0.922901332378387,0.390050649642944
21,0.140303194522858,0.30075865983963,0.368862330913544,0.279849529266357,0.284564703702927,0.327461153268814,0.12369342148304,0.345376819372177,0.103512831032276,0.392542570829391,0.136763259768486,0.303728342056274,0.30597710609436,0.28767067193985,0.409987211227417,0.276422947645187,0.286265403032303,0.298736929893494,0.207097470760345,0.386901766061783,0.187173753976822,0.392623901367187,0.258461982011795,0.387291729450226,0.485227406024933,0.329249292612076,1.03681290149689,0.272941887378693,0.743773877620697,0.331316322088242,0.864443480968475,0.366164773702622,0.851028203964233,0.451932102441788
22,0.09473542124033,0.49522265791893,0.309680819511414,0.307213127613068,0.156049877405167,0.322965323925018,0.089444190263748,0.342873275279999,0.133099660277367,0.379800140857697,0.669975221157074,0.281815856695175,0.23315691947937,0.299956977367401,0.335026830434799,0.312080889940262,0.314316511154175,0.2785325050354,0.189843580126762,0.386988013982773,0.172054678201675,0.395630687475205,0.229828417301178,0.389082014560699,0.345588386058807,0.357551336288452,0.952277779579163,0.253324061632156,0.774045348167419,0.264387428760529,0.80464893579483,0.353461533784866,0.792581796646118,0.325178980827332
23,0.098277732729912,0.31915807723999,0.242593616247177,0.308226376771927,0.104478068649769,0.32376155257225,0.095219701528549,0.344366908073425,0.23998561501503,0.360287249088287,0.487886875867844,0.266921550035477,0.23917630314827,0.328613042831421,0.349602669477463,0.284651577472687,0.261046588420868,0.289294302463531,0.176205173134804,0.388549655675888,0.160909458994865,0.39219406247139,0.216632694005966,0.386117786169052,0.403623104095459,0.391574591398239,0.888048052787781,0.225293457508087,0.787711918354034,0.315787822008133,0.757177948951721,0.374831289052963,0.80727744102478,0.317470908164978
24,0.097331143915653,0.423487663269043,0.242380514740944,0.294844835996628,0.114680364727974,0.32481375336647,0.099577747285366,0.364321380853653,0.16349022090435,0.344575852155685,0.392361611127853,0.278865307569504,0.244000673294067,0.299586683511734,0.270919263362885,0.304240792989731,0.198942542076111,0.285374492406845,0.158180728554726,0.385174512863159,0.149905011057854,0.400313943624496,0.200945571064949,0.390251219272613,0.34385085105896,0.324132680892944,0.724195420742035,0.349638134241104,0.701917171478272,0.358556300401688,0.735474228858948,0.381998896598816,0.724064290523529,0.380982607603073
25,0.070940658450127,0.505880475044251,0.24657516181469,0.283869594335556,0.113760992884636,0.3300841152668,0.109944485127926,0.358457386493683,0.095506832003594,0.370026677846909,0.357802093029022,0.275938004255295,0.268521934747696,0.290950357913971,0.246905505657196,0.288101196289062,0.210064694285393,0.314939379692078,0.144094005227089,0.385634571313858,0.133630469441414,0.393111914396286,0.192083761096001,0.3911974132061,0.345902472734451,0.347783625125885,0.760333776473999,0.308128714561462,0.672452509403229,0.325639754533768,0.760184347629547,0.443313181400299,0.695348143577576,0.351378977298737
26,0.164412871003151,0.321923196315765,0.204054743051529,0.303035914897919,0.10967281460762,0.329728364944458,0.181048795580864,0.349425137042999,0.119209215044975,0.346292555332184,0.317457586526871,0.302299618721008,0.1822849214077,0.302636921405792,0.236311003565788,0.297419756650925,0.169405281543732,0.307416409254074,0.139070302248001,0.389007478952408,0.133941322565079,0.400277405977249,0.185032352805138,0.387177318334579,0.301711469888687,0.298724383115768,0.768961608409882,0.253374129533768,0.640669226646423,0.29225942492485,0.640179455280304,0.417567610740662,0.663877069950104,0.413128703832626
27,0.093071036040783,0.324736088514328,0.195613399147987,0.280777156352997,0.082931354641914,0.335875511169434,0.095321856439114,0.354013919830322,0.079422235488892,0.345253258943558,0.271500170230865,0.3097825050354,0.143542662262917,0.297789216041565,0.215640738606453,0.29019969701767,0.141452848911285,0.29466700553894,0.127796545624733,0.388793647289276,0.119360327720642,0.399758785963059,0.166507005691528,0.38780814409256,0.309996098279953,0.303705036640167,0.678059220314026,0.281729400157928,0.596351861953735,0.340679496526718,0.791399776935577,0.398002445697784,0.61879825592041,0.334630936384201
28,0.088204555213451,0.322028636932373,0.14868625998497,0.297497361898422,0.087404116988182,0.383518397808075,0.104123517870903,0.373724371194839,0.085401460528374,0.357846111059189,0.277801305055618,0.290329217910767,0.14237467944622,0.313162982463837,0.82595294713974,0.251884311437607,0.199387744069099,0.295685857534409,0.119373999536037,0.389104276895523,0.111417606472969,0.398104846477508,0.16181705892086,0.389857947826385,0.251380532979965,0.290618985891342,0.648615777492523,0.29997244477272,0.780290722846985,0.359476387500763,0.710085690021515,0.339822351932526,0.611881911754608,0.367173850536346
29,0.07563392072916,0.314594894647598,0.14755018055439,0.300645649433136,0.064421206712723,0.339016884565353,0.094392135739327,0.351362526416779,0.074345149099827,0.34104260802269,0.212768241763115,0.28878715634346,0.184897914528847,0.325299948453903,0.643165528774262,0.265404999256134,0.115194328129292,0.299312770366669,0.112251944839954,0.38962510228157,0.103179156780243,0.398120701313019,0.155630394816399,0.392954468727112,0.233809158205986,0.306387484073639,0.648452401161194,0.294812619686127,0.609512567520142,0.3142049908638,0.699865937232971,0.347105383872986,0.590217888355255,0.4051913022995
30,0.417074382305145,0.445289045572281,0.153601840138435,0.296064913272858,0.119426049292088,0.306991994380951,0.162790536880493,0.34131994843483,0.101606167852879,0.346869170665741,0.190499156713486,0.329031974077225,0.128859102725983,0.311071515083313,0.597615003585815,0.249656245112419,0.808162331581116,0.260033518075943,0.103356659412384,0.396425455808639,0.105923555791378,0.413887232542038,0.468095749616623,0.380377739667892,0.200825333595276,0.348689466714859,0.596496224403381,0.242153316736221,0.622357189655304,0.289468348026276,0.55342561006546,0.292716413736343,0.758627355098724,0.331424742937088
31,0.351201355457306,0.301494628190994,0.158322140574455,0.292108058929443,0.090145505964756,0.308374613523483,0.143474236130714,0.332928657531738,0.073234349489212,0.360426008701324,0.226402506232262,0.285597622394562,0.1180519759655,0.305083930492401,0.541539072990418,0.264861285686493,0.545577347278595,0.264587134122848,0.098228178918362,0.393461972475052,0.095740683376789,0.412388056516647,0.39670318365097,0.329972177743912,0.221099212765694,0.351389229297638,0.575795888900757,0.275851964950561,0.571156680583954,0.330955982208252,0.577846229076386,0.343952387571335,0.714558243751526,0.316348165273666
32,0.333033502101898,0.314743787050247,0.282598614692688,0.314508438110352,0.082381576299667,0.330256789922714,0.142072066664696,0.337504416704178,0.050913784652948,0.348621129989624,0.189163520932198,0.300138205289841,0.736120641231537,0.261008888483047,0.521314680576324,0.253055095672607,0.498511075973511,0.257523894309998,0.093238972127438,0.392181873321533,0.0933528393507,0.413903266191483,0.327431887388229,0.34436309337616,0.194750025868416,0.320684432983398,0.551585257053375,0.308528572320938,0.563330292701721,0.351905643939972,0.608255445957184,0.306570619344711,0.668862104415894,0.317617803812027
33,0.260598927736282,0.321461170911789,0.188226476311684,0.310592949390411,0.07251238077879,0.320877015590668,0.115595020353794,0.318489879369736,0.063148319721222,0.351330161094665,0.170024991035461,0.304433733224869,0.538968443870544,0.265231400728226,0.401859164237976,0.256928533315659,0.497625082731247,0.26002711057663,0.089127816259861,0.39048707485199,0.089435517787933,0.405503451824188,0.248502060770988,0.605194270610809,0.163831770420074,0.575096607208252,0.49310502409935,0.275083869695663,0.519804954528809,0.332681685686111,0.565048515796661,0.268991410732269,0.618484437465668,0.330562353134155
34,0.201141312718391,0.288724362850189,0.178825840353966,0.327758580446243,0.066007189452648,0.332726418972015,0.110060267150402,0.329910904169083,0.071043133735657,0.360582172870636,1.15804862976074,0.229172542691231,0.38335919380188,0.255495488643646,0.399114519357681,0.287222445011139,0.418711155653,0.26272788643837,0.083184249699116,0.390710741281509,1.48999178409576,0.303470611572266,0.199378699064255,0.613856792449951,0.167622804641724,0.288757383823395,0.630681574344635,0.221457302570343,0.503374695777893,0.326236188411713,0.505986392498016,0.357110500335693,0.541338741779327,0.289078623056412
35,0.196443274617195,0.39193007349968,0.189012989401817,0.294275164604187,0.06174087151885,0.326624900102615,0.081425979733467,0.322999238967895,0.069762155413628,0.379231721162796,0.923950791358948,0.230566531419754,0.391643553972244,0.239283561706543,0.399253755807877,0.273662745952606,0.407380223274231,0.273354202508926,0.969260931015015,0.320895820856094,1.07843816280365,0.252341598272324,0.220026642084122,0.325226843357086,0.156599670648575,0.470045506954193,0.553628981113434,0.24510994553566,0.502017080783844,0.360104471445084,0.503512978553772,0.370981842279434,0.536787867546082,0.348240286111832
36,0.146602958440781,0.348714560270309,0.14961738884449,0.293675363063812,0.055641211569309,0.332922488451004,0.085117168724537,0.32819476723671,0.052546095103026,0.373628944158554,0.574195086956024,0.247153401374817,0.24658739566803,0.240318551659584,0.396890997886658,0.259781032800674,0.417869031429291,0.273201376199722,0.755046665668487,0.266668140888214,0.958460867404938,0.232661992311478,0.20109985768795,0.800066947937012,0.211938172578812,0.370894223451614,0.518066585063934,0.190087646245956,0.39519739151001,0.32457023859024,0.52627295255661,0.348068803548813,0.544808983802795,0.334136664867401
37,0.111872993409634,0.347403228282928,0.142682164907455,0.304524779319763,0.052729025483132,0.321940362453461,0.078730098903179,0.395970046520233,0.099907405674458,0.336659222841263,0.73521226644516,0.243590980768204,0.241531059145927,0.238836675882339,0.252482712268829,0.261597037315369,0.333384871482849,0.291583806276321,0.69842916727066,0.274374604225159,0.875255346298218,0.233799770474434,0.195113688707352,0.339682221412659,0.139392986893654,0.383085876703262,0.532092094421387,0.185331463813782,0.500643491744995,0.327449053525925,0.451115101575851,0.326768219470978,0.430862426757813,0.321006923913956
38,0.123996704816818,0.405039936304092,0.108763441443443,0.321067571640015,0.04786516726017,0.341150730848312,0.086675211787224,0.324604630470276,0.061144147068262,0.346748530864716,0.648165464401245,0.261769115924835,0.252359837293625,0.25193527340889,0.328593522310257,0.261547267436981,0.353918373584747,0.270028710365295,0.607362687587738,0.266887873411179,0.822671949863434,0.295698553323746,0.224494516849518,0.539681375026703,0.170000717043877,0.346472531557083,0.514649868011475,0.227261856198311,0.421654462814331,0.340768158435822,0.500353813171387,0.31312769651413,0.46923154592514,0.449370741844177
39,0.099938504397869,0.419134765863419,0.085122510790825,0.324636101722717,0.045200306922197,0.337572246789932,0.0660160779953,0.33569198846817,0.065558299422264,0.34842374920845,0.412620067596436,0.232324600219727,0.223320409655571,0.239168658852577,0.279111176729202,0.323562204837799,0.289884656667709,0.278122633695602,0.467643171548843,0.264674067497253,0.610575616359711,0.221944645047188,0.154480218887329,0.332071661949158,0.161113366484642,0.519008696079254,0.422240763902664,0.228387579321861,0.383213967084885,0.258381694555283,0.433926701545715,0.372237890958786,0.397739857435226,0.347968548536301
40,0.118919253349304,0.353689223527908,0.114180400967598,0.334066331386566,0.044114228338003,0.325298100709915,0.068696163594723,0.501170337200165,0.046588011085987,0.38466677069664,0.430505722761154,0.23978328704834,0.231999129056931,0.2528255879879,0.312246263027191,0.274008452892303,0.314998269081116,0.264463394880295,0.583491444587708,0.27663666009903,0.584041297435761,0.251215904951096,0.161326974630356,0.696181058883667,0.163436040282249,0.29598069190979,0.417930692434311,0.20164293050766,0.405375868082047,0.364567041397095,0.439134985208511,0.420968443155289,0.418388813734055,0.393308579921722
